Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.541076704545455	0.013667613636364	0.203172727272727	0.089550000000000	0.152532954545455		1
000002:	0.872307386363636	0.008089772727273	0.027038068181818	0.033958522727273	0.058606250000000		1
000003:	0.831852840909091	0.010007386363636	0.065048295454545	0.053315340909091	0.039776136363636		1
000004:	0.006927840909091	0.026797159090909	0.000744886363636	0.000328977272727	0.965201136363636		1
000005:	0.893231818181818	0.005798863636364	0.062486931818182	0.011715340909091	0.026767045454545		1
000006:	0.471343750000000	0.017652840909091	0.057676136363636	0.029732954545455	0.423594318181818		1
000007:	0.886086931818182	0.011193181818182	0.031092613636364	0.044631250000000	0.026996022727273		1
000008:	0.908327840909091	0.016102840909091	0.030461363636364	0.014608522727273	0.030499431818182		1
000009:	0.826733522727273	0.007544318181818	0.045157386363636	0.018060795454545	0.102503977272727		1
000010:	0.807465340909091	0.009994318181818	0.113284090909091	0.019662500000000	0.049593750000000		1
000011:	0.296703977272727	0.070351136363636	0.219872727272727	0.146971022727273	0.266101136363636		1
000012:	0.136500000000000	0.126350568181818	0.577463636363636	0.029753977272727	0.129931818181818		1
000013:	0.048714204545455	0.436790340909091	0.217842613636364	0.029131818181818	0.267521022727273		1
000014:	0.024295454545455	0.024514204545455	0.025176704545455	0.010740340909091	0.915273295454545		1
000015:	0.459452840909091	0.048590340909091	0.293380681818182	0.029916477272727	0.168659659090909		1
000016:	0.020313636363636	0.017647159090909	0.027417045454545	0.010705113636364	0.923917045454545		1
000017:	0.170323863636364	0.038256818181818	0.629491477272727	0.039627272727273	0.122300568181818		1
000018:	0.044326136363636	0.507044318181818	0.345965909090909	0.020850000000000	0.081813636363636		1
000019:	0.367908522727273	0.172310227272727	0.365726704545455	0.037263636363636	0.056790909090909		1
000020:	0.107950000000000	0.041243750000000	0.312900568181818	0.030189204545455	0.507716477272727		1
000021:	0.028844886363636	0.041866477272727	0.789029545454545	0.109490340909091	0.030768750000000		1
000022:	0.109392613636364	0.103253409090909	0.676222159090909	0.020605113636364	0.090526704545455		1
