Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.894050568181818	0.105949431818182		1
000002:	0.981111363636364	0.018888636363636		1
000003:	0.978032954545455	0.021967045454545		1
000004:	0.977715909090909	0.022284090909091		1
000005:	0.968794886363636	0.031205113636364		1
000006:	0.953110795454545	0.046889204545455		1
000007:	0.987271590909091	0.012728409090909		1
000008:	0.981260795454545	0.018739204545455		1
000009:	0.976862500000000	0.023137500000000		1
000010:	0.968803409090909	0.031196590909091		1
000011:	0.317425568181818	0.682574431818182		1
000012:	0.115523295454545	0.884476704545455		1
000013:	0.087725000000000	0.912275000000000		1
000014:	0.254350000000000	0.745650000000000		1
000015:	0.363161363636364	0.636838636363636		1
000016:	0.445618750000000	0.554381250000000		1
000017:	0.252646590909091	0.747353409090909		1
000018:	0.061143181818182	0.938856818181818		1
000019:	0.144072159090909	0.855927840909091		1
000020:	0.230138068181818	0.769861931818182		1
000021:	0.094312500000000	0.905687500000000		1
000022:	0.065800000000000	0.934200000000000		1
000023:	0.115265340909091	0.884734659090909		1
000024:	0.086075568181818	0.913924431818182		1
000025:	0.063772727272727	0.936227272727273		1
000026:	0.072085795454545	0.927914204545455		1
000027:	0.039939772727273	0.960060227272727		1
000028:	0.190864772727273	0.809135227272727		1
000029:	0.112649431818182	0.887350568181818		1
000030:	0.135277840909091	0.864722159090909		1
000031:	0.040069318181818	0.959930681818182		1
000032:	0.078378409090909	0.921621590909091		1
000033:	0.131563636363636	0.868436363636364		1
000034:	0.082850568181818	0.917149431818182		1
000035:	0.072902272727273	0.927097727272727		1
000036:	0.124753409090909	0.875246590909091		1
000037:	0.047926704545455	0.952073295454545		1
000038:	0.134096590909091	0.865903409090909		1
000039:	0.040739772727273	0.959260227272727		1
000040:	0.101004545454545	0.898995454545455		1
000041:	0.113042613636364	0.886957386363636		1
000042:	0.074167613636364	0.925832386363636		1
000043:	0.238737500000000	0.761262500000000		1
000044:	0.140724431818182	0.859275568181818		1
000045:	0.049387500000000	0.950612500000000		1
000046:	0.260047727272727	0.739952272727273		1
000047:	0.400475568181818	0.599524431818182		1
000048:	0.810017045454545	0.189982954545455		1
000049:	0.404324431818182	0.595675568181818		1
000050:	0.391237500000000	0.608762500000000		1
000051:	0.866751704545455	0.133248295454545		1
000052:	0.810797727272727	0.189202272727273		1
000053:	0.282148863636364	0.717851136363636		1
000054:	0.171301136363636	0.828698863636364		1
000055:	0.755592613636364	0.244407386363636		1
000056:	0.488989772727273	0.511010227272727		1
000057:	0.372551136363636	0.627448863636364		1
000058:	0.210586363636364	0.789413636363636		1
000059:	0.130990340909091	0.869009659090909		1
000060:	0.464139772727273	0.535860227272727		1
000061:	0.376675568181818	0.623324431818182		1
000062:	0.726236363636364	0.273763636363636		1
000063:	0.828677272727273	0.171322727272727		1
000064:	0.909694318181818	0.090305681818182		1
