30000	4	1	
0	0	0	0	
0.287181	0.199723	0.342239	0.148369	
0.498712	0.351538	0.482336	0.32182	
0.57886	0.540782	0.59535	0.494445	
0.615383	0.578285	0.705993	0.564751	
0.684467	0.581757	0.712667	0.615491	
0.686238	0.686894	0.687772	0.665225	
0.699547	0.707346	0.879233	0.709979	
0.765544	0.748967	0.704849	0.641541	
0.766518	0.78654	0.769106	0.667931	
0.75364	0.716118	0.805174	0.682004	
0.833839	0.738338	0.85642	0.650403	
0.727593	0.70392	0.85417	0.780179	
0.757405	0.886037	0.867867	0.711384	
0.73821	0.839608	0.915288	0.736738	
0.782968	0.785191	0.911133	0.77811	
0.831294	0.785834	0.81032	0.748139	
0.779135	0.778241	0.854447	0.787995	
0.827979	0.830103	0.909368	0.848319	
0.809243	0.780608	0.858185	0.834577	
0.873167	0.90762	0.842436	0.792512	
0.794372	0.844754	0.843522	0.789232	
0.743894	0.824267	0.859379	0.813438	
0.785381	0.867265	0.879816	0.740451	
0.86782	0.84122	0.854139	0.718389	
0.736192	0.795829	0.79764	0.787472	
0.925764	0.889997	0.912223	0.843172	
0.811365	0.873894	0.917683	0.733174	
0.849549	0.814644	0.888332	0.79695	
0.822061	0.843586	0.900142	0.787825	
0.719536	0.818274	0.868525	0.80382	
0.812494	0.764931	0.886446	0.838166	
0.762378	0.781277	0.849093	0.756284	
0.759828	0.844272	0.817343	0.793795	
0.764255	0.759747	0.914725	0.768391	
0.721248	0.804716	0.838075	0.687212	
0.758678	0.739553	0.871033	0.720293	
0.777074	0.779864	0.837253	0.780567	
0.763192	0.818222	0.878914	0.767551	
0.701561	0.771435	0.86399	0.809275	
0.690995	0.808724	0.875725	0.727763	
0.799952	0.74382	0.856659	0.750627	
0.742418	0.758924	0.957693	0.783537	
0.829896	0.778998	0.906837	0.782938	
0.787512	0.751799	0.867383	0.774516	
0.830857	0.826223	0.822301	0.733984	
0.802769	0.852929	0.868834	0.782291	
0.810602	0.826931	0.827102	0.702071	
0.877339	0.804743	0.837064	0.7758	
0.824304	0.762012	0.844287	0.730844	
0.785112	0.717953	0.945988	0.829704	
0.761613	0.772244	0.806053	0.820271	
0.75532	0.690515	0.824235	0.775929	
0.818774	0.759296	0.846125	0.814376	
0.82089	0.778518	0.763728	0.692852	
0.821846	0.742161	0.784464	0.69881	
0.879452	0.835418	0.807113	0.702725	
0.800997	0.746331	0.896312	0.735931	
0.749381	0.680278	0.756427	0.713007	
0.758749	0.783675	0.812296	0.715977	
0.668156	0.766681	0.774975	0.776531	
0.704731	0.69459	0.777086	0.758748	
0.692345	0.722392	0.788091	0.767408	
0.75846	0.703854	0.767593	0.730579	
0.698743	0.740194	0.800229	0.721687	
0.73166	0.739985	0.799352	0.728823	
0.680848	0.802561	0.873356	0.721061	
0.806477	0.741778	0.763731	0.720734	
0.798396	0.748158	0.844237	0.647994	
0.764975	0.75815	0.803251	0.710619	
0.802968	0.730453	0.751496	0.641735	
0.743494	0.656362	0.708225	0.671566	
0.731828	0.682526	0.704047	0.628883	
0.732631	0.686487	0.765702	0.604939	
0.767386	0.728055	0.754011	0.695763	
0.698933	0.719781	0.724423	0.619804	
0.630851	0.726621	0.746375	0.622865	
0.712522	0.707624	0.77144	0.686696	
0.65496	0.624381	0.783082	0.620492	
0.648878	0.550047	0.864371	0.643405	
0.659478	0.61333	0.742634	0.597709	
0.600737	0.714527	0.686656	0.636073	
0.654285	0.480893	0.780317	0.668293	
0.704627	0.580085	0.71957	0.620006	
0.660666	0.610224	0.716329	0.587883	
0.696501	0.626041	0.667059	0.603853	
0.581545	0.587063	0.752577	0.654817	
0.674237	0.598756	0.664587	0.628074	
0.675363	0.527128	0.694156	0.567314	
0.707414	0.662638	0.730424	0.684129	
0.607411	0.579363	0.720674	0.687667	
0.691968	0.692887	0.743088	0.651444	
0.629088	0.641472	0.74599	0.611322	
0.577751	0.647601	0.766791	0.56343	
0.568833	0.586315	0.763155	0.674921	
0.68376	0.607194	0.704818	0.633754	
0.696309	0.592907	0.653859	0.62139	
0.746703	0.588686	0.702337	0.643868	
0.677166	0.57753	0.692209	0.628704	
0.633055	0.557473	0.648823	0.685677	
0.633745	0.566544	0.696097	0.565444	
0.545475	0.523373	0.770286	0.569264	
0.611348	0.451793	0.68352	0.620931	
0.541676	0.566513	0.791137	0.664058	
0.690958	0.538118	0.724728	0.587644	
0.635	0.620973	0.707091	0.622101	
0.659253	0.573119	0.691667	0.584572	
0.541375	0.57197	0.656044	0.638629	
0.545834	0.566907	0.763645	0.58414	
