Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.372377272727273	0.009256818181818	0.260363636363636	0.076497727272727	0.012257954545455	0.147970454545455	0.121276136363636		1
000002:	0.783286363636364	0.006445454545455	0.071230681818182	0.053639772727273	0.004608522727273	0.051614204545455	0.029175000000000		1
000003:	0.189305113636364	0.010760227272727	0.067473295454545	0.036437500000000	0.002054545454545	0.671468181818182	0.022501136363636		1
000004:	0.468244318181818	0.009093181818182	0.066586931818182	0.210030681818182	0.011538636363636	0.195723863636364	0.038782386363636		1
000005:	0.507110795454545	0.009277272727273	0.037739772727273	0.059618750000000	0.008248295454545	0.300504545454545	0.077500568181818		1
000006:	0.224618750000000	0.018325568181818	0.058999431818182	0.462275568181818	0.098940340909091	0.074878409090909	0.061961931818182		1
000007:	0.616518750000000	0.011133522727273	0.142888636363636	0.029057386363636	0.007412500000000	0.164702840909091	0.028286363636364		1
000008:	0.364964772727273	0.009221590909091	0.078474431818182	0.056355113636364	0.013015909090909	0.446240340909091	0.031727840909091		1
000009:	0.310194318181818	0.009143750000000	0.056731818181818	0.109431818181818	0.029005113636364	0.453257386363636	0.032235795454545		1
000010:	0.314757954545455	0.008044886363636	0.132528409090909	0.077493750000000	0.010268181818182	0.377686931818182	0.079219886363636		1
000011:	0.375475568181818	0.071234090909091	0.050959659090909	0.168313068181818	0.035346590909091	0.187993181818182	0.110677840909091		1
000012:	0.044455681818182	0.161178409090909	0.023231250000000	0.206604545454545	0.076688068181818	0.311382954545455	0.176459090909091		1
000013:	0.059007954545455	0.128746590909091	0.035989204545455	0.207919318181818	0.293034659090909	0.077891477272727	0.197410795454545		1
000014:	0.015054545454545	0.023463636363636	0.010213068181818	0.896300000000000	0.010501136363636	0.014195454545455	0.030272159090909		1
000015:	0.052095454545455	0.035492045454545	0.029610227272727	0.088231250000000	0.015448863636364	0.685194318181818	0.093927840909091		1
000016:	0.015682954545455	0.017898295454545	0.013778977272727	0.888666477272727	0.011795454545455	0.021024431818182	0.031153409090909		1
000017:	0.126363068181818	0.039299431818182	0.050467045454545	0.137525568181818	0.032324431818182	0.159403409090909	0.454617045454545		1
000018:	0.049513636363636	0.087355113636364	0.015524431818182	0.061111363636364	0.331067613636364	0.196086931818182	0.259340909090909		1
000019:	0.062047727272727	0.267564772727273	0.027141477272727	0.072388068181818	0.036618181818182	0.296355681818182	0.237884090909091		1
000020:	0.062794318181818	0.058340909090909	0.035254545454545	0.378861931818182	0.025085795454545	0.079843181818182	0.359819318181818		1
000021:	0.052998863636364	0.104673295454545	0.052587500000000	0.038427272727273	0.022181818181818	0.028112500000000	0.701018750000000		1
000022:	0.048125568181818	0.075921022727273	0.038000000000000	0.093926136363636	0.054675568181818	0.459026136363636	0.230325568181818		1
000023:	0.143360795454545	0.358856818181818	0.050238636363636	0.083523295454545	0.025731250000000	0.076823863636364	0.261465340909091		1
000024:	0.022697159090909	0.027802840909091	0.009313068181818	0.879330113636364	0.019438636363636	0.011519886363636	0.029898295454545		1
000025:	0.130310227272727	0.462710227272727	0.018509659090909	0.118946590909091	0.070438068181818	0.093885227272727	0.105200000000000		1
000026:	0.082341477272727	0.132562500000000	0.021611931818182	0.024346022727273	0.032252272727273	0.204697727272727	0.502188068181818		1
000027:	0.022604545454545	0.195565909090909	0.016084659090909	0.059130681818182	0.122409659090909	0.044053409090909	0.540151136363636		1
000028:	0.177139772727273	0.063392045454545	0.128341477272727	0.109237500000000	0.029361363636364	0.107203977272727	0.385323863636364		1
000029:	0.038982954545455	0.055727272727273	0.020700568181818	0.072686931818182	0.035819318181818	0.074326704545455	0.701756250000000		1
000030:	0.223674431818182	0.184999431818182	0.034781250000000	0.152314772727273	0.037259659090909	0.248984659090909	0.117985795454545		1
000031:	0.023252840909091	0.156877272727273	0.022051136363636	0.062828409090909	0.359593750000000	0.043095454545455	0.332301136363636		1
000032:	0.016761931818182	0.048183522727273	0.046609659090909	0.051706250000000	0.017415340909091	0.039607386363636	0.779715909090909		1
000033:	0.031641477272727	0.090897727272727	0.064436931818182	0.086959090909091	0.025948863636364	0.261331818181818	0.438784090909091		1
000034:	0.022457386363636	0.030048863636364	0.013514204545455	0.819907386363636	0.021386363636364	0.024850568181818	0.067835227272727		1
000035:	0.085334090909091	0.199955681818182	0.051859090909091	0.093321022727273	0.062070454545455	0.048846590909091	0.458613068181818		1
000036:	0.088501136363636	0.056201136363636	0.078527272727273	0.190464772727273	0.061382954545455	0.154921022727273	0.370001704545455		1
000037:	0.017154545454545	0.038172159090909	0.012684659090909	0.130908522727273	0.035714772727273	0.051800000000000	0.713565340909091		1
000038:	0.113135795454545	0.455625000000000	0.076396022727273	0.164157386363636	0.036100568181818	0.073932386363636	0.080652840909091		1
000039:	0.037150568181818	0.314786931818182	0.027873295454545	0.162718181818182	0.075481250000000	0.093415909090909	0.288573863636364		1
000040:	0.027598295454545	0.064253977272727	0.024060227272727	0.769859659090909	0.022471590909091	0.043146590909091	0.048609659090909		1
000041:	0.025913636363636	0.103388636363636	0.012697727272727	0.472892045454545	0.021631250000000	0.038100568181818	0.325376136363636		1
000042:	0.063915340909091	0.232948863636364	0.030338068181818	0.128553977272727	0.077314772727273	0.089625000000000	0.377303977272727		1
000043:	0.187859090909091	0.055017045454545	0.033248295454545	0.169781250000000	0.024042045454545	0.250249431818182	0.279802840909091		1
000044:	0.089367613636364	0.070743750000000	0.044173863636364	0.158755681818182	0.055667613636364	0.279665909090909	0.301625568181818		1
000045:	0.033565909090909	0.135281250000000	0.019162500000000	0.040956818181818	0.053798295454545	0.132461363636364	0.584773863636364		1
000046:	0.041253409090909	0.140652272727273	0.087150568181818	0.174683522727273	0.078615909090909	0.106949431818182	0.370694886363636		1
000047:	0.227584090909091	0.093102840909091	0.079657954545455	0.106823863636364	0.059194318181818	0.128890909090909	0.304746022727273		1
000048:	0.315335795454545	0.037215340909091	0.036675568181818	0.107504545454545	0.027422159090909	0.414138636363636	0.061707954545455		1
000049:	0.182132386363636	0.067550000000000	0.044046590909091	0.063888636363636	0.019523295454545	0.487855113636364	0.135003977272727		1
000050:	0.090017045454545	0.055807954545455	0.064991477272727	0.570094318181818	0.029730113636364	0.080738636363636	0.108620454545455		1
000051:	0.128107954545455	0.009530681818182	0.099327840909091	0.697861363636364	0.008548295454545	0.037712500000000	0.018911363636364		1
000052:	0.041059090909091	0.006557954545455	0.007845454545455	0.901323863636364	0.006854545454545	0.020314772727273	0.016044318181818		1
000053:	0.090351136363636	0.079955681818182	0.035509659090909	0.251352272727273	0.040659090909091	0.325279545454545	0.176892613636364		1
000054:	0.131911931818182	0.310188636363636	0.055717613636364	0.137692045454545	0.125573863636364	0.097718181818182	0.141197727272727		1
000055:	0.097937500000000	0.028005113636364	0.043635795454545	0.195089204545455	0.012034659090909	0.568055681818182	0.055242045454545		1
000056:	0.046388068181818	0.050243750000000	0.031847727272727	0.102696590909091	0.033502272727273	0.573882954545455	0.161438636363636		1
000057:	0.055230113636364	0.054270454545455	0.033882954545455	0.150870454545455	0.034433522727273	0.412382386363636	0.258930113636364		1
000058:	0.057057386363636	0.217255681818182	0.036582386363636	0.034621590909091	0.027378409090909	0.547409659090909	0.079694886363636		1
000059:	0.064428409090909	0.113528409090909	0.032336363636364	0.037331818181818	0.028725568181818	0.316801704545455	0.406847727272727		1
000060:	0.065818181818182	0.026659659090909	0.021168750000000	0.082153977272727	0.011393750000000	0.676561363636364	0.116244318181818		1
000061:	0.131217045454545	0.052181250000000	0.033722159090909	0.085109659090909	0.029614772727273	0.540014204545455	0.128140909090909		1
000062:	0.026485795454545	0.014296022727273	0.020139772727273	0.834442045454545	0.040114772727273	0.038599431818182	0.025922159090909		1
000063:	0.053071590909091	0.023689204545455	0.020125568181818	0.753150000000000	0.011386363636364	0.096713068181818	0.041864204545455		1
000064:	0.058364772727273	0.019729545454545	0.058795454545455	0.667784090909091	0.009007954545455	0.159758522727273	0.026559659090909		1
000065:	0.091903977272727	0.021015340909091	0.027891477272727	0.046756250000000	0.015281250000000	0.725725000000000	0.071426704545455		1
000066:	0.050976136363636	0.045950568181818	0.028386931818182	0.087251136363636	0.021302840909091	0.474715909090909	0.291416477272727		1
000067:	0.995906250000000	0.000263636363636	0.000323295454545	0.000932954545455	0.000221022727273	0.000947159090909	0.001405681818182		1
000068:	0.055625000000000	0.066126704545455	0.025778409090909	0.037735227272727	0.035516477272727	0.500625000000000	0.278593181818182		1
000069:	0.078493750000000	0.040208522727273	0.038558522727273	0.067081818181818	0.056355113636364	0.362550000000000	0.356752272727273		1
000070:	0.142497727272727	0.056007386363636	0.064139204545455	0.367604545454545	0.063074431818182	0.182481818181818	0.124194886363636		1
000071:	0.075596590909091	0.127626136363636	0.056785227272727	0.051646590909091	0.030550000000000	0.220286363636364	0.437509090909091		1
000072:	0.256522159090909	0.035468750000000	0.042907386363636	0.143158522727273	0.043453409090909	0.390081818181818	0.088407954545455		1
000073:	0.029377840909091	0.022365340909091	0.024878977272727	0.058739772727273	0.016662500000000	0.806525000000000	0.041450568181818		1
000074:	0.002139772727273	0.022500000000000	0.000859090909091	0.712596590909091	0.027528409090909	0.232582386363636	0.001793750000000		1
000075:	0.296164772727273	0.168572727272727	0.046511931818182	0.087406250000000	0.038273863636364	0.177422727272727	0.185647727272727		1
000076:	0.081673863636364	0.120843181818182	0.366913068181818	0.043654545454545	0.073363636363636	0.167619318181818	0.145932386363636		1
000077:	0.097324431818182	0.194341477272727	0.158815340909091	0.121667613636364	0.033528977272727	0.304539204545455	0.089782954545455		1
000078:	0.318698295454545	0.041898295454545	0.069906250000000	0.127781818181818	0.015934659090909	0.246928977272727	0.178851704545455		1
000079:	0.087723295454545	0.486134090909091	0.057951704545455	0.091489772727273	0.018466477272727	0.127807954545455	0.130426704545455		1
000080:	0.063244886363636	0.464374431818182	0.057443181818182	0.032846022727273	0.045967045454545	0.122552272727273	0.213572159090909		1
000081:	0.056786363636364	0.012393750000000	0.024244886363636	0.025912500000000	0.024289204545455	0.769807386363636	0.086565909090909		1
000082:	0.052648863636364	0.032886363636364	0.044934090909091	0.052986363636364	0.012896022727273	0.751880113636364	0.051768181818182		1
000083:	0.050527272727273	0.034231818181818	0.039241477272727	0.029826704545455	0.029905681818182	0.716947159090909	0.099319886363636		1
000084:	0.014097727272727	0.020453977272727	0.016919886363636	0.864623295454545	0.042011931818182	0.023556818181818	0.018336363636364		1
000085:	0.085424431818182	0.051410795454545	0.073969886363636	0.137044318181818	0.087343750000000	0.193111363636364	0.371695454545455		1
000086:	0.079347159090909	0.097686363636364	0.050172159090909	0.410966477272727	0.037075568181818	0.171290909090909	0.153461363636364		1
000087:	0.023303409090909	0.026439204545455	0.014555681818182	0.080064772727273	0.011753409090909	0.666187500000000	0.177696022727273		1
000088:	0.025975568181818	0.025109090909091	0.013136931818182	0.031748863636364	0.050697727272727	0.056961363636364	0.796370454545455		1
000089:	0.058031818181818	0.048264772727273	0.060126704545455	0.064558522727273	0.036544886363636	0.131494886363636	0.600978409090909		1
000090:	0.047289204545455	0.182648295454545	0.031281250000000	0.139893750000000	0.178684659090909	0.185737500000000	0.234465340909091		1
000091:	0.074678977272727	0.600465909090909	0.094565909090909	0.060090340909091	0.034927272727273	0.049626704545455	0.085644886363636		1
000092:	0.038545454545455	0.068815340909091	0.183152840909091	0.057026136363636	0.029010227272727	0.555826704545455	0.067623295454545		1
000093:	0.041072159090909	0.154990340909091	0.057812500000000	0.050964772727273	0.143478977272727	0.467278977272727	0.084402272727273		1
000094:	0.031777272727273	0.143398863636364	0.047676136363636	0.097601136363636	0.023721590909091	0.409402840909091	0.246422159090909		1
000095:	0.091656250000000	0.026606818181818	0.040500568181818	0.095627272727273	0.023647727272727	0.684059090909091	0.037902272727273		1
000096:	0.036657386363636	0.010568181818182	0.006265340909091	0.893161363636364	0.003627840909091	0.025948863636364	0.023771022727273		1
000097:	0.063559659090909	0.040561363636364	0.024094318181818	0.034005681818182	0.024439772727273	0.358262500000000	0.455076704545455		1
000098:	0.066197159090909	0.042618181818182	0.016340909090909	0.017195454545455	0.014967045454545	0.680044886363636	0.162636363636364		1
000099:	0.137214772727273	0.041196022727273	0.031827272727273	0.395321590909091	0.037548295454545	0.095460227272727	0.261431818181818		1
000100:	0.044073863636364	0.014047159090909	0.013756250000000	0.638946022727273	0.015528977272727	0.230205113636364	0.043442613636364		1
000101:	0.056089772727273	0.020890340909091	0.039404545454545	0.061728977272727	0.024275000000000	0.060918181818182	0.736693181818182		1
000102:	0.171264204545455	0.074989204545455	0.042428409090909	0.216021590909091	0.041186931818182	0.176306250000000	0.277803409090909		1
000103:	0.107094886363636	0.330357386363636	0.058564772727273	0.050589204545455	0.052830113636364	0.295070454545455	0.105493181818182		1
000104:	0.053296590909091	0.025464204545455	0.024847159090909	0.407343181818182	0.020383522727273	0.402981818181818	0.065683522727273		1
