Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.078147159090909	0.060380113636364	0.137043750000000	0.326668181818182	0.170868750000000	0.195713636363636	0.024134090909091	0.007044318181818		1
000002:	0.008348863636364	0.029134659090909	0.029758522727273	0.605279545454545	0.272228977272727	0.038576136363636	0.013729545454545	0.002943750000000		1
000003:	0.028495454545455	0.043267045454545	0.012606250000000	0.049802840909091	0.055693750000000	0.010606250000000	0.797011363636364	0.002517045454545		1
000004:	0.099667045454545	0.222589772727273	0.031426704545455	0.090710795454545	0.477542613636364	0.036339772727273	0.030306818181818	0.011416477272727		1
000005:	0.022584090909091	0.028630113636364	0.028407386363636	0.273591477272727	0.570515909090909	0.048601136363636	0.020871022727273	0.006798863636364		1
000006:	0.019969886363636	0.550169318181818	0.037861363636364	0.112592613636364	0.208787500000000	0.045989204545455	0.016497159090909	0.008132954545455		1
000007:	0.004600000000000	0.007631250000000	0.012206250000000	0.061581250000000	0.525181250000000	0.015795454545455	0.005784659090909	0.367219886363636		1
000008:	0.009531250000000	0.074003977272727	0.014772727272727	0.074234090909091	0.757325000000000	0.023306250000000	0.041123295454545	0.005703409090909		1
000009:	0.013398863636364	0.094271590909091	0.045272159090909	0.109632386363636	0.667088068181818	0.030873863636364	0.017603977272727	0.021859090909091		1
000010:	0.001157386363636	0.002563068181818	0.000906818181818	0.219751704545455	0.773164204545455	0.001431250000000	0.000778977272727	0.000246590909091		1
000011:	0.138138636363636	0.172660795454545	0.066421022727273	0.290814772727273	0.133667613636364	0.074178977272727	0.085143181818182	0.038975000000000		1
000012:	0.203303977272727	0.185467045454545	0.024466477272727	0.045598295454545	0.068269886363636	0.167914772727273	0.182125000000000	0.122854545454545		1
000013:	0.072785227272727	0.186252272727273	0.021850000000000	0.019023295454545	0.030041477272727	0.164780681818182	0.069756250000000	0.435510795454545		1
000014:	0.641220454545455	0.128438636363636	0.003138068181818	0.188022159090909	0.007155681818182	0.014183522727273	0.008082386363636	0.009759090909091		1
000015:	0.128697159090909	0.102175568181818	0.021139772727273	0.091770454545455	0.467194886363636	0.102436931818182	0.042334090909091	0.044251136363636		1
000016:	0.287244318181818	0.156422159090909	0.011764772727273	0.372180681818182	0.037634659090909	0.055010795454545	0.047018750000000	0.032723863636364		1
000017:	0.030614772727273	0.006957954545455	0.003269318181818	0.009605113636364	0.006227272727273	0.101372727272727	0.836241477272727	0.005711363636364		1
000018:	0.099987500000000	0.066432954545455	0.021598295454545	0.025791477272727	0.108999431818182	0.382447727272727	0.140238636363636	0.154503977272727		1
000019:	0.556285227272727	0.046338636363636	0.031547159090909	0.058947159090909	0.082403977272727	0.090865909090909	0.060147727272727	0.073464204545455		1
000020:	0.024498295454545	0.241157954545455	0.061427272727273	0.054978977272727	0.062101136363636	0.122663636363636	0.408036363636364	0.025136363636364		1
000021:	0.264040909090909	0.059000568181818	0.054098295454545	0.039727272727273	0.031419318181818	0.359464204545455	0.135134090909091	0.057115340909091		1
000022:	0.291907954545455	0.111961931818182	0.030244886363636	0.071005113636364	0.144384090909091	0.257434659090909	0.036878977272727	0.056182386363636		1
000023:	0.146585227272727	0.064605681818182	0.019137500000000	0.065332954545455	0.062600568181818	0.204587500000000	0.338605113636364	0.098545454545455		1
000024:	0.012091477272727	0.801462500000000	0.007976136363636	0.022345454545455	0.027338636363636	0.052182386363636	0.011107386363636	0.065496022727273		1
000025:	0.364284659090909	0.077732386363636	0.025526704545455	0.029011931818182	0.082637500000000	0.110526704545455	0.036715340909091	0.273564772727273		1
000026:	0.285784659090909	0.037764772727273	0.014522727272727	0.022461931818182	0.200907954545455	0.306127272727273	0.074319318181818	0.058111363636364		1
000027:	0.048018181818182	0.065275568181818	0.020193181818182	0.029905113636364	0.115869886363636	0.566836363636364	0.048660227272727	0.105241477272727		1
000028:	0.243773295454545	0.052581250000000	0.038000000000000	0.115664772727273	0.066787500000000	0.114805681818182	0.331393181818182	0.036994318181818		1
000029:	0.034400000000000	0.128093750000000	0.064925568181818	0.053375000000000	0.089974431818182	0.371725000000000	0.220745454545455	0.036760795454545		1
000030:	0.400138068181818	0.092227840909091	0.079897727272727	0.089701136363636	0.075825568181818	0.113878977272727	0.077047727272727	0.071282954545455		1
000031:	0.331009090909091	0.041519318181818	0.030240909090909	0.019691477272727	0.044176136363636	0.409525568181818	0.028150000000000	0.095687500000000		1
