Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.074876704545455	0.011111363636364	0.063710227272727	0.580889204545455	0.269412500000000		1
000002:	0.014605113636364	0.007636931818182	0.049601136363636	0.865134659090909	0.063022159090909		1
000003:	0.037558522727273	0.014574431818182	0.046666477272727	0.823677272727273	0.077523295454545		1
000004:	0.008494318181818	0.005997159090909	0.287932954545455	0.667822159090909	0.029753409090909		1
000005:	0.013688636363636	0.007955681818182	0.033548863636364	0.838100568181818	0.106706250000000		1
000006:	0.019368181818182	0.028267613636364	0.337955681818182	0.529630681818182	0.084777840909091		1
000007:	0.026669886363636	0.010980113636364	0.032611931818182	0.898106250000000	0.031631818181818		1
000008:	0.010022159090909	0.008237500000000	0.036755113636364	0.897339204545455	0.047646022727273		1
000009:	0.012798295454545	0.009531818181818	0.085502840909091	0.838053409090909	0.054113636363636		1
000010:	0.024893750000000	0.038523295454545	0.043023863636364	0.753881818181818	0.139677272727273		1
000011:	0.137398863636364	0.075675568181818	0.243243750000000	0.318303409090909	0.225378409090909		1
000012:	0.026130681818182	0.143615340909091	0.207787500000000	0.077122727272727	0.545343750000000		1
000013:	0.034839204545455	0.408205681818182	0.175982386363636	0.042478977272727	0.338493750000000		1
000014:	0.010419318181818	0.031090909090909	0.889746022727273	0.028706818181818	0.040036931818182		1
000015:	0.026446590909091	0.057399431818182	0.189627272727273	0.406455113636364	0.320071590909091		1
000016:	0.013503977272727	0.024336363636364	0.881072727272727	0.044165340909091	0.036921590909091		1
000017:	0.068123295454545	0.034931250000000	0.135260795454545	0.125503409090909	0.636181250000000		1
000018:	0.341000568181818	0.030728409090909	0.493581250000000	0.006058522727273	0.128631250000000		1
000019:	0.037535227272727	0.177806818181818	0.069797727272727	0.345631250000000	0.369228977272727		1
000020:	0.040558522727273	0.039377840909091	0.428336931818182	0.118484090909091	0.373242613636364		1
000021:	0.115497727272727	0.043297727272727	0.027560795454545	0.033542613636364	0.780101136363636		1
000022:	0.036706250000000	0.047108522727273	0.205539204545455	0.067132386363636	0.643513636363636		1
000023:	0.114967613636364	0.148966477272727	0.119558522727273	0.104400568181818	0.512106818181818		1
000024:	0.017353977272727	0.044797727272727	0.849621022727273	0.027658522727273	0.060568750000000		1
000025:	0.040396590909091	0.442332386363636	0.167551136363636	0.087406250000000	0.262313636363636		1
000026:	0.038485227272727	0.118114772727273	0.061745454545455	0.055159659090909	0.726494886363636		1
000027:	0.017243181818182	0.222639772727273	0.061886931818182	0.052953409090909	0.645276704545454		1
000028:	0.235686363636364	0.051244318181818	0.106325568181818	0.130736931818182	0.476006818181818		1
000029:	0.064601136363636	0.092577272727273	0.133749431818182	0.121147727272727	0.587924431818182		1
000030:	0.146601136363636	0.171016477272727	0.171421590909091	0.144607954545455	0.366352840909091		1
000031:	0.022334659090909	0.235978409090909	0.048032954545455	0.044087500000000	0.649566477272727		1
000032:	0.063348295454545	0.059835795454545	0.077481250000000	0.046569318181818	0.752765340909091		1
000033:	0.001788068181818	0.014132386363636	0.005571590909091	0.930853409090909	0.047654545454545		1
000034:	0.007109659090909	0.028728409090909	0.906515909090909	0.013689204545455	0.043956818181818		1
000035:	0.089629545454545	0.214271590909091	0.035163068181818	0.066642613636364	0.594293181818182		1
000036:	0.064437500000000	0.046936931818182	0.115312500000000	0.096580113636364	0.676732954545455		1
000037:	0.014845454545455	0.073977840909091	0.099600568181818	0.049080681818182	0.762495454545455		1
000038:	0.192167045454545	0.197715340909091	0.168481818181818	0.158737500000000	0.282898295454545		1
000039:	0.025767045454545	0.266499431818182	0.132362500000000	0.065488068181818	0.509882954545455		1
000040:	0.021361931818182	0.073037500000000	0.800118181818182	0.045651136363636	0.059831250000000		1
000041:	0.038364204545455	0.051707954545455	0.183800000000000	0.068393181818182	0.657734659090909		1
000042:	0.035453409090909	0.187517045454545	0.101806250000000	0.061219318181818	0.614003977272727		1
000043:	0.041595454545455	0.043135795454545	0.128259659090909	0.186294886363636	0.600714204545455		1
000044:	0.026747727272727	0.066449431818182	0.104839772727273	0.156125000000000	0.645838068181818		1
000045:	0.017320454545455	0.111723295454545	0.032685795454545	0.052313636363636	0.785956818181818		1
000046:	0.204496590909091	0.126735227272727	0.071961931818182	0.143005113636364	0.453801136363636		1
000047:	0.052596590909091	0.115161931818182	0.119313068181818	0.253132386363636	0.459796022727273		1
000048:	0.045688636363636	0.040385227272727	0.067149431818182	0.725866477272727	0.120910227272727		1
