Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.290905681818182	0.032353409090909	0.346711363636364	0.131781818181818	0.198247727272727		1
000002:	0.507252272727273	0.021009659090909	0.360029545454545	0.071539204545455	0.040169318181818		1
000003:	0.755179545454545	0.023862500000000	0.142276136363636	0.048243181818182	0.030438636363636		1
000004:	0.276194886363636	0.017380681818182	0.051499431818182	0.630553409090909	0.024371590909091		1
000005:	0.782522159090909	0.010741477272727	0.078705113636364	0.054182386363636	0.073848863636364		1
000006:	0.129589772727273	0.064535795454545	0.090512500000000	0.647472727272727	0.067889204545455		1
000007:	0.564681250000000	0.029436931818182	0.351498295454545	0.033956818181818	0.020426704545455		1
000008:	0.756513068181818	0.023755113636364	0.131042613636364	0.062978409090909	0.025710795454545		1
000009:	0.656752840909091	0.020315340909091	0.082986931818182	0.194292045454545	0.045652840909091		1
000010:	0.679025000000000	0.028222727272727	0.109088068181818	0.111581250000000	0.072082954545455		1
000011:	0.420085795454545	0.037592045454545	0.313802840909091	0.177281250000000	0.051238068181818		1
000012:	0.521905681818182	0.088675000000000	0.029825000000000	0.124907954545455	0.234686363636364		1
000013:	0.144034659090909	0.256609090909091	0.036696590909091	0.230749431818182	0.331910227272727		1
000014:	0.051234090909091	0.013345454545455	0.018347159090909	0.901443181818182	0.015630113636364		1
000015:	0.825613636363636	0.016242613636364	0.024635795454545	0.100483522727273	0.033024431818182		1
000016:	0.079932386363636	0.008987500000000	0.022194318181818	0.872471022727273	0.016414772727273		1
000017:	0.732694318181818	0.017372727272727	0.061323295454545	0.064933522727273	0.123676136363636		1
000018:	0.164719886363636	0.327263636363636	0.023577272727273	0.057072159090909	0.427367045454545		1
000019:	0.806518181818182	0.056960227272727	0.046674431818182	0.038687500000000	0.051159659090909		1
000020:	0.369613636363636	0.012819318181818	0.053598295454545	0.380804545454545	0.183164204545455		1
