Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.111461363636364	0.888538636363636		1
000002:	0.020200000000000	0.979800000000000		1
000003:	0.043777272727273	0.956222727272727		1
000004:	0.030980113636364	0.969019886363636		1
000005:	0.034265909090909	0.965734090909091		1
000006:	0.074387500000000	0.925612500000000		1
000007:	0.017243181818182	0.982756818181818		1
000008:	0.024515909090909	0.975484090909091		1
000009:	0.022390909090909	0.977609090909091		1
000010:	0.065450568181818	0.934549431818182		1
000011:	0.547564204545455	0.452435795454545		1
000012:	0.895670454545455	0.104329545454545		1
000013:	0.929957954545454	0.070042045454545		1
000014:	0.547414772727273	0.452585227272727		1
000015:	0.570877272727273	0.429122727272727		1
000016:	0.355740909090909	0.644259090909091		1
000017:	0.705619318181818	0.294380681818182		1
000018:	0.943340340909091	0.056659659090909		1
000019:	0.795276704545455	0.204723295454545		1
000020:	0.753662500000000	0.246337500000000		1
000021:	0.898548295454546	0.101451704545455		1
000022:	0.903886363636364	0.096113636363636		1
000023:	0.890014204545455	0.109985795454545		1
000024:	0.854287500000000	0.145712500000000		1
000025:	0.930455681818182	0.069544318181818		1
000026:	0.951122727272727	0.048877272727273		1
000027:	0.957352840909091	0.042647159090909		1
000028:	0.587143750000000	0.412856250000000		1
000029:	0.896710227272727	0.103289772727273		1
000030:	0.768410227272727	0.231589772727273		1
000031:	0.969547727272727	0.030452272727273		1
000032:	0.943771022727273	0.056228977272727		1
000033:	0.846246022727273	0.153753977272727		1
000034:	0.822727840909091	0.177272159090909		1
000035:	0.902918750000000	0.097081250000000		1
000036:	0.760883522727273	0.239116477272727		1
000037:	0.957627272727273	0.042372727272727		1
000038:	0.736654545454545	0.263345454545455		1
000039:	0.944607954545455	0.055392045454545		1
000040:	0.759486363636364	0.240513636363636		1
000041:	0.915761931818182	0.084238068181818		1
000042:	0.953604545454545	0.046395454545455		1
000043:	0.696435227272727	0.303564772727273		1
000044:	0.862657954545455	0.137342045454545		1
000045:	0.953237500000000	0.046762500000000		1
000046:	0.777419318181818	0.222580681818182		1
000047:	0.594689772727273	0.405310227272727		1
000048:	0.156967613636364	0.843032386363636		1
000049:	0.609465340909091	0.390534659090909		1
000050:	0.670613636363636	0.329386363636364		1
000051:	0.092818181818182	0.907181818181818		1
000052:	0.111784659090909	0.888215340909091		1
000053:	0.650976704545455	0.349023295454545		1
000054:	0.839746590909091	0.160253409090909		1
000055:	0.223870454545455	0.776129545454545		1
000056:	0.517240909090909	0.482759090909091		1
000057:	0.629946590909091	0.370053409090909		1
000058:	0.825504545454545	0.174495454545455		1
000059:	0.892092045454545	0.107907954545455		1
000060:	0.464337500000000	0.535662500000000		1
000061:	0.722351704545454	0.277648295454545		1
000062:	0.229396590909091	0.770603409090909		1
000063:	0.114375000000000	0.885625000000000		1
000064:	0.061064772727273	0.938935227272727		1
000065:	0.137717045454545	0.862282954545455		1
000066:	0.684584090909091	0.315415909090909		1
000067:	0.097918750000000	0.902081250000000		1
000068:	0.859590340909091	0.140409659090909		1
000069:	0.811461931818182	0.188538068181818		1
000070:	0.646254545454545	0.353745454545455		1
000071:	0.872661931818182	0.127338068181818		1
000072:	0.353154545454545	0.646845454545455		1
000073:	0.240959659090909	0.759040340909091		1
000074:	0.902231818181818	0.097768181818182		1
000075:	0.775901136363636	0.224098863636364		1
000076:	0.526172727272727	0.473827272727273		1
000077:	0.446289204545455	0.553710795454545		1
000078:	0.255001704545455	0.744998295454545		1
000079:	0.865564204545455	0.134435795454545		1
000080:	0.891571590909091	0.108428409090909		1
000081:	0.304415340909091	0.695584659090909		1
000082:	0.390643181818182	0.609356818181818		1
000083:	0.503334659090909	0.496665340909091		1
000084:	0.397947727272727	0.602052272727273		1
000085:	0.671896590909091	0.328103409090909		1
000086:	0.672906250000000	0.327093750000000		1
000087:	0.872681818181818	0.127318181818182		1
000088:	0.920908522727273	0.079091477272727		1
000089:	0.865412500000000	0.134587500000000		1
000090:	0.903120454545455	0.096879545454545		1
000091:	0.806715909090909	0.193284090909091		1
000092:	0.694157386363636	0.305842613636364		1
000093:	0.608844886363636	0.391155113636364		1
000094:	0.800274431818182	0.199725568181818		1
000095:	0.218407954545455	0.781592045454545		1
000096:	0.245661363636364	0.754338636363636		1
000097:	0.906612500000000	0.093387500000000		1
000098:	0.843680113636364	0.156319886363636		1
000099:	0.772094886363636	0.227905113636364		1
000100:	0.367303409090909	0.632696590909091		1
000101:	0.874326136363636	0.125673863636364		1
000102:	0.807641477272727	0.192358522727273		1
000103:	0.746676136363636	0.253323863636364		1
000104:	0.307160795454545	0.692839204545455		1
000105:	0.901000568181818	0.098999431818182		1
000106:	0.863756250000000	0.136243750000000		1
000107:	0.712051704545455	0.287948295454545		1
000108:	0.640356250000000	0.359643750000000		1
000109:	0.861781250000000	0.138218750000000		1
000110:	0.825032386363636	0.174967613636364		1
000111:	0.415817045454545	0.584182954545455		1
000112:	0.882382954545455	0.117617045454545		1
000113:	0.582340909090909	0.417659090909091		1
000114:	0.758884090909091	0.241115909090909		1
000115:	0.629613068181818	0.370386931818182		1
000116:	0.255143750000000	0.744856250000000		1
000117:	0.666927840909091	0.333072159090909		1
000118:	0.175360795454545	0.824639204545455		1
000119:	0.906805113636364	0.093194886363636		1
000120:	0.277591477272727	0.722408522727273		1
000121:	0.796177272727273	0.203822727272727		1
000122:	0.896219886363636	0.103780113636364		1
000123:	0.361526704545455	0.638473295454545		1
000124:	0.766826704545455	0.233173295454545		1
000125:	0.173980681818182	0.826019318181818		1
000126:	0.103651136363636	0.896348863636364		1
000127:	0.622373863636364	0.377626136363636		1
000128:	0.350722159090909	0.649277840909091		1
000129:	0.929119886363636	0.070880113636364		1
000130:	0.346536931818182	0.653463068181818		1
000131:	0.752440340909091	0.247559659090909		1
000132:	0.474310795454545	0.525689204545455		1
000133:	0.599843750000000	0.400156250000000		1
000134:	0.741361363636364	0.258638636363636		1
000135:	0.935247727272727	0.064752272727273		1
000136:	0.368021590909091	0.631978409090909		1
000137:	0.914811931818182	0.085188068181818		1
000138:	0.427346590909091	0.572653409090909		1
000139:	0.558728977272727	0.441271022727273		1
000140:	0.926355113636364	0.073644886363636		1
000141:	0.216632954545455	0.783367045454545		1
000142:	0.894677272727273	0.105322727272727		1
000143:	0.743778977272727	0.256221022727273		1
000144:	0.646877840909091	0.353122159090909		1
000145:	0.418211363636364	0.581788636363636		1
000146:	0.624724431818182	0.375275568181818		1
000147:	0.269420454545455	0.730579545454546		1
000148:	0.291835227272727	0.708164772727273		1
000149:	0.654877272727273	0.345122727272727		1
000150:	0.948781818181818	0.051218181818182		1
000151:	0.392188636363636	0.607811363636364		1
000152:	0.619834090909091	0.380165909090909		1
000153:	0.900675568181818	0.099324431818182		1
000154:	0.124614204545455	0.875385795454545		1
000155:	0.719597727272727	0.280402272727273		1
000156:	0.774900000000000	0.225100000000000		1
000157:	0.049668181818182	0.950331818181818		1
000158:	0.059483522727273	0.940516477272727		1
000159:	0.368721590909091	0.631278409090909		1
000160:	0.011957954545455	0.988042045454545		1
000161:	0.025390909090909	0.974609090909091		1
000162:	0.499309090909091	0.500690909090909		1
000163:	0.034905113636364	0.965094886363636		1
000164:	0.020028977272727	0.979971022727273		1
000165:	0.032346022727273	0.967653977272727		1
000166:	0.025501136363636	0.974498863636364		1
000167:	0.060124431818182	0.939875568181818		1
000168:	0.590092613636364	0.409907386363636		1
000169:	0.747771590909091	0.252228409090909		1
