Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.078529545454545	0.096068181818182	0.124230113636364	0.032442613636364	0.384136363636364	0.055549431818182	0.229043750000000		1
000002:	0.629487500000000	0.108486363636364	0.051689204545455	0.018427272727273	0.129161363636364	0.028449431818182	0.034298863636364		1
000003:	0.271995454545455	0.083956250000000	0.397557386363636	0.056789772727273	0.122481250000000	0.023205113636364	0.044014772727273		1
000004:	0.111802272727273	0.708260227272727	0.078898863636364	0.020306250000000	0.041417613636364	0.020513636363636	0.018801136363636		1
000005:	0.381650568181818	0.031614204545455	0.341088068181818	0.017782386363636	0.040789204545455	0.029999431818182	0.157076136363636		1
000006:	0.146397727272727	0.559373295454546	0.055928977272727	0.095221022727273	0.051970454545455	0.049855681818182	0.041252840909091		1
000007:	0.313521590909091	0.062688636363636	0.223219318181818	0.034905681818182	0.315110227272727	0.022935795454545	0.027618750000000		1
000008:	0.755572727272727	0.063518181818182	0.058227272727273	0.025985227272727	0.047152272727273	0.025322727272727	0.024221590909091		1
000009:	0.001766477272727	0.825278977272727	0.000602840909091	0.000456250000000	0.001088068181818	0.001783522727273	0.169023863636364		1
000010:	0.561776136363636	0.110344886363636	0.072246022727273	0.029427840909091	0.094002272727273	0.056137500000000	0.076065340909091		1
000011:	0.109727272727273	0.193374431818182	0.107242045454545	0.059393750000000	0.340727272727273	0.028359090909091	0.161176136363636		1
000012:	0.063467045454545	0.107151704545455	0.477988068181818	0.043357954545455	0.032296590909091	0.128676136363636	0.147062500000000		1
000013:	0.043473295454545	0.210975000000000	0.175388636363636	0.154524431818182	0.029826136363636	0.301941477272727	0.083871022727273		1
000014:	0.016305681818182	0.903682954545455	0.021650568181818	0.014367045454545	0.014930681818182	0.015695454545455	0.013367613636364		1
000015:	0.078698863636364	0.107537500000000	0.703659659090909	0.017832954545455	0.026698295454545	0.032955681818182	0.032617045454545		1
000016:	0.023414772727273	0.887300000000000	0.024365340909091	0.008135227272727	0.033721022727273	0.011066477272727	0.011997159090909		1
000017:	0.059160227272727	0.064940909090909	0.244059659090909	0.016329545454545	0.066222727272727	0.034753409090909	0.514533522727273		1
000018:	0.018042045454545	0.133632954545455	0.059839772727273	0.029483522727273	0.038232386363636	0.701402272727273	0.019367045454545		1
000019:	0.071316477272727	0.022560795454545	0.802609659090909	0.035568750000000	0.021568181818182	0.023925568181818	0.022450568181818		1
000020:	0.143748863636364	0.457610227272727	0.064195454545455	0.015293750000000	0.030103977272727	0.090443181818182	0.198604545454545		1
000021:	0.059856818181818	0.029089204545455	0.124959090909091	0.022769886363636	0.149061363636364	0.055369318181818	0.558894318181818		1
000022:	0.031894886363636	0.050310227272727	0.762864772727273	0.027421022727273	0.024821022727273	0.066951704545455	0.035736363636364		1
