30000	2	1	
0	0	
-0.0231172	-0.0421327	
0.122817	0.0801708	
0.218803	0.245627	
0.318411	0.322384	
0.446837	0.492258	
0.533248	0.567262	
0.514235	0.636254	
0.630268	0.68944	
0.707263	0.77921	
0.643752	0.747905	
0.614619	0.820216	
0.777382	0.862168	
0.811172	0.85638	
0.761989	0.889114	
0.791587	0.903514	
0.854216	0.877154	
0.801439	0.875288	
0.817039	0.932141	
0.796503	0.892895	
0.76735	0.907265	
0.884319	0.973163	
0.897683	0.973213	
0.860564	1.00619	
0.909126	1.001	
0.854175	1.00076	
0.855165	0.938622	
0.864827	0.888654	
0.776217	0.905211	
0.820651	0.797077	
0.871984	0.883198	
0.867095	0.856753	
0.838889	0.888836	
0.846064	0.903272	
0.878423	0.91578	
0.802663	0.91528	
0.846074	0.91306	
0.769387	0.904567	
0.839952	0.874401	
0.729139	0.915305	
0.879793	0.89075	
0.841126	0.908938	
0.794693	0.888596	
0.765744	0.83937	
0.841154	0.86488	
0.730255	0.966568	
0.696651	0.870817	
0.797584	0.846075	
0.794468	0.841287	
0.800761	0.842627	
0.819638	0.817556	
0.7829	0.811687	
0.732903	0.843342	
0.749366	0.851646	
0.714438	0.797541	
0.741192	0.887656	
0.769648	0.803543	
0.762333	0.82652	
0.720286	0.773567	
0.68019	0.803872	
0.705227	0.740014	
0.706881	0.781583	
0.75093	0.807195	
0.696855	0.866532	
0.683594	0.802339	
0.630624	0.840959	
0.647555	0.77153	
0.659059	0.721728	
0.650868	0.77579	
0.730735	0.76477	
0.701603	0.678298	
0.716436	0.674546	
0.605425	0.707395	
0.532481	0.706003	
0.660549	0.746356	
0.637659	0.71359	
0.588474	0.743561	
0.570214	0.672079	
0.648263	0.755169	
0.621197	0.762464	
0.621195	0.711114	
0.592554	0.678796	
0.626735	0.697511	
0.549371	0.706296	
0.644529	0.695963	
0.655439	0.674099	
0.578499	0.653271	
0.572412	0.751246	
0.571064	0.725298	
0.579419	0.616014	
0.565555	0.656362	
0.568515	0.65203	
0.57706	0.598668	
0.547078	0.714645	
0.483587	0.678518	
0.522317	0.600681	
0.57092	0.67062	
0.509237	0.632166	
0.501498	0.6111	
0.50191	0.570032	
0.550635	0.653202	
0.529594	0.667922	
0.516859	0.588294	
0.525193	0.591041	
0.512111	0.668854	
0.47895	0.602636	
0.522065	0.643453	
0.451401	0.588543	
0.421402	0.636033	
0.502743	0.645263	
0.502232	0.511578	
0.515623	0.558477	
0.511161	0.548945	
0.472033	0.578535	
0.398101	0.549654	
0.400217	0.566685	
0.47754	0.498525	
0.429148	0.548532	
0.3894	0.57835	
0.501458	0.506924	
0.390889	0.541093	
0.457823	0.491334	
0.403467	0.513385	
0.465769	0.504289	
0.409511	0.484669	
0.423881	0.534175	
0.429127	0.525511	
0.448539	0.533859	
0.330427	0.448933	
0.457426	0.504976	
0.356689	0.467327	
0.357668	0.515663	
0.36496	0.499277	
0.379541	0.421588	
0.355056	0.503948	
0.355457	0.430451	
0.312634	0.457598	
0.369487	0.516121	
0.300661	0.450957	
0.392872	0.421697	
0.288027	0.397257	
0.319595	0.526336	
0.324887	0.454455	
0.237847	0.421605	
0.348666	0.36951	
0.302372	0.445104	
0.248626	0.395649	
0.169791	0.395634	
0.227917	0.383365	
0.224985	0.383532	
0.286537	0.319529	
0.239944	0.389747	
0.237138	0.34019	
0.134664	0.394017	
0.194869	0.312936	
0.162592	0.28973	
0.173011	0.26402	
0.223837	0.273409	
0.16251	0.31844	
0.185421	0.28598	
0.189379	0.276847	
0.128505	0.30497	
0.0996429	0.324395	
0.139644	0.262087	
0.139747	0.233249	
0.154923	0.242243	
0.121685	0.25817	
0.100445	0.324943	
0.0953728	0.273655	
0.0643398	0.322907	
0.156999	0.30141	
0.149368	0.277425	
0.111169	0.307311	
0.11133	0.305441	
0.140724	0.218257	
0.138714	0.26831	
0.167779	0.167405	
0.14314	0.181488	
0.157411	0.224552	
0.0693502	0.264081	
0.143825	0.202341	
0.140666	0.202146	
0.115482	0.137762	
0.0718909	0.238711	
0.0618038	0.217506	
0.032163	0.203833	
0.078639	0.179534	
0.10321	0.16066	
0.00941899	0.208693	
0.098716	0.170388	
-0.0570396	0.148713	
-0.016233	0.133843	
-0.00940601	0.193217	
0.00896842	0.156874	
0.071049	0.160832	
0.0787388	0.192	
-0.0468097	0.178056	
0.0396394	0.156876	
0.000645293	0.21657	
-0.0243914	0.184022	
-0.0124142	0.201042	
0.0157043	0.279797	
-0.0227724	0.273105	
-0.047047	0.205824	
-0.0414913	0.230568	
0.0461149	0.134926	
-0.00351662	0.215573	
0.00906083	0.170795	
0.0159201	0.182648	
-0.0315619	0.192759	
0.0241396	0.139812	
-0.0225221	0.193704	
-0.0976233	0.194902	
-0.068384	0.193245	
-0.0597748	0.215858	
-0.105465	0.139622	
-0.0781215	0.173274	
-0.0699018	0.164492	
-0.115523	0.0770578	
0.0205375	0.0975636	
0.00859417	0.142466	
0.0145081	0.173648	
-0.0705402	0.0895239	
-0.0676425	0.151074	
-0.00771722	0.0865391	
-0.00299535	0.128329	
0.0602985	0.113455	
-0.0206405	0.0784261	
-0.0388551	0.0687112	
-0.0955814	0.139543	
-0.0209782	0.0902947	
-0.0169667	0.11688	
-0.000451079	0.11467	
-0.0238124	0.102212	
-0.0218375	0.177356	
0.00157088	0.140286	
-0.0264671	0.157671	
-0.00614968	0.134307	
-0.0914461	0.0881827	
-0.00901601	0.0677403	
0.0236415	0.0806667	
-0.0306865	0.0706094	
-0.031562	0.176315	
-0.0119045	0.166542	
-0.00135281	0.150744	
-0.0135788	0.100933	
-0.032051	0.141648	
-0.086297	0.134006	
-0.0654996	0.0823422	
-0.0400117	0.0845196	
-0.0610207	0.142569	
-0.0117851	0.101049	
0.0300446	0.167362	
0.0176777	0.186155	
-0.0644982	0.230524	
-0.0387131	0.177477	
-0.032495	0.141074	
-0.0297394	0.163525	
-0.0575475	0.207226	
-0.0650261	0.225381	
-0.0402955	0.101917	
-0.0572605	0.12784	
-0.106095	0.088134	
-0.0821963	0.0976918	
-0.105331	0.0928355	
-0.118727	0.171002	
-0.0995967	0.186217	
-0.101376	0.125605	
-0.157315	0.105378	
-0.138976	0.0978582	
-0.175836	0.165272	
-0.202802	0.0906311	
-0.203132	0.0568768	
-0.119285	0.0520813	
-0.164631	-0.00700845	
-0.235263	0.072114	
-0.245414	0.101884	
-0.173417	0.0706162	
-0.177772	0.106713	
-0.223761	0.0780979	
-0.185835	0.0824957	
-0.124	0.0426836	
-0.201289	0.113413	
-0.20035	0.0659672	
-0.193978	-0.0074046	
-0.200347	0.0616451	
-0.233651	0.00209272	
-0.130856	-0.0228958	
-0.268201	0.0584687	
-0.237063	0.0430044	
-0.227554	0.0624571	
-0.199375	0.0237339	
-0.214534	0.039113	
-0.236404	0.0239915	
-0.251477	0.0722586	
-0.191134	0.0528085	
-0.318726	0.0835749	
-0.30413	0.0555155	
-0.348324	0.0934733	
-0.303781	0.051839	
-0.306664	0.0775067	
-0.240846	0.000543289	
-0.216679	-0.0691065	
-0.308589	-0.0543719	
-0.253976	-0.0850048	
-0.254935	-0.0187303	
-0.315442	-0.0310775	
-0.297222	-0.025177	
-0.281009	-0.100149	
-0.349802	-0.0648355	
-0.268859	-0.0442094	
-0.303427	-0.0860355	
-0.21333	-0.118218	
-0.309923	-0.131847	
-0.330475	-0.168444	
-0.363324	-0.174644	
-0.351228	-0.0944656	
-0.305104	-0.017981	
-0.331946	-0.0603736	
-0.376607	-0.0628529	
-0.398308	-0.092072	
-0.389904	-0.0751854	
-0.321311	-0.0529576	
-0.411005	-0.160401	
-0.438037	-0.0806025	
-0.388704	-0.0558833	
-0.365907	-0.0878094	
-0.32208	-0.0815093	
-0.393706	-0.0484656	
-0.415674	-0.0985094	
-0.383676	-0.0978061	
-0.401334	-0.0776341	
-0.361707	-0.0281011	
-0.341956	-0.0578502	
-0.358226	-0.0905265	
-0.405925	-0.0531157	
-0.509921	-0.12556	
-0.366465	-0.111261	
-0.297211	-0.217475	
-0.331358	-0.215583	
-0.335441	-0.162166	
-0.348727	-0.242448	
-0.390686	-0.241903	
-0.411377	-0.20981	
-0.360805	-0.12372	
-0.325644	-0.0830035	
-0.405077	-0.135219	
-0.414204	-0.178073	
-0.407126	-0.187611	
-0.424504	-0.262487	
-0.347943	-0.345849	
-0.34557	-0.372894	
-0.394676	-0.274651	
-0.418201	-0.308743	
-0.427243	-0.186221	
-0.451465	-0.156505	
-0.313575	-0.0994107	
-0.400283	-0.143029	
-0.428303	-0.108003	
-0.443431	-0.198308	
-0.463255	-0.149361	
-0.46026	-0.224207	
-0.404742	-0.165585	
-0.453189	-0.237246	
-0.390215	-0.266254	
-0.354878	-0.240844	
-0.429146	-0.22893	
-0.527801	-0.232955	
-0.489676	-0.28299	
-0.461417	-0.201506	
-0.524298	-0.162522	
-0.507755	-0.120842	
-0.553282	-0.134256	
-0.432851	-0.211232	
-0.434018	-0.197859	
-0.476584	-0.244842	
-0.437654	-0.268393	
-0.505101	-0.139652	
-0.385945	-0.142767	
-0.426328	-0.172451	
-0.494445	-0.193634	
-0.472817	-0.209734	
-0.501123	-0.271287	
-0.477717	-0.284723	
-0.546994	-0.330175	
-0.436997	-0.286985	
-0.488406	-0.17601	
-0.518329	-0.152249	
-0.448219	-0.226892	
-0.440235	-0.236228	
-0.480296	-0.271441	
-0.472105	-0.19033	
-0.48951	-0.270615	
-0.522531	-0.285625	
-0.559864	-0.247621	
-0.468041	-0.257453	
-0.43504	-0.249101	
-0.551963	-0.163498	
-0.586912	-0.302176	
-0.606674	-0.378027	
-0.490812	-0.259368	
-0.595723	-0.316126	
-0.441681	-0.259155	
-0.464211	-0.281972	
-0.454227	-0.316645	
-0.56997	-0.265793	
-0.477837	-0.268194	
-0.529396	-0.286428	
-0.49464	-0.336928	
