30000	2	3	
0	0	0	0	0	0	
3.27969	-0.0626341	-0.0610496	8.81483	0.107598	-0.206289	
-2.67146	-0.166655	0.0882619	8.67672	-0.0486286	-0.171784	
18.9929	-0.0124821	-0.395606	-5.70903	-0.0437685	0.136772	
13.5149	-0.129271	-0.256624	10.7051	0.0195012	-0.220488	
11.3886	-0.0690786	-0.218522	5.35439	-0.00730709	-0.100105	
1.14942	-0.0919898	0.0045757	-1.79501	-0.00284447	0.0526518	
7.00095	-0.0689802	-0.12185	2.10479	0.070252	-0.0431338	
4.69812	-0.00848342	-0.0831357	5.12364	-0.103723	-0.0746005	
-2.34134	-0.0980903	0.0831088	1.95664	0.0377019	-0.0322114	
-4.30555	-0.102362	0.125932	3.54776	0.0933512	-0.0749605	
-7.92848	-0.245189	0.227402	-3.77279	-0.0398533	0.104009	
-3.42694	-0.16263	0.116778	-3.65769	-0.0812577	0.109403	
-9.95562	-0.188872	0.260823	-4.53163	-0.123125	0.134501	
0.281206	-0.0703425	0.0232152	0.463592	-0.0874988	0.0222851	
-4.40712	-0.160645	0.138795	-1.82738	-0.0355993	0.0626984	
1.55364	-0.121138	0.00755139	-1.09119	0.0236602	0.0380647	
-2.84993	-0.145382	0.104696	-4.26267	0.036191	0.102923	
0.632108	-0.103866	0.0249285	-0.355665	-0.00531073	0.0286147	
-0.874112	-0.103035	0.0564352	-4.11221	-0.127458	0.129722	
1.60681	-0.110431	0.00485384	-4.86457	-0.152435	0.151109	
0.730807	-0.0794252	0.0192156	5.07243	-0.10138	-0.0700509	
-6.10227	-0.153394	0.174608	-2.43552	-0.0640178	0.0823304	
-8.82733	-0.107739	0.225474	-0.814456	-0.114773	0.0580306	
-7.90184	-0.138119	0.210623	5.97199	-0.142185	-0.0812034	
3.131	-0.189337	-0.0142753	4.99642	-0.177609	-0.0552188	
1.86334	-0.106159	-0.00145922	8.57029	-0.0632082	-0.151876	
-5.72614	-0.0985764	0.15751	3.44081	-0.107989	-0.0340622	
1.20859	-0.0661445	0.00558195	1.51112	-0.270917	0.036455	
-7.3821	-0.0927544	0.191963	7.68241	-0.14493	-0.117569	
-3.46702	-0.118781	0.113915	0.884967	-0.169703	0.0332171	
-5.18385	-0.12595	0.149847	5.48134	-0.129861	-0.0733339	
-5.72931	-0.100414	0.158708	13.4886	-0.127585	-0.243081	
2.31093	-0.115686	-0.00929706	13.1181	-0.154366	-0.230532	
-5.23991	-0.151647	0.156715	12.0345	-0.243036	-0.192943	
-1.62256	-0.145477	0.0775329	15.2895	-0.140836	-0.278379	
3.07462	-0.0807593	-0.0330766	7.85265	-0.199299	-0.110917	
5.1778	-0.111176	-0.0725137	8.48651	-0.189148	-0.12594	
4.71163	-0.0703816	-0.0691702	15.0818	-0.254389	-0.254784	
-2.34612	-0.110309	0.0869988	7.50836	-0.205571	-0.102695	
-1.68444	-0.14184	0.077659	13.7992	-0.206292	-0.236739	
-7.01803	-0.113372	0.187486	14.8608	-0.234135	-0.255981	
-2.53362	-0.0860951	0.0871684	11.2732	-0.199459	-0.182763	
0.450418	-0.110961	0.0276375	10.623	-0.169245	-0.175466	
4.58016	-0.249981	-0.0349059	10.5726	-0.261264	-0.157124	
-2.92375	-0.127211	0.102011	10.3516	-0.326417	-0.140911	
-2.35056	-0.104929	0.0851011	14.493	-0.279286	-0.237696	
-18.3649	-0.156627	0.434742	20.7045	-0.243077	-0.376612	
-5.25221	-0.173623	0.15902	3.15447	-0.284338	0.00305668	
-0.156297	-0.0857175	0.0351845	2.19101	-0.254197	0.0187011	
-1.65677	-0.114136	0.0704233	16.8702	-0.243665	-0.295275	
-3.03198	-0.234105	0.120462	12.6145	-0.203117	-0.212044	
-4.30209	-0.252597	0.15235	14.2063	-0.256801	-0.237313	
-4.66042	-0.171639	0.143797	11.3488	-0.249061	-0.177193	
-6.789	-0.185156	0.191866	10.7501	-0.285072	-0.158514	
-10.0198	-0.263708	0.275094	10.2932	-0.200143	-0.163418	
-12.5141	-0.21613	0.319388	14.5394	-0.29426	-0.236546	
-7.78949	-0.199352	0.216383	11.7631	-0.315974	-0.17521	
-7.17967	-0.142774	0.19257	9.36165	-0.167758	-0.149885	
-7.80645	-0.169423	0.210727	3.18357	-0.185484	-0.0147224	
-4.04972	-0.127415	0.1239	-2.29911	-0.145272	0.0930693	
-2.89392	-0.115884	0.0974471	17.4342	-0.261039	-0.30546	
-11.4804	-0.219651	0.298526	11.1027	-0.223114	-0.177419	
0.687679	-0.183907	0.033884	15.0255	-0.254446	-0.256658	
-11.1023	-0.181267	0.285741	14.5404	-0.184314	-0.258081	
-2.71134	-0.194727	0.109871	13.2612	-0.239523	-0.221251	
-10.2503	-0.162455	0.261401	24.1984	-0.241385	-0.451316	
0.408695	-0.0588963	0.0175423	21.4179	-0.278928	-0.386702	
-4.91659	-0.000996829	0.120487	18.3278	-0.235624	-0.330424	
-11.4193	-0.142195	0.282157	25.9864	-0.237666	-0.493299	
-1.3869	-0.110192	0.0642853	21.1362	-0.221825	-0.391238	
-7.98167	-0.179259	0.214721	15.9873	-0.265989	-0.275628	
-4.44638	-0.109822	0.127367	16.682	-0.229625	-0.296191	
1.52429	-0.142357	0.00691526	17.6149	-0.235317	-0.316205	
-0.342298	-0.111207	0.0404329	19.0922	-0.295246	-0.336293	
-6.66499	-0.139464	0.180512	13.7104	-0.277037	-0.225782	
-17.01	-0.167101	0.405326	21.299	-0.219791	-0.395855	
-2.98158	-0.0434296	0.0840948	19.3222	-0.271099	-0.345813	
-10.5829	-0.0959603	0.25479	15.751	-0.281771	-0.267263	
-14.5453	-0.219568	0.361061	21.2254	-0.201479	-0.395137	
-16.2202	0.00398076	0.35786	15.0374	-0.157445	-0.274992	
