Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.908123295454546	0.091876704545455		1
000002:	0.982702840909091	0.017297159090909		1
000003:	0.978307386363636	0.021692613636364		1
000004:	0.981759090909091	0.018240909090909		1
000005:	0.973631250000000	0.026368750000000		1
000006:	0.944669886363636	0.055330113636364		1
000007:	0.985705681818182	0.014294318181818		1
000008:	0.981448863636364	0.018551136363636		1
000009:	0.980127840909091	0.019872159090909		1
000010:	0.949147159090909	0.050852840909091		1
000011:	0.487850568181818	0.512149431818182		1
000012:	0.101344886363636	0.898655113636364		1
000013:	0.062738068181818	0.937261931818182		1
000014:	0.370340909090909	0.629659090909091		1
000015:	0.396408522727273	0.603591477272727		1
000016:	0.558205681818182	0.441794318181818		1
000017:	0.304839772727273	0.695160227272727		1
000018:	0.774087500000000	0.225912500000000		1
000019:	0.134893181818182	0.865106818181818		1
000020:	0.232280113636364	0.767719886363636		1
000021:	0.093701704545455	0.906298295454545		1
000022:	0.079041477272727	0.920958522727273		1
000023:	0.160803409090909	0.839196590909091		1
000024:	0.157521590909091	0.842478409090909		1
000025:	0.057254545454545	0.942745454545455		1
000026:	0.071721590909091	0.928278409090909		1
000027:	0.032105681818182	0.967894318181818		1
000028:	0.460830113636364	0.539169886363636		1
000029:	0.090353977272727	0.909646022727273		1
000030:	0.231631250000000	0.768368750000000		1
000031:	0.036011363636364	0.963988636363636		1
000032:	0.061041477272727	0.938958522727273		1
000033:	0.142020454545455	0.857979545454545		1
000034:	0.192490909090909	0.807509090909091		1
000035:	0.099212500000000	0.900787500000000		1
000036:	0.196531818181818	0.803468181818182		1
000037:	0.046781818181818	0.953218181818182		1
000038:	0.205483522727273	0.794516477272727		1
000039:	0.045873295454545	0.954126704545455		1
000040:	0.204564772727273	0.795435227272727		1
000041:	0.113960795454545	0.886039204545455		1
000042:	0.048590340909091	0.951409659090909		1
000043:	0.313893750000000	0.686106250000000		1
000044:	0.123076136363636	0.876923863636364		1
000045:	0.076261931818182	0.923738068181818		1
000046:	0.229139772727273	0.770860227272727		1
000047:	0.367486363636364	0.632513636363636		1
000048:	0.791176704545455	0.208823295454545		1
000049:	0.424742613636364	0.575257386363636		1
000050:	0.363135795454545	0.636864204545455		1
000051:	0.889742045454545	0.110257954545455		1
000052:	0.848965340909091	0.151034659090909		1
000053:	0.321994886363636	0.678005113636364		1
000054:	0.157893750000000	0.842106250000000		1
000055:	0.806410795454545	0.193589204545455		1
000056:	0.499542045454545	0.500457954545454		1
000057:	0.348211363636364	0.651788636363636		1
000058:	0.188411931818182	0.811588068181818		1
000059:	0.109265909090909	0.890734090909091		1
000060:	0.440792045454545	0.559207954545455		1
000061:	0.316146590909091	0.683853409090909		1
000062:	0.866459659090909	0.133540340909091		1
000063:	0.887369318181818	0.112630681818182		1
000064:	0.944481818181818	0.055518181818182		1
000065:	0.870375000000000	0.129625000000000		1
000066:	0.304492045454545	0.695507954545455		1
000067:	0.932239204545455	0.067760795454545		1
000068:	0.184928977272727	0.815071022727273		1
000069:	0.211634090909091	0.788365909090909		1
000070:	0.431318750000000	0.568681250000000		1
000071:	0.146829545454545	0.853170454545455		1
000072:	0.673351704545455	0.326648295454545		1
000073:	0.745221022727273	0.254778977272727		1
000074:	0.102100568181818	0.897899431818182		1
000075:	0.200535795454545	0.799464204545455		1
000076:	0.466711363636364	0.533288636363636		1
000077:	0.517517045454545	0.482482954545455		1
000078:	0.654113636363636	0.345886363636364		1
000079:	0.150273863636364	0.849726136363636		1
000080:	0.153959659090909	0.846040340909091		1
000081:	0.731897727272727	0.268102272727273		1
000082:	0.637915909090909	0.362084090909091		1
000083:	0.500182954545455	0.499817045454545		1
000084:	0.665436931818182	0.334563068181818		1
000085:	0.346011931818182	0.653988068181818		1
000086:	0.329574431818182	0.670425568181818		1
000087:	0.139365340909091	0.860634659090909		1
000088:	0.097196022727273	0.902803977272727		1
000089:	0.166328409090909	0.833671590909091		1
000090:	0.094665340909091	0.905334659090909		1
000091:	0.185151704545455	0.814848295454545		1
000092:	0.273474431818182	0.726525568181818		1
000093:	0.404726704545455	0.595273295454545		1
000094:	0.193867613636364	0.806132386363636		1
000095:	0.746796590909091	0.253203409090909		1
000096:	0.728533522727273	0.271466477272727		1
000097:	0.088189772727273	0.911810227272727		1
000098:	0.171952840909091	0.828047159090909		1
000099:	0.278282954545455	0.721717045454545		1
000100:	0.626150000000000	0.373850000000000		1
000101:	0.121983522727273	0.878016477272727		1
000102:	0.164792613636364	0.835207386363636		1
000103:	0.194015909090909	0.805984090909091		1
000104:	0.686892613636364	0.313107386363636		1
000105:	0.084112500000000	0.915887500000000		1
000106:	0.133359090909091	0.866640909090909		1
000107:	0.308539204545455	0.691460795454545		1
000108:	0.351540340909091	0.648459659090909		1
000109:	0.156068750000000	0.843931250000000		1
000110:	0.156537500000000	0.843462500000000		1
000111:	0.623252840909091	0.376747159090909		1
000112:	0.118271590909091	0.881728409090909		1
000113:	0.408103977272727	0.591896022727273		1
000114:	0.249890340909091	0.750109659090909		1
000115:	0.388936363636364	0.611063636363636		1
000116:	0.737109659090909	0.262890340909091		1
000117:	0.327438068181818	0.672561931818182		1
000118:	0.802921590909091	0.197078409090909		1
000119:	0.123079545454545	0.876920454545455		1
000120:	0.721989204545455	0.278010795454545		1
000121:	0.180873863636364	0.819126136363636		1
000122:	0.161193750000000	0.838806250000000		1
000123:	0.691685227272727	0.308314772727273		1
000124:	0.277193181818182	0.722806818181818		1
000125:	0.816230113636364	0.183769886363636		1
000126:	0.903130113636364	0.096869886363636		1
000127:	0.409884090909091	0.590115909090909		1
000128:	0.654980113636364	0.345019886363636		1
000129:	0.077210795454545	0.922789204545455		1
000130:	0.675633522727273	0.324366477272727		1
000131:	0.256672727272727	0.743327272727273		1
000132:	0.543725568181818	0.456274431818182		1
000133:	0.454693181818182	0.545306818181818		1
000134:	0.200284090909091	0.799715909090909		1
000135:	0.060941477272727	0.939058522727273		1
000136:	0.707144886363636	0.292855113636364		1
000137:	0.096796022727273	0.903203977272727		1
000138:	0.569172159090909	0.430827840909091		1
000139:	0.397046590909091	0.602953409090909		1
000140:	0.086395454545455	0.913604545454546		1
000141:	0.778014204545455	0.221985795454545		1
000142:	0.093409659090909	0.906590340909091		1
000143:	0.284249431818182	0.715750568181818		1
000144:	0.381843750000000	0.618156250000000		1
000145:	0.582542045454545	0.417457954545455		1
000146:	0.366405681818182	0.633594318181818		1
000147:	0.733345454545455	0.266654545454545		1
000148:	0.702915909090909	0.297084090909091		1
000149:	0.327570454545455	0.672429545454545		1
000150:	0.057244318181818	0.942755681818182		1
000151:	0.502535227272727	0.497464772727273		1
000152:	0.407005113636364	0.592994886363636		1
000153:	0.110740909090909	0.889259090909091		1
000154:	0.847700000000000	0.152300000000000		1
000155:	0.260334659090909	0.739665340909091		1
000156:	0.174001704545455	0.825998295454546		1
000157:	0.975510227272727	0.024489772727273		1
000158:	0.932888068181818	0.067111931818182		1
000159:	0.698014772727273	0.301985227272727		1
000160:	0.973827272727273	0.026172727272727		1
000161:	0.983071590909091	0.016928409090909		1
000162:	0.467642613636364	0.532357386363636		1
000163:	0.977010227272727	0.022989772727273		1
000164:	0.983742045454545	0.016257954545455		1
000165:	0.982273295454545	0.017726704545455		1
000166:	0.973023295454545	0.026976704545455		1
000167:	0.937697159090909	0.062302840909091		1
000168:	0.479077840909091	0.520922159090909		1
000169:	0.296377840909091	0.703622159090909		1
000170:	0.778942045454545	0.221057954545455		1
000171:	0.757861931818182	0.242138068181818		1
000172:	0.590780113636364	0.409219886363636		1
000173:	0.519300568181818	0.480699431818182		1
000174:	0.134934659090909	0.865065340909091		1
000175:	0.430859090909091	0.569140909090909		1
000176:	0.313221590909091	0.686778409090909		1
000177:	0.156130681818182	0.843869318181818		1
000178:	0.251709659090909	0.748290340909091		1
000179:	0.532440909090909	0.467559090909091		1
000180:	0.446744886363636	0.553255113636364		1
000181:	0.782703409090909	0.217296590909091		1
000182:	0.190585795454545	0.809414204545455		1
000183:	0.647203977272727	0.352796022727273		1
000184:	0.251791477272727	0.748208522727273		1
000185:	0.145190909090909	0.854809090909091		1
000186:	0.444417613636364	0.555582386363636		1
000187:	0.458239204545455	0.541760795454545		1
000188:	0.621144318181818	0.378855681818182		1
000189:	0.706031818181818	0.293968181818182		1
000190:	0.652442045454545	0.347557954545455		1
000191:	0.385397727272727	0.614602272727273		1
000192:	0.136281818181818	0.863718181818182		1
000193:	0.152565340909091	0.847434659090909		1
000194:	0.316632386363636	0.683367613636364		1
000195:	0.103175000000000	0.896825000000000		1
000196:	0.975448295454545	0.024551704545455		1
