Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.361184090909091	0.125670454545455	0.038637500000000	0.107468750000000	0.129259090909091	0.113763068181818	0.124017045454545		1
000002:	0.027412500000000	0.109932386363636	0.015593181818182	0.044353977272727	0.738601704545455	0.032182954545455	0.031923295454545		1
000003:	0.108914772727273	0.072584659090909	0.028071022727273	0.030626704545455	0.106384090909091	0.119781818181818	0.533636931818182		1
000004:	0.030405113636364	0.601285227272727	0.020505113636364	0.023517613636364	0.151490909090909	0.019589772727273	0.153206250000000		1
000005:	0.117782386363636	0.120692045454545	0.030574431818182	0.061805113636364	0.359214204545455	0.043580113636364	0.266351704545455		1
000006:	0.000736931818182	0.004017613636364	0.723397727272727	0.192515340909091	0.009811931818182	0.067266477272727	0.002253977272727		1
000007:	0.604794318181818	0.040064204545455	0.005511931818182	0.009682954545455	0.283377840909091	0.018727840909091	0.037840909090909		1
000008:	0.026206818181818	0.025323863636364	0.022653409090909	0.027736931818182	0.833846590909091	0.021299431818182	0.042932954545455		1
000009:	0.026909659090909	0.183551136363636	0.020141477272727	0.040026704545455	0.622765909090909	0.039731250000000	0.066873863636364		1
000010:	0.031759659090909	0.074885227272727	0.023728409090909	0.094046022727273	0.666116477272727	0.032256250000000	0.077207954545455		1
000011:	0.682273863636364	0.072289772727273	0.017436931818182	0.032315909090909	0.055101704545455	0.058856250000000	0.081725568181818		1
000012:	0.026215340909091	0.163702272727273	0.071421590909091	0.118196022727273	0.041948295454545	0.027532386363636	0.550984090909091		1
000013:	0.053481250000000	0.391950568181818	0.223133522727273	0.145741477272727	0.051594886363636	0.031030681818182	0.103067613636364		1
000014:	0.015407386363636	0.851849431818182	0.047847727272727	0.026086363636364	0.019427840909091	0.013494318181818	0.025886931818182		1
000015:	0.020661363636364	0.236092045454545	0.013226704545455	0.054459659090909	0.052232386363636	0.019902840909091	0.603425000000000		1
