Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.893757386363636	0.106242613636364		1
000002:	0.975832386363636	0.024167613636364		1
000003:	0.889108522727273	0.110891477272727		1
000004:	0.978239204545455	0.021760795454545		1
000005:	0.946428409090909	0.053571590909091		1
000006:	0.827677840909091	0.172322159090909		1
000007:	0.984928409090909	0.015071590909091		1
000008:	0.898796022727273	0.101203977272727		1
000009:	0.980679545454545	0.019320454545455		1
000010:	0.919056250000000	0.080943750000000		1
000011:	0.950506818181818	0.049493181818182		1
000012:	0.198975568181818	0.801024431818182		1
000013:	0.082047727272727	0.917952272727273		1
000014:	0.800905113636364	0.199094886363636		1
000015:	0.796239772727273	0.203760227272727		1
000016:	0.958902272727273	0.041097727272727		1
000017:	0.698552272727273	0.301447727272727		1
000018:	0.043759659090909	0.956240340909091		1
000019:	0.309219886363636	0.690780113636364		1
000020:	0.654373863636364	0.345626136363636		1
000021:	0.194080113636364	0.805919886363636		1
000022:	0.506301136363636	0.493698863636364		1
000023:	0.474798295454545	0.525201704545455		1
000024:	0.800545454545455	0.199454545454545		1
000025:	0.171760227272727	0.828239772727273		1
000026:	0.056138068181818	0.943861931818182		1
000027:	0.054761931818182	0.945238068181818		1
000028:	0.915998295454545	0.084001704545455		1
000029:	0.515468181818182	0.484531818181818		1
000030:	0.732636363636364	0.267363636363636		1
000031:	0.029482954545455	0.970517045454545		1
000032:	0.151453977272727	0.848546022727273		1
000033:	0.289890909090909	0.710109090909091		1
000034:	0.874122159090909	0.125877840909091		1
000035:	0.443654545454545	0.556345454545455		1
000036:	0.711950568181818	0.288049431818182		1
000037:	0.128337500000000	0.871662500000000		1
000038:	0.862700568181818	0.137299431818182		1
000039:	0.127175568181818	0.872824431818182		1
000040:	0.950909659090909	0.049090340909091		1
000041:	0.316261363636364	0.683738636363636		1
000042:	0.064180113636364	0.935819886363636		1
000043:	0.887212500000000	0.112787500000000		1
000044:	0.329161931818182	0.670838068181818		1
000045:	0.044885227272727	0.955114772727273		1
000046:	0.107570454545455	0.892429545454545		1
000047:	0.600531818181818	0.399468181818182		1
000048:	0.879672159090909	0.120327840909091		1
000049:	0.336215340909091	0.663784659090909		1
000050:	0.512206818181818	0.487793181818182		1
000051:	0.964050000000000	0.035950000000000		1
000052:	0.974213068181818	0.025786931818182		1
000053:	0.216132386363636	0.783867613636364		1
000054:	0.094120454545455	0.905879545454545		1
000055:	0.906936931818182	0.093063068181818		1
000056:	0.446626136363636	0.553373863636364		1
000057:	0.238764204545455	0.761235795454545		1
000058:	0.104164772727273	0.895835227272727		1
000059:	0.031213636363636	0.968786363636364		1
000060:	0.729094886363636	0.270905113636364		1
000061:	0.319010795454545	0.680989204545455		1
000062:	0.962590340909091	0.037409659090909		1
000063:	0.968628409090909	0.031371590909091		1
000064:	0.987692045454545	0.012307954545455		1
000065:	0.927417613636364	0.072582386363636		1
000066:	0.196364204545455	0.803635795454545		1
000067:	0.980017045454545	0.019982954545455		1
000068:	0.090225568181818	0.909774431818182		1
000069:	0.204538068181818	0.795461931818182		1
000070:	0.541626704545455	0.458373295454545		1
000071:	0.104409090909091	0.895590909090909		1
000072:	0.863814204545455	0.136185795454545		1
000073:	0.863480681818182	0.136519318181818		1
000074:	0.046414772727273	0.953585227272727		1
000075:	0.426890909090909	0.573109090909091		1
000076:	0.619955113636364	0.380044886363636		1
000077:	0.528713636363636	0.471286363636364		1
000078:	0.896729545454545	0.103270454545455		1
000079:	0.164127272727273	0.835872727272727		1
000080:	0.043927272727273	0.956072727272727		1
000081:	0.775677272727273	0.224322727272727		1
000082:	0.767800000000000	0.232200000000000		1
000083:	0.463699431818182	0.536300568181818		1
000084:	0.974403977272727	0.025596022727273		1
000085:	0.471370454545455	0.528629545454545		1
000086:	0.613166477272727	0.386833522727273		1
000087:	0.106263636363636	0.893736363636364		1
000088:	0.041211931818182	0.958788068181818		1
000089:	0.081249431818182	0.918750568181818		1
000090:	0.047298863636364	0.952701136363636		1
000091:	0.088872727272727	0.911127272727273		1
000092:	0.145318181818182	0.854681818181818		1
000093:	0.251303977272727	0.748696022727273		1
000094:	0.084238636363636	0.915761363636364		1
000095:	0.910743181818182	0.089256818181818		1
000096:	0.975673863636364	0.024326136363636		1
000097:	0.041195454545455	0.958804545454545		1
000098:	0.101132386363636	0.898867613636364		1
000099:	0.627373295454545	0.372626704545455		1
000100:	0.944222727272727	0.055777272727273		1
000101:	0.156700000000000	0.843300000000000		1
000102:	0.321386363636364	0.678613636363636		1
000103:	0.629961363636364	0.370038636363636		1
000104:	0.912162500000000	0.087837500000000		1
000105:	0.082688636363636	0.917311363636364		1
000106:	0.078294886363636	0.921705113636364		1
000107:	0.522080681818182	0.477919318181818		1
000108:	0.771048295454545	0.228951704545455		1
000109:	0.159165909090909	0.840834090909091		1
000110:	0.172619886363636	0.827380113636364		1
000111:	0.893253977272727	0.106746022727273		1
000112:	0.138502272727273	0.861497727272727		1
000113:	0.706889204545455	0.293110795454545		1
000114:	0.267342613636364	0.732657386363636		1
