Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.102674431818182	0.897325568181818		1
000002:	0.035825000000000	0.964175000000000		1
000003:	0.063126704545455	0.936873295454545		1
000004:	0.019147159090909	0.980852840909091		1
000005:	0.068012500000000	0.931987500000000		1
000006:	0.134115340909091	0.865884659090909		1
000007:	0.016450000000000	0.983550000000000		1
000008:	0.032157386363636	0.967842613636364		1
000009:	0.034897727272727	0.965102272727273		1
000010:	0.199505681818182	0.800494318181818		1
000011:	0.122798863636364	0.877201136363636		1
000012:	0.798732954545455	0.201267045454545		1
000013:	0.929292613636364	0.070707386363636		1
000014:	0.103336931818182	0.896663068181818		1
000015:	0.156746022727273	0.843253977272727		1
000016:	0.073757954545455	0.926242045454545		1
000017:	0.355566477272727	0.644433522727273		1
000018:	0.957537500000000	0.042462500000000		1
000019:	0.640206250000000	0.359793750000000		1
000020:	0.327230681818182	0.672769318181818		1
000021:	0.768228409090909	0.231771590909091		1
000022:	0.830193750000000	0.169806250000000		1
000023:	0.632336931818182	0.367663068181818		1
000024:	0.173720454545455	0.826279545454545		1
000025:	0.718228409090909	0.281771590909091		1
000026:	0.953042613636364	0.046957386363636		1
000027:	0.966674431818182	0.033325568181818		1
000028:	0.124332954545455	0.875667045454545		1
000029:	0.482535795454545	0.517464204545454		1
000030:	0.381968750000000	0.618031250000000		1
000031:	0.966371590909091	0.033628409090909		1
000032:	0.860000000000000	0.140000000000000		1
000033:	0.561691477272727	0.438308522727273		1
000034:	0.075977272727273	0.924022727272727		1
000035:	0.570178409090909	0.429821590909091		1
000036:	0.281110227272727	0.718889772727273		1
000037:	0.907327840909091	0.092672159090909		1
000038:	0.054686931818182	0.945313068181818		1
000039:	0.918237500000000	0.081762500000000		1
000040:	0.066696590909091	0.933303409090909		1
000041:	0.804258522727273	0.195741477272727		1
000042:	0.938624431818182	0.061375568181818		1
000043:	0.105651704545455	0.894348295454545		1
000044:	0.719605113636364	0.280394886363636		1
000045:	0.966970454545454	0.033029545454545		1
000046:	0.840049431818182	0.159950568181818		1
000047:	0.343598295454545	0.656401704545455		1
000048:	0.111734090909091	0.888265909090909		1
000049:	0.443558522727273	0.556441477272727		1
000050:	0.738788636363636	0.261211363636364		1
000051:	0.038292045454545	0.961707954545455		1
000052:	0.034115340909091	0.965884659090909		1
