Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.049341477272727	0.127440340909091	0.325185227272727	0.344639204545455	0.153393750000000		1
000002:	0.020386931818182	0.114117613636364	0.401978409090909	0.418697727272727	0.044819318181818		1
000003:	0.036478409090909	0.062858522727273	0.725711931818182	0.152034090909091	0.022917045454545		1
000004:	0.023168750000000	0.686657386363636	0.192873295454545	0.077186931818182	0.020113636363636		1
000005:	0.013315909090909	0.066013068181818	0.766480113636364	0.101869886363636	0.052321022727273		1
000006:	0.079814204545455	0.593803409090909	0.135441477272727	0.116593181818182	0.074347727272727		1
000007:	0.025100568181818	0.042575000000000	0.506438068181818	0.397516477272727	0.028369886363636		1
000008:	0.024501704545455	0.075036363636364	0.707951704545455	0.157049431818182	0.035460795454545		1
000009:	0.023327272727273	0.273351704545455	0.529516477272727	0.105851136363636	0.067953409090909		1
000010:	0.021340909090909	0.103163068181818	0.698070454545455	0.078785227272727	0.098640340909091		1
000011:	0.054472727272727	0.158500568181818	0.412714204545455	0.329438068181818	0.044874431818182		1
000012:	0.061215909090909	0.119940340909091	0.520248863636364	0.029300000000000	0.269294886363636		1
000013:	0.223770454545455	0.234423863636364	0.102356250000000	0.038273295454545	0.401176136363636		1
000014:	0.017215340909091	0.910530113636364	0.035397159090909	0.022988636363636	0.013868750000000		1
000015:	0.020359659090909	0.110918750000000	0.762222727272727	0.035359090909091	0.071139772727273		1
000016:	0.012670454545455	0.857871590909091	0.080600000000000	0.029732386363636	0.019125568181818		1
000017:	0.015540909090909	0.092325000000000	0.602557386363636	0.071142045454545	0.218434659090909		1
000018:	0.149894318181818	0.058228977272727	0.117252272727273	0.029167613636364	0.645456818181818		1
000019:	0.066771590909091	0.028759659090909	0.809340340909091	0.052168750000000	0.042959659090909		1
000020:	0.022094886363636	0.354766477272727	0.380852840909091	0.055402840909091	0.186882954545455		1
000021:	0.067117613636364	0.031418181818182	0.156006818181818	0.250523295454545	0.494934090909091		1
000022:	0.024211363636364	0.074701136363636	0.679881250000000	0.031084659090909	0.190121590909091		1
000023:	0.163380681818182	0.069429545454545	0.370677840909091	0.201373295454545	0.195138636363636		1
000024:	0.017416477272727	0.897424431818182	0.024254545454545	0.016768181818182	0.044136363636364		1
000025:	0.380298295454545	0.181146022727273	0.158594886363636	0.056493181818182	0.223467613636364		1
000026:	0.043633522727273	0.035701704545455	0.460605113636364	0.043477840909091	0.416581818181818		1
000027:	0.064846022727273	0.049177840909091	0.141585227272727	0.032752840909091	0.711638068181818		1
000028:	0.019738636363636	0.063493181818182	0.289735795454545	0.467617045454545	0.159415340909091		1
000029:	0.027057954545455	0.131389204545455	0.442576136363636	0.079453977272727	0.319522727272727		1
000030:	0.081925568181818	0.073648863636364	0.706376136363636	0.079622159090909	0.058427272727273		1
000031:	0.083324431818182	0.039120454545455	0.081142045454545	0.020966477272727	0.775446590909091		1
000032:	0.035052272727273	0.091223863636364	0.131514204545455	0.064435795454545	0.677773863636364		1
000033:	0.044299431818182	0.044248863636364	0.523781250000000	0.164146590909091	0.223523863636364		1
000034:	0.020062500000000	0.889769318181818	0.035238636363636	0.020764204545455	0.034165340909091		1
000035:	0.158805113636364	0.030521022727273	0.112252272727273	0.235965909090909	0.462455681818182		1
000036:	0.021955681818182	0.106659659090909	0.542375568181818	0.140891477272727	0.188117613636364		1
000037:	0.021109659090909	0.088118750000000	0.313759090909091	0.037964204545455	0.539048295454545		1
000038:	0.185045454545455	0.096382954545455	0.221504545454545	0.442003409090909	0.055063636363636		1
000039:	0.081659090909091	0.105977272727273	0.299071022727273	0.049191477272727	0.464101136363636		1
000040:	0.038214772727273	0.850980681818182	0.064347159090909	0.026020454545455	0.020436931818182		1
000041:	0.034715909090909	0.188164204545455	0.328260227272727	0.054531818181818	0.394327840909091		1
000042:	0.284238636363636	0.112540909090909	0.143907954545455	0.055113636363636	0.404198863636364		1
000043:	0.022018181818182	0.126010227272727	0.729839772727273	0.059343181818182	0.062788636363636		1
000044:	0.024893181818182	0.080088636363636	0.602413068181818	0.055828977272727	0.236776136363636		1
000045:	0.047923295454545	0.030929545454545	0.123330681818182	0.036568750000000	0.761247727272727		1
000046:	0.279086363636364	0.080473863636364	0.114652840909091	0.141041477272727	0.384745454545455		1
000047:	0.198627272727273	0.190521022727273	0.161059659090909	0.177576704545455	0.272215340909091		1
000048:	0.043192045454545	0.036963068181818	0.842009090909091	0.057653409090909	0.020182386363636		1
000049:	0.049218750000000	0.040218181818182	0.818177840909091	0.039932386363636	0.052452840909091		1
000050:	0.138861931818182	0.345613068181818	0.241391477272727	0.109179545454545	0.164953977272727		1
000051:	0.015891477272727	0.905813636363636	0.033326704545455	0.027719318181818	0.017248863636364		1
000052:	0.012935227272727	0.854875568181818	0.094460227272727	0.020872159090909	0.016856818181818		1
000053:	0.106978409090909	0.125190909090909	0.418638636363636	0.048092045454545	0.301100000000000		1
000054:	0.472325568181818	0.076323295454545	0.160423863636364	0.083805113636364	0.207122159090909		1
000055:	0.017039772727273	0.202602272727273	0.686635795454545	0.043919318181818	0.049802840909091		1
000056:	0.038643750000000	0.088006250000000	0.747427840909091	0.026648295454545	0.099273863636364		1
000057:	0.018909090909091	0.117967045454545	0.470731818181818	0.064251704545455	0.328140340909091		1
000058:	0.062197159090909	0.018786931818182	0.860121590909091	0.019900568181818	0.038993750000000		1
000059:	0.036660227272727	0.015139772727273	0.509053409090909	0.020074431818182	0.419072159090909		1
000060:	0.015334090909091	0.043303977272727	0.864982954545455	0.020229545454545	0.056149431818182		1
000061:	0.014949431818182	0.040477272727273	0.867440340909091	0.019567613636364	0.057565340909091		1
000062:	0.016764204545455	0.881023295454545	0.062864772727273	0.020420454545455	0.018927272727273		1
000063:	0.015493181818182	0.890238636363636	0.046580113636364	0.031220454545455	0.016467613636364		1
000064:	0.013569886363636	0.838498295454545	0.060747727272727	0.075631818181818	0.011552272727273		1
000065:	0.019586931818182	0.054923863636364	0.817030113636364	0.063889204545455	0.044569886363636		1
000066:	0.023443181818182	0.079677272727273	0.655896590909091	0.032567045454545	0.208415909090909		1
000067:	0.011842613636364	0.877947727272727	0.066938636363636	0.029260227272727	0.014010795454545		1
000068:	0.087364204545455	0.021761931818182	0.794050000000000	0.018960795454545	0.077863068181818		1
000069:	0.019373863636364	0.060140909090909	0.435432386363636	0.041705113636364	0.443347727272727		1
000070:	0.081355681818182	0.311051136363636	0.349450568181818	0.089190909090909	0.168951704545455		1
000071:	0.026784090909091	0.020972159090909	0.623896590909091	0.045729545454545	0.282617613636364		1
000072:	0.011728409090909	0.081705681818182	0.844619318181818	0.027848863636364	0.034097727272727		1
000073:	0.014660795454545	0.051565340909091	0.863673295454545	0.026376704545455	0.043723863636364		1
000074:	0.098567613636364	0.305664772727273	0.061237500000000	0.024903977272727	0.509626136363636		1
000075:	0.060287500000000	0.298121022727273	0.555198295454545	0.023675000000000	0.062718181818182		1
000076:	0.118427840909091	0.025105113636364	0.183632386363636	0.498273863636364	0.174560795454545		1
000077:	0.114948295454545	0.090739204545455	0.290717613636364	0.349014204545455	0.154580681818182		1
000078:	0.015201136363636	0.065160795454545	0.799926704545455	0.077742045454545	0.041969318181818		1
000079:	0.118352272727273	0.045766477272727	0.590665340909091	0.086096022727273	0.159119886363636		1
000080:	0.225728977272727	0.022425000000000	0.536746022727273	0.063476136363636	0.151623863636364		1
000081:	0.007825568181818	0.021621022727273	0.901984090909091	0.024014204545455	0.044555113636364		1
000082:	0.008641477272727	0.040256250000000	0.885753977272727	0.030869886363636	0.034478409090909		1
000083:	0.022150000000000	0.014580681818182	0.884214772727273	0.019771590909091	0.059282954545455		1
000084:	0.018576136363636	0.930098863636364	0.019832954545455	0.015919318181818	0.015572727272727		1
000085:	0.022480681818182	0.110402272727273	0.314173295454545	0.144341477272727	0.408602272727273		1
000086:	0.085949431818182	0.322578977272727	0.385035227272727	0.102451136363636	0.103985227272727		1
000087:	0.015725568181818	0.026013068181818	0.898791477272727	0.015593181818182	0.043876704545455		1
000088:	0.016348863636364	0.026597727272727	0.244732954545455	0.038392045454545	0.673928409090909		1
000089:	0.022562500000000	0.049010795454545	0.142777840909091	0.080407386363636	0.705241477272727		1
000090:	0.165673295454545	0.114927272727273	0.131618750000000	0.040826136363636	0.546954545454545		1
000091:	0.435984090909091	0.049885227272727	0.100817045454545	0.170032954545455	0.243280681818182		1
000092:	0.050819318181818	0.032553977272727	0.754514204545455	0.031561931818182	0.130550568181818		1
000093:	0.111277272727273	0.089836931818182	0.475268750000000	0.069317045454545	0.254300000000000		1
000094:	0.038325000000000	0.038087500000000	0.764190909090909	0.038151704545455	0.121244886363636		1
000095:	0.013146590909091	0.090762500000000	0.816734659090909	0.049180681818182	0.030175568181818		1
000096:	0.012586363636364	0.845809659090909	0.070167045454545	0.050081818181818	0.021355113636364		1
000097:	0.032199431818182	0.026096590909091	0.450482386363636	0.030452272727273	0.460769318181818		1
000098:	0.020375000000000	0.012747727272727	0.847344886363636	0.019619886363636	0.099912500000000		1
000099:	0.036616477272727	0.370790909090909	0.324225568181818	0.084368181818182	0.183998863636364		1
000100:	0.026438636363636	0.609102840909091	0.311067045454545	0.024261931818182	0.029129545454545		1
000101:	0.015653409090909	0.064050568181818	0.200588636363636	0.041825568181818	0.677881818181818		1
000102:	0.048570454545455	0.206756818181818	0.420590340909091	0.055514204545455	0.268568181818182		1
000103:	0.172440909090909	0.039363068181818	0.611815340909091	0.096647727272727	0.079732954545455		1
000104:	0.016767045454545	0.614357954545454	0.309655113636364	0.026491477272727	0.032728409090909		1
000105:	0.036225000000000	0.164400000000000	0.138088636363636	0.034484659090909	0.626801704545455		1
000106:	0.038501136363636	0.034977840909091	0.387743750000000	0.045150000000000	0.493627272727273		1
000107:	0.027855113636364	0.398011931818182	0.335138636363636	0.053149431818182	0.185844886363636		1
000108:	0.058936931818182	0.731186363636364	0.097879545454545	0.050621022727273	0.061376136363636		1
000109:	0.042403977272727	0.047358522727273	0.442402272727273	0.103508522727273	0.364326704545455		1
000110:	0.723832954545455	0.111553977272727	0.051024431818182	0.066425000000000	0.047163636363636		1
000111:	0.029919318181818	0.431206250000000	0.337176136363636	0.109817045454545	0.091881250000000		1
000112:	0.059990909090909	0.111043181818182	0.071106250000000	0.061017613636364	0.696842045454545		1
000113:	0.017927840909091	0.078234090909091	0.802052272727273	0.055686931818182	0.046098863636364		1
000114:	0.117426136363636	0.002289772727273	0.876146022727273	0.001287500000000	0.002850568181818		1
000115:	0.088031250000000	0.077271022727273	0.656465340909091	0.035123863636364	0.143108522727273		1
000116:	0.032792613636364	0.313422727272727	0.566491477272727	0.038568181818182	0.048725000000000		1
000117:	0.026673295454545	0.065159090909091	0.294739204545455	0.131851136363636	0.481577272727273		1
000118:	0.021527272727273	0.269851136363636	0.552414772727273	0.117938636363636	0.038268181818182		1
000119:	0.039822727272727	0.133448295454545	0.299865340909091	0.024194886363636	0.502668750000000		1
000120:	0.021067045454545	0.164365909090909	0.673734090909091	0.062352272727273	0.078480681818182		1
000121:	0.108818181818182	0.091442045454545	0.484888636363636	0.106246022727273	0.208605113636364		1
000122:	0.013846590909091	0.041212500000000	0.602946590909091	0.015560227272727	0.326434090909091		1
000123:	0.024810795454545	0.024232386363636	0.896422727272727	0.031461931818182	0.023072159090909		1
000124:	0.090907954545455	0.038544886363636	0.327751704545455	0.238378977272727	0.304416477272727		1
000125:	0.033545454545455	0.107790340909091	0.220195454545455	0.604455113636364	0.034013636363636		1
000126:	0.018556250000000	0.028653977272727	0.044610227272727	0.880276136363636	0.027903409090909		1
000127:	0.038192613636364	0.147594318181818	0.596335795454545	0.078393750000000	0.139483522727273		1
