Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.165729545454545	0.040830681818182	0.130610795454545	0.165408522727273	0.091657954545455	0.273858522727273	0.051308522727273	0.080595454545455		1
000002:	0.202208522727273	0.025766477272727	0.040901704545455	0.109323295454545	0.318107386363636	0.217165909090909	0.043790340909091	0.042736363636364		1
000003:	0.075319886363636	0.068488068181818	0.053109090909091	0.057052840909091	0.087272159090909	0.566540340909091	0.025547159090909	0.066670454545455		1
000004:	0.528590340909091	0.006677272727273	0.154556818181818	0.090198295454545	0.159570454545455	0.040074431818182	0.009734659090909	0.010597727272727		1
000005:	0.079996590909091	0.013717045454545	0.060235795454545	0.075023863636364	0.110444886363636	0.600218181818182	0.028043181818182	0.032320454545455		1
000006:	0.065051704545455	0.039739204545455	0.053957954545455	0.642028977272727	0.058818750000000	0.073148863636364	0.028373295454545	0.038881250000000		1
000007:	0.155896590909091	0.037701136363636	0.039544886363636	0.048937500000000	0.094164204545455	0.507643181818182	0.024660227272727	0.091452272727273		1
000008:	0.017461931818182	0.270061363636364	0.017329545454545	0.066891477272727	0.365105681818182	0.201319886363636	0.025748295454545	0.036081818181818		1
000009:	0.020830113636364	0.017665909090909	0.034372159090909	0.133769886363636	0.299051136363636	0.427802840909091	0.036611363636364	0.029896590909091		1
000010:	0.018375000000000	0.005353409090909	0.584343181818182	0.296218181818182	0.041324431818182	0.019388636363636	0.028807386363636	0.006189772727273		1
000011:	0.672898295454545	0.037419318181818	0.029339204545455	0.111727272727273	0.037472727272727	0.078007954545455	0.015582954545455	0.017552272727273		1
000012:	0.021780681818182	0.189969318181818	0.200589772727273	0.235971590909091	0.029087500000000	0.219005113636364	0.083582386363636	0.020013636363636		1
000013:	0.013439772727273	0.009597159090909	0.037573863636364	0.084706250000000	0.010000568181818	0.027222727272727	0.780764204545455	0.036695454545455		1
000014:	0.010362500000000	0.021753409090909	0.014785227272727	0.890797159090909	0.006547727272727	0.041161931818182	0.008411363636364	0.006180681818182		1
000015:	0.016620454545455	0.015756818181818	0.043606250000000	0.112473863636364	0.034835795454545	0.737950000000000	0.026752840909091	0.012003977272727		1
000016:	0.023092045454545	0.014951136363636	0.017859090909091	0.770605113636364	0.090830681818182	0.054296022727273	0.016334659090909	0.012031250000000		1
000017:	0.066101136363636	0.016067045454545	0.147292045454545	0.091365909090909	0.041694886363636	0.546180681818182	0.065988068181818	0.025310227272727		1
000018:	0.007338636363636	0.309659659090909	0.040954545454545	0.122582386363636	0.009693750000000	0.029477272727273	0.470607954545455	0.009685795454545		1
000019:	0.033869886363636	0.049051704545455	0.084468750000000	0.099898295454545	0.079022159090909	0.564502272727273	0.065863636363636	0.023323295454545		1
000020:	0.041158522727273	0.015219318181818	0.193980113636364	0.345157386363636	0.041347727272727	0.277226136363636	0.051022727272727	0.034888068181818		1
000021:	0.351582954545455	0.022338636363636	0.321740909090909	0.033696022727273	0.015388636363636	0.134280113636364	0.070298863636364	0.050673863636364		1
000022:	0.021703409090909	0.046680681818182	0.371918181818182	0.124744318181818	0.101073295454545	0.258667045454545	0.058952840909091	0.016260227272727		1
000023:	0.627810795454545	0.063638636363636	0.058313068181818	0.036235227272727	0.021447727272727	0.139277840909091	0.034365340909091	0.018911363636364		1
000024:	0.023385227272727	0.017440340909091	0.032028409090909	0.853802272727273	0.016489772727273	0.024274431818182	0.018465909090909	0.014113636363636		1
000025:	0.046414204545455	0.072107386363636	0.060228977272727	0.207613068181818	0.056062500000000	0.084405681818182	0.407819318181818	0.065348863636364		1
000026:	0.505964772727273	0.031097727272727	0.161618181818182	0.023064204545455	0.023580681818182	0.138102272727273	0.104634659090909	0.011937500000000		1
000027:	0.023444318181818	0.053773295454545	0.399654545454545	0.057211363636364	0.042300000000000	0.075140909090909	0.333819318181818	0.014656250000000		1
000028:	0.711001704545455	0.008732954545455	0.041360227272727	0.018768181818182	0.033888068181818	0.110737500000000	0.054073295454545	0.021438068181818		1
000029:	0.054830113636364	0.045568750000000	0.139663068181818	0.142613068181818	0.038012500000000	0.420888068181818	0.086028409090909	0.072396022727273		1
000030:	0.000363068181818	0.000239204545455	0.000326136363636	0.000903409090909	0.997371022727273	0.000249431818182	0.000206250000000	0.000341477272727		1
000031:	0.195626704545455	0.017511931818182	0.437642613636364	0.023266477272727	0.014386363636364	0.028105113636364	0.277150568181818	0.006310227272727		1
000032:	0.031543181818182	0.029003977272727	0.619770454545455	0.059229545454545	0.050692045454545	0.076130113636364	0.079139772727273	0.054490909090909		1
000033:	0.046941477272727	0.025051704545455	0.633364204545455	0.038164204545455	0.032533522727273	0.137166477272727	0.049486931818182	0.037291477272727		1
000034:	0.013557954545455	0.010053977272727	0.018772727272727	0.893793750000000	0.011124431818182	0.020795454545455	0.021734090909091	0.010167613636364		1
000035:	0.442410795454545	0.046142045454545	0.078205113636364	0.048182954545455	0.043082954545455	0.106702272727273	0.185947159090909	0.049326704545455		1
000036:	0.143613068181818	0.018301136363636	0.112660795454545	0.188101704545455	0.073571590909091	0.347468750000000	0.060829545454545	0.055453409090909		1
000037:	0.024606250000000	0.019926704545455	0.242857954545455	0.062461931818182	0.026194318181818	0.516235795454545	0.087438068181818	0.020278977272727		1
000038:	0.293965340909091	0.040685227272727	0.023072159090909	0.346897159090909	0.151493750000000	0.068011931818182	0.027850000000000	0.048024431818182		1
000039:	0.043867045454545	0.083496022727273	0.274784659090909	0.157718750000000	0.086717045454545	0.218099431818182	0.105212500000000	0.030104545454545		1
000040:	0.024359659090909	0.038991477272727	0.036565340909091	0.653165909090909	0.051768750000000	0.149116477272727	0.021476136363636	0.024556250000000		1
000041:	0.028619318181818	0.042631250000000	0.526838636363636	0.218450000000000	0.022493750000000	0.086698863636364	0.055256818181818	0.019011363636364		1
000042:	0.120717613636364	0.180318181818182	0.208986931818182	0.079790909090909	0.046522727272727	0.104993750000000	0.225665909090909	0.033003977272727		1
000043:	0.067597159090909	0.023264204545455	0.347588068181818	0.066249431818182	0.037746022727273	0.417194318181818	0.021657954545455	0.018702840909091		1
000044:	0.036283522727273	0.022247159090909	0.235518181818182	0.074076136363636	0.063039204545455	0.453118181818182	0.062831818181818	0.052885795454545		1
000045:	0.020671590909091	0.068668181818182	0.212485227272727	0.038191477272727	0.026164204545455	0.173340909090909	0.438462500000000	0.022015909090909		1
000046:	0.061242045454545	0.012557954545455	0.058228977272727	0.020899431818182	0.402544886363636	0.104325000000000	0.285217613636364	0.054984090909091		1
000047:	0.379971590909091	0.053309090909091	0.122758522727273	0.160969318181818	0.088370454545455	0.088246590909091	0.075002272727273	0.031372159090909		1
000048:	0.024797159090909	0.048750000000000	0.035914772727273	0.023802272727273	0.294630113636364	0.506811363636364	0.012302272727273	0.052992045454545		1
000049:	0.035385795454545	0.038802272727273	0.089838636363636	0.058464772727273	0.080435795454545	0.630034090909091	0.016130681818182	0.050907954545455		1
000050:	0.058184659090909	0.165613636363636	0.103037500000000	0.392240340909091	0.080524431818182	0.121331250000000	0.049610227272727	0.029457954545455		1
000051:	0.011457954545455	0.008867613636364	0.021061363636364	0.847148863636364	0.017043181818182	0.071907386363636	0.012465909090909	0.010047727272727		1
000052:	0.021063068181818	0.011093181818182	0.014974431818182	0.871913068181818	0.023594886363636	0.025021022727273	0.016023863636364	0.016316477272727		1
000053:	0.044197727272727	0.075942045454545	0.290313636363636	0.147550568181818	0.141542045454545	0.157441477272727	0.108953409090909	0.034059090909091		1
