Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.078452840909091	0.024493750000000	0.528299431818182	0.113125000000000	0.077790340909091	0.059509659090909	0.041301136363636	0.077027840909091		1
000002:	0.115569318181818	0.015796022727273	0.102929545454545	0.023047159090909	0.025175000000000	0.475404545454545	0.179339204545455	0.062739204545455		1
000003:	0.481488636363636	0.033878409090909	0.153509090909091	0.023683522727273	0.023092045454545	0.132596022727273	0.064953409090909	0.086798863636364		1
000004:	0.087690909090909	0.032577840909091	0.262983522727273	0.019276136363636	0.014951704545455	0.029458522727273	0.174292045454545	0.378769318181818		1
000005:	0.372356250000000	0.018067045454545	0.172288068181818	0.079346022727273	0.025810227272727	0.034626136363636	0.222581250000000	0.074925000000000		1
000006:	0.058503409090909	0.065919318181818	0.087369318181818	0.082090340909091	0.050243750000000	0.056441477272727	0.117496022727273	0.481936363636364		1
000007:	0.111564772727273	0.024310227272727	0.342225568181818	0.037247159090909	0.015355681818182	0.176489204545455	0.224193181818182	0.068614204545455		1
000008:	0.044388636363636	0.017994318181818	0.026002840909091	0.013443181818182	0.028076704545455	0.029185227272727	0.808321022727273	0.032588068181818		1
000009:	0.039614204545455	0.012672727272727	0.008899431818182	0.009314204545455	0.016877272727273	0.013822727272727	0.861781250000000	0.037018181818182		1
000010:	0.271657954545455	0.029300568181818	0.038717045454545	0.061248863636364	0.098923295454545	0.081464204545455	0.255678409090909	0.163009659090909		1
000011:	0.219001704545455	0.034639204545455	0.301004545454545	0.150178977272727	0.026076136363636	0.094941477272727	0.057210227272727	0.116947727272727		1
000012:	0.300601136363636	0.044831818181818	0.034748295454545	0.041667613636364	0.339560227272727	0.018200000000000	0.059894318181818	0.160496590909091		1
000013:	0.055148295454545	0.059355681818182	0.066919318181818	0.195109090909091	0.224838068181818	0.020386931818182	0.025912500000000	0.352330113636364		1
000014:	0.033376136363636	0.007900000000000	0.010863636363636	0.008304545454545	0.010819886363636	0.018619318181818	0.008011931818182	0.902104545454545		1
