Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.049522727272727	0.093368181818182	0.343899431818182	0.513209659090909		1
000002:	0.016947727272727	0.130825568181818	0.663486931818182	0.188739772727273		1
000003:	0.034972159090909	0.050782386363636	0.376476136363636	0.537769318181818		1
000004:	0.018775568181818	0.843110795454545	0.079963068181818	0.058150568181818		1
000005:	0.014990909090909	0.050649431818182	0.141571022727273	0.792788636363636		1
000006:	0.069260795454545	0.721959090909091	0.097442045454545	0.111338068181818		1
000007:	0.014976136363636	0.055623295454545	0.707436931818182	0.221963636363636		1
000008:	0.036736931818182	0.087560227272727	0.547165340909091	0.328537500000000		1
000009:	0.032627272727273	0.317410227272727	0.151280681818182	0.498681818181818		1
000010:	0.029149431818182	0.089855113636364	0.169901704545455	0.711093750000000		1
000011:	0.042796590909091	0.161924431818182	0.453764772727273	0.341514204545455		1
000012:	0.113982386363636	0.115175000000000	0.029105113636364	0.741737500000000		1
000013:	0.541446590909091	0.212433522727273	0.041400568181818	0.204719318181818		1
000014:	0.012832954545455	0.931908522727273	0.024769318181818	0.030489204545455		1
000015:	0.022251136363636	0.171995454545455	0.036449431818182	0.769303977272727		1
000016:	0.009585227272727	0.922986931818182	0.024393750000000	0.043034090909091		1
000017:	0.016639204545455	0.066871590909091	0.043125568181818	0.873363636363636		1
000018:	0.714183522727273	0.035944886363636	0.029318750000000	0.220552840909091		1
000019:	0.056933522727273	0.028714772727273	0.051488068181818	0.862863636363636		1
000020:	0.025609090909091	0.212856818181818	0.057253409090909	0.704280681818182		1
000021:	0.069051704545455	0.016669318181818	0.195787500000000	0.718491477272727		1
000022:	0.032531250000000	0.045543750000000	0.026391477272727	0.895533522727273		1
000023:	0.143825568181818	0.057144318181818	0.227681818181818	0.571348295454545		1
000024:	0.025021022727273	0.923722159090909	0.021546590909091	0.029710227272727		1
000025:	0.468538636363636	0.143553409090909	0.083433522727273	0.304474431818182		1
000026:	0.073359090909091	0.019594318181818	0.031631818181818	0.875414772727273		1
000027:	0.285758522727273	0.039994886363636	0.042517045454545	0.631729545454545		1
000028:	0.029951136363636	0.038171590909091	0.391897159090909	0.539980113636364		1
000029:	0.040761931818182	0.068048295454545	0.061980113636364	0.829209659090909		1
000030:	0.046196590909091	0.071504545454545	0.153082954545455	0.729215909090909		1
000031:	0.684486363636364	0.033264772727273	0.029713636363636	0.252535227272727		1
000032:	0.077025000000000	0.056443750000000	0.062627272727273	0.803903977272727		1
000033:	0.031332386363636	0.035590340909091	0.090527272727273	0.842550000000000		1
000034:	0.012364204545455	0.933393750000000	0.016228977272727	0.038013068181818		1
000035:	0.413705113636364	0.026209090909091	0.398797727272727	0.161288068181818		1
000036:	0.032756250000000	0.092692045454545	0.142344886363636	0.732206818181818		1
000037:	0.039809659090909	0.050549431818182	0.025506250000000	0.884134659090909		1
000038:	0.090218750000000	0.100231250000000	0.596126704545455	0.213423295454545		1
000039:	0.224667045454545	0.086255113636364	0.065188636363636	0.623889204545455		1
000040:	0.029343181818182	0.883138068181818	0.036081818181818	0.051436931818182		1
000041:	0.043652840909091	0.103955113636364	0.045886363636364	0.806505681818182		1
000042:	0.478059659090909	0.096789772727273	0.057769886363636	0.367380681818182		1
000043:	0.017520454545455	0.095636363636364	0.109328977272727	0.777514204545455		1
000044:	0.044558522727273	0.060396022727273	0.061767045454545	0.833278409090909		1
000045:	0.111107954545455	0.017341477272727	0.022305681818182	0.849244886363636		1
000046:	0.591023295454545	0.071490340909091	0.164390909090909	0.173095454545455		1
000047:	0.299821590909091	0.194991477272727	0.198749431818182	0.306437500000000		1
000048:	0.032083522727273	0.050924431818182	0.218660227272727	0.698331818181818		1
000049:	0.028745454545455	0.035744318181818	0.047403409090909	0.888106818181818		1
000050:	0.105293181818182	0.264038068181818	0.081980681818182	0.548688068181818		1
000051:	0.014978977272727	0.928843181818182	0.023540909090909	0.032636931818182		1
000052:	0.010926704545455	0.923042045454545	0.036044886363636	0.029986363636364		1
000053:	0.117465340909091	0.168098863636364	0.038940340909091	0.675495454545455		1
000054:	0.660243750000000	0.050916477272727	0.070649431818182	0.218190340909091		1
000055:	0.017177272727273	0.258190909090909	0.057602272727273	0.667029545454545		1
000056:	0.032858522727273	0.080552272727273	0.042276704545455	0.844312500000000		1
000057:	0.066556250000000	0.075134090909091	0.043231818181818	0.815077840909091		1
000058:	0.049388068181818	0.014235795454545	0.032346590909091	0.904029545454546		1
000059:	0.042522159090909	0.013948295454545	0.016357386363636	0.927172159090909		1
000060:	0.014446022727273	0.042860795454545	0.036090340909091	0.906602840909091		1
000061:	0.025077272727273	0.032386931818182	0.026967045454545	0.915568750000000		1
000062:	0.011153977272727	0.930952840909091	0.019569318181818	0.038323863636364		1
000063:	0.012732386363636	0.922401704545455	0.031700568181818	0.033165340909091		1
000064:	0.010156250000000	0.904722159090909	0.057511363636364	0.027610227272727		1
000065:	0.016609090909091	0.048354545454545	0.192734659090909	0.742301704545455		1
000066:	0.042702840909091	0.050335227272727	0.024097727272727	0.882864204545455		1
000067:	0.008169886363636	0.903705681818182	0.042445454545455	0.045678977272727		1
000068:	0.038711931818182	0.013172159090909	0.023062500000000	0.925053409090909		1
000069:	0.017503409090909	0.028564772727273	0.031065340909091	0.922866477272727		1
000070:	0.135584090909091	0.308755113636364	0.112461363636364	0.443199431818182		1
000071:	0.032827840909091	0.016268750000000	0.035923863636364	0.914979545454545		1
000072:	0.016898295454545	0.138775568181818	0.095522727272727	0.748803409090909		1
