Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.880323863636364	0.119676136363636		1
000002:	0.978081250000000	0.021918750000000		1
000003:	0.958061363636364	0.041938636363636		1
000004:	0.972863636363636	0.027136363636364		1
000005:	0.932403409090909	0.067596590909091		1
000006:	0.938311363636364	0.061688636363636		1
000007:	0.985308522727273	0.014691477272727		1
000008:	0.980252272727273	0.019747727272727		1
000009:	0.960758522727273	0.039241477272727		1
000010:	0.886733522727273	0.113266477272727		1
000011:	0.929011363636364	0.070988636363636		1
000012:	0.178149431818182	0.821850568181818		1
000013:	0.066721022727273	0.933278977272727		1
000014:	0.883281250000000	0.116718750000000		1
000015:	0.799149431818182	0.200850568181818		1
000016:	0.944311363636364	0.055688636363636		1
000017:	0.575131250000000	0.424868750000000		1
000018:	0.042285227272727	0.957714772727273		1
000019:	0.213437500000000	0.786562500000000		1
000020:	0.561822159090909	0.438177840909091		1
000021:	0.139694318181818	0.860305681818182		1
000022:	0.173886363636364	0.826113636363636		1
000023:	0.434770454545455	0.565229545454545		1
000024:	0.732724431818182	0.267275568181818		1
000025:	0.157728409090909	0.842271590909091		1
000026:	0.061683522727273	0.938316477272727		1
000027:	0.034921022727273	0.965078977272727		1
000028:	0.832240909090909	0.167759090909091		1
000029:	0.409833522727273	0.590166477272727		1
000030:	0.775057954545455	0.224942045454545		1
000031:	0.022882386363636	0.977117613636364		1
000032:	0.126439204545455	0.873560795454545		1
000033:	0.311811363636364	0.688188636363636		1
000034:	0.889394886363636	0.110605113636364		1
000035:	0.423377272727273	0.576622727272727		1
000036:	0.785952272727273	0.214047727272727		1
000037:	0.127375000000000	0.872625000000000		1
000038:	0.842640340909091	0.157359659090909		1
000039:	0.091462500000000	0.908537500000000		1
000040:	0.926596590909091	0.073403409090909		1
000041:	0.187801136363636	0.812198863636364		1
000042:	0.039363636363636	0.960636363636364		1
000043:	0.957414772727273	0.042585227272727		1
000044:	0.264764204545455	0.735235795454545		1
000045:	0.029480113636364	0.970519886363636		1
000046:	0.071090340909091	0.928909659090909		1
000047:	0.532455113636364	0.467544886363636		1
000048:	0.945657954545455	0.054342045454545		1
000049:	0.340383522727273	0.659616477272727		1
000050:	0.366071590909091	0.633928409090909		1
000051:	0.967291477272727	0.032708522727273		1
000052:	0.968699431818182	0.031300568181818		1
000053:	0.332994318181818	0.667005681818182		1
000054:	0.092830681818182	0.907169318181818		1
000055:	0.936693181818182	0.063306818181818		1
000056:	0.333303409090909	0.666696590909091		1
000057:	0.235288636363636	0.764711363636364		1
000058:	0.070274431818182	0.929725568181818		1
000059:	0.034409090909091	0.965590909090909		1
000060:	0.701103977272727	0.298896022727273		1
000061:	0.308611931818182	0.691388068181818		1
000062:	0.951593181818182	0.048406818181818		1
000063:	0.985280681818182	0.014719318181818		1
000064:	0.986257386363636	0.013742613636364		1
000065:	0.905842613636364	0.094157386363636		1
000066:	0.159944318181818	0.840055681818182		1
000067:	0.983318181818182	0.016681818181818		1
000068:	0.071784659090909	0.928215340909091		1
