Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.122763636363636	0.061810227272727	0.815426136363636		1
000002:	0.239164204545455	0.026792045454545	0.734043750000000		1
000003:	0.236047727272727	0.053489204545455	0.710463068181818		1
000004:	0.022280113636364	0.013294318181818	0.964425568181818		1
000005:	0.091117613636364	0.019747159090909	0.889135227272727		1
000006:	0.073698295454545	0.062134659090909	0.864167045454545		1
000007:	0.281618750000000	0.017234659090909	0.701146590909091		1
000008:	0.185534090909091	0.033756818181818	0.780709090909091		1
000009:	0.035652272727273	0.019610227272727	0.944737500000000		1
000010:	0.049921022727273	0.068934659090909	0.881144318181818		1
000011:	0.224503409090909	0.048125000000000	0.727371590909091		1
000012:	0.033495454545455	0.392660795454545	0.573843750000000		1
000013:	0.026857386363636	0.710450568181818	0.262692045454545		1
000014:	0.038206250000000	0.050813636363636	0.910980113636364		1
000015:	0.020317045454545	0.042697159090909	0.936985795454545		1
000016:	0.030313636363636	0.017044886363636	0.952641477272727		1
000017:	0.046109090909091	0.084521590909091	0.869369318181818		1
000018:	0.019846590909091	0.849236931818182	0.130916477272727		1
000019:	0.038016477272727	0.188030113636364	0.773953409090909		1
000020:	0.034596590909091	0.053950568181818	0.911452840909091		1
000021:	0.242367613636364	0.660771022727273	0.096861363636364		1
000022:	0.021206818181818	0.116003977272727	0.862789204545454		1
000023:	0.188006250000000	0.358122727272727	0.453871022727273		1
000024:	0.040834659090909	0.073056818181818	0.886108522727273		1
000025:	0.086576704545455	0.532859659090909	0.380563636363636		1
000026:	0.039484659090909	0.715661931818182	0.244853409090909		1
000027:	0.024643750000000	0.856749431818182	0.118606818181818		1
000028:	0.262245454545455	0.073592613636364	0.664161931818182		1
000029:	0.027295454545455	0.114266477272727	0.858438068181818		1
000030:	0.115976704545455	0.096339204545455	0.787684090909091		1
000031:	0.023560227272727	0.904395454545455	0.072044318181818		1
000032:	0.038510227272727	0.511797727272727	0.449692045454545		1
000033:	0.090604545454545	0.298110227272727	0.611285227272727		1
000034:	0.045233522727273	0.027000568181818	0.927765909090909		1
000035:	0.310730681818182	0.563534659090909	0.125734659090909		1
000036:	0.073001136363636	0.049765340909091	0.877233522727273		1
000037:	0.021043750000000	0.462547159090909	0.516409090909091		1
000038:	0.672843181818182	0.134553977272727	0.192602840909091		1
000039:	0.033984090909091	0.438698295454545	0.527317613636364		1
000040:	0.076348863636364	0.022655681818182	0.900995454545455		1
000041:	0.056407386363636	0.392602272727273	0.550990340909091		1
000042:	0.042752272727273	0.746945454545455	0.210302272727273		1
000043:	0.337718750000000	0.659119318181818	0.003161931818182		1
000044:	0.034302272727273	0.200906250000000	0.764791477272727		1
000045:	0.026848295454545	0.873211363636364	0.099940340909091		1
000046:	0.166260227272727	0.744081250000000	0.089658522727273		1
000047:	0.176835227272727	0.405678409090909	0.417486363636364		1
000048:	0.066658522727273	0.033756250000000	0.899585227272727		1
000049:	0.031818750000000	0.126609659090909	0.841571590909091		1
000050:	0.032911363636364	0.111856250000000	0.855232386363636		1
000051:	0.054082386363636	0.021600000000000	0.924317613636364		1
000052:	0.033258522727273	0.020459659090909	0.946281818181818		1
000053:	0.034274431818182	0.201909090909091	0.763816477272727		1
000054:	0.056890909090909	0.770820454545455	0.172288636363636		1
000055:	0.018023863636364	0.023558522727273	0.958417613636364		1
000056:	0.022759659090909	0.074734090909091	0.902506250000000		1
000057:	0.023439772727273	0.160285227272727	0.816275000000000		1
000058:	0.033252272727273	0.363334659090909	0.603413068181818		1
000059:	0.018215340909091	0.852086931818182	0.129697727272727		1
000060:	0.013617045454545	0.031660227272727	0.954722727272727		1
000061:	0.015891477272727	0.074204545454545	0.909903977272727		1
000062:	0.041310227272727	0.022566477272727	0.936123295454545		1
000063:	0.077399431818182	0.020006250000000	0.902594318181818		1
000064:	0.172093181818182	0.012551136363636	0.815355681818182		1
000065:	0.042980113636364	0.025222727272727	0.931797159090909		1
000066:	0.026905681818182	0.167696022727273	0.805398295454545		1
000067:	0.138523863636364	0.019348863636364	0.842127272727273		1
000068:	0.022869318181818	0.648149431818182	0.328981250000000		1
000069:	0.016397727272727	0.197752840909091	0.785849431818182		1
000070:	0.076752840909091	0.181200568181818	0.742046590909091		1
000071:	0.034461931818182	0.536113636363636	0.429424431818182		1
000072:	0.037495454545455	0.020907954545455	0.941596590909091		1
000073:	0.036452272727273	0.041172727272727	0.922375000000000		1
000074:	0.026205113636364	0.821298863636364	0.152496022727273		1
000075:	0.039532386363636	0.266064204545455	0.694403409090909		1
000076:	0.555169886363636	0.272152272727273	0.172677840909091		1
000077:	0.386232954545455	0.186406250000000	0.427360795454545		1
000078:	0.049664204545455	0.036348863636364	0.913986931818182		1
000079:	0.046661363636364	0.483988068181818	0.469350568181818		1
000080:	0.074126704545455	0.754931250000000	0.170942045454545		1
000081:	0.023304545454545	0.021450000000000	0.955245454545455		1
000082:	0.021544886363636	0.020957954545455	0.957497159090909		1
000083:	0.059317613636364	0.210559659090909	0.730122727272727		1
000084:	0.147742613636364	0.053919886363636	0.798337500000000		1
000085:	0.089769318181818	0.179330681818182	0.730900000000000		1
000086:	0.043304545454545	0.061083522727273	0.895611931818182		1
000087:	0.011720454545455	0.108712500000000	0.879567045454545		1
000088:	0.032518181818182	0.792274431818182	0.175207386363636		1
000089:	0.064037500000000	0.637197159090909	0.298765340909091		1
000090:	0.030726136363636	0.809482954545454	0.159790909090909		1
000091:	0.000067613636364	0.971558522727273	0.028373863636364		1
000092:	0.035814204545455	0.197991477272727	0.766194318181818		1
000093:	0.053677840909091	0.372968750000000	0.573353409090909		1
000094:	0.037326136363636	0.454246022727273	0.508427840909091		1
000095:	0.026097727272727	0.019235795454545	0.954666477272727		1
000096:	0.107165909090909	0.023226136363636	0.869607954545455		1
000097:	0.031623295454545	0.778151136363636	0.190225568181818		1
000098:	0.034215340909091	0.495126136363636	0.470658522727273		1
000099:	0.041956250000000	0.069478409090909	0.888565340909091		1
