Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.281965909090909	0.219767045454545	0.154906818181818	0.317088636363636	0.026271590909091		1
000002:	0.266953409090909	0.054286363636364	0.107667045454545	0.554408522727273	0.016684659090909		1
000003:	0.103417045454545	0.029426704545455	0.031573295454545	0.810005681818182	0.025577272727273		1
000004:	0.035423295454545	0.022311363636364	0.788294318181818	0.135853977272727	0.018117045454545		1
000005:	0.054518181818182	0.051105681818182	0.048456818181818	0.833161363636364	0.012757954545455		1
000006:	0.756998863636364	0.000977840909091	0.001948295454545	0.001484090909091	0.238590909090909		1
000007:	0.345902272727273	0.021848863636364	0.038490909090909	0.567935227272727	0.025822727272727		1
000008:	0.117647727272727	0.022376136363636	0.081588068181818	0.746143181818182	0.032244886363636		1
000009:	0.074762500000000	0.058084659090909	0.184005681818182	0.657750000000000	0.025397159090909		1
000010:	0.083928409090909	0.113017045454545	0.090178409090909	0.691560795454545	0.021315340909091		1
000011:	0.310127272727273	0.053083522727273	0.245985227272727	0.356026136363636	0.034777840909091		1
000012:	0.023047727272727	0.271425568181818	0.124586363636364	0.461157954545455	0.119782386363636		1
000013:	0.034365909090909	0.425247727272727	0.234425000000000	0.111332954545455	0.194628409090909		1
000014:	0.018277840909091	0.015104545454545	0.927429545454545	0.026195454545455	0.012992613636364		1
000015:	0.018478977272727	0.058009659090909	0.148069318181818	0.755336363636364	0.020105681818182		1
000016:	0.023442045454545	0.017782954545455	0.859155681818182	0.087992045454545	0.011627272727273		1
000017:	0.043036363636364	0.144126704545455	0.063067045454545	0.734588068181818	0.015181818181818		1
000018:	0.020838636363636	0.468580113636364	0.063592613636364	0.123764204545455	0.323224431818182		1
000019:	0.029917045454545	0.071977272727273	0.026876704545455	0.820405113636364	0.050823863636364		1
000020:	0.059285227272727	0.205535227272727	0.302009659090909	0.415998295454545	0.017171590909091		1
000021:	0.266573863636364	0.594608522727273	0.018522159090909	0.100153409090909	0.020142045454545		1
000022:	0.027523863636364	0.324762500000000	0.078295454545455	0.547708522727273	0.021709659090909		1
000023:	0.206447727272727	0.231251704545455	0.055075568181818	0.452278977272727	0.054946022727273		1
000024:	0.017068750000000	0.021183522727273	0.919220454545455	0.023309090909091	0.019218181818182		1
000025:	0.056365909090909	0.320378977272727	0.125423863636364	0.290284090909091	0.207547159090909		1
000026:	0.036140909090909	0.441511931818182	0.032905681818182	0.440721022727273	0.048720454545455		1
000027:	0.028566477272727	0.747654545454545	0.056965909090909	0.106805113636364	0.060007954545455		1
000028:	0.308917045454545	0.146764772727273	0.041704545454545	0.489930113636364	0.012683522727273		1
000029:	0.044140340909091	0.318377272727273	0.133521590909091	0.477717045454545	0.026243750000000		1
000030:	0.068077840909091	0.048215340909091	0.100198295454545	0.742955113636364	0.040553409090909		1
000031:	0.026192613636364	0.825105681818182	0.040688636363636	0.047255681818182	0.060757386363636		1
000032:	0.062617045454545	0.732818181818182	0.072157386363636	0.112385795454545	0.020021590909091		1
000033:	0.128639204545455	0.338056818181818	0.057143750000000	0.451671022727273	0.024489204545455		1
000034:	0.025543181818182	0.017598863636364	0.914781250000000	0.029409659090909	0.012667045454545		1
000035:	0.273459659090909	0.411025000000000	0.043948295454545	0.173244318181818	0.098322727272727		1
000036:	0.097103977272727	0.194146022727273	0.114242045454545	0.576299431818182	0.018208522727273		1
000037:	0.031817613636364	0.485806250000000	0.092518181818182	0.367818181818182	0.022039772727273		1
000038:	0.472125568181818	0.071684090909091	0.102301136363636	0.270901704545455	0.082987500000000		1
000039:	0.059030113636364	0.327163068181818	0.117596022727273	0.399680113636364	0.096530681818182		1
000040:	0.091250000000000	0.000240340909091	0.485305681818182	0.000597727272727	0.422606250000000		1
000041:	0.064777272727273	0.532839772727273	0.167907954545455	0.213242613636364	0.021232386363636		1
000042:	0.052488636363636	0.429262500000000	0.133140909090909	0.175980681818182	0.209127272727273		1
000043:	0.087896022727273	0.077543181818182	0.057667045454545	0.763598295454545	0.013295454545455		1
000044:	0.049819318181818	0.242473863636364	0.072164772727273	0.612285227272727	0.023256818181818		1
000045:	0.025282386363636	0.739568181818182	0.026030681818182	0.166740909090909	0.042377840909091		1
000046:	0.147139772727273	0.582463636363636	0.060200000000000	0.085051136363636	0.125145454545455		1
000047:	0.172786931818182	0.346477272727273	0.184885795454545	0.209120454545455	0.086729545454545		1
000048:	0.048274431818182	0.023517045454545	0.048907386363636	0.865027272727273	0.014273863636364		1
000049:	0.028734659090909	0.053084090909091	0.034424431818182	0.856553977272727	0.027202840909091		1
000050:	0.083128409090909	0.281182386363636	0.285712500000000	0.273471590909091	0.076505113636364		1
000051:	0.023306250000000	0.012521022727273	0.918134090909091	0.032517045454545	0.013521590909091		1
000052:	0.017955113636364	0.018358522727273	0.905823295454545	0.044593181818182	0.013269886363636		1
000053:	0.036688636363636	0.374960795454545	0.176181250000000	0.357606250000000	0.054563068181818		1
000054:	0.097236363636364	0.294319318181818	0.073808522727273	0.212526136363636	0.322109659090909		1
000055:	0.038523295454545	0.043991477272727	0.164860795454545	0.737521022727273	0.015103409090909		1
000056:	0.025702272727273	0.090218750000000	0.078256250000000	0.784835795454545	0.020986931818182		1
000057:	0.042828409090909	0.269068750000000	0.120053977272727	0.536632386363636	0.031416477272727		1
000058:	0.018237500000000	0.064227840909091	0.020698863636364	0.865369886363636	0.031465909090909		1
000059:	0.030372159090909	0.442167045454545	0.021527272727273	0.467760227272727	0.038173295454545		1
000060:	0.029380681818182	0.035582386363636	0.047489204545455	0.877117613636364	0.010430113636364		1
000061:	0.028886363636364	0.074088068181818	0.052741477272727	0.830293750000000	0.013990340909091		1
000062:	0.019297159090909	0.025078977272727	0.857405113636364	0.085534659090909	0.012684090909091		1
000063:	0.026953977272727	0.015407954545455	0.899009090909091	0.043953977272727	0.014675000000000		1
