Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.223236931818182	0.047910227272727	0.258201704545455	0.037378409090909	0.114116477272727	0.319156250000000		1
000002:	0.040144318181818	0.018903409090909	0.607545454545454	0.025269318181818	0.088422159090909	0.219715340909091		1
000003:	0.045834090909091	0.111817613636364	0.693394318181818	0.021722727272727	0.042311363636364	0.084919886363636		1
000004:	0.029964204545455	0.026823863636364	0.165614204545455	0.020426136363636	0.706238068181818	0.050933522727273		1
000005:	0.112806818181818	0.018205113636364	0.717077840909091	0.016096590909091	0.057790340909091	0.078023295454545		1
000006:	0.055558522727273	0.057350568181818	0.103974431818182	0.066271022727273	0.653353977272727	0.063491477272727		1
000007:	0.020742613636364	0.021021022727273	0.612693181818182	0.013507954545455	0.030442613636364	0.301592613636364		1
000008:	0.019953409090909	0.023890340909091	0.787886363636364	0.025704545454545	0.052711931818182	0.089853409090909		1
000009:	0.009769318181818	0.002134659090909	0.074474431818182	0.003509659090909	0.906051704545455	0.004060227272727		1
000010:	0.086817045454545	0.019927840909091	0.648271590909091	0.036639772727273	0.098815909090909	0.109527840909091		1
000011:	0.123073295454545	0.091154545454545	0.298424431818182	0.028160227272727	0.221822159090909	0.237365340909091		1
000012:	0.296660795454545	0.153711931818182	0.222665909090909	0.124005113636364	0.177910795454545	0.025045454545455		1
000013:	0.224034659090909	0.154309659090909	0.106613068181818	0.254668181818182	0.228053977272727	0.032320454545455		1
000014:	0.019934090909091	0.013857386363636	0.023901136363636	0.017316477272727	0.902133522727273	0.022857386363636		1
000015:	0.052761363636364	0.022464204545455	0.722544318181818	0.025630681818182	0.151468181818182	0.025131250000000		1
000016:	0.019672159090909	0.010461931818182	0.059431250000000	0.012012500000000	0.879945454545455	0.018476704545455		1
000017:	0.473006818181818	0.022097727272727	0.320124431818182	0.027194318181818	0.094238636363636	0.063338068181818		1
000018:	0.120602272727273	0.062348863636364	0.098093181818182	0.623386931818182	0.070578977272727	0.024989772727273		1
000019:	0.117575568181818	0.112917613636364	0.653112500000000	0.030723295454545	0.037189772727273	0.048481250000000		1
000020:	0.270030113636364	0.026854545454545	0.290982954545455	0.040336363636364	0.296592613636364	0.075203409090909		1
000021:	0.731628977272727	0.036876136363636	0.060038068181818	0.020972727272727	0.029478409090909	0.121005681818182		1
000022:	0.193683522727273	0.028940909090909	0.609677272727273	0.057742613636364	0.061272159090909	0.048683522727273		1
000023:	0.248163068181818	0.281900000000000	0.220576704545455	0.035743181818182	0.070851136363636	0.142765909090909		1
000024:	0.017351136363636	0.019021022727273	0.030096022727273	0.011013636363636	0.902052840909091	0.020465340909091		1
000025:	0.110379545454545	0.369737500000000	0.122690340909091	0.186086931818182	0.151484659090909	0.059621022727273		1
000026:	0.412081818181818	0.087976704545455	0.318095454545455	0.079511931818182	0.052850000000000	0.049484090909091		1
000027:	0.572294318181818	0.084299431818182	0.076014204545455	0.177718750000000	0.057108522727273	0.032564772727273		1
000028:	0.223154545454545	0.028265340909091	0.178317045454545	0.018605681818182	0.066984659090909	0.484672727272727		1
000029:	0.390716477272727	0.046592613636364	0.271722727272727	0.028967045454545	0.163928409090909	0.098072727272727		1
000030:	0.061440340909091	0.095563068181818	0.670886363636364	0.058450000000000	0.072427840909091	0.041232386363636		1
000031:	0.357784659090909	0.068753409090909	0.069879545454545	0.424163068181818	0.050667613636364	0.028751704545455		1
000032:	0.783006818181818	0.024288068181818	0.069159659090909	0.023371590909091	0.050052272727273	0.050121590909091		1
000033:	0.438411363636364	0.056438068181818	0.267407386363636	0.038163636363636	0.074192045454545	0.125387500000000		1
000034:	0.030911363636364	0.020735795454545	0.067237500000000	0.010982954545455	0.841460795454545	0.028671590909091		1
000035:	0.002477272727273	0.429370454545455	0.003482954545455	0.556547727272727	0.004741477272727	0.003380113636364		1
000036:	0.285840909090909	0.019594886363636	0.345000000000000	0.049844886363636	0.154671022727273	0.145048295454545		1
000037:	0.502871022727273	0.021634659090909	0.235931250000000	0.062611363636364	0.147859090909091	0.029092613636364		1
000038:	0.073789772727273	0.322098295454545	0.164355681818182	0.030031818181818	0.112609659090909	0.297114772727273		1
000039:	0.339147159090909	0.100703409090909	0.255913636363636	0.138333522727273	0.122562500000000	0.043339772727273		1
000040:	0.045165909090909	0.032388636363636	0.096145454545455	0.018702840909091	0.770695454545455	0.036901704545455		1
000041:	0.481168181818182	0.033336363636364	0.163498295454545	0.067556818181818	0.209513636363636	0.044926704545455		1
000042:	0.363346022727273	0.304082386363636	0.092538636363636	0.082344886363636	0.094831818181818	0.062856250000000		1
000043:	0.100737500000000	0.043988068181818	0.698304545454545	0.017389772727273	0.106286931818182	0.033293181818182		1
000044:	0.329236931818182	0.036052840909091	0.392401136363636	0.065338068181818	0.072025568181818	0.104945454545455		1
000045:	0.629568181818182	0.066813068181818	0.147143750000000	0.103163068181818	0.029748295454545	0.023563636363636		1
000046:	0.172502272727273	0.230907954545455	0.081359659090909	0.276914204545455	0.093383522727273	0.144932386363636		1
000047:	0.322148295454545	0.120325568181818	0.117514204545455	0.091970454545455	0.237042613636364	0.110998863636364		1
