Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.186115340909091	0.035005113636364	0.430279545454545	0.348600000000000		1
000002:	0.268462500000000	0.022118181818182	0.139583522727273	0.569835795454545		1
000003:	0.140435795454545	0.032450000000000	0.283642613636364	0.543471590909091		1
000004:	0.900818750000000	0.013608522727273	0.040417613636364	0.045155113636364		1
000005:	0.108048295454545	0.018375000000000	0.669539772727273	0.204036931818182		1
000006:	0.719996022727273	0.069311363636364	0.119439772727273	0.091252840909091		1
000007:	0.113342613636364	0.021871590909091	0.175722727272727	0.689063068181818		1
000008:	0.216792613636364	0.027775000000000	0.195731250000000	0.559701136363636		1
000009:	0.460609090909091	0.038516477272727	0.262684090909091	0.238190340909091		1
000010:	0.183156250000000	0.038784090909091	0.543443181818182	0.234616477272727		1
000011:	0.224654545454545	0.032896590909091	0.318193181818182	0.424255681818182		1
000012:	0.135870454545455	0.111441477272727	0.709709090909091	0.042978977272727		1
000013:	0.232759090909091	0.436229545454545	0.282700000000000	0.048311363636364		1
000014:	0.921306818181818	0.025628977272727	0.030515909090909	0.022548295454545		1
000015:	0.336130113636364	0.022236363636364	0.603766477272727	0.037867045454545		1
000016:	0.933735227272727	0.010731818181818	0.027049431818182	0.028483522727273		1
000017:	0.078677840909091	0.016245454545455	0.832880113636364	0.072196590909091		1
000018:	0.048177840909091	0.666519318181818	0.262444318181818	0.022858522727273		1
000019:	0.057397727272727	0.074134659090909	0.777286363636364	0.091181250000000		1
000020:	0.382106818181818	0.023851704545455	0.521121590909091	0.072919886363636		1
000021:	0.022126136363636	0.050275568181818	0.739178409090909	0.188419886363636		1
000022:	0.102670454545455	0.025939772727273	0.841510795454545	0.029878977272727		1
000023:	0.066129545454545	0.157761931818182	0.534054545454545	0.242053977272727		1
000024:	0.938075000000000	0.016521590909091	0.027998295454545	0.017405113636364		1
000025:	0.180761931818182	0.407915909090909	0.305459659090909	0.105862500000000		1
000026:	0.026526136363636	0.039030681818182	0.900484659090909	0.033958522727273		1
000027:	0.048119318181818	0.209848863636364	0.706840909090909	0.035190909090909		1
000028:	0.073551136363636	0.030871022727273	0.464113068181818	0.431464772727273		1
000029:	0.138156818181818	0.028236363636364	0.764380681818182	0.069226136363636		1
000030:	0.190636363636364	0.039333522727273	0.568552840909091	0.201477272727273		1
000031:	0.044374431818182	0.388710227272727	0.540947727272727	0.025967613636364		1
000032:	0.070727840909091	0.073328409090909	0.794721590909091	0.061222159090909		1
000033:	0.054057386363636	0.027439772727273	0.792760227272727	0.125742613636364		1
000034:	0.894048295454545	0.014554545454545	0.053967045454545	0.037430113636364		1
000035:	0.037339204545455	0.287684659090909	0.314098863636364	0.360877272727273		1
000036:	0.162195454545455	0.032456818181818	0.628745454545454	0.176602272727273		1
000037:	0.096798295454545	0.034010795454545	0.841940340909091	0.027250568181818		1
000038:	0.110467045454545	0.075125000000000	0.159243181818182	0.655164772727273		1
000039:	0.104168181818182	0.122268750000000	0.710073863636364	0.063489204545455		1
000040:	0.910752840909091	0.024893181818182	0.035901704545455	0.028452272727273		1
000041:	0.113219318181818	0.069757386363636	0.754355113636364	0.062668181818182		1
000042:	0.107651704545455	0.401871022727273	0.428385227272727	0.062092045454545		1
000043:	0.188698295454545	0.023731250000000	0.690039772727273	0.097530681818182		1
000044:	0.066461363636364	0.041095454545455	0.817826704545455	0.074616477272727		1
000045:	0.023863636363636	0.123650000000000	0.824611931818182	0.027874431818182		1
000046:	0.803584659090909	0.000797159090909	0.002329545454545	0.193288636363636		1
000047:	0.232069318181818	0.246623863636364	0.317365340909091	0.203941477272727		1
000048:	0.164212500000000	0.034013068181818	0.445342045454545	0.356432386363636		1
000049:	0.064538068181818	0.034672727272727	0.813785795454545	0.087003409090909		1
