Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.749953409090909	0.171015340909091	0.079031250000000		1
000002:	0.772241477272727	0.207523295454545	0.020235227272727		1
000003:	0.735664204545455	0.208482386363636	0.055853409090909		1
000004:	0.951064204545455	0.033765340909091	0.015170454545455		1
000005:	0.918334659090909	0.054559659090909	0.027105681818182		1
000006:	0.885143181818182	0.062601136363636	0.052255681818182		1
000007:	0.647270454545455	0.340115340909091	0.012614204545455		1
000008:	0.873495454545455	0.101814772727273	0.024689772727273		1
000009:	0.837310795454545	0.140232386363636	0.022456818181818		1
000010:	0.888771022727273	0.052413068181818	0.058815909090909		1
000011:	0.729446022727273	0.214848863636364	0.055705113636364		1
000012:	0.727613636363636	0.030190340909091	0.242196022727273		1
000013:	0.208582954545455	0.021234659090909	0.770182386363636		1
000014:	0.919061931818182	0.041916477272727	0.039021590909091		1
000015:	0.962642613636364	0.019550000000000	0.017807386363636		1
000016:	0.959513068181818	0.019734090909091	0.020752840909091		1
000017:	0.937876136363636	0.029524431818182	0.032599431818182		1
000018:	0.167400568181818	0.021780113636364	0.810819318181818		1
000019:	0.627623863636364	0.041838068181818	0.330538068181818		1
000020:	0.936109090909091	0.023898863636364	0.039992045454545		1
000021:	0.171810227272727	0.206123863636364	0.622065909090909		1
000022:	0.832237500000000	0.027788636363636	0.139973863636364		1
000023:	0.397115909090909	0.185578409090909	0.417305681818182		1
000024:	0.863609090909091	0.051291477272727	0.085099431818182		1
000025:	0.383018750000000	0.100262500000000	0.516718750000000		1
000026:	0.225864204545455	0.040688636363636	0.733447159090909		1
000027:	0.148463068181818	0.026471590909091	0.825065340909091		1
000028:	0.544100000000000	0.373698863636364	0.082201136363636		1
000029:	0.792884659090909	0.047993750000000	0.159121590909091		1
000030:	0.858325000000000	0.056369318181818	0.085305681818182		1
000031:	0.089232386363636	0.021534090909091	0.889233522727273		1
000032:	0.412550000000000	0.034898295454545	0.552551704545455		1
000033:	0.596167045454545	0.133757386363636	0.270075568181818		1
