Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.116047159090909	0.331947727272727	0.365208522727273	0.039068181818182	0.147728409090909		1
000002:	0.092346590909091	0.227575568181818	0.615638068181818	0.018343181818182	0.046096590909091		1
000003:	0.043284090909091	0.173490340909091	0.715950568181818	0.037319318181818	0.029955681818182		1
000004:	0.678105113636364	0.052388068181818	0.230863636363636	0.015094886363636	0.023548295454545		1
000005:	0.056017613636364	0.071261931818182	0.802781250000000	0.012566477272727	0.057372727272727		1
000006:	0.582346590909091	0.115446590909091	0.160948863636364	0.073567045454545	0.067690909090909		1
000007:	0.033228409090909	0.450775568181818	0.471411931818182	0.025428977272727	0.019155113636364		1
000008:	0.054826136363636	0.156578977272727	0.737156818181818	0.032616477272727	0.018821590909091		1
000009:	0.227378977272727	0.079895454545455	0.626034659090909	0.027193750000000	0.039497159090909		1
000010:	0.080344318181818	0.091611931818182	0.724920454545455	0.027019318181818	0.076103977272727		1
000011:	0.197935227272727	0.356682386363636	0.350444318181818	0.041012500000000	0.053925568181818		1
000012:	0.169879545454545	0.035061931818182	0.455836931818182	0.100718750000000	0.238502840909091		1
000013:	0.226248295454545	0.046639204545455	0.138064772727273	0.348697159090909	0.240350568181818		1
000014:	0.925267613636364	0.015964204545455	0.028031250000000	0.017578977272727	0.013157954545455		1
000015:	0.118125000000000	0.030803409090909	0.783095454545455	0.017842613636364	0.050133522727273		1
000016:	0.879029545454545	0.024813636363636	0.061145454545455	0.013853409090909	0.021157954545455		1
000017:	0.119597159090909	0.059788636363636	0.607912500000000	0.020906818181818	0.191794886363636		1
000018:	0.073046022727273	0.025472159090909	0.113493181818182	0.348375000000000	0.439613636363636		1
000019:	0.029797727272727	0.061918181818182	0.810978409090909	0.045414772727273	0.051890909090909		1
000020:	0.341607954545455	0.062117045454545	0.349428977272727	0.018456818181818	0.228389204545455		1
000021:	0.025977840909091	0.233050000000000	0.097245454545455	0.022776136363636	0.620950568181818		1
000022:	0.056668750000000	0.032957954545455	0.768577840909091	0.039273295454545	0.102522159090909		1
000023:	0.063694318181818	0.253979545454545	0.344534090909091	0.102477272727273	0.235314772727273		1
000024:	0.906904545454545	0.021226704545455	0.029259090909091	0.019472159090909	0.023137500000000		1
000025:	0.151686363636364	0.078164772727273	0.257147727272727	0.272451704545455	0.240549431818182		1
000026:	0.038684090909091	0.029996022727273	0.522731818181818	0.066367613636364	0.342220454545455		1
000027:	0.060097159090909	0.031005113636364	0.099942045454545	0.061282386363636	0.747673295454545		1
000028:	0.058199431818182	0.390885795454545	0.374034659090909	0.022298295454545	0.154581818181818		1
000029:	0.138114204545455	0.095492613636364	0.397232954545455	0.029776136363636	0.339384090909091		1
000030:	0.001053977272727	0.000731818181818	0.000650000000000	0.917465340909091	0.080098863636364		1
000031:	0.039039204545455	0.030814772727273	0.099805113636364	0.148011363636364	0.682329545454545		1
000032:	0.066796022727273	0.074633522727273	0.203081250000000	0.040664772727273	0.614824431818182		1
000033:	0.048323295454545	0.145862500000000	0.600731818181818	0.024287500000000	0.180794886363636		1
000034:	0.891697159090909	0.018924431818182	0.046843750000000	0.013438636363636	0.029096022727273		1
000035:	0.037368750000000	0.273509090909091	0.147813636363636	0.116964204545455	0.424344318181818		1
000036:	0.098520454545455	0.149852840909091	0.462211363636364	0.017922727272727	0.271492613636364		1
000037:	0.096611363636364	0.038515340909091	0.232497727272727	0.032111363636364	0.600264204545455		1
000038:	0.117692613636364	0.487494886363636	0.256126704545455	0.093287500000000	0.045398295454545		1
000039:	0.106819886363636	0.043408522727273	0.430726704545455	0.100148863636364	0.318896022727273		1
000040:	0.816409090909091	0.039872159090909	0.092868181818182	0.031144318181818	0.019706250000000		1
000041:	0.194498863636364	0.044207954545455	0.339650000000000	0.032790909090909	0.388852272727273		1
000042:	0.139773295454545	0.065413636363636	0.153843181818182	0.225901704545455	0.415068181818182		1
000043:	0.114957386363636	0.089859090909091	0.691989204545455	0.016744318181818	0.086450000000000		1
000044:	0.084553977272727	0.080961931818182	0.533618181818182	0.040019886363636	0.260846022727273		1
000045:	0.026638636363636	0.024223295454545	0.177469886363636	0.054672159090909	0.716996022727273		1
000046:	0.075406818181818	0.156549431818182	0.130982954545455	0.230756250000000	0.406304545454545		1
000047:	0.206775000000000	0.170367045454545	0.183588636363636	0.115986363636364	0.323282954545455		1
000048:	0.053534659090909	0.069738068181818	0.824968750000000	0.026557954545455	0.025200568181818		1
000049:	0.038657954545455	0.039129545454545	0.839122727272727	0.030460795454545	0.052628977272727		1
000050:	0.214197727272727	0.000961931818182	0.006262500000000	0.000935795454545	0.777642045454545		1
000051:	0.906496590909091	0.025263068181818	0.042360227272727	0.011963068181818	0.013917045454545		1
000052:	0.902209090909091	0.027542613636364	0.044922159090909	0.010102840909091	0.015223295454545		1
000053:	0.225043181818182	0.039206250000000	0.297829545454545	0.079500000000000	0.358421022727273		1
000054:	0.074164204545455	0.087291477272727	0.172469886363636	0.469463068181818	0.196611363636364		1
000055:	0.206660227272727	0.026963636363636	0.709529545454545	0.014491477272727	0.042355113636364		1
000056:	0.044886931818182	0.021953977272727	0.815814772727273	0.025553409090909	0.091790909090909		1
000057:	0.114540909090909	0.060845454545455	0.491791477272727	0.027708522727273	0.305113636363636		1
000058:	0.019403409090909	0.022121022727273	0.874971022727273	0.045869318181818	0.037635227272727		1
000059:	0.017660795454545	0.032842045454545	0.551906250000000	0.038177272727273	0.359413636363636		1
000060:	0.043917045454545	0.032856250000000	0.875188636363636	0.017512500000000	0.030525568181818		1
000061:	0.039926704545455	0.033729545454545	0.869178977272727	0.019527272727273	0.037637500000000		1
000062:	0.845818181818182	0.038319318181818	0.086440340909091	0.012918750000000	0.016503409090909		1
000063:	0.918588068181818	0.022160795454545	0.035917045454545	0.011689204545455	0.011644886363636		1
000064:	0.894806250000000	0.040110227272727	0.044943181818182	0.008534090909091	0.011606250000000		1
000065:	0.051251136363636	0.059375568181818	0.833094886363636	0.020933522727273	0.035344886363636		1
000066:	0.083259659090909	0.028493750000000	0.658982386363636	0.017851704545455	0.211412500000000		1
000067:	0.822032954545455	0.070987500000000	0.078523863636364	0.013054545454545	0.015401136363636		1
000068:	0.019386931818182	0.023136931818182	0.753134659090909	0.036857386363636	0.167484090909091		1
000069:	0.054563636363636	0.038952272727273	0.530543750000000	0.021473863636364	0.354466477272727		1
000070:	0.277505113636364	0.076096590909091	0.418928977272727	0.094872159090909	0.132597159090909		1
000071:	0.023928977272727	0.051460795454545	0.440136363636364	0.044776704545455	0.439697159090909		1
000072:	0.057393750000000	0.037519318181818	0.866451704545455	0.011255113636364	0.027380113636364		1
000073:	0.043588636363636	0.033436363636364	0.862318181818182	0.016176704545455	0.044480113636364		1
000074:	0.177341477272727	0.025810227272727	0.143817045454545	0.207744886363636	0.445286363636364		1
000075:	0.063447727272727	0.060950568181818	0.613557954545455	0.106399431818182	0.155644318181818		1
000076:	0.025648295454545	0.482421022727273	0.249942613636364	0.098307386363636	0.143680681818182		1
000077:	0.082864772727273	0.322097727272727	0.369154545454545	0.099827272727273	0.126055681818182		1
000078:	0.108897159090909	0.083919886363636	0.757020454545455	0.013376136363636	0.036786363636364		1
000079:	0.059311363636364	0.093580681818182	0.564564772727273	0.102002840909091	0.180540340909091		1
000080:	0.024061363636364	0.083619318181818	0.488515909090909	0.167219886363636	0.236583522727273		1
000081:	0.025575568181818	0.031607954545455	0.895908522727273	0.008377272727273	0.038530681818182		1
000082:	0.044662500000000	0.041946590909091	0.871313636363636	0.008216477272727	0.033860795454545		1
000083:	0.017281250000000	0.028000568181818	0.869219318181818	0.017889204545455	0.067609659090909		1
000084:	0.909129545454545	0.035068750000000	0.020642045454545	0.019232386363636	0.015927272727273		1
000085:	0.111814204545455	0.126403977272727	0.367127272727273	0.029621022727273	0.365033522727273		1
000086:	0.410498295454545	0.088650000000000	0.344385795454545	0.070936363636364	0.085529545454545		1
000087:	0.030190340909091	0.020602840909091	0.855813068181818	0.011256250000000	0.082137500000000		1
000088:	0.044020454545455	0.032751704545455	0.177947159090909	0.025839204545455	0.719441477272727		1
000089:	0.054175000000000	0.076107954545455	0.159869886363636	0.025750568181818	0.684096590909091		1
000090:	0.141924431818182	0.041163636363636	0.165931818181818	0.139368181818182	0.511611931818182		1
000091:	0.049236931818182	0.245911363636364	0.132923863636364	0.337472159090909	0.234455681818182		1
000092:	0.031754545454545	0.026914772727273	0.814736363636364	0.037367045454545	0.089227272727273		1
000093:	0.069250000000000	0.046264772727273	0.581630113636364	0.084933522727273	0.217921590909091		1
000094:	0.049607386363636	0.038112500000000	0.725738068181818	0.055480681818182	0.131061363636364		1
