Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.182826136363636	0.110593750000000	0.035664772727273	0.188630681818182	0.367979545454545	0.114305113636364		1
000002:	0.044598863636364	0.094165909090909	0.018923295454545	0.072109659090909	0.126194886363636	0.644007386363636		1
000003:	0.022746590909091	0.040735227272727	0.022280113636364	0.774397159090909	0.084652272727273	0.055188636363636		1
000004:	0.019563068181818	0.722950000000000	0.017193181818182	0.079003977272727	0.029558522727273	0.131731250000000		1
000005:	0.080012500000000	0.060677272727273	0.011752840909091	0.504655113636364	0.065589204545455	0.277313068181818		1
000006:	0.070731250000000	0.596928409090909	0.049918181818182	0.063957954545455	0.071756818181818	0.146707386363636		1
000007:	0.023188068181818	0.053930113636364	0.025838636363636	0.284864772727273	0.257720454545455	0.354457954545455		1
000008:	0.018661931818182	0.066556818181818	0.027627840909091	0.069388636363636	0.046460795454545	0.771303977272727		1
000009:	0.032224431818182	0.087746022727273	0.018432954545455	0.047705681818182	0.029268750000000	0.784622159090909		1
000010:	0.086626136363636	0.080984659090909	0.027461931818182	0.173967045454545	0.096363636363636	0.534596590909091		1
000011:	0.052267613636364	0.177883522727273	0.027828409090909	0.297410227272727	0.378846022727273	0.065764204545455		1
000012:	0.142028977272727	0.162997727272727	0.050307386363636	0.566999431818182	0.028717613636364	0.048948863636364		1
000013:	0.231425568181818	0.244026704545455	0.258221022727273	0.170520454545455	0.047972727272727	0.047833522727273		1
000014:	0.020197159090909	0.901956818181818	0.015304545454545	0.027596590909091	0.016138636363636	0.018806250000000		1
000015:	0.044139204545455	0.134181818181818	0.018212500000000	0.640242045454545	0.021263068181818	0.141961363636364		1
000016:	0.015297727272727	0.871050568181818	0.012202272727273	0.051851136363636	0.024269886363636	0.025328409090909		1
000017:	0.179446022727273	0.117172159090909	0.016138068181818	0.524492613636364	0.088745454545455	0.074005681818182		1
000018:	0.375339204545455	0.063932954545455	0.308206818181818	0.183698295454545	0.022622727272727	0.046200000000000		1
000019:	0.038788068181818	0.035625000000000	0.036656250000000	0.812494886363636	0.036646590909091	0.039789204545455		1
000020:	0.144535795454545	0.381846022727273	0.016078977272727	0.352351136363636	0.047517613636364	0.057670454545455		1
000021:	0.393799431818182	0.028159090909091	0.021273295454545	0.207480113636364	0.325605113636364	0.023682954545455		1
000022:	0.111732386363636	0.061592613636364	0.020199431818182	0.739580681818182	0.026296022727273	0.040598863636364		1
000023:	0.112023863636364	0.050771022727273	0.047177840909091	0.540414772727273	0.184030681818182	0.065581818181818		1
000024:	0.028268181818182	0.875446022727273	0.017251136363636	0.030351136363636	0.023370454545455	0.025313068181818		1
000025:	0.179660227272727	0.198019318181818	0.140988636363636	0.378872727272727	0.042280113636364	0.060178977272727		1
000026:	0.098803977272727	0.026121590909091	0.030580681818182	0.775649431818182	0.035549431818182	0.033294886363636		1
000027:	0.715534659090909	0.036536931818182	0.049631818181818	0.125715909090909	0.024447159090909	0.048133522727273		1
000028:	0.116497727272727	0.068290340909091	0.013645454545455	0.279498863636364	0.457010227272727	0.065057386363636		1
000029:	0.244012500000000	0.220965340909091	0.028973295454545	0.315452840909091	0.075397159090909	0.115198863636364		1
000030:	0.033147159090909	0.120638068181818	0.026601704545455	0.649553977272727	0.110172159090909	0.059886931818182		1
