Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.251835795454545	0.070817613636364	0.677346590909091		1
000002:	0.251158522727273	0.025011363636364	0.723830113636364		1
000003:	0.193624431818182	0.033050568181818	0.773325000000000		1
000004:	0.089460795454545	0.020827840909091	0.889711363636364		1
000005:	0.054003977272727	0.030849431818182	0.915146590909091		1
000006:	0.085001704545455	0.069085795454545	0.845912500000000		1
000007:	0.364352840909091	0.023266477272727	0.612380681818182		1
000008:	0.174430113636364	0.037067613636364	0.788502272727273		1
000009:	0.055351704545455	0.022847727272727	0.921800568181818		1
000010:	0.094811363636364	0.088426136363636	0.816762500000000		1
000011:	0.203120454545455	0.031351136363636	0.765528409090909		1
000012:	0.019485227272727	0.289977840909091	0.690536931818182		1
000013:	0.024251136363636	0.779942045454545	0.195806818181818		1
000014:	0.066686931818182	0.044286363636364	0.889026704545455		1
000015:	0.026586931818182	0.030814772727273	0.942598295454545		1
000016:	0.041955113636364	0.020077272727273	0.937967613636364		1
000017:	0.057347727272727	0.042330113636364	0.900322159090909		1
000018:	0.018994886363636	0.847017613636364	0.133987500000000		1
000019:	0.047225000000000	0.225269886363636	0.727505113636364		1
000020:	0.035071022727273	0.068567613636364	0.896361363636364		1
000021:	0.262375568181818	0.591315909090909	0.146308522727273		1
000022:	0.014073863636364	0.118815340909091	0.867110795454546		1
000023:	0.220908522727273	0.322710227272727	0.456381250000000		1
000024:	0.040734659090909	0.054479545454545	0.904785795454545		1
000025:	0.097623863636364	0.419798295454545	0.482577840909091		1
000026:	0.026047159090909	0.691442613636364	0.282510227272727		1
000027:	0.020500568181818	0.869028977272727	0.110470454545455		1
000028:	0.419609090909091	0.093622727272727	0.486768181818182		1
000029:	0.042290340909091	0.199761363636364	0.757948295454545		1
000030:	0.074711363636364	0.080684659090909	0.844603977272727		1
000031:	0.020389204545455	0.899553409090909	0.080057386363636		1
000032:	0.045528977272727	0.545474431818182	0.408996590909091		1
000033:	0.067492613636364	0.243555113636364	0.688952272727273		1
000034:	0.064205681818182	0.036650000000000	0.899144318181818		1
000035:	0.217114204545455	0.668446022727273	0.114439772727273		1
000036:	0.080689204545455	0.063659659090909	0.855651136363636		1
000037:	0.026481250000000	0.369648295454545	0.603870454545455		1
000038:	0.722597727272727	0.116425568181818	0.160976704545455		1
000039:	0.038936363636364	0.513107386363636	0.447956250000000		1
000040:	0.052861931818182	0.034671590909091	0.912466477272727		1
000041:	0.034468181818182	0.307755681818182	0.657776136363636		1
000042:	0.032815340909091	0.745069886363636	0.222114772727273		1
000043:	0.027873863636364	0.038306250000000	0.933819886363636		1
000044:	0.035886363636364	0.140586363636364	0.823527272727273		1
000045:	0.016303977272727	0.892701136363636	0.090994886363636		1
000046:	0.146788636363636	0.759027840909091	0.094183522727273		1
000047:	0.225488636363636	0.389117613636364	0.385393750000000		1
000048:	0.101793181818182	0.029704545454545	0.868502272727273		1
000049:	0.078955113636364	0.126963068181818	0.794081818181818		1
000050:	0.057834090909091	0.192869318181818	0.749296590909091		1
000051:	0.055949431818182	0.022385227272727	0.921665340909091		1
000052:	0.049149431818182	0.015737500000000	0.935113068181818		1
000053:	0.029921590909091	0.182473295454545	0.787605113636364		1
000054:	0.068930681818182	0.678232954545455	0.252836363636364		1
000055:	0.015347159090909	0.017736931818182	0.966915909090909		1
000056:	0.023986931818182	0.089126704545455	0.886886363636364		1
000057:	0.026543750000000	0.186170454545455	0.787285795454545		1
000058:	0.043379545454545	0.492396022727273	0.464224431818182		1
000059:	0.019815909090909	0.816657954545455	0.163526136363636		1
000060:	0.023283522727273	0.029419318181818	0.947297159090909		1
000061:	0.020189204545455	0.091219318181818	0.888591477272727		1
000062:	0.025713636363636	0.023373295454545	0.950913068181818		1
000063:	0.078981250000000	0.019930113636364	0.901088636363636		1
000064:	0.189476136363636	0.012703977272727	0.797819886363636		1
000065:	0.069246590909091	0.034908522727273	0.895844886363636		1
000066:	0.015693181818182	0.113734090909091	0.870572727272727		1
000067:	0.091215909090909	0.013985227272727	0.894798863636364		1
000068:	0.027717613636364	0.666356250000000	0.305926136363636		1
000069:	0.019885795454545	0.224025568181818	0.756088636363636		1
000070:	0.135715340909091	0.201356818181818	0.662927840909091		1
000071:	0.056321022727273	0.625594318181818	0.318084659090909		1
000072:	0.024821590909091	0.019425000000000	0.955753409090909		1
000073:	0.017182954545455	0.035467045454545	0.947350000000000		1
000074:	0.023352272727273	0.824940340909091	0.151707386363636		1
000075:	0.049061363636364	0.256364772727273	0.694573863636364		1
000076:	0.540561931818182	0.327916477272727	0.131521590909091		1
000077:	0.421593750000000	0.199877272727273	0.378528977272727		1
000078:	0.069232954545455	0.023454545454545	0.907312500000000		1
000079:	0.052486363636364	0.360267613636364	0.587246022727273		1
000080:	0.042176704545455	0.799486931818182	0.158336363636364		1
000081:	0.023510795454545	0.033765340909091	0.942723863636364		1
000082:	0.027491477272727	0.032505113636364	0.940003409090909		1
000083:	0.038535795454545	0.160764204545455	0.800700000000000		1
000084:	0.181400568181818	0.073447727272727	0.745151704545455		1
000085:	0.133565340909091	0.212365909090909	0.654068750000000		1
000086:	0.038232386363636	0.071269886363636	0.890497727272727		1
