Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.391222159090909	0.600110795454545	0.008667045454545		1
000002:	0.082973863636364	0.909969318181818	0.007056818181818		1
000003:	0.117376136363636	0.873295454545455	0.009328409090909		1
000004:	0.093281250000000	0.898190909090909	0.008527840909091		1
000005:	0.286976704545455	0.707346590909091	0.005676704545455		1
000006:	0.214402840909091	0.770064204545455	0.015532954545455		1
000007:	0.081447159090909	0.913335795454545	0.005217045454545		1
000008:	0.081417613636364	0.912810795454545	0.005771590909091		1
000009:	0.105586363636364	0.886851136363636	0.007562500000000		1
000010:	0.263282386363636	0.731185227272727	0.005532386363636		1
000011:	0.464226136363636	0.461942613636364	0.073831250000000		1
000012:	0.803234659090909	0.081637500000000	0.115127840909091		1
000013:	0.502799431818182	0.085859659090909	0.411340909090909		1
000014:	0.459097727272727	0.435490909090909	0.105411363636364		1
000015:	0.693600000000000	0.274361931818182	0.032038068181818		1
000016:	0.383926704545455	0.577774431818182	0.038298863636364		1
000017:	0.868884659090909	0.106126136363636	0.024989204545455		1
000018:	0.633942613636364	0.038696022727273	0.327361363636364		1
000019:	0.713422159090909	0.174291477272727	0.112286363636364		1
000020:	0.774123295454546	0.193523295454545	0.032353409090909		1
000021:	0.816498295454545	0.103889204545455	0.079612500000000		1
000022:	0.891675000000000	0.063226136363636	0.045098863636364		1
000023:	0.624992045454545	0.197141477272727	0.177866477272727		1
000024:	0.674668181818182	0.200076136363636	0.125255681818182		1
000025:	0.646144886363636	0.068177272727273	0.285677840909091		1
000026:	0.857416477272727	0.061844886363636	0.080738636363636		1
000027:	0.874822727272727	0.037050568181818	0.088126704545455		1
000028:	0.530193750000000	0.415263068181818	0.054543181818182		1
000029:	0.811327272727273	0.120963636363636	0.067709090909091		1
000030:	0.606010227272727	0.238188068181818	0.155801704545455		1
000031:	0.701641477272727	0.038682386363636	0.259676136363636		1
000032:	0.873846590909091	0.071039772727273	0.055113636363636		1
000033:	0.798861363636364	0.140714204545455	0.060424431818182		1
000034:	0.704377272727273	0.217406250000000	0.078216477272727		1
000035:	0.580577272727273	0.128669318181818	0.290753409090909		1
000036:	0.762415909090909	0.188678977272727	0.048905113636364		1
000037:	0.897125000000000	0.052392045454545	0.050482954545455		1
000038:	0.327535795454545	0.372636931818182	0.299827272727273		1
000039:	0.802524431818182	0.054340909090909	0.143134659090909		1
000040:	0.494883522727273	0.341284090909091	0.163832386363636		1
000041:	0.866092613636364	0.078109090909091	0.055798295454545		1
000042:	0.678024431818182	0.068634659090909	0.253340909090909		1
000043:	0.737604545454545	0.225753977272727	0.036641477272727		1
000044:	0.858040909090909	0.091089772727273	0.050869318181818		1
000045:	0.893894318181818	0.031719318181818	0.074386363636364		1
000046:	0.428003409090909	0.191365340909091	0.380631250000000		1
000047:	0.573679545454545	0.318191477272727	0.108128977272727		1
000048:	0.325110227272727	0.649758522727273	0.025131250000000		1
000049:	0.716058522727273	0.236039772727273	0.047901704545455		1
000050:	0.713132386363636	0.231642613636364	0.055225000000000		1
000051:	0.122807954545455	0.858657386363636	0.018534659090909		1
000052:	0.312023295454545	0.660516477272727	0.027460227272727		1
000053:	0.768623295454545	0.181879545454545	0.049497159090909		1
000054:	0.411546022727273	0.193792613636364	0.394661363636364		1
000055:	0.522057954545455	0.448558522727273	0.029383522727273		1
000056:	0.717464204545455	0.254302840909091	0.028232954545455		1
000057:	0.782548863636364	0.190572727272727	0.026878409090909		1
000058:	0.759481250000000	0.160014772727273	0.080503977272727		1
000059:	0.882834659090909	0.073286931818182	0.043878409090909		1
000060:	0.791529545454545	0.187276136363636	0.021194318181818		1
000061:	0.824931818181818	0.153517045454545	0.021551136363636		1
000062:	0.290429545454545	0.673397159090909	0.036173295454545		1
000063:	0.125800000000000	0.832701704545455	0.041498295454545		1
000064:	0.070117613636364	0.908176136363636	0.021706250000000		1
000065:	0.331278977272727	0.645257954545455	0.023463068181818		1
000066:	0.883455681818182	0.100983522727273	0.015560795454545		1
000067:	0.108091477272727	0.865127840909091	0.026780681818182		1
000068:	0.878964772727273	0.079588636363636	0.041446590909091		1
000069:	0.883972727272727	0.097201136363636	0.018826136363636		1
000070:	0.509171022727273	0.394670454545455	0.096158522727273		1
000071:	0.866040340909091	0.091297727272727	0.042661931818182		1
000072:	0.510292045454545	0.466056818181818	0.023651136363636		1
000073:	0.520863636363636	0.445070454545455	0.034065909090909		1
000074:	0.630282954545455	0.093211363636364	0.276505681818182		1
000075:	0.713060795454545	0.186905681818182	0.100033522727273		1
000076:	0.261392045454545	0.505608522727273	0.232999431818182		1
000077:	0.372780681818182	0.457477840909091	0.169741477272727		1
000078:	0.590436931818182	0.383809659090909	0.025753409090909		1
000079:	0.782973863636364	0.111592045454545	0.105434090909091		1
000080:	0.647328977272727	0.145860227272727	0.206810795454545		1
000081:	0.647257386363636	0.335706250000000	0.017036363636364		1
