Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.910625000000000	0.089375000000000		1
000002:	0.978534659090909	0.021465340909091		1
000003:	0.961938068181818	0.038061931818182		1
000004:	0.972144886363636	0.027855113636364		1
000005:	0.967925000000000	0.032075000000000		1
000006:	0.943251136363636	0.056748863636364		1
000007:	0.983159659090909	0.016840340909091		1
000008:	0.973840340909091	0.026159659090909		1
000009:	0.967839204545455	0.032160795454545		1
000010:	0.953791477272727	0.046208522727273		1
000011:	0.365159090909091	0.634840909090909		1
000012:	0.105027272727273	0.894972727272727		1
000013:	0.063102272727273	0.936897727272727		1
000014:	0.339472727272727	0.660527272727273		1
000015:	0.398740909090909	0.601259090909091		1
000016:	0.525958522727273	0.474041477272727		1
000017:	0.228891477272727	0.771108522727273		1
000018:	0.058328977272727	0.941671022727273		1
000019:	0.152109090909091	0.847890909090909		1
000020:	0.195153409090909	0.804846590909091		1
000021:	0.072483522727273	0.927516477272727		1
000022:	0.066677840909091	0.933322159090909		1
000023:	0.089336931818182	0.910663068181818		1
000024:	0.108381818181818	0.891618181818182		1
000025:	0.057171590909091	0.942828409090909		1
000026:	0.051293750000000	0.948706250000000		1
000027:	0.029231818181818	0.970768181818182		1
000028:	0.317367613636364	0.682632386363636		1
000029:	0.103132386363636	0.896867613636364		1
000030:	0.186167613636364	0.813832386363636		1
000031:	0.028370454545455	0.971629545454545		1
000032:	0.071985227272727	0.928014772727273		1
000033:	0.128490909090909	0.871509090909091		1
000034:	0.151040909090909	0.848959090909091		1
000035:	0.068942045454545	0.931057954545455		1
000036:	0.170610227272727	0.829389772727273		1
000037:	0.044497727272727	0.955502272727273		1
000038:	0.159476704545455	0.840523295454545		1
000039:	0.037863068181818	0.962136931818182		1
000040:	0.188428409090909	0.811571590909091		1
000041:	0.084397727272727	0.915602272727273		1
000042:	0.047961363636364	0.952038636363636		1
000043:	0.259960795454545	0.740039204545455		1
000044:	0.116471590909091	0.883528409090909		1
000045:	0.048522159090909	0.951477840909091		1
000046:	0.254981818181818	0.745018181818182		1
000047:	0.357810795454545	0.642189204545455		1
000048:	0.836384090909091	0.163615909090909		1
000049:	0.409536363636364	0.590463636363636		1
000050:	0.437584659090909	0.562415340909091		1
000051:	0.877444318181818	0.122555681818182		1
000052:	0.828349431818182	0.171650568181818		1
000053:	0.306617045454545	0.693382954545455		1
000054:	0.187043750000000	0.812956250000000		1
000055:	0.779752840909091	0.220247159090909		1
000056:	0.468025568181818	0.531974431818182		1
000057:	0.381618181818182	0.618381818181818		1
000058:	0.195089204545455	0.804910795454545		1
000059:	0.103130681818182	0.896869318181818		1
000060:	0.471655113636364	0.528344886363636		1
000061:	0.268561931818182	0.731438068181818		1
000062:	0.786826136363636	0.213173863636364		1
000063:	0.870652840909091	0.129347159090909		1
000064:	0.924211931818182	0.075788068181818		1
000065:	0.810673295454545	0.189326704545455		1
000066:	0.318670454545455	0.681329545454545		1
000067:	0.883103409090909	0.116896590909091		1
000068:	0.173376704545455	0.826623295454545		1
000069:	0.250703977272727	0.749296022727273		1
000070:	0.374344318181818	0.625655681818182		1
000071:	0.111351704545455	0.888648295454545		1
000072:	0.650427840909091	0.349572159090909		1
000073:	0.721686931818182	0.278313068181818		1
000074:	0.108652840909091	0.891347159090909		1
000075:	0.215231250000000	0.784768750000000		1
000076:	0.461709090909091	0.538290909090909		1
000077:	0.474853409090909	0.525146590909091		1
000078:	0.729557954545455	0.270442045454545		1
000079:	0.138912500000000	0.861087500000000		1
000080:	0.118392613636364	0.881607386363636		1
000081:	0.692671022727273	0.307328977272727		1
000082:	0.603826136363636	0.396173863636364		1
000083:	0.483254545454545	0.516745454545455		1
000084:	0.532823295454545	0.467176704545455		1
000085:	0.286206250000000	0.713793750000000		1
000086:	0.357760795454545	0.642239204545455		1
000087:	0.138837500000000	0.861162500000000		1
000088:	0.081707386363636	0.918292613636364		1
000089:	0.157382954545455	0.842617045454545		1
000090:	0.100567613636364	0.899432386363636		1
000091:	0.194709090909091	0.805290909090909		1
000092:	0.333856250000000	0.666143750000000		1
000093:	0.379901136363636	0.620098863636364		1
000094:	0.194478409090909	0.805521590909091		1
000095:	0.739905113636364	0.260094886363636		1
000096:	0.691815909090909	0.308184090909091		1
000097:	0.086622727272727	0.913377272727273		1
000098:	0.182942613636364	0.817057386363636		1
000099:	0.249753977272727	0.750246022727273		1
000100:	0.607121022727273	0.392878977272727		1
000101:	0.149638636363636	0.850361363636364		1
000102:	0.218900568181818	0.781099431818182		1
000103:	0.262054545454545	0.737945454545455		1
000104:	0.594201704545455	0.405798295454545		1
000105:	0.081748863636364	0.918251136363636		1
000106:	0.136986931818182	0.863013068181818		1
000107:	0.266267613636364	0.733732386363636		1
000108:	0.317501704545455	0.682498295454545		1
000109:	0.161360227272727	0.838639772727273		1
000110:	0.190002272727273	0.809997727272727		1
000111:	0.576965909090909	0.423034090909091		1
000112:	0.116397159090909	0.883602840909091		1
000113:	0.400289204545455	0.599710795454545		1
000114:	0.269254545454545	0.730745454545455		1
000115:	0.366592613636364	0.633407386363636		1
000116:	0.688673295454545	0.311326704545455		1
000117:	0.349488068181818	0.650511931818182		1
000118:	0.788357386363636	0.211642613636364		1
000119:	0.112890909090909	0.887109090909091		1
000120:	0.636202840909091	0.363797159090909		1
000121:	0.114740909090909	0.885259090909091		1
000122:	0.132338636363636	0.867661363636364		1
000123:	0.497217045454545	0.502782954545455		1
000124:	0.230478977272727	0.769521022727273		1
000125:	0.784019886363636	0.215980113636364		1
000126:	0.882947159090909	0.117052840909091		1
000127:	0.395826704545455	0.604173295454545		1
000128:	0.597667613636364	0.402332386363636		1
000129:	0.094422727272727	0.905577272727273		1
000130:	0.644973295454545	0.355026704545455		1
000131:	0.290618750000000	0.709381250000000		1
000132:	0.463041477272727	0.536958522727273		1
000133:	0.404127272727273	0.595872727272727		1
000134:	0.236584659090909	0.763415340909091		1
000135:	0.070851136363636	0.929148863636364		1
000136:	0.643141477272727	0.356858522727273		1
000137:	0.103436931818182	0.896563068181818		1
000138:	0.557320454545455	0.442679545454545		1
