30000	5	3	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-17.0685	-0.0889822	0.385375	-7.09345	0.00548191	0.157173	-8.07849	-0.115533	0.202276	-7.73363	0.0100961	0.170881	5.34256	0.0735453	-0.120843	
-23.1138	0.0312233	0.496051	-0.0390184	-0.164121	0.0427976	-7.29129	-0.105076	0.185065	-3.20079	0.111582	0.060014	-11.3958	0.240372	0.209096	
-11.0519	-0.100122	0.263843	-3.52503	-0.138868	0.114999	-16.4347	-0.226432	0.403856	0.389297	0.0121285	0.00455459	-10.5428	0.251452	0.190686	
-10.5743	-0.0985816	0.256862	12.4297	-0.0998823	-0.231195	-17.8489	-0.147759	0.419462	-4.91767	0.115692	0.0984275	-16.6459	0.207153	0.328654	
-8.7255	-0.111742	0.219159	8.06249	0.0378035	-0.164345	-10.0853	-0.127956	0.254032	7.25111	0.182658	-0.17086	-16.6482	0.19659	0.330866	
-13.4269	-0.150814	0.326449	2.64184	-0.183657	-0.00740853	-15.9455	-0.0574678	0.364954	8.43024	0.130235	-0.186178	-7.04874	0.256175	0.117707	
-23.9645	-0.144721	0.549193	5.80896	-0.0370119	-0.100633	-15.0563	-0.140936	0.360307	6.09049	0.0520573	-0.122631	-10.9133	0.174816	0.214532	
-16.4079	-0.0287663	0.3669	2.73117	-0.0542275	-0.0324408	-18.7779	-0.168955	0.444963	4.13863	0.0688311	-0.0827987	-18.8189	0.0701219	0.40164	
-9.35398	-0.140455	0.239858	-1.48701	-0.0866371	0.064486	-7.16897	-0.121234	0.190256	19.8491	0.145094	-0.429481	-13.5764	0.0911556	0.288191	
-13.5829	-0.0397525	0.310428	12.8594	-0.0225237	-0.252756	-19.6926	-0.182038	0.467458	-0.692594	0.0301269	0.0246942	-17.6962	-0.00455616	0.391	
-9.74066	-0.0174336	0.224915	8.39811	-0.0215153	-0.15799	-15.1437	-0.0759757	0.35309	-0.478206	0.123141	0.00570073	-0.0584791	0.186499	-0.0172274	
-12.4255	0.0643893	0.268418	17.428	0.12527	-0.375345	-9.23593	-0.0633407	0.225617	0.672023	0.0725038	-0.010744	-3.12565	0.207768	0.0446919	
-17.849	-0.0335247	0.400327	11.1095	-0.0804482	-0.204149	-16.4413	-0.174418	0.397254	6.02255	0.0970715	-0.130688	-7.93619	0.198761	0.148072	
-28.5049	-0.0952762	0.639083	12.1951	0.053275	-0.253706	-13.4666	-0.309888	0.358886	16.1623	0.180665	-0.357021	-8.95128	0.15308	0.177283	
-18.947	0.0632316	0.405662	19.7517	-0.0413123	-0.395393	-15.2604	-0.149584	0.367583	7.39052	0.0723194	-0.152094	-15.6008	0.204467	0.31126	
-18.0005	-0.0980748	0.4162	9.27203	-0.0472862	-0.172808	-16.8489	-0.185338	0.407309	5.4308	-0.0029497	-0.096461	-5.22619	0.0673386	0.115257	
-30.6247	-0.115388	0.68739	0.230945	-0.0431553	0.0211485	-11.4381	-0.311413	0.316693	9.55508	0.00433281	-0.1867	-14.5107	0.18343	0.289333	
-16.0365	0.0525225	0.346814	15.8491	-0.0877571	-0.304972	-14.1139	-0.0427427	0.326705	4.45502	0.0928638	-0.0946828	-8.02865	0.270421	0.138057	
-18.3594	-0.0749583	0.419581	19.1186	-0.077789	-0.37491	-16.1771	-0.118898	0.383678	-1.46045	0.0927042	0.0311841	-13.8329	0.197119	0.274334	
-15.5536	0.0467877	0.337315	-2.89914	-0.190398	0.112799	-21.9671	-0.0386752	0.492478	5.26692	0.096004	-0.113381	-8.42021	0.178223	0.162478	
-16.9504	-0.0585083	0.386483	15.893	-0.13057	-0.296136	-17.2854	-0.0481449	0.3935	2.54018	0.222811	-0.0775602	-13.0249	0.251597	0.248306	
-22.0614	-0.0299769	0.489054	6.89154	-0.0166581	-0.126471	-21.6069	-0.122433	0.500102	6.98997	0.17988	-0.162854	-9.10092	0.239911	0.165218	
-11.3388	-0.0323371	0.261456	12.5412	-0.0579656	-0.239338	-21.9309	-0.00727738	0.486385	2.30097	0.0603878	-0.0429374	-13.9139	0.20391	0.273898	
-17.4363	-0.0589362	0.395696	10.5502	-0.0637215	-0.196103	-26.6007	-0.0749874	0.596418	1.09162	0.0641764	-0.0148356	-9.30136	0.212651	0.175854	
-7.50459	0.0533443	0.167508	14.4475	-0.0361724	-0.281765	-22.495	-0.135818	0.519293	1.61596	0.0740421	-0.0297542	-21.2711	0.164175	0.436788	
-10.4121	-0.134683	0.260365	2.17881	-0.183866	0.00184362	-19.7343	-0.00249065	0.435969	-8.35419	0.179728	0.163415	2.25256	0.153823	-0.0596609	
-8.51306	-0.0540286	0.205255	17.6178	0.0339632	-0.3654	-19.049	-0.184317	0.453774	-0.297562	0.18158	-0.00881597	-14.473	0.175689	0.290932	
-7.00599	0.0328278	0.158395	5.31409	-0.0366984	-0.0909836	-23.6845	-0.162226	0.550104	-12.5786	0.0781393	0.269656	-10.7137	0.0876659	0.22688	
-14.3855	-0.10443	0.340516	9.55952	-0.0670965	-0.173743	-20.2356	-0.184939	0.478787	-10.0448	0.0781945	0.215558	-21.9304	0.13562	0.45609	
-13.5908	-0.135599	0.327332	-1.57834	-0.16517	0.0802331	-13.8779	-0.0417798	0.319143	-4.80992	0.119786	0.0980527	2.18306	0.257859	-0.076094	
-7.00743	-0.0247333	0.168452	9.26406	-0.172954	-0.148855	-20.826	-0.113653	0.481429	-6.01852	0.182109	0.111748	-16.0975	0.109434	0.338874	
-16.2399	-0.121368	0.382702	11.9282	-0.154485	-0.20936	-22.2101	-0.0731233	0.501328	-9.30816	0.0495534	0.204247	-6.39553	0.123177	0.128014	
-6.75699	-0.019062	0.164575	5.04829	0.0499263	-0.0991827	-22.8771	-0.110219	0.522954	-7.39562	0.218764	0.133859	-6.82765	0.17829	0.12934	
-17.8473	-0.112103	0.414149	10.6957	-0.125852	-0.189	-24.0313	-0.25552	0.572803	-6.58798	0.103924	0.137533	-13.0785	0.129252	0.271011	
-18.4786	-0.0977681	0.423775	26.826	-0.174962	-0.52037	-20.5237	-0.0544841	0.462915	-9.23359	0.0197764	0.208077	-4.93169	0.148102	0.0939313	
-11.819	-0.147919	0.293221	20.2832	-0.0991336	-0.397108	-21.5516	-0.241717	0.516483	-14.0701	0.063191	0.304496	-7.60743	0.170016	0.145589	
-11.9636	-0.107319	0.288521	13.9944	-0.0762292	-0.267057	-20.1343	-0.154982	0.472011	-4.33175	0.0673708	0.0950286	-25.0744	0.0780332	0.533863	
-13.4875	-0.148695	0.327586	16.7947	-0.0622618	-0.328175	-27.6428	-0.201829	0.639914	-1.95538	0.119998	0.0361851	-18.4938	0.262318	0.361373	
