30000	2	1	
0	0	
-0.0765176	-0.0568398	
0.0786994	0.156126	
0.154366	0.323678	
0.385432	0.460207	
0.391057	0.554485	
0.508519	0.633626	
0.58517	0.661596	
0.569253	0.746229	
0.577313	0.799504	
0.633319	0.821292	
0.658486	0.814657	
0.728918	0.867996	
0.74727	0.871863	
0.732926	0.917642	
0.745298	0.951555	
0.710415	0.991083	
0.804251	0.931156	
0.7447	0.934446	
0.770984	0.989383	
0.820312	1.04993	
0.730613	0.996813	
0.796023	1.0084	
0.806008	1.01269	
0.846622	1.00952	
0.765288	1.04507	
0.847603	1.07644	
0.766851	1.06891	
0.853088	1.05839	
0.881067	1.04915	
0.85758	1.03863	
0.821003	0.987167	
0.830591	1.10292	
0.875449	0.959219	
0.819146	1.05998	
0.706751	1.05333	
0.830792	1.05674	
0.806331	1.02836	
0.818637	1.04138	
0.75371	0.961077	
0.766708	1.00955	
0.76179	1.06573	
0.7608	0.977088	
0.809515	1.03456	
0.709338	0.924065	
0.785066	0.947734	
0.701205	0.970707	
0.701028	1.01891	
0.684572	0.915789	
0.666855	0.906682	
0.587582	0.971396	
0.654824	0.96693	
0.632825	1.00139	
0.680733	1.02606	
0.67202	0.956361	
0.658679	0.92479	
0.669854	0.883126	
0.641018	0.880766	
0.617584	0.863226	
0.677963	0.839649	
0.697171	0.906837	
0.603983	0.884941	
0.587705	0.846351	
0.601769	0.849492	
0.64425	0.853204	
0.616779	0.760095	
0.629674	0.851376	
0.649237	0.85944	
0.57176	0.811506	
0.59816	0.864649	
0.556226	0.793002	
0.584645	0.786895	
0.563126	0.761715	
0.659376	0.791402	
0.549124	0.783306	
0.526765	0.793377	
0.650469	0.807575	
0.594815	0.795869	
0.608377	0.79932	
0.552997	0.802927	
0.534129	0.753644	
0.530193	0.74424	
0.532135	0.753831	
0.551318	0.755196	
0.538443	0.736726	
0.536846	0.751076	
0.562235	0.75183	
0.603282	0.731396	
0.522517	0.772642	
0.48073	0.770916	
0.462362	0.701444	
0.479071	0.721496	
0.498165	0.727649	
0.540506	0.691861	
0.57703	0.740006	
0.510871	0.694975	
0.449474	0.662964	
0.526737	0.64398	
0.47018	0.642546	
0.515103	0.670589	
0.535279	0.674306	
0.456244	0.656823	
0.47717	0.666576	
0.457063	0.657231	
0.496154	0.654903	
0.43668	0.657351	
0.369302	0.651001	
0.417784	0.656438	
0.434755	0.575036	
0.44428	0.637133	
0.394277	0.589689	
0.374596	0.712152	
0.477807	0.645549	
0.407149	0.650455	
0.428022	0.610036	
0.392844	0.613667	
0.366346	0.578424	
0.370672	0.579683	
0.411623	0.570824	
0.376302	0.581829	
0.355667	0.546219	
0.392535	0.595146	
0.355933	0.549514	
0.394785	0.521724	
0.343313	0.580545	
0.407517	0.539727	
0.338252	0.611218	
0.382134	0.625411	
0.349749	0.609564	
0.452582	0.616468	
0.300907	0.599474	
0.36002	0.573984	
0.30752	0.593687	
0.288997	0.58607	
0.344308	0.623439	
0.298172	0.606111	
0.311692	0.640744	
0.368316	0.600271	
0.29977	0.614601	
0.26829	0.567182	
0.248915	0.577424	
