30000	5	1	
0	0	0	0	0	
0.317699	0.359983	0.314101	0.371703	0.290408	
0.619905	0.499285	0.512257	0.452616	0.38068	
0.652267	0.510871	0.666428	0.586392	0.554451	
0.688563	0.618444	0.696676	0.644151	0.589688	
0.819865	0.647913	0.707524	0.600108	0.771449	
0.824184	0.739319	0.708611	0.661468	0.629017	
0.850513	0.694186	0.742963	0.697266	0.6712	
0.833046	0.704413	0.796808	0.690503	0.70444	
0.748629	0.826249	0.743721	0.676565	0.608186	
0.783995	0.771621	0.706517	0.762265	0.605122	
0.753245	0.802065	0.738479	0.799232	0.72201	
0.780039	0.749306	0.843726	0.748623	0.662622	
0.700251	0.726528	0.77312	0.721472	0.671597	
0.840313	0.751583	0.7832	0.781969	0.683511	
0.826816	0.787373	0.70018	0.81444	0.720022	
0.88679	0.789119	0.796689	0.75826	0.688694	
0.774798	0.718395	0.76241	0.723387	0.704637	
0.797401	0.791089	0.877664	0.753051	0.626495	
0.811212	0.674406	0.826375	0.719206	0.718891	
0.754659	0.73415	0.776364	0.725606	0.710236	
0.833367	0.828862	0.783909	0.722953	0.675753	
0.778001	0.802814	0.798591	0.645345	0.701966	
0.871023	0.780626	0.793089	0.724948	0.748592	
0.81043	0.645416	0.820538	0.730432	0.754788	
0.845379	0.767765	0.793893	0.730046	0.786544	
0.949453	0.828746	0.829344	0.710054	0.672245	
0.781656	0.813859	0.801703	0.773943	0.741327	
0.811796	0.678908	0.866345	0.694581	0.682354	
0.813247	0.76973	0.83876	0.761584	0.726623	
0.880609	0.734959	0.793869	0.693309	0.813913	
0.868909	0.698531	0.824077	0.670986	0.699003	
0.802883	0.764587	0.7894	0.716519	0.698924	
0.799416	0.726143	0.781772	0.661685	0.743092	
0.860215	0.808085	0.741277	0.873508	0.693853	
0.765174	0.72256	0.745283	0.740792	0.788938	
0.864371	0.740502	0.71052	0.711328	0.649078	
0.880504	0.648104	0.824924	0.711645	0.647424	
0.806518	0.794956	0.799756	0.691836	0.75515	
0.808733	0.72833	0.807789	0.733155	0.655754	
0.812353	0.669445	0.709749	0.729001	0.652843	
0.805449	0.697285	0.733572	0.740411	0.620681	
0.754903	0.749447	0.708623	0.629965	0.635227	
0.796042	0.70697	0.669495	0.69069	0.645571	
0.867297	0.705514	0.666759	0.674571	0.74445	
0.789082	0.686889	0.814838	0.617888	0.637202	
0.780943	0.686852	0.746028	0.622862	0.613959	
0.773517	0.790754	0.719658	0.675708	0.735859	
0.704787	0.737839	0.707787	0.693878	0.654243	
0.783712	0.718792	0.697225	0.658565	0.737478	
0.845718	0.666941	0.683882	0.578546	0.652395	
0.699198	0.707866	0.739624	0.652481	0.673458	
0.864887	0.799609	0.750212	0.753821	0.625025	
0.798378	0.82407	0.768856	0.70146	0.599133	
0.761951	0.736784	0.664639	0.715181	0.694548	
0.791336	0.717021	0.690383	0.655707	0.710476	
0.804425	0.741837	0.830111	0.62804	0.64498	
0.833684	0.728274	0.73832	0.566159	0.562417	
0.849622	0.847388	0.731294	0.690653	0.634854	
0.77404	0.779293	0.66196	0.605777	0.672697	
0.791213	0.768192	0.753891	0.643079	0.640033	
0.76639	0.772435	0.75495	0.612291	0.608528	
0.832317	0.775341	0.783475	0.650877	0.677599	
0.726233	0.785143	0.744231	0.669872	0.59859	
0.796064	0.766912	0.768227	0.632941	0.677123	
0.747346	0.820157	0.664204	0.676017	0.538966	
0.746932	0.7106	0.743243	0.66467	0.639321	
0.822577	0.789728	0.706667	0.621339	0.66416	
0.845552	0.67509	0.780622	0.668932	0.659504	
0.845294	0.755866	0.846433	0.63254	0.637999	
0.872691	0.806948	0.725135	0.649913	0.602022	
0.720322	0.78972	0.759665	0.676379	0.641437	
0.815451	0.770683	0.758235	0.658307	0.664442	
0.808178	0.691728	0.672563	0.706697	0.629683	
0.724201	0.713481	0.654389	0.610394	0.52432	
0.779327	0.70288	0.718901	0.606631	0.583997	
0.786566	0.680517	0.757415	0.64609	0.612721	
0.689597	0.739767	0.738378	0.619038	0.615587	
0.804112	0.720462	0.753651	0.65532	0.669501	
0.656599	0.712194	0.756812	0.657995	0.603601	
0.76371	0.790619	0.744862	0.705533	0.573623	
0.675959	0.656035	0.721825	0.66093	0.595321	
0.66395	0.768243	0.705049	0.642605	0.643671	
0.705582	0.702189	0.759496	0.659058	0.540671	
0.802733	0.671751	0.657514	0.693323	0.623836	
0.751061	0.730882	0.563987	0.631212	0.629939	
0.642182	0.688629	0.676207	0.578277	0.526217	
0.620092	0.738231	0.705244	0.563138	0.639975	
0.736751	0.823014	0.620943	0.749318	0.575241	
0.628802	0.699622	0.639281	0.707684	0.609327	
0.710027	0.741005	0.638975	0.624774	0.534879	
0.730095	0.74275	0.562309	0.570639	0.527816	
0.626762	0.645487	0.691208	0.580987	0.551466	
0.604745	0.797989	0.665788	0.65173	0.599512	
0.595789	0.697488	0.645575	0.641333	0.685464	
0.619651	0.678969	0.614817	0.664126	0.488331	
0.629378	0.701176	0.711203	0.66585	0.556878	
0.668566	0.70446	0.667295	0.574503	0.634581	
0.646667	0.754725	0.616734	0.646524	0.667939	
0.655849	0.701268	0.720849	0.654744	0.645	
0.631667	0.642885	0.614792	0.678004	0.572255	
0.667714	0.691842	0.661259	0.644679	0.623727	
0.681	0.580352	0.597674	0.670286	0.553759	
0.555864	0.631749	0.567543	0.65214	0.590213	
0.543574	0.594613	0.649694	0.579191	0.570217	
0.598006	0.648466	0.643514	0.60998	0.520412	
0.635091	0.522449	0.618583	0.604731	0.540513	
0.727862	0.602086	0.65281	0.651253	0.552409	
