Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.071770454545455	0.167359090909091	0.009118750000000	0.637278409090909	0.114473295454545		1
000002:	0.021484090909091	0.035478977272727	0.004521022727273	0.893598863636364	0.044917045454545		1
000003:	0.044656818181818	0.037399431818182	0.009910795454545	0.543676704545455	0.364356250000000		1
000004:	0.008506250000000	0.024214772727273	0.038773863636364	0.866331818181818	0.062173295454545		1
000005:	0.017176136363636	0.063192613636364	0.013333522727273	0.676014772727273	0.230282954545455		1
000006:	0.017921590909091	0.065241477272727	0.015326136363636	0.861463636363636	0.040047159090909		1
000007:	0.066874431818182	0.026418181818182	0.005916477272727	0.783155113636364	0.117635795454545		1
000008:	0.035369318181818	0.018139204545455	0.007707954545455	0.853273863636364	0.085509659090909		1
000009:	0.022275568181818	0.033059090909091	0.005515909090909	0.910641477272727	0.028507954545455		1
000010:	0.029809090909091	0.072915340909091	0.006975000000000	0.832338068181818	0.057962500000000		1
000011:	0.105451136363636	0.193853409090909	0.106010795454545	0.456177840909091	0.138506818181818		1
000012:	0.026930681818182	0.307742045454545	0.119763636363636	0.124668750000000	0.420894886363636		1
000013:	0.027568750000000	0.251668750000000	0.425680113636364	0.151294886363636	0.143787500000000		1
000014:	0.045739772727273	0.101643181818182	0.149680681818182	0.621257954545455	0.081678409090909		1
000015:	0.018544318181818	0.123696590909091	0.039511931818182	0.248322159090909	0.569925000000000		1
000016:	0.029251136363636	0.088361931818182	0.057451704545455	0.666607386363636	0.158327840909091		1
000017:	0.053426136363636	0.422984090909091	0.041309090909091	0.151898863636364	0.330381818181818		1
000018:	0.026499431818182	0.437551704545455	0.272854545454545	0.072536363636364	0.190557954545455		1
000019:	0.026441477272727	0.092119886363636	0.085282954545455	0.118519886363636	0.677635795454545		1
000020:	0.048100000000000	0.404506818181818	0.050333522727273	0.361180681818182	0.135878977272727		1
000021:	0.128546590909091	0.625390340909091	0.045751136363636	0.055415340909091	0.144896590909091		1
000022:	0.016675000000000	0.212991477272727	0.053125568181818	0.087955681818182	0.629252272727273		1
000023:	0.058560227272727	0.264527272727273	0.153652272727273	0.157785227272727	0.365475000000000		1
000024:	0.026027840909091	0.283151704545455	0.247706818181818	0.375509090909091	0.067604545454545		1
000025:	0.021800000000000	0.185623295454545	0.405023295454545	0.135643181818182	0.251910227272727		1
000026:	0.021492613636364	0.229279545454545	0.064486363636364	0.051579545454545	0.633161931818182		1
000027:	0.013734090909091	0.654880681818182	0.119265909090909	0.056798863636364	0.155320454545455		1
000028:	0.127687500000000	0.211155113636364	0.031327272727273	0.330347727272727	0.299482386363636		1
000029:	0.044934090909091	0.337125000000000	0.094791477272727	0.152836931818182	0.370312500000000		1
