Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.906827840909091	0.093172159090909		1
000002:	0.979436363636364	0.020563636363636		1
000003:	0.962138636363636	0.037861363636364		1
000004:	0.977972159090909	0.022027840909091		1
000005:	0.962400000000000	0.037600000000000		1
000006:	0.945017613636364	0.054982386363636		1
000007:	0.982449431818182	0.017550568181818		1
000008:	0.975250568181818	0.024749431818182		1
000009:	0.970953977272727	0.029046022727273		1
000010:	0.957494318181818	0.042505681818182		1
000011:	0.389424431818182	0.610575568181818		1
000012:	0.071692045454545	0.928307954545455		1
000013:	0.057000000000000	0.943000000000000		1
000014:	0.334018750000000	0.665981250000000		1
000015:	0.431257954545455	0.568742045454545		1
000016:	0.567263636363636	0.432736363636364		1
000017:	0.216578977272727	0.783421022727273		1
000018:	0.048160795454545	0.951839204545455		1
000019:	0.140319886363636	0.859680113636364		1
000020:	0.193560795454545	0.806439204545455		1
000021:	0.081062500000000	0.918937500000000		1
000022:	0.075970454545455	0.924029545454545		1
000023:	0.093541477272727	0.906458522727273		1
000024:	0.127283522727273	0.872716477272727		1
000025:	0.052352272727273	0.947647727272727		1
000026:	0.051767613636364	0.948232386363636		1
000027:	0.045569886363636	0.954430113636364		1
000028:	0.426751704545455	0.573248295454545		1
000029:	0.107486363636364	0.892513636363636		1
000030:	0.200942045454545	0.799057954545455		1
000031:	0.025738068181818	0.974261931818182		1
000032:	0.080553977272727	0.919446022727273		1
000033:	0.128431818181818	0.871568181818182		1
000034:	0.139310227272727	0.860689772727273		1
000035:	0.091681818181818	0.908318181818182		1
000036:	0.154671590909091	0.845328409090909		1
000037:	0.040610227272727	0.959389772727273		1
000038:	0.210321022727273	0.789678977272727		1
000039:	0.036329545454545	0.963670454545455		1
000040:	0.184023863636364	0.815976136363636		1
000041:	0.105478977272727	0.894521022727273		1
000042:	0.044879545454545	0.955120454545455		1
000043:	0.282026704545455	0.717973295454545		1
000044:	0.139300000000000	0.860700000000000		1
000045:	0.050381250000000	0.949618750000000		1
000046:	0.197061363636364	0.802938636363636		1
000047:	0.352519886363636	0.647480113636364		1
000048:	0.763843181818182	0.236156818181818		1
000049:	0.348827272727273	0.651172727272727		1
000050:	0.327685227272727	0.672314772727273		1
000051:	0.899722159090909	0.100277840909091		1
000052:	0.893148863636364	0.106851136363636		1
000053:	0.205666477272727	0.794333522727273		1
000054:	0.141651704545455	0.858348295454545		1
000055:	0.753458522727273	0.246541477272727		1
000056:	0.443575000000000	0.556425000000000		1
000057:	0.366165909090909	0.633834090909091		1
000058:	0.207562500000000	0.792437500000000		1
000059:	0.099104545454545	0.900895454545454		1
000060:	0.451873295454545	0.548126704545455		1
000061:	0.272935227272727	0.727064772727273		1
000062:	0.776933522727273	0.223066477272727		1
000063:	0.882714772727273	0.117285227272727		1
000064:	0.936109659090909	0.063890340909091		1
000065:	0.846275568181818	0.153724431818182		1
000066:	0.283850568181818	0.716149431818182		1
000067:	0.923876704545455	0.076123295454545		1
000068:	0.143697727272727	0.856302272727273		1
000069:	0.214775568181818	0.785224431818182		1
000070:	0.377469886363636	0.622530113636364		1
000071:	0.119426136363636	0.880573863636364		1
000072:	0.662677840909091	0.337322159090909		1
000073:	0.772755681818182	0.227244318181818		1
000074:	0.084868181818182	0.915131818181818		1
000075:	0.258548863636364	0.741451136363636		1
000076:	0.467942045454545	0.532057954545455		1
000077:	0.475223295454545	0.524776704545455		1
000078:	0.715042045454545	0.284957954545455		1
000079:	0.128007386363636	0.871992613636364		1
000080:	0.137910227272727	0.862089772727273		1
000081:	0.713016477272727	0.286983522727273		1
000082:	0.594384659090909	0.405615340909091		1
000083:	0.458214204545455	0.541785795454545		1
000084:	0.516103977272727	0.483896022727273		1
000085:	0.236690909090909	0.763309090909091		1
000086:	0.328768750000000	0.671231250000000		1
000087:	0.135765909090909	0.864234090909091		1
000088:	0.070369886363636	0.929630113636364		1
000089:	0.133100000000000	0.866900000000000		1
000090:	0.069334090909091	0.930665909090909		1
000091:	0.171070454545455	0.828929545454545		1
000092:	0.274572159090909	0.725427840909091		1
000093:	0.416336931818182	0.583663068181818		1
000094:	0.129154545454545	0.870845454545455		1
000095:	0.782232954545454	0.217767045454545		1
000096:	0.715961363636364	0.284038636363636		1
000097:	0.074664772727273	0.925335227272727		1
000098:	0.143599431818182	0.856400568181818		1
000099:	0.221181250000000	0.778818750000000		1
000100:	0.584794318181818	0.415205681818182		1
000101:	0.132027840909091	0.867972159090909		1
000102:	0.145305681818182	0.854694318181818		1
000103:	0.216603977272727	0.783396022727273		1
000104:	0.652882386363636	0.347117613636364		1
000105:	0.069268181818182	0.930731818181818		1
000106:	0.126184090909091	0.873815909090909		1
000107:	0.254084090909091	0.745915909090909		1
000108:	0.323784090909091	0.676215909090909		1
000109:	0.139592045454545	0.860407954545455		1
000110:	0.173365340909091	0.826634659090909		1
000111:	0.879554545454545	0.120445454545455		1
000112:	0.100897159090909	0.899102840909091		1
000113:	0.350677272727273	0.649322727272727		1
000114:	0.252976704545455	0.747023295454545		1
000115:	0.346579545454545	0.653420454545454		1
000116:	0.698140909090909	0.301859090909091		1
000117:	0.329708522727273	0.670291477272727		1
000118:	0.765735795454546	0.234264204545455		1
000119:	0.100850000000000	0.899150000000000		1
000120:	0.623889204545455	0.376110795454545		1
000121:	0.191206250000000	0.808793750000000		1
000122:	0.111754545454545	0.888245454545455		1
000123:	0.513265909090909	0.486734090909091		1
000124:	0.220440909090909	0.779559090909091		1
