30000	2	3	
0	0	0	0	0	0	
2.36425	0.0821688	-0.0643262	31.1545	0.276294	-0.710641	
0.303798	-0.1091	0.0163847	48.8122	0.245698	-1.07805	
24.1564	0.120589	-0.524824	39.6164	0.228867	-0.874255	
17.3175	0.047184	-0.365078	13.579	0.0964202	-0.297117	
23.5764	0.133445	-0.511206	31.8841	0.0508872	-0.673954	
14.4086	0.113375	-0.312532	8.46151	0.00654608	-0.169264	
18.8123	0.0767488	-0.395801	26.4057	0.0942967	-0.563976	
12.3626	0.16662	-0.274228	17.5537	-0.0362473	-0.353883	
12.3019	0.089032	-0.260981	20.5533	0.0226421	-0.425825	
14.4891	0.15015	-0.315841	22.1365	0.148792	-0.480817	
12.8685	0.0631673	-0.267848	16.342	0.0822128	-0.345422	
9.19421	0.208773	-0.214417	13.9883	0.10288	-0.298735	
16.4899	0.188725	-0.364993	15.2335	0.0309294	-0.309952	
26.9052	0.24865	-0.595948	21.5337	-0.00528349	-0.438749	
14.302	0.199893	-0.317762	17.5751	-0.0151582	-0.352401	
17.1485	0.140966	-0.368419	5.03528	0.0427441	-0.0973653	
18.7462	0.189375	-0.410436	19.1521	0.122075	-0.409372	
16.0039	0.183819	-0.351813	20.2985	0.120722	-0.433666	
21.6319	0.221322	-0.476507	21.4442	0.112257	-0.456405	
16.6795	0.206592	-0.368615	17.5598	0.116426	-0.373558	
13.541	0.156343	-0.293561	13.1414	0.117681	-0.281146	
17.0334	0.276021	-0.387856	1.38107	0.0506057	-0.019005	
15.6492	0.251785	-0.35481	3.82909	0.0874263	-0.077587	
14.3986	0.166573	-0.310503	1.17007	0.016057	-0.00919677	
4.76159	0.192151	-0.112365	13.9249	0.0540309	-0.284826	
10.5152	0.21425	-0.237418	18.9678	0.0462288	-0.392138	
23.351	0.215762	-0.511037	12.4322	-0.00618106	-0.243625	
7.86023	0.219032	-0.18147	8.45068	0.0894149	-0.176142	
10.1442	0.207061	-0.229086	16.1299	0.112317	-0.34362	
15.0712	0.221345	-0.33652	11.4637	0.0821682	-0.238625	
8.06309	0.241498	-0.191639	16.5676	0.158547	-0.36079	
4.21508	0.163153	-0.0959797	15.2153	0.0963179	-0.321109	
8.96968	0.206863	-0.206011	15.8548	-0.0190827	-0.313777	
18.4474	0.36922	-0.435109	13.4693	0.0679018	-0.279002	
10.6224	0.220092	-0.240982	16.1682	0.0474687	-0.332852	
7.81711	0.290992	-0.194686	12.3437	0.0370581	-0.249169	
6.33717	0.25231	-0.155784	20.2738	0.086687	-0.426504	
8.75994	0.141654	-0.187528	12.8703	0.0964287	-0.268677	
13.5106	0.0950152	-0.281541	15.078	0.0689872	-0.312975	
20.1748	0.177474	-0.437334	10.6346	0.0708556	-0.218824	
17.7055	0.270794	-0.400854	26.2976	0.0427896	-0.546357	
13.5889	0.269492	-0.313819	16.7229	0.0914396	-0.351434	
23.1457	0.197144	-0.503847	17.1499	0.17348	-0.37732	
16.7994	0.15226	-0.362698	18.4688	0.0440676	-0.380713	
15.1668	0.138625	-0.323784	15.9635	0.158527	-0.349703	
6.17579	0.249744	-0.153258	23.5857	-0.025021	-0.475983	
9.13996	0.164137	-0.200756	12.5235	0.0330179	-0.252903	
5.08403	0.214427	-0.124871	4.33719	0.111203	-0.0926268	
5.22382	0.175087	-0.120048	14.4265	-0.0288047	-0.282646	
7.55064	0.23874	-0.17843	18.095	-0.00283316	-0.365737	
