Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.214243181818182	0.089506818181818	0.386117613636364	0.078094318181818	0.033224431818182	0.074697727272727	0.124115909090909		1
000002:	0.040346590909091	0.020839772727273	0.187931250000000	0.638867613636364	0.009957954545455	0.050513636363636	0.051543181818182		1
000003:	0.251613068181818	0.068468750000000	0.093311363636364	0.410453409090909	0.085842613636364	0.028371022727273	0.061939772727273		1
000004:	0.041913068181818	0.009786363636364	0.024334090909091	0.103134090909091	0.014419318181818	0.015885795454545	0.790527272727273		1
000005:	0.160984090909091	0.022331250000000	0.119701136363636	0.526266477272727	0.019206250000000	0.047757954545455	0.103752840909091		1
000006:	0.098532954545455	0.028194886363636	0.059314204545455	0.172101136363636	0.058259090909091	0.057388068181818	0.526209659090909		1
000007:	0.035946022727273	0.027593750000000	0.475083522727273	0.405603409090909	0.016091477272727	0.016005113636364	0.023676704545455		1
000008:	0.019852272727273	0.019256818181818	0.016177840909091	0.850864204545455	0.017630113636364	0.016560795454545	0.059657954545455		1
000009:	0.036223295454545	0.017486363636364	0.016081250000000	0.803220454545455	0.010519886363636	0.024466477272727	0.092002272727273		1
000010:	0.140750000000000	0.041726704545455	0.036769886363636	0.561638636363636	0.016956250000000	0.039423295454545	0.162735227272727		1
000011:	0.218299431818182	0.035616477272727	0.478807954545455	0.082203409090909	0.037292045454545	0.031043750000000	0.116736931818182		1
000012:	0.602988636363636	0.023240340909091	0.016362500000000	0.055088636363636	0.037651704545455	0.103330681818182	0.161337500000000		1
000013:	0.266535227272727	0.021348863636364	0.053305113636364	0.049406250000000	0.057322159090909	0.297656818181818	0.254425568181818		1
000014:	0.020290340909091	0.012309090909091	0.017485795454545	0.027664204545455	0.015446022727273	0.017495454545455	0.889309090909091		1
000015:	0.387835227272727	0.014098863636364	0.049509090909091	0.316434090909091	0.016971022727273	0.024952840909091	0.190198863636364		1
000016:	0.083583522727273	0.010567045454545	0.313773863636364	0.034209659090909	0.008968750000000	0.009615909090909	0.539281250000000		1
000017:	0.671452272727273	0.029928409090909	0.098307386363636	0.064778409090909	0.019535227272727	0.032176136363636	0.083822159090909		1
000018:	0.196730681818182	0.019807954545455	0.018860227272727	0.047927272727273	0.081613636363636	0.538010227272727	0.097050000000000		1
000019:	0.412969886363636	0.022239772727273	0.068044318181818	0.342513636363636	0.077282954545455	0.037369318181818	0.039580113636364		1
000020:	0.413633522727273	0.022135227272727	0.036060795454545	0.120258522727273	0.014399431818182	0.073806250000000	0.319706250000000		1
000021:	0.504969886363636	0.086150568181818	0.200642045454545	0.030520454545455	0.063634659090909	0.064632386363636	0.049450000000000		1
000022:	0.697568181818182	0.012435227272727	0.023899431818182	0.087508522727273	0.019131818181818	0.039214772727273	0.120242045454545		1
000023:	0.270762500000000	0.039924431818182	0.414623295454545	0.063013068181818	0.120105113636364	0.040952272727273	0.050619318181818		1
000024:	0.037056250000000	0.011417045454545	0.022739772727273	0.019711931818182	0.012929545454545	0.023852840909091	0.872292613636364		1
000025:	0.155676136363636	0.018356250000000	0.090090340909091	0.081140340909091	0.267935227272727	0.153136931818182	0.233664772727273		1
000026:	0.843611363636364	0.044947159090909	0.016489772727273	0.037508522727273	0.013817045454545	0.025975568181818	0.017650568181818		1
000027:	0.394014204545455	0.014865909090909	0.028698863636364	0.052708522727273	0.037255681818182	0.410742613636364	0.061714204545455		1
000028:	0.286561363636364	0.120815909090909	0.436687500000000	0.056688636363636	0.018280681818182	0.028268750000000	0.052697159090909		1
