30000	4	3	
0	0	0	0	0	0	0	0	0	0	0	0	
16.6389	0.107514	-0.363237	-5.77311	0.0538011	0.117328	-5.74258	-0.0306342	0.131736	-12.4656	0.0267095	0.26142	
8.37227	0.303596	-0.220854	-15.8762	-0.0189786	0.348003	-10.9772	-0.0230466	0.24725	-15.018	-0.0274045	0.329988	
15.5993	0.0339618	-0.323729	-0.40427	-0.146344	0.0453323	-9.70094	0.0529614	0.210316	-10.6305	0.032069	0.231062	
19.9051	0.138308	-0.431961	7.37807	-0.0279913	-0.14064	6.26115	0.000898022	-0.117994	-6.59749	0.0839762	0.137334	
15.3192	0.0794391	-0.322485	0.775982	0.0172811	-0.00600879	2.06155	-0.0215002	-0.0267657	-4.27901	0.0832908	0.0874291	
10.4211	0.0366225	-0.211638	-10.6641	-0.194949	0.276071	2.10115	-0.0957256	-0.0123348	-6.87617	-0.0207872	0.163405	
12.3946	0.0213037	-0.251784	-1.75714	-0.0356043	0.0582466	-2.03114	0.00679944	0.0575911	-7.51439	0.0376713	0.167008	
21.277	0.140715	-0.460774	-6.64116	0.0233549	0.15381	-15.7879	-0.00311579	0.349747	-10.135	0.0226429	0.224278	
21.0527	0.112269	-0.449707	-12.071	-0.0304678	0.278279	-8.55548	0.0700301	0.184569	-12.0434	-0.0331892	0.27622	
22.1099	0.230404	-0.49165	-7.62395	-0.0467121	0.185412	-6.16268	-0.117225	0.168208	-0.49407	-0.0576042	0.0363576	
12.9977	0.234688	-0.300295	-7.6166	-0.11226	0.19932	-10.3437	-0.104143	0.255	-10.3839	0.0187859	0.231654	
20.7434	0.176778	-0.453518	3.16381	-0.129042	-0.0285544	-2.44751	-0.0999661	0.0872394	0.365466	0.00852285	0.00328642	
17.3162	0.0868902	-0.363946	-15.8848	-0.0775113	0.365713	-7.20463	-0.133388	0.196035	-9.05287	0.0381461	0.201511	
19.5023	0.209748	-0.433336	-15.6208	-0.122763	0.370029	-4.50506	-0.125733	0.135969	-4.93215	-0.0335168	0.124653	
5.83203	0.0452688	-0.114248	-15.9871	-0.122181	0.378345	0.713266	-0.0456711	0.0116646	-6.89516	-0.0557774	0.171858	
16.71	0.144219	-0.363179	-0.753139	-0.0318549	0.0383246	-4.8598	-0.000100666	0.120578	-7.10364	0.0671186	0.153687	
26.0726	-0.000998476	-0.537173	-9.35025	-0.0633486	0.225771	-9.11775	-0.124664	0.232891	5.44163	0.0284312	-0.10656	
20.0735	0.0622381	-0.420281	-2.99668	-0.187126	0.111614	-1.77363	-0.127256	0.0783599	-3.218	0.0819061	0.067271	
14.6262	0.00592945	-0.292879	-7.47342	-0.038496	0.183651	6.09558	0.0114687	-0.111182	-10.7199	0.163123	0.212343	
