30000	3	1	
0	0	0	
0.107088	0.158116	0.0430455	
0.302163	0.323866	0.206055	
0.458288	0.399045	0.412128	
0.57539	0.504254	0.594953	
0.574352	0.566244	0.610444	
0.62902	0.601038	0.630886	
0.654035	0.631555	0.620901	
0.692546	0.68291	0.674459	
0.815809	0.799445	0.615332	
0.80647	0.743648	0.724146	
0.791832	0.829717	0.751812	
0.81026	0.869502	0.77673	
0.767283	0.771155	0.802421	
0.733703	0.783459	0.7345	
0.818652	0.898553	0.763067	
0.857244	0.793819	0.774634	
0.807651	0.768692	0.82859	
0.822674	0.820113	0.837413	
0.869649	0.820865	0.808308	
0.834439	0.798974	0.881424	
0.905777	0.79844	0.851921	
1.00608	0.838198	0.810291	
0.885427	0.821241	0.750077	
0.851604	0.8571	0.860987	
0.869494	0.802142	0.917895	
0.888697	0.890903	0.831979	
0.934414	0.820715	0.835983	
0.88533	0.851363	0.860727	
0.911033	0.84691	0.824639	
0.946217	0.846472	0.811707	
0.86656	0.851685	0.868586	
0.963647	0.820282	0.787398	
0.913007	0.845327	0.811937	
0.903875	0.75218	0.795538	
0.944887	0.78873	0.798377	
0.932756	0.834194	0.734795	
0.958869	0.867547	0.766728	
0.928864	0.793635	0.746151	
0.922825	0.835678	0.736088	
0.897483	0.891598	0.773568	
0.924897	0.817595	0.642021	
0.921639	0.820223	0.703756	
0.930398	0.847064	0.765021	
0.816362	0.841404	0.771805	
0.928851	0.850431	0.788922	
0.885335	0.831598	0.757675	
0.908247	0.903322	0.713662	
0.956934	0.862026	0.824837	
0.943423	0.871318	0.79605	
0.822428	0.887707	0.868073	
0.845245	0.832103	0.747966	
0.888613	0.866549	0.789075	
0.783367	0.810543	0.804	
0.84872	0.841138	0.825526	
0.841935	0.785052	0.744316	
0.817786	0.78727	0.765266	
0.788735	0.816478	0.685849	
0.817613	0.882413	0.733579	
0.802963	0.839644	0.719218	
0.777751	0.873673	0.729366	
0.761308	0.814832	0.734536	
0.728619	0.816184	0.702476	
0.732035	0.815565	0.690765	
0.806094	0.77684	0.713677	
0.699949	0.807352	0.699037	
0.747356	0.811852	0.689753	
0.759887	0.871443	0.651529	
0.738729	0.795991	0.738112	
0.78798	0.793365	0.711019	
0.766259	0.863123	0.687468	
0.767694	0.847418	0.653218	
0.76187	0.863323	0.756461	
0.792971	0.798524	0.673818	
0.731303	0.773318	0.668796	
0.713919	0.754749	0.666664	
0.780004	0.757589	0.62583	
0.744227	0.808412	0.679043	
0.792217	0.70691	0.677058	
0.744642	0.774741	0.680872	
0.700859	0.818299	0.663377	
0.770541	0.764798	0.659846	
0.662597	0.768959	0.68077	
0.683045	0.755997	0.632087	
0.724845	0.743761	0.664485	
0.699206	0.719534	0.697207	
0.694914	0.633232	0.724232	
0.724138	0.725358	0.699104	
0.681141	0.718728	0.606776	
0.682893	0.680815	0.652105	
0.6809	0.712591	0.704101	
0.723101	0.648398	0.703065	
0.727662	0.699621	0.619242	
0.711556	0.70479	0.610782	
0.690306	0.693757	0.557776	
0.653252	0.647324	0.647763	
0.671402	0.686339	0.667553	
0.646101	0.684297	0.5065	
0.672298	0.584247	0.599891	
0.667934	0.653506	0.442775	
0.620726	0.633317	0.498182	
0.679226	0.574122	0.54303	
0.689537	0.667674	0.538681	
0.753202	0.689491	0.500306	
0.659965	0.72087	0.598158	
0.647626	0.632653	0.516331	
0.688371	0.591471	0.485598	
0.763678	0.595404	0.524333	
0.678122	0.607589	0.54753	
0.696863	0.593695	0.547086	
0.705749	0.624073	0.578558	
0.64593	0.69473	0.487621	
0.722931	0.595517	0.57818	
0.657014	0.625766	0.559784	
0.624852	0.667903	0.573952	
0.684055	0.57303	0.536559	
0.564027	0.570362	0.531741	
