30000	4	3	
0	0	0	0	0	0	0	0	0	0	0	0	
-13.7734	-0.0408016	0.304423	-13.9669	0.118015	0.282774	10.522	0.109904	-0.239311	-3.53635	0.00662627	0.0796223	
-9.17486	0.173751	0.173979	10.913	0.445019	-0.300182	19.2166	0.0739401	-0.411585	1.38087	0.0832843	-0.0359431	
-2.85396	0.114145	0.0512893	-3.0648	0.282827	0.0281638	15.491	0.189262	-0.347507	-16.3672	0.0458981	0.350593	
-3.13464	0.115358	0.0578238	7.11242	0.226147	-0.175823	12.4035	0.0177124	-0.251935	-5.14754	0.149881	0.0960617	
-9.50205	0.11041	0.197403	4.85296	0.174582	-0.119461	2.33413	0.0168966	-0.038883	-5.90458	0.0620171	0.128079	
-4.60128	0.13551	0.0885086	-8.50842	0.128482	0.174015	3.79909	0.079355	-0.0789669	-6.19442	-0.0508329	0.152859	
-0.293226	0.0110474	0.0197814	-2.29137	0.134258	0.0429136	5.35194	0.106147	-0.117871	2.27776	0.114362	-0.0537613	
-17.228	0.0113484	0.378544	3.66527	0.186883	-0.0928481	5.03853	0.054003	-0.100014	-5.40358	0.118838	0.108883	
-8.5704	0.113839	0.177788	1.11055	0.298395	-0.05828	2.46346	0.059148	-0.046642	0.285047	0.123726	-0.014337	
0.851535	-0.0142494	-0.000126628	-4.46588	0.212627	0.0737765	7.36507	0.152248	-0.167016	-3.8579	0.0510159	0.0881419	
-11.7893	0.00761012	0.2648	-1.723	0.246482	0.00958601	11.1602	0.136558	-0.24274	-4.44161	0.0201186	0.106718	
-16.5553	0.0479251	0.360986	10.4035	0.272215	-0.252282	11.4782	0.0963839	-0.243314	7.68566	0.0504979	-0.155945	
-8.44843	-0.113006	0.216375	-5.63196	0.156732	0.10818	10.0556	0.0852865	-0.210488	-1.39534	0.0262503	0.040823	
-8.72322	0.0667247	0.187973	-5.59914	0.216827	0.0971267	11.8174	-0.0095615	-0.23211	7.58827	0.0729969	-0.156789	
-11.0276	0.0208652	0.24599	-11.0311	0.29202	0.201803	-0.825566	-0.0666501	0.0466442	9.21082	0.0450667	-0.187096	
-8.41937	-0.0666125	0.208888	-5.93264	0.231891	0.102015	6.30086	0.0968042	-0.133728	-0.639216	0.101807	0.0130772	
-6.98088	0.0302573	0.160518	0.0477836	0.137556	-0.00811356	6.89753	0.0469475	-0.136619	3.91754	0.0954664	-0.081619	
-15.3393	-0.0190545	0.346035	-1.40055	0.220339	0.0103897	-0.232371	0.0505931	0.0127439	7.01445	0.0166312	-0.133929	
-22.0063	0.053548	0.474609	-7.19828	0.241043	0.128601	1.30875	0.0927226	-0.0258216	9.41551	0.109194	-0.203036	
-15.4817	0.109806	0.327	-2.29019	0.264356	0.0200931	14.3066	0.118758	-0.307115	-10.01	0.0737649	0.218168	
-30.0887	-0.0293723	0.661833	-2.90294	0.216377	0.0421349	6.80523	0.0853401	-0.143511	17.9049	0.191556	-0.395879	
-20.9751	0.0159283	0.460175	-10.5496	0.274323	0.192232	13.1117	0.173306	-0.293154	1.87307	0.118298	-0.0431371	
