Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.088624431818182	0.911375568181818		1
000002:	0.028430681818182	0.971569318181818		1
000003:	0.045317613636364	0.954682386363636		1
000004:	0.026660227272727	0.973339772727273		1
000005:	0.042031818181818	0.957968181818182		1
000006:	0.065789772727273	0.934210227272727		1
000007:	0.016684659090909	0.983315340909091		1
000008:	0.018728409090909	0.981271590909091		1
000009:	0.033352272727273	0.966647727272727		1
000010:	0.073181818181818	0.926818181818182		1
000011:	0.469149431818182	0.530850568181818		1
000012:	0.885007954545455	0.114992045454545		1
000013:	0.935999431818182	0.064000568181818		1
000014:	0.556377840909091	0.443622159090909		1
000015:	0.534739204545455	0.465260795454545		1
000016:	0.391923863636364	0.608076136363636		1
000017:	0.644542045454545	0.355457954545455		1
000018:	0.939802840909091	0.060197159090909		1
000019:	0.801969886363636	0.198030113636364		1
000020:	0.703380681818182	0.296619318181818		1
000021:	0.916039204545455	0.083960795454545		1
000022:	0.906377840909091	0.093622159090909		1
000023:	0.838953977272727	0.161046022727273		1
000024:	0.843201136363636	0.156798863636364		1
000025:	0.904852272727273	0.095147727272727		1
000026:	0.936284090909091	0.063715909090909		1
000027:	0.962590909090909	0.037409090909091		1
000028:	0.563793750000000	0.436206250000000		1
000029:	0.899677272727273	0.100322727272727		1
000030:	0.796554545454545	0.203445454545455		1
000031:	0.964869886363636	0.035130113636364		1
000032:	0.915663068181818	0.084336931818182		1
000033:	0.835646590909091	0.164353409090909		1
000034:	0.876638068181818	0.123361931818182		1
000035:	0.901098863636364	0.098901136363636		1
000036:	0.761230113636364	0.238769886363636		1
000037:	0.958807386363636	0.041192613636364		1
000038:	0.665584659090909	0.334415340909091		1
000039:	0.943745454545455	0.056254545454545		1
000040:	0.760982386363636	0.239017613636364		1
000041:	0.906082386363636	0.093917613636364		1
000042:	0.942910227272727	0.057089772727273		1
000043:	0.640106250000000	0.359893750000000		1
000044:	0.890789772727273	0.109210227272727		1
000045:	0.957151136363636	0.042848863636364		1
000046:	0.794103409090909	0.205896590909091		1
000047:	0.581811363636364	0.418188636363636		1
000048:	0.203973295454545	0.796026704545455		1
000049:	0.601930681818182	0.398069318181818		1
000050:	0.569993750000000	0.430006250000000		1
000051:	0.083697727272727	0.916302272727273		1
000052:	0.126596590909091	0.873403409090909		1
000053:	0.699271590909091	0.300728409090909		1
