30000	3	1	
0	0	0	
0.021094	0.305259	0.131025	
0.326599	0.42857	0.324534	
0.374702	0.556822	0.364561	
0.569657	0.621255	0.497246	
0.587726	0.673467	0.625725	
0.657282	0.814306	0.665325	
0.714182	0.789602	0.740207	
0.766941	0.851166	0.793164	
0.800369	0.890929	0.738858	
0.704759	0.905491	0.785201	
0.798379	0.881506	0.737161	
0.789281	0.929774	0.833907	
0.862762	0.935753	0.764261	
0.871272	0.926948	0.918929	
0.852006	0.887273	0.879832	
0.848232	0.931449	0.869722	
0.861085	0.913095	0.823525	
0.836082	0.965425	0.84322	
0.878222	0.9741	0.895087	
0.842519	0.977626	0.905865	
0.879952	1.03483	0.920528	
0.83171	0.939206	0.918972	
0.909318	1.00587	0.874407	
0.870698	0.920929	0.848781	
0.895896	0.962724	0.908601	
0.812695	1.01309	0.907325	
0.841604	0.940285	0.899098	
0.830365	0.960366	0.831262	
0.88118	0.946937	0.899366	
0.875815	0.943415	0.88576	
0.914402	0.988546	0.909344	
0.917505	0.944203	0.873141	
0.887694	0.958204	0.934639	
0.811851	0.980046	0.959934	
0.881528	0.989746	0.95327	
0.893854	1.05988	0.875148	
0.839771	0.89511	0.857424	
0.927032	0.964709	0.895877	
0.807821	0.985976	0.913179	
0.871581	0.987424	0.917697	
0.956235	0.932501	0.896211	
0.838154	0.946069	0.878621	
0.904769	0.955046	0.962924	
0.852474	0.937397	0.903573	
0.824923	0.937725	0.93692	
0.884744	0.92802	0.963428	
0.845308	0.870875	0.902411	
0.82412	0.8319	0.935248	
0.906906	0.79898	0.926967	
0.830952	0.890433	0.883392	
0.891208	0.978223	0.879392	
0.790741	0.953717	0.884073	
0.753549	0.913895	0.849985	
0.807965	0.832358	0.87015	
0.879012	0.915275	0.858423	
0.768507	0.952384	0.901233	
0.794403	0.817287	0.888442	
0.745677	0.821839	0.904855	
0.744354	0.874153	0.886635	
0.770474	0.899967	0.924514	
0.782217	0.890269	0.866868	
0.816487	0.884239	0.889628	
0.800019	0.916558	0.926952	
0.726212	0.89281	0.865671	
0.753662	0.933297	0.851931	
0.759257	0.881671	0.983486	
0.745232	0.877773	0.916649	
0.75508	0.908673	0.933477	
0.77948	0.957619	0.793105	
0.845528	0.885992	0.935271	
0.702491	0.860116	0.932394	
0.692394	0.890284	0.870585	
0.747775	0.867815	0.862265	
0.750885	0.970581	0.885747	
0.739709	0.923804	0.889279	
0.727146	0.858051	0.916224	
0.70585	0.840009	0.801186	
0.776396	0.852133	0.884223	
0.653401	0.869392	0.90169	
0.704117	0.896078	0.895387	
0.744403	0.917392	0.877181	
0.761281	0.906226	0.879755	
0.703448	0.860525	0.849099	
0.685305	0.831968	0.931573	
0.716802	0.823607	0.867789	
0.774825	0.852707	0.818881	
0.69699	0.878752	0.792381	
0.778976	0.856407	0.831025	
0.717854	0.872804	0.848445	
0.732116	0.854089	0.755865	
0.683858	0.888087	0.914356	
0.644489	0.836797	0.814665	
0.686532	0.886269	0.765329	
0.663287	0.917553	0.861172	
0.655959	0.873905	0.812783	
0.67086	0.888042	0.800451	
0.719039	0.807232	0.840589	
0.674159	0.834773	0.828331	
0.663592	0.850521	0.819077	
0.647309	0.856624	0.873661	
0.616003	0.876145	0.777034	
0.6338	0.933168	0.793467	
0.65472	0.878075	0.815421	
0.776258	0.875816	0.806674	
0.75726	0.801269	0.850676	
0.641588	0.861699	0.857617	
0.68493	0.895286	0.861634	
0.720327	0.792917	0.893697	
0.704113	0.779711	0.892152	
0.67452	0.856409	0.877647	
0.653173	0.913776	0.831193	
0.67828	0.899677	0.870751	
0.691387	0.945299	0.853362	
0.59004	0.856892	0.753367	
0.629505	0.89677	0.760632	
0.656535	0.851502	0.721538	
