Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.073028409090909	0.031044886363636	0.157811363636364	0.050684659090909	0.219942613636364	0.153210227272727	0.314277840909091		1
000002:	0.675897727272727	0.007388636363636	0.016121022727273	0.023231818181818	0.051034090909091	0.196614204545455	0.029712500000000		1
000003:	0.183340909090909	0.073816477272727	0.042225000000000	0.023919886363636	0.497764772727273	0.064807954545455	0.114125000000000		1
000004:	0.201119318181818	0.020861931818182	0.021544318181818	0.027964204545455	0.053697727272727	0.654733522727273	0.020078977272727		1
000005:	0.582002272727273	0.021337500000000	0.077394886363636	0.023810227272727	0.210403977272727	0.055631250000000	0.029419886363636		1
000006:	0.152791477272727	0.049337500000000	0.040276704545455	0.037454545454545	0.067502840909091	0.613209659090909	0.039427272727273		1
000007:	0.430418750000000	0.047039204545455	0.028657386363636	0.019056250000000	0.254512500000000	0.072853409090909	0.147462500000000		1
000008:	0.761675000000000	0.023596590909091	0.016522159090909	0.034170454545455	0.063528409090909	0.064563636363636	0.035943750000000		1
000009:	0.714653409090909	0.011643181818182	0.021667613636364	0.056505113636364	0.024815909090909	0.149545454545455	0.021169318181818		1
000010:	0.432644318181818	0.032841477272727	0.120568181818182	0.078513636363636	0.144701136363636	0.098840340909091	0.091890909090909		1
000011:	0.072473863636364	0.035771022727273	0.090984090909091	0.019933522727273	0.170277840909091	0.296613068181818	0.313946590909091		1
000012:	0.000949431818182	0.000248863636364	0.022814772727273	0.406241477272727	0.000548863636364	0.567348295454545	0.001848295454545		1
000013:	0.061969886363636	0.081408522727273	0.150519318181818	0.312878977272727	0.194883522727273	0.169774431818182	0.028565340909091		1
000014:	0.024429545454545	0.033563068181818	0.014731250000000	0.012293750000000	0.036825568181818	0.861991477272727	0.016165340909091		1
000015:	0.137396590909091	0.022940340909091	0.040083522727273	0.076439772727273	0.466858522727273	0.232634659090909	0.023646590909091		1
000016:	0.036690340909091	0.005771022727273	0.009853977272727	0.006802272727273	0.036819886363636	0.885948863636364	0.018113636363636		1
000017:	0.078625568181818	0.020277272727273	0.518634090909091	0.020560795454545	0.182842045454545	0.096807386363636	0.082252840909091		1
000018:	0.042406818181818	0.067577272727273	0.031858522727273	0.658046022727273	0.059932954545455	0.118521590909091	0.021656818181818		1
