Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.181503977272727	0.066107954545455	0.420950000000000	0.041117045454545	0.008402840909091	0.258420454545455	0.023497727272727		1
000002:	0.037680113636364	0.048247727272727	0.361688068181818	0.042278409090909	0.007336931818182	0.484806250000000	0.017962500000000		1
000003:	0.057501136363636	0.069437500000000	0.401090340909091	0.238019886363636	0.012067613636364	0.180190340909091	0.041693181818182		1
000004:	0.035822727272727	0.141246022727273	0.063258522727273	0.032113068181818	0.005526704545455	0.699007954545455	0.023025000000000		1
000005:	0.074358522727273	0.052248863636364	0.383635227272727	0.036446022727273	0.015023295454545	0.424332954545455	0.013955113636364		1
000006:	0.078384659090909	0.345438068181818	0.158123863636364	0.042245454545455	0.017154545454545	0.340941477272727	0.017711931818182		1
000007:	0.027985795454545	0.033780681818182	0.614831250000000	0.023832386363636	0.007731818181818	0.266570454545455	0.025267613636364		1
000008:	0.024811931818182	0.027989772727273	0.140450000000000	0.034772727272727	0.010193750000000	0.748371022727273	0.013410795454545		1
000009:	0.014078977272727	0.175977840909091	0.060113636363636	0.012694318181818	0.001931818181818	0.730290340909091	0.004913068181818		1
000010:	0.091941477272727	0.094557954545455	0.323743181818182	0.043213636363636	0.013840340909091	0.413099431818182	0.019603977272727		1
000011:	0.128543181818182	0.260646590909091	0.298563068181818	0.165855681818182	0.045932954545455	0.050908522727273	0.049550000000000		1
000012:	0.344730113636364	0.165408522727273	0.040930681818182	0.186797159090909	0.154275000000000	0.038337500000000	0.069521022727273		1
000013:	0.148182386363636	0.210155681818182	0.057172727272727	0.198847159090909	0.330269318181818	0.029490909090909	0.025881818181818		1
000014:	0.024803977272727	0.875186363636364	0.022618750000000	0.023427272727273	0.027223295454545	0.015065909090909	0.011674431818182		1
000015:	0.118218750000000	0.236990909090909	0.056722727272727	0.342737500000000	0.041035795454545	0.167623863636364	0.036670454545455		1
000016:	0.028361931818182	0.833325568181818	0.029875568181818	0.048364204545455	0.026140909090909	0.016531250000000	0.017400568181818		1
000017:	0.316550568181818	0.170082386363636	0.325948863636364	0.071769886363636	0.032021022727273	0.039894318181818	0.043732954545455		1
000018:	0.291401704545455	0.090800568181818	0.028250000000000	0.103925568181818	0.420565340909091	0.039173863636364	0.025882954545455		1
000019:	0.092369886363636	0.054147159090909	0.147115909090909	0.594830113636364	0.060483522727273	0.031105113636364	0.019948295454545		1
000020:	0.215046022727273	0.405902840909091	0.182535795454545	0.070859090909091	0.038621022727273	0.056909090909091	0.030126136363636		1
000021:	0.510172159090909	0.039741477272727	0.184677272727273	0.107352272727273	0.046127840909091	0.016094318181818	0.095834659090909		1
000022:	0.174033522727273	0.075842045454545	0.094573295454545	0.516382954545455	0.071396590909091	0.048099431818182	0.019672159090909		1
000023:	0.254690340909091	0.104158522727273	0.152486363636364	0.296309659090909	0.113397159090909	0.024521022727273	0.054436931818182		1
000024:	0.048383522727273	0.844648295454545	0.015479545454545	0.019163068181818	0.048837500000000	0.013872727272727	0.009615340909091		1
000025:	0.100313068181818	0.174468750000000	0.054527272727273	0.187119886363636	0.409306818181818	0.050736931818182	0.023527272727273		1
000026:	0.184389772727273	0.040790340909091	0.021845454545455	0.658340340909091	0.061567045454545	0.017282954545455	0.015784090909091		1
000027:	0.602236363636364	0.061703409090909	0.039394886363636	0.079224431818182	0.181691477272727	0.020002840909091	0.015746590909091		1
000028:	0.209461363636364	0.059823295454545	0.508284090909091	0.115453409090909	0.029869886363636	0.023102272727273	0.054005681818182		1
000029:	0.480446590909091	0.105855113636364	0.128614204545455	0.119480113636364	0.048463068181818	0.045047159090909	0.072093750000000		1
000030:	0.040509090909091	0.062758522727273	0.375392613636364	0.447418750000000	0.049661931818182	0.011771022727273	0.012488068181818		1
000031:	0.393163068181818	0.037844886363636	0.013265340909091	0.173312500000000	0.356574431818182	0.014787500000000	0.011052272727273		1
000032:	0.636834090909091	0.080134090909091	0.064830113636364	0.074415909090909	0.062135227272727	0.033214204545455	0.048436363636364		1
000033:	0.150190340909091	0.153364772727273	0.034315909090909	0.571423863636364	0.035011931818182	0.025197159090909	0.030496022727273		1
000034:	0.040751136363636	0.893577272727273	0.009782954545455	0.011198295454545	0.023968750000000	0.012564204545455	0.008157386363636		1
000035:	0.002607386363636	0.020568181818182	0.000331250000000	0.000243750000000	0.005150568181818	0.000201704545455	0.970897159090909		1
000036:	0.166921022727273	0.205813636363636	0.423730113636364	0.087337500000000	0.043874431818182	0.017940909090909	0.054382386363636		1
000037:	0.561509090909091	0.132517613636364	0.055492045454545	0.094838636363636	0.101735795454545	0.019947159090909	0.033959659090909		1
000038:	0.132767045454545	0.118693750000000	0.151526704545455	0.185635227272727	0.181642613636364	0.092176704545455	0.137557954545455		1
000039:	0.361606250000000	0.131107954545455	0.064512500000000	0.226234659090909	0.134773295454545	0.053479545454545	0.028285795454545		1
000040:	0.077582386363636	0.751421022727273	0.022639772727273	0.031822159090909	0.066556250000000	0.027851704545455	0.022126704545455		1
000041:	0.509239204545455	0.261055113636364	0.045422727272727	0.073481818181818	0.048883522727273	0.037998295454545	0.023919318181818		1
000042:	0.286799431818182	0.113567045454545	0.088491477272727	0.076178977272727	0.352284659090909	0.048385795454545	0.034292613636364		1
000043:	0.094414772727273	0.063934090909091	0.232807954545455	0.510157386363636	0.038618750000000	0.044369886363636	0.015697159090909		1
000044:	0.415681250000000	0.123810795454545	0.096377272727273	0.147311931818182	0.100117613636364	0.075809090909091	0.040892045454545		1
000045:	0.215407954545455	0.012307954545455	0.008684659090909	0.595532954545455	0.149342045454545	0.012196022727273	0.006528409090909		1
000046:	0.148096022727273	0.095178409090909	0.057308522727273	0.310071022727273	0.208701704545455	0.068219886363636	0.112424431818182		1
000047:	0.285714772727273	0.161486363636364	0.222658522727273	0.072176136363636	0.034693181818182	0.141809659090909	0.081461363636364		1
000048:	0.059647727272727	0.038321022727273	0.678500568181818	0.094064772727273	0.016569886363636	0.093961931818182	0.018934090909091		1
000049:	0.110037500000000	0.048402272727273	0.292942613636364	0.437830113636364	0.039187500000000	0.057283522727273	0.014316477272727		1
000050:	0.051407386363636	0.681485227272727	0.047477272727273	0.140660227272727	0.022289772727273	0.050986363636364	0.005693750000000		1
000051:	0.023303409090909	0.683498295454545	0.068355113636364	0.037130681818182	0.017008522727273	0.149547727272727	0.021156250000000		1
000052:	0.029255681818182	0.688677272727273	0.092719318181818	0.036509659090909	0.018282954545455	0.118842613636364	0.015712500000000		1
000053:	0.169929545454545	0.221635227272727	0.110701704545455	0.281705681818182	0.055853977272727	0.129123863636364	0.031050000000000		1
000054:	0.096906250000000	0.040423863636364	0.079111363636364	0.171061363636364	0.525800568181818	0.065706250000000	0.020990340909091		1
000055:	0.083157386363636	0.343762500000000	0.046686931818182	0.322495454545455	0.026526136363636	0.155041477272727	0.022330113636364		1
000056:	0.071947727272727	0.086733522727273	0.032558522727273	0.651598295454546	0.029426704545455	0.110705681818182	0.017029545454545		1
000057:	0.258840340909091	0.109396022727273	0.054960227272727	0.293056250000000	0.054902272727273	0.198611363636364	0.030233522727273		1
000058:	0.018713068181818	0.013435227272727	0.014271022727273	0.904964772727273	0.018925568181818	0.024355681818182	0.005334659090909		1
000059:	0.187675568181818	0.029386363636364	0.054723863636364	0.630612500000000	0.039164204545455	0.037764772727273	0.020672727272727		1
000060:	0.042319318181818	0.144436931818182	0.023405113636364	0.743448295454545	0.011582386363636	0.023668181818182	0.011139772727273		1
000061:	0.056847727272727	0.085098295454545	0.099298295454545	0.354435795454545	0.023369886363636	0.370612500000000	0.010337500000000		1
000062:	0.012946590909091	0.880799431818182	0.013686363636364	0.021472159090909	0.006290909090909	0.056721022727273	0.008083522727273		1
000063:	0.005340909090909	0.211357954545455	0.009886931818182	0.015747727272727	0.462915909090909	0.289013636363636	0.005736931818182		1
000064:	0.041573295454545	0.659052272727273	0.034144886363636	0.031218181818182	0.011284659090909	0.152114204545455	0.070612500000000		1
000065:	0.044994318181818	0.061371022727273	0.119037500000000	0.593659659090909	0.024490340909091	0.131109090909091	0.025338068181818		1
000066:	0.328789204545455	0.140544886363636	0.041996022727273	0.395334659090909	0.020417613636364	0.056053409090909	0.016864204545455		1
000067:	0.031353409090909	0.531819886363636	0.067025568181818	0.016315340909091	0.016134090909091	0.322017045454545	0.015334659090909		1
000068:	0.216706818181818	0.033449431818182	0.129911363636364	0.520626136363636	0.033278409090909	0.040434090909091	0.025593750000000		1
000069:	0.242202272727273	0.049942613636364	0.324128409090909	0.260464204545455	0.032773863636364	0.074739204545455	0.015749431818182		1
000070:	0.073779545454545	0.309712500000000	0.378536931818182	0.095466477272727	0.046821590909091	0.053138068181818	0.042544886363636		1
000071:	0.029873863636364	0.027750568181818	0.014143181818182	0.885015340909091	0.010826704545455	0.022516477272727	0.009873863636364		1
000072:	0.064657954545455	0.160470454545455	0.079818750000000	0.366423295454545	0.045532954545455	0.245869318181818	0.037227272727273		1
000073:	0.092526704545455	0.134359090909091	0.089034090909091	0.455700000000000	0.036121022727273	0.158238636363636	0.034020454545455		1
000074:	0.178757386363636	0.167392045454545	0.053178409090909	0.114053409090909	0.391724431818182	0.059613068181818	0.035281250000000		1
000075:	0.305583522727273	0.101330113636364	0.225313636363636	0.136841477272727	0.121739204545455	0.076315340909091	0.032876704545455		1
000076:	0.076400568181818	0.024200000000000	0.044944318181818	0.330595454545455	0.087244318181818	0.024972159090909	0.411643181818182		1
000077:	0.107627840909091	0.080373295454545	0.085915340909091	0.499198863636364	0.055359090909091	0.083452272727273	0.088073295454545		1
000078:	0.124990909090909	0.124272727272727	0.412120454545455	0.211061931818182	0.038675568181818	0.049007954545455	0.039870454545455		1
000079:	0.120775568181818	0.100356818181818	0.051857954545455	0.610153409090909	0.060917613636364	0.031260795454545	0.024677840909091		1
