30000	6	1	
0	0	0	0	0	0	
0.129904	0.348231	0.40351	0.277282	0.305085	0.250723	
0.455139	0.479111	0.59566	0.422592	0.580027	0.429313	
0.479214	0.480039	0.64235	0.517203	0.674648	0.57407	
0.503367	0.543186	0.649893	0.508225	0.66007	0.633606	
0.54095	0.630443	0.653816	0.581461	0.695114	0.65323	
0.551202	0.564186	0.676922	0.631601	0.674638	0.613417	
0.654515	0.593802	0.630311	0.535007	0.683656	0.625815	
0.571503	0.58363	0.741764	0.601633	0.728464	0.68038	
0.557668	0.605796	0.789375	0.582947	0.762041	0.655104	
0.696275	0.684265	0.750121	0.565111	0.804711	0.699938	
0.606303	0.657533	0.760719	0.541282	0.728775	0.761388	
0.711159	0.676864	0.754423	0.580904	0.693575	0.672121	
0.496809	0.63434	0.679134	0.700772	0.689321	0.620568	
0.588343	0.674999	0.734307	0.582774	0.755784	0.630583	
0.491561	0.569242	0.757403	0.565891	0.764085	0.664155	
0.537391	0.67435	0.675975	0.578744	0.726963	0.660874	
0.485681	0.550626	0.793342	0.643383	0.745516	0.669218	
0.617558	0.668109	0.725949	0.552162	0.704473	0.625374	
0.569659	0.713781	0.781121	0.647219	0.697041	0.656632	
0.623663	0.615283	0.755441	0.504856	0.721003	0.563268	
0.588483	0.667132	0.77951	0.601862	0.782919	0.653792	
0.615543	0.697918	0.765824	0.516235	0.742216	0.616112	
0.668304	0.677037	0.721609	0.514473	0.726196	0.610979	
0.5741	0.632012	0.728425	0.631444	0.686194	0.559838	
0.589402	0.627633	0.737739	0.635956	0.723171	0.597553	
0.593781	0.783702	0.727295	0.554785	0.650192	0.581587	
0.610955	0.685296	0.717473	0.528613	0.617573	0.606917	
0.591084	0.691903	0.76228	0.636668	0.759827	0.670005	
0.596198	0.679695	0.765728	0.583025	0.616152	0.605294	
0.54608	0.719406	0.705642	0.47953	0.669618	0.597709	
0.539926	0.658903	0.751249	0.612386	0.697042	0.545421	
0.62024	0.629699	0.742746	0.501207	0.689708	0.611117	
0.610801	0.732203	0.728753	0.493163	0.61373	0.639183	
0.546204	0.706252	0.69697	0.563348	0.630449	0.593769	
0.546346	0.64723	0.783993	0.537205	0.596844	0.517259	
0.515932	0.601376	0.717305	0.639448	0.599288	0.59178	
0.577843	0.695313	0.617364	0.594384	0.673392	0.641158	
0.459435	0.614397	0.721528	0.552992	0.605747	0.669701	
0.49522	0.816352	0.696125	0.592279	0.680079	0.677981	
0.5566	0.616189	0.636588	0.574678	0.719194	0.648995	
0.492917	0.609458	0.772751	0.483003	0.573484	0.710032	
0.454054	0.645055	0.739185	0.578729	0.571344	0.635463	
