Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.050855681818182	0.114227840909091	0.086380113636364	0.365063636363636	0.036343181818182	0.152493181818182	0.105497727272727	0.089138636363636		1
000002:	0.587226136363636	0.052315340909091	0.073152272727273	0.036093750000000	0.019211363636364	0.117658522727273	0.068248863636364	0.046093750000000		1
000003:	0.063943750000000	0.034085227272727	0.594235227272727	0.084536363636364	0.041208522727273	0.046667045454545	0.063449431818182	0.071874431818182		1
000004:	0.159539772727273	0.034794318181818	0.248558522727273	0.017664204545455	0.028209090909091	0.401764772727273	0.082165340909091	0.027303977272727		1
000005:	0.150597727272727	0.046177840909091	0.453638636363636	0.117851704545455	0.020847159090909	0.064057386363636	0.108890909090909	0.037938636363636		1
000006:	0.105253977272727	0.123860227272727	0.046575000000000	0.028144886363636	0.100876704545455	0.482075568181818	0.060094318181818	0.053119318181818		1
000007:	0.246484659090909	0.030955113636364	0.278209090909091	0.033928977272727	0.029132386363636	0.078264204545455	0.153806250000000	0.149219318181818		1
000008:	0.654665340909091	0.017963068181818	0.053968181818182	0.011701136363636	0.120325000000000	0.023950000000000	0.019165909090909	0.098261363636364		1
000009:	0.371393750000000	0.049278977272727	0.247298863636364	0.037381818181818	0.041464204545455	0.165993750000000	0.046234090909091	0.040954545454545		1
000010:	0.486764772727273	0.103250568181818	0.059430113636364	0.070863636363636	0.019701704545455	0.052031250000000	0.096056250000000	0.111901704545455		1
000011:	0.029914204545455	0.047985227272727	0.130807954545455	0.194832386363636	0.021151136363636	0.144788636363636	0.308482954545455	0.122037500000000		1
000012:	0.035254545454545	0.207685795454545	0.387827840909091	0.040865909090909	0.067985795454545	0.205257954545455	0.031150568181818	0.023971590909091		1
000013:	0.018272727272727	0.546186363636364	0.069728409090909	0.034904545454545	0.155397159090909	0.110970454545455	0.038539772727273	0.026000568181818		1
000014:	0.011055113636364	0.014164772727273	0.018856818181818	0.012427272727273	0.018463636363636	0.888524431818182	0.022868181818182	0.013639772727273		1
000015:	0.572056250000000	0.014492613636364	0.332943181818182	0.013836363636364	0.015232386363636	0.037008522727273	0.008894318181818	0.005536363636364		1
000016:	0.013542045454545	0.025640909090909	0.040432954545455	0.018756818181818	0.014586363636364	0.862477272727273	0.013109090909091	0.011454545454545		1
000017:	0.027067613636364	0.222982386363636	0.372205113636364	0.115553977272727	0.020904545454545	0.101896022727273	0.093072727272727	0.046317613636364		1
000018:	0.031722159090909	0.536224431818182	0.133950000000000	0.017395454545455	0.148246022727273	0.089376704545455	0.026964204545455	0.016121022727273		1
000019:	0.036068750000000	0.051446590909091	0.180388068181818	0.611094318181818	0.033675000000000	0.029735795454545	0.034659090909091	0.022932386363636		1
000020:	0.033602840909091	0.152070454545455	0.222331818181818	0.062550568181818	0.028043181818182	0.440363636363636	0.036127272727273	0.024910227272727		1
000021:	0.021488636363636	0.310252840909091	0.114066477272727	0.252284659090909	0.035688636363636	0.043181250000000	0.090492613636364	0.132544886363636		1
000022:	0.067723863636364	0.063718181818182	0.710553977272727	0.048501136363636	0.038455113636364	0.042732386363636	0.016638636363636	0.011676704545455		1
000023:	0.047608522727273	0.091185227272727	0.155384090909091	0.045014204545455	0.048597727272727	0.037090340909091	0.535877272727273	0.039242613636364		1
000024:	0.012303409090909	0.014992045454545	0.016659090909091	0.019242045454545	0.018970454545455	0.881932386363636	0.025475000000000	0.010425568181818		1
000025:	0.035668750000000	0.300338068181818	0.119109090909091	0.053526136363636	0.122977840909091	0.163651136363636	0.186119886363636	0.018609090909091		1
000026:	0.026337500000000	0.509785795454545	0.244907386363636	0.056234090909091	0.049761931818182	0.047992613636364	0.033947727272727	0.031032954545455		1
000027:	0.018785795454545	0.772786363636364	0.033132386363636	0.015919318181818	0.074281818181818	0.036470454545455	0.025949431818182	0.022674431818182		1
