Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.910893750000000	0.089106250000000		1
000002:	0.976670454545455	0.023329545454545		1
000003:	0.943128977272727	0.056871022727273		1
000004:	0.980117045454545	0.019882954545455		1
000005:	0.951156250000000	0.048843750000000		1
000006:	0.917689772727273	0.082310227272727		1
000007:	0.978870454545455	0.021129545454545		1
000008:	0.976780113636364	0.023219886363636		1
000009:	0.962402840909091	0.037597159090909		1
000010:	0.910902272727273	0.089097727272727		1
000011:	0.943069318181818	0.056930681818182		1
000012:	0.112505681818182	0.887494318181818		1
000013:	0.065279545454545	0.934720454545454		1
000014:	0.966119886363636	0.033880113636364		1
000015:	0.816606250000000	0.183393750000000		1
000016:	0.973933522727273	0.026066477272727		1
000017:	0.664764204545455	0.335235795454545		1
000018:	0.024871590909091	0.975128409090909		1
000019:	0.272935227272727	0.727064772727273		1
000020:	0.658214772727273	0.341785227272727		1
000021:	0.198656818181818	0.801343181818182		1
000022:	0.271311363636364	0.728688636363636		1
000023:	0.534879545454545	0.465120454545455		1
000024:	0.887442613636364	0.112557386363636		1
000025:	0.186338068181818	0.813661931818182		1
000026:	0.055687500000000	0.944312500000000		1
000027:	0.041942613636364	0.958057386363636		1
000028:	0.876088068181818	0.123911931818182		1
000029:	0.477596590909091	0.522403409090909		1
000030:	0.715149431818182	0.284850568181818		1
000031:	0.025117045454545	0.974882954545455		1
000032:	0.157165340909091	0.842834659090909		1
000033:	0.331778977272727	0.668221022727273		1
000034:	0.940096022727273	0.059903977272727		1
000035:	0.434610227272727	0.565389772727273		1
000036:	0.688228409090909	0.311771590909091		1
000037:	0.078659659090909	0.921340340909091		1
000038:	0.875613068181818	0.124386931818182		1
000039:	0.094663068181818	0.905336931818182		1
000040:	0.845253409090909	0.154746590909091		1
000041:	0.098847727272727	0.901152272727273		1
000042:	0.061417045454545	0.938582954545455		1
000043:	0.869943181818182	0.130056818181818		1
000044:	0.377687500000000	0.622312500000000		1
000045:	0.046803977272727	0.953196022727273		1
000046:	0.135086363636364	0.864913636363636		1
000047:	0.487197727272727	0.512802272727273		1
000048:	0.917822727272727	0.082177272727273		1
000049:	0.352395454545455	0.647604545454545		1
000050:	0.363384090909091	0.636615909090909		1
000051:	0.964531250000000	0.035468750000000		1
000052:	0.941242613636364	0.058757386363636		1
000053:	0.187793750000000	0.812206250000000		1
000054:	0.124686363636364	0.875313636363636		1
000055:	0.920947727272727	0.079052272727273		1
000056:	0.270606818181818	0.729393181818182		1
000057:	0.183147159090909	0.816852840909091		1
000058:	0.065992045454545	0.934007954545455		1
000059:	0.025429545454545	0.974570454545455		1
000060:	0.547700000000000	0.452300000000000		1
000061:	0.340955113636364	0.659044886363636		1
000062:	0.980923295454545	0.019076704545455		1
000063:	0.974134090909091	0.025865909090909		1
000064:	0.990473863636364	0.009526136363636		1
000065:	0.938381818181818	0.061618181818182		1
000066:	0.145250568181818	0.854749431818182		1
000067:	0.987357386363636	0.012642613636364		1
000068:	0.048598863636364	0.951401136363636		1
000069:	0.120597727272727	0.879402272727273		1
000070:	0.492189772727273	0.507810227272727		1
000071:	0.058563636363636	0.941436363636364		1
000072:	0.838539204545454	0.161460795454545		1
000073:	0.822810227272727	0.177189772727273		1
000074:	0.033686363636364	0.966313636363636		1
000075:	0.276123863636364	0.723876136363636		1
000076:	0.596146022727273	0.403853977272727		1
000077:	0.786803409090909	0.213196590909091		1
