30000	5	3	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.05984	-0.120079	-0.163939	19.2931	0.130304	-0.424557	20.8236	-0.178084	-0.402644	11.4328	0.109539	-0.257066	14.4264	0.166376	-0.326583	
-2.84166	-0.085652	0.0866425	6.14598	0.161672	-0.147909	-3.0378	0.180068	0.0462145	6.35266	0.0206835	-0.12952	-0.251168	0.017537	0.0180591	
-6.04946	0.0884833	0.122013	4.14218	0.0579412	-0.0878102	16.6182	0.197856	-0.372217	10.2142	-0.0656081	-0.194526	-3.59273	0.0237875	0.0877165	
3.05862	-0.179058	-0.0218415	13.304	0.0909896	-0.287144	8.94638	-0.0516535	-0.164576	11.1637	-0.00675788	-0.22118	23.753	-0.0062518	-0.484133	
10.8521	-0.0624807	-0.20672	10.9816	-0.0343509	-0.215335	12.8757	0.194558	-0.291291	5.81251	-0.0694519	-0.0951018	18.1317	-0.0281461	-0.362151	
20.1329	-0.0962878	-0.396357	6.02422	0.104883	-0.132304	17.371	0.013521	-0.354744	-15.1041	-0.137341	0.358758	-0.528434	-0.0391328	0.036097	
-1.87019	-0.0214763	0.0563708	3.06845	-0.118599	-0.0311021	18.7507	0.118626	-0.402625	-0.118804	-0.0526387	0.0266789	13.4324	0.103808	-0.284274	
2.94623	0.08651	-0.0638559	22.6082	-0.0258825	-0.461082	30.6108	0.0612552	-0.643285	-5.84534	-0.00464832	0.139665	11.0226	0.113286	-0.234372	
10.2078	-0.108093	-0.184737	-0.572296	-0.094298	0.0439781	14.1362	0.0690336	-0.293028	6.00272	0.0122267	-0.112993	4.76842	-0.0475915	-0.0737781	
-0.446044	-0.103692	0.0406922	5.38839	-0.0500359	-0.0907021	15.6853	0.118875	-0.333422	10.4817	-0.039807	-0.1998	8.90376	-0.0448423	-0.159916	
12.6497	0.0228182	-0.259081	17.0014	0.0201055	-0.350997	36.8907	0.174249	-0.792563	3.15105	-0.0272977	-0.0469612	5.34485	-0.155592	-0.0656833	
-1.63679	-0.011184	0.0494967	16.5561	0.0238812	-0.341654	16.8847	0.0973935	-0.356318	9.17822	-0.139538	-0.156453	8.08725	-0.0217754	-0.148562	
11.7432	-0.0164047	-0.23278	3.59235	0.033232	-0.0677474	12.6305	0.0174492	-0.25123	4.86128	-0.0631428	-0.0766361	9.84569	-0.0813717	-0.173696	
7.30907	0.110674	-0.161616	23.5915	0.121894	-0.508174	22.1655	0.0612866	-0.461928	11.8333	-0.0629135	-0.224469	19.9112	0.00490911	-0.403725	
7.36759	0.0361187	-0.148113	11.2891	-0.0483684	-0.216644	11.0877	-0.00336462	-0.216186	-6.80155	-0.0513704	0.16825	16.4342	-0.0327386	-0.32339	
6.48762	-0.0977219	-0.107616	6.78619	-0.100287	-0.115353	29.8783	0.0749675	-0.627564	1.34717	-0.0727645	5.97203e-005	10.3017	-0.146497	-0.171933	
