30000	4	1	
0	0	0	0	
0.265418	0.263369	0.193524	0.0679091	
0.51063	0.429165	0.476426	0.282236	
0.46497	0.496833	0.506823	0.424826	
0.575078	0.658795	0.648286	0.472443	
0.605726	0.592065	0.641811	0.597131	
0.672326	0.706373	0.649312	0.613357	
0.694305	0.615248	0.677559	0.689303	
0.77254	0.709099	0.674695	0.639452	
0.756917	0.69549	0.710522	0.61215	
0.802364	0.737884	0.731458	0.617332	
0.806825	0.826796	0.7062	0.676857	
0.82642	0.752717	0.698345	0.751288	
0.860136	0.812546	0.751312	0.691984	
0.816439	0.85026	0.706949	0.689676	
0.852576	0.788377	0.76246	0.744407	
0.88371	0.819305	0.803354	0.703949	
0.779691	0.821031	0.721257	0.735741	
0.863941	0.722791	0.749904	0.733908	
0.866557	0.782668	0.8078	0.718145	
0.854939	0.867961	0.805408	0.750309	
0.874544	0.758235	0.782527	0.846201	
0.828205	0.815868	0.766456	0.666471	
0.839179	0.741586	0.677878	0.76255	
0.806678	0.737094	0.744498	0.724829	
0.779492	0.792641	0.815515	0.728103	
0.873935	0.780356	0.751156	0.731619	
0.776538	0.807291	0.685394	0.791347	
0.842619	0.76136	0.652156	0.701209	
0.83065	0.830358	0.678198	0.780417	
0.812748	0.792725	0.642428	0.758263	
0.790514	0.778464	0.74683	0.822839	
0.816925	0.814798	0.720085	0.783822	
0.870274	0.727693	0.641109	0.841467	
0.814721	0.732895	0.659379	0.759649	
0.809384	0.799285	0.652092	0.763713	
0.753959	0.680834	0.648083	0.783763	
0.724775	0.684167	0.685448	0.76676	
0.694454	0.725212	0.669196	0.81599	
0.807128	0.76222	0.718548	0.821375	
0.792391	0.775657	0.688894	0.76896	
0.80614	0.76085	0.647762	0.722085	
0.831311	0.722725	0.599986	0.797467	
0.785539	0.76085	0.710262	0.720962	
0.801314	0.722403	0.610662	0.712985	
0.696308	0.770219	0.663483	0.75132	
0.75379	0.719296	0.588637	0.719756	
0.787087	0.683511	0.668621	0.713771	
0.77286	0.690109	0.611922	0.657245	
0.735306	0.651736	0.60981	0.725178	
0.692126	0.778524	0.697152	0.722866	
0.804856	0.788437	0.669351	0.747288	
0.760952	0.833609	0.626623	0.686801	
0.813592	0.769559	0.658965	0.77168	
0.748441	0.779678	0.633013	0.736863	
0.788412	0.706702	0.633004	0.685927	
0.871225	0.752116	0.591611	0.710298	
0.895075	0.722639	0.67435	0.712684	
0.811624	0.766704	0.513322	0.714988	
0.851462	0.717296	0.649107	0.644315	
0.807319	0.68912	0.662117	0.689707	
0.734612	0.746157	0.609907	0.738136	
0.751448	0.681275	0.566269	0.751017	
0.800307	0.787553	0.568284	0.673283	
0.825419	0.656819	0.642006	0.662962	
0.757209	0.785329	0.60424	0.676032	
0.751164	0.710537	0.496533	0.674065	
0.823831	0.65254	0.522983	0.572241	
0.78006	0.740354	0.541688	0.618922	
0.772998	0.664791	0.492417	0.669902	
0.753631	0.709101	0.524668	0.587488	
0.740511	0.687148	0.571819	0.577395	
0.746715	0.675347	0.637491	0.470952	
0.706154	0.637934	0.580151	0.605374	
0.731355	0.610017	0.611209	0.610895	
0.770788	0.57748	0.506254	0.611027	
0.723126	0.673718	0.511311	0.622641	
0.697167	0.541156	0.450636	0.518856	
0.691016	0.656884	0.491762	0.643633	
0.719648	0.671218	0.465306	0.63446	
0.621535	0.685967	0.449284	0.690811	
0.643816	0.715966	0.499509	0.608146	
0.682228	0.709413	0.564257	0.623918	
0.726379	0.586718	0.492389	0.505963	
0.647339	0.643121	0.563563	0.625514	
0.696952	0.698129	0.439822	0.567044	
0.759828	0.630542	0.547133	0.594002	
0.617713	0.611602	0.55924	0.566141	
0.656037	0.606667	0.49759	0.623914	
0.696009	0.689969	0.574389	0.57776	
0.682351	0.711943	0.511479	0.617837	
0.660161	0.655291	0.566249	0.63332	
0.689027	0.706643	0.552094	0.578284	
0.658941	0.595446	0.570483	0.5531	
0.616695	0.640275	0.573578	0.532091	
0.771956	0.550528	0.577481	0.511308	
0.62578	0.74676	0.534787	0.530457	
0.582051	0.621896	0.494209	0.570966	
0.596786	0.653839	0.50532	0.485238	
0.58282	0.629935	0.627259	0.576501	
0.673392	0.624795	0.452748	0.495004	
0.570632	0.655008	0.405101	0.533529	
0.581222	0.639739	0.502999	0.447274	
0.571802	0.589362	0.443444	0.470142	
0.551315	0.660044	0.413822	0.488665	
0.615707	0.646901	0.397015	0.510754	
0.516291	0.621332	0.406817	0.488257	
0.525111	0.649426	0.424393	0.451062	
0.480759	0.58014	0.416532	0.481991	
0.609325	0.637374	0.499383	0.398935	
0.569349	0.636422	0.527505	0.476121	
0.491726	0.580918	0.450656	0.439025	
0.526837	0.706473	0.456484	0.519124	
0.577371	0.656058	0.473711	0.4871	
0.492309	0.636863	0.303833	0.4054	
0.53418	0.602474	0.43877	0.48462	
0.539897	0.669373	0.427302	0.44816	
0.600069	0.591487	0.37738	0.479689	
0.55984	0.653599	0.414416	0.384657	
0.492457	0.58915	0.374793	0.457899	
0.591241	0.594506	0.34477	0.551034	
0.51295	0.562727	0.346367	0.452035	
0.558743	0.663137	0.305757	0.555446	
0.527074	0.600442	0.32144	0.507616	
0.526693	0.601259	0.419356	0.545532	
0.537678	0.599346	0.243137	0.479298	
0.523664	0.662947	0.415961	0.512121	
0.532918	0.553641	0.289481	0.547819	
0.524768	0.652477	0.341412	0.492076	
0.628318	0.631942	0.27925	0.37144	
0.540385	0.497234	0.364391	0.511575	
0.598853	0.746235	0.354793	0.42125	
0.584008	0.643132	0.298588	0.502678	
0.575967	0.520383	0.340838	0.458882	
0.5815	0.540893	0.353304	0.389706	
0.51862	0.518055	0.37386	0.531883	
0.589726	0.623453	0.312163	0.56716	
0.596241	0.521996	0.351119	0.490705	
0.54143	0.485155	0.307829	0.498743	
0.636556	0.659245	0.304133	0.45582	
0.481107	0.501641	0.328624	0.449713	
0.625589	0.419346	0.346717	0.378674	
0.546789	0.461477	0.295229	0.394021	
0.485199	0.462257	0.262539	0.440183	
0.507238	0.4422	0.376206	0.520647	
0.562369	0.468099	0.362247	0.428675	
0.571455	0.469626	0.443433	0.425652	
0.521107	0.445438	0.301081	0.399983	
0.568868	0.469499	0.336195	0.428011	
0.533041	0.467862	0.29908	0.48373	
0.560173	0.522548	0.360221	0.406088	
0.547325	0.447693	0.26162	0.575898	
0.513177	0.441621	0.368385	0.45056	
0.526604	0.422209	0.363135	0.428184	
0.517644	0.38773	0.281855	0.491345	
0.510717	0.49572	0.301076	0.348402	
0.433133	0.408019	0.315926	0.55286	
0.526925	0.502975	0.221816	0.467882	
0.54092	0.478087	0.347577	0.314858	
0.572608	0.491102	0.343714	0.400786	
0.540159	0.379919	0.306921	0.463602	
0.551232	0.362278	0.317512	0.417742	
0.571293	0.427154	0.385959	0.396286	
0.507252	0.42523	0.398844	0.413637	
0.57629	0.44624	0.346183	0.382173	
0.499648	0.453774	0.391245	0.421396	
0.530464	0.413813	0.329419	0.401913	
