Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	
000001:	0.005402272727273	0.004597727272727	0.183448863636364	0.004264772727273	0.257484090909091	0.544802272727273		1
000002:	0.161717613636364	0.127728409090909	0.030361363636364	0.507190340909091	0.053775000000000	0.119227272727273		1
000003:	0.554792045454545	0.094363068181818	0.022892613636364	0.212016477272727	0.037965340909091	0.077970454545455		1
000004:	0.100789772727273	0.024464204545455	0.022729545454545	0.202048863636364	0.024879545454545	0.625088068181818		1
000005:	0.579059659090909	0.050260227272727	0.013839772727273	0.153748295454545	0.163703977272727	0.039388068181818		1
000006:	0.132309659090909	0.045096022727273	0.111224431818182	0.202862500000000	0.065523295454545	0.442984090909091		1
000007:	0.297204545454545	0.150392045454545	0.025177272727273	0.442707954545455	0.026500000000000	0.058018181818182		1
000008:	0.289267045454545	0.099456250000000	0.030153409090909	0.483817045454545	0.031477840909091	0.065828409090909		1
000009:	0.179083522727273	0.039976704545455	0.021225568181818	0.156401136363636	0.116268750000000	0.487044318181818		1
000010:	0.477327840909091	0.084680113636364	0.029957954545455	0.156731250000000	0.093885795454545	0.157417045454545		1
000011:	0.301636363636364	0.225764772727273	0.034894318181818	0.140609090909091	0.085638636363636	0.211456818181818		1
000012:	0.469372159090909	0.025803409090909	0.112550568181818	0.047462500000000	0.195736363636364	0.149075000000000		1
000013:	0.150606818181818	0.037719318181818	0.284514772727273	0.054442045454545	0.190202272727273	0.282514772727273		1
000014:	0.033960227272727	0.018153409090909	0.015940909090909	0.027689204545455	0.020706250000000	0.883550000000000		1
000015:	0.663876136363636	0.023613068181818	0.018857954545455	0.070148863636364	0.064105681818182	0.159398295454545		1
000016:	0.094492613636364	0.015321590909091	0.015185795454545	0.029122727272727	0.023090909090909	0.822786363636364		1
000017:	0.577500000000000	0.050725000000000	0.016001704545455	0.047318181818182	0.230573295454545	0.077881818181818		1
000018:	0.115584090909091	0.019190340909091	0.593938068181818	0.029138636363636	0.182846022727273	0.059302840909091		1
000019:	0.796439204545455	0.027303977272727	0.030293181818182	0.080744318181818	0.039311931818182	0.025907386363636		1
000020:	0.248611931818182	0.045985227272727	0.021171022727273	0.070153409090909	0.241759659090909	0.372318750000000		1
000021:	0.060315909090909	0.233612500000000	0.021268750000000	0.033820454545455	0.626559659090909	0.024422727272727		1
000022:	0.628367045454545	0.024302272727273	0.047344318181818	0.054882954545455	0.156889772727273	0.088213636363636		1
