Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.013480681818182	0.102964772727273	0.150652840909091	0.539373863636364	0.193527840909091		1
000002:	0.007915340909091	0.067034659090909	0.047309659090909	0.838249431818182	0.039490909090909		1
000003:	0.012386931818182	0.037781250000000	0.079986931818182	0.828231250000000	0.041613636363636		1
000004:	0.006345454545455	0.398127272727273	0.048643750000000	0.513853409090909	0.033030113636364		1
000005:	0.004931818181818	0.046535227272727	0.023090340909091	0.878449431818182	0.046993181818182		1
000006:	0.024490340909091	0.397250000000000	0.055100000000000	0.459727840909091	0.063431818181818		1
000007:	0.005073295454545	0.031350568181818	0.054289772727273	0.520200568181818	0.389085795454545		1
000008:	0.007865340909091	0.058681250000000	0.056811931818182	0.842391477272727	0.034250000000000		1
000009:	0.007434659090909	0.083498863636364	0.034117613636364	0.833457386363636	0.041491477272727		1
000010:	0.009361363636364	0.055234090909091	0.037657954545455	0.838578409090909	0.059168181818182		1
000011:	0.085490909090909	0.271747159090909	0.123531818181818	0.374772727272727	0.144457386363636		1
000012:	0.208590340909091	0.224782386363636	0.029519886363636	0.137143181818182	0.399964204545455		1
000013:	0.444088636363636	0.228951704545455	0.027858522727273	0.091546590909091	0.207554545454545		1
000014:	0.027770454545455	0.884160227272727	0.018519886363636	0.034101704545455	0.035447727272727		1
000015:	0.047050568181818	0.241881818181818	0.028151136363636	0.453529545454545	0.229386931818182		1
000016:	0.022844318181818	0.886044886363636	0.014163068181818	0.043294318181818	0.033653409090909		1
000017:	0.036226136363636	0.089434090909091	0.074482386363636	0.220715340909091	0.579142045454546		1
000018:	0.836977840909091	0.004742613636364	0.144430113636364	0.004053409090909	0.009796022727273		1
000019:	0.189898863636364	0.051515909090909	0.039684659090909	0.488109090909091	0.230791477272727		1
000020:	0.064844318181818	0.346436931818182	0.024200000000000	0.127863068181818	0.436655681818182		1
000021:	0.050711363636364	0.033932954545455	0.070177840909091	0.043930681818182	0.801247159090909		1
000022:	0.107136931818182	0.107922727272727	0.026676704545455	0.218753409090909	0.539510227272727		1
000023:	0.246026704545455	0.095582954545455	0.094022159090909	0.165967613636364	0.398400568181818		1
000024:	0.042965909090909	0.883926704545455	0.012075000000000	0.020538636363636	0.040493750000000		1
000025:	0.488088068181818	0.190968181818182	0.024174431818182	0.103435795454545	0.193333522727273		1
000026:	0.152654545454545	0.065432954545455	0.038632954545455	0.102906250000000	0.640373295454545		1
000027:	0.199852272727273	0.064568750000000	0.015652272727273	0.064217045454545	0.655709659090909		1
000028:	0.069938068181818	0.070566477272727	0.175888636363636	0.213078977272727	0.470527840909091		1
000029:	0.122017045454545	0.171300568181818	0.052681818181818	0.146311931818182	0.507688636363636		1
000030:	0.150390340909091	0.116784659090909	0.055748863636364	0.414960227272727	0.262115909090909		1
000031:	0.398571590909091	0.060479545454545	0.024050568181818	0.047102272727273	0.469796022727273		1
000032:	0.077964204545455	0.077011931818182	0.042441477272727	0.054576136363636	0.748006250000000		1
000033:	0.007105113636364	0.880921022727273	0.000789772727273	0.093004545454545	0.018179545454545		1
000034:	0.030867613636364	0.843581818181818	0.011747727272727	0.023894318181818	0.089908522727273		1
000035:	0.279300568181818	0.037583522727273	0.074428409090909	0.081798863636364	0.526888636363636		1
000036:	0.068092045454545	0.175436363636364	0.070098863636364	0.146531818181818	0.539840909090909		1
000037:	0.090775000000000	0.167925568181818	0.018097727272727	0.101550568181818	0.621651136363636		1
000038:	0.235835795454545	0.175236363636364	0.226428409090909	0.201557954545455	0.160941477272727		1
000039:	0.324047159090909	0.120820454545455	0.019487500000000	0.092323295454545	0.443321590909091		1
000040:	0.065214772727273	0.813450568181818	0.019830113636364	0.046071022727273	0.055433522727273		1
000041:	0.082114772727273	0.200715909090909	0.028449431818182	0.101725568181818	0.586994318181818		1
000042:	0.317404545454545	0.153519318181818	0.029580681818182	0.065575568181818	0.433919886363636		1
000043:	0.043156250000000	0.093923863636364	0.051506250000000	0.483344886363636	0.328068750000000		1
000044:	0.107487500000000	0.109776704545455	0.045385227272727	0.209767045454545	0.527583522727273		1
000045:	0.207117613636364	0.030055113636364	0.027788636363636	0.098789772727273	0.636248863636364		1
000046:	0.255227840909091	0.071246022727273	0.163040340909091	0.114011931818182	0.396473863636364		1
000047:	0.198010227272727	0.154153409090909	0.113348863636364	0.228112500000000	0.306375000000000		1
000048:	0.028769886363636	0.043371022727273	0.034801136363636	0.831772727272727	0.061285227272727		1
000049:	0.054000568181818	0.136595454545455	0.038337500000000	0.601632954545455	0.169433522727273		1
000050:	0.070318750000000	0.425771590909091	0.062427840909091	0.166536931818182	0.274944886363636		1
