Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.017694886363636	0.083225000000000	0.277526136363636	0.090691477272727	0.530862500000000		1
000002:	0.007476136363636	0.048318181818182	0.053891477272727	0.019444886363636	0.870869318181818		1
000003:	0.019877840909091	0.046765340909091	0.075771022727273	0.038538636363636	0.819047159090909		1
000004:	0.010307954545455	0.234952272727273	0.050635227272727	0.020706818181818	0.683397727272727		1
000005:	0.004289204545455	0.030703977272727	0.090092045454545	0.017076704545455	0.857838068181818		1
000006:	0.018989204545455	0.329489204545455	0.068044886363636	0.047998295454545	0.535478409090909		1
000007:	0.007146022727273	0.032857954545455	0.034651136363636	0.028221022727273	0.897123863636364		1
000008:	0.006137500000000	0.035821590909091	0.030347727272727	0.031598295454545	0.896094886363636		1
000009:	0.005914772727273	0.064017613636364	0.059236931818182	0.020864204545455	0.849966477272727		1
000010:	0.014831818181818	0.092037500000000	0.120436931818182	0.040049431818182	0.732644318181818		1
000011:	0.063661363636364	0.208457386363636	0.361741477272727	0.145916477272727	0.220223295454545		1
000012:	0.098647159090909	0.169354545454545	0.643827272727273	0.034285227272727	0.053885795454545		1
000013:	0.341834659090909	0.216642613636364	0.337584659090909	0.038016477272727	0.065921590909091		1
000014:	0.021640909090909	0.917517613636364	0.031348863636364	0.009478977272727	0.020013636363636		1
000015:	0.043723295454545	0.268292613636364	0.403602840909091	0.028172159090909	0.256209090909091		1
000016:	0.020078977272727	0.914897159090909	0.024898295454545	0.015163068181818	0.024962500000000		1
000017:	0.035342613636364	0.143016477272727	0.687214772727273	0.055109090909091	0.079317045454545		1
000018:	0.519160795454545	0.065435227272727	0.354314772727273	0.021909659090909	0.039179545454545		1
000019:	0.167515909090909	0.052540909090909	0.466547727272727	0.057064772727273	0.256330681818182		1
000020:	0.045722727272727	0.328830681818182	0.462452272727273	0.047759659090909	0.115234659090909		1
000021:	0.035120454545455	0.028929545454545	0.845345454545455	0.064342613636364	0.026261931818182		1
000022:	0.058300568181818	0.093887500000000	0.737545454545455	0.020810227272727	0.089456250000000		1
000023:	0.123096590909091	0.067056818181818	0.595687500000000	0.123318750000000	0.090840340909091		1
000024:	0.033017045454545	0.889984659090909	0.044249431818182	0.009456818181818	0.023292045454545		1
000025:	0.408684090909091	0.172471022727273	0.302235795454545	0.029178409090909	0.087430681818182		1
000026:	0.104272159090909	0.054482386363636	0.745655681818182	0.045777272727273	0.049812500000000		1
000027:	0.136248295454545	0.061292045454545	0.737838068181818	0.024919318181818	0.039702272727273		1
000028:	0.057922727272727	0.075403977272727	0.499528977272727	0.273668750000000	0.093475568181818		1
000029:	0.091832954545455	0.181839204545455	0.588032386363636	0.055289204545455	0.083006250000000		1
000030:	0.158696022727273	0.184444318181818	0.371864772727273	0.142800000000000	0.142194886363636		1
000031:	0.302011931818182	0.040669886363636	0.604300568181818	0.022639204545455	0.030378409090909		1
000032:	0.062781818181818	0.092985795454545	0.742907386363636	0.061134090909091	0.040190909090909		1
000033:	0.052938068181818	0.064515909090909	0.714063636363636	0.090597159090909	0.077885227272727		1
000034:	0.030826136363636	0.878029545454545	0.053589204545455	0.014030681818182	0.023524431818182		1
000035:	0.295667045454545	0.031224431818182	0.510134090909091	0.098266477272727	0.064707954545455		1
000036:	0.051030681818182	0.155194318181818	0.618553409090909	0.087940909090909	0.087280681818182		1
000037:	0.082767045454545	0.097489772727273	0.763138068181818	0.019431818181818	0.037173295454545		1
000038:	0.217148295454545	0.193376704545455	0.215056818181818	0.243075568181818	0.131342613636364		1
000039:	0.180552272727273	0.120013636363636	0.624946022727273	0.028123863636364	0.046364204545455		1
000040:	0.062112500000000	0.818792613636364	0.071789204545455	0.012496590909091	0.034809090909091		1
000041:	0.113309090909091	0.175989204545455	0.557724431818182	0.034534659090909	0.118442613636364		1
000042:	0.402088068181818	0.096473295454545	0.416827272727273	0.034628409090909	0.049982954545455		1
000043:	0.041472727272727	0.141067045454545	0.607805681818182	0.041769318181818	0.167885227272727		1
000044:	0.080393750000000	0.111987500000000	0.651830681818182	0.034621590909091	0.121166477272727		1
000045:	0.055683522727273	0.037864772727273	0.862071022727273	0.016874431818182	0.027506250000000		1
000046:	0.145791477272727	0.061914772727273	0.465284090909091	0.220999431818182	0.106010227272727		1
000047:	0.081555681818182	0.146739204545455	0.465370454545455	0.044091477272727	0.262243181818182		1
000048:	0.040256250000000	0.072246022727273	0.126127272727273	0.029267045454545	0.732103409090909		1
000049:	0.063422159090909	0.067278409090909	0.451440909090909	0.041139204545455	0.376719318181818		1
000050:	0.076532954545455	0.377249431818182	0.364233522727273	0.042598295454545	0.139385795454545		1
000051:	0.008825568181818	0.864089772727273	0.035461931818182	0.014998863636364	0.076623863636364		1
000052:	0.014559659090909	0.868326704545455	0.035057954545455	0.011849431818182	0.070206250000000		1
000053:	0.071491477272727	0.118305681818182	0.499040340909091	0.019866477272727	0.291296022727273		1
000054:	0.353621590909091	0.093834090909091	0.317564204545455	0.057833522727273	0.177146590909091		1
000055:	0.029151136363636	0.305609090909091	0.270285227272727	0.043685227272727	0.351269318181818		1
000056:	0.040182386363636	0.076686363636364	0.436548863636364	0.266398863636364	0.180183522727273		1
000057:	0.046865909090909	0.132459659090909	0.546532386363636	0.030947727272727	0.243194318181818		1
000058:	0.136531818181818	0.045702272727273	0.529021590909091	0.055686363636364	0.233057954545455		1
000059:	0.049955681818182	0.028326136363636	0.815284659090909	0.029101136363636	0.077332386363636		1
000060:	0.038268750000000	0.107484659090909	0.631151136363636	0.048435795454545	0.174659659090909		1
000061:	0.036660795454545	0.076407954545455	0.664198295454545	0.033782386363636	0.188950568181818		1
000062:	0.012396590909091	0.823015909090909	0.044985227272727	0.012096022727273	0.107506250000000		1
000063:	0.014161931818182	0.808206818181818	0.067816477272727	0.019364204545455	0.090450568181818		1
000064:	0.013746022727273	0.766562500000000	0.031722159090909	0.051840340909091	0.136128977272727		1
000065:	0.039397159090909	0.113512500000000	0.158184659090909	0.066098295454545	0.622807386363636		1
000066:	0.036232386363636	0.076507954545455	0.681672159090909	0.025263068181818	0.180324431818182		1
000067:	0.014948295454545	0.735766477272727	0.044606818181818	0.018443181818182	0.186235227272727		1
000068:	0.033793181818182	0.024100000000000	0.827533522727273	0.025507386363636	0.089065909090909		1
000069:	0.023079545454545	0.073273295454545	0.728677272727273	0.039519318181818	0.135450568181818		1
000070:	0.081080681818182	0.445705113636364	0.270352840909091	0.097652272727273	0.105209090909091		1
