Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.034526704545455	0.162082954545455	0.188568750000000	0.021074431818182	0.212039772727273	0.248321022727273	0.046683522727273	0.086702840909091		1
000002:	0.028351136363636	0.033355681818182	0.086400568181818	0.015882386363636	0.061122727272727	0.724471022727273	0.016554545454545	0.033861931818182		1
000003:	0.014297159090909	0.018027272727273	0.043913636363636	0.003969318181818	0.754946022727273	0.138325000000000	0.015856250000000	0.010665340909091		1
000004:	0.038306250000000	0.021581818181818	0.750614772727273	0.006157386363636	0.060884659090909	0.082257954545455	0.021569318181818	0.018627840909091		1
000005:	0.056009659090909	0.128589772727273	0.232717045454545	0.006175568181818	0.290625000000000	0.180750568181818	0.029223295454545	0.075909090909091		1
000006:	0.064059090909091	0.012270454545455	0.058431818181818	0.652126704545455	0.151738636363636	0.032747727272727	0.008155113636364	0.020470454545455		1
000007:	0.041586931818182	0.027307954545455	0.105302272727273	0.008396590909091	0.482657386363636	0.272246590909091	0.042225000000000	0.020277272727273		1
000008:	0.026235227272727	0.043878977272727	0.135078409090909	0.006646590909091	0.194472727272727	0.562000000000000	0.016188636363636	0.015499431818182		1
000009:	0.055559659090909	0.068742045454545	0.087240340909091	0.007359659090909	0.022257954545455	0.649940909090909	0.021678409090909	0.087221022727273		1
000010:	0.075852840909091	0.187092045454545	0.187008522727273	0.009180681818182	0.202710795454545	0.257488636363636	0.030756250000000	0.049910227272727		1
000011:	0.128356818181818	0.193709090909091	0.137784090909091	0.066497159090909	0.298894318181818	0.064263068181818	0.046600000000000	0.063895454545455		1
000012:	0.066165909090909	0.205085227272727	0.134973863636364	0.166961931818182	0.141650568181818	0.046470454545455	0.029732954545455	0.208959090909091		1
000013:	0.025237500000000	0.082869886363636	0.093267045454545	0.638033522727273	0.055568181818182	0.010221590909091	0.015230113636364	0.079572159090909		1
000014:	0.543005113636364	0.022224431818182	0.289806250000000	0.033639772727273	0.030062500000000	0.025653977272727	0.017782386363636	0.037825568181818		1
000015:	0.009876136363636	0.037568181818182	0.005698863636364	0.024369886363636	0.482269886363636	0.424997159090909	0.006017613636364	0.009202272727273		1
000016:	0.130263636363636	0.022051704545455	0.666134090909091	0.037759090909091	0.044044886363636	0.022546590909091	0.047739204545455	0.029460795454545		1
000017:	0.058643181818182	0.415847159090909	0.051016477272727	0.032048295454545	0.319122159090909	0.031915340909091	0.023915340909091	0.067492045454545		1
000018:	0.050630681818182	0.125751704545455	0.057675568181818	0.421346022727273	0.065504545454545	0.051570454545455	0.023192613636364	0.204328409090909		1
000019:	0.044617045454545	0.245067045454545	0.057783522727273	0.071175000000000	0.444400568181818	0.033925000000000	0.045375000000000	0.057656818181818		1
000020:	0.036786363636364	0.151783522727273	0.093229545454545	0.018267045454545	0.525119886363636	0.100118181818182	0.017935795454545	0.056759659090909		1
000021:	0.043744886363636	0.638799431818182	0.023824431818182	0.028936931818182	0.068340340909091	0.013427840909091	0.055143750000000	0.127782386363636		1
000022:	0.083556818181818	0.217911931818182	0.062677840909091	0.075589772727273	0.254463068181818	0.039768750000000	0.020458522727273	0.245573295454545		1
000023:	0.012708522727273	0.048230681818182	0.009523295454545	0.043385795454545	0.817982954545455	0.003963068181818	0.006391477272727	0.057814204545455		1
000024:	0.677268750000000	0.088547727272727	0.031473295454545	0.032053977272727	0.090587500000000	0.007825568181818	0.015746590909091	0.056496590909091		1
000025:	0.112151704545455	0.059900000000000	0.089455113636364	0.284471590909091	0.193311931818182	0.046384090909091	0.023235795454545	0.191089772727273		1
000026:	0.022144886363636	0.479000000000000	0.041288068181818	0.093280113636364	0.122446022727273	0.020457386363636	0.020734659090909	0.200648863636364		1
000027:	0.084303409090909	0.204959659090909	0.034925568181818	0.172030113636364	0.072032386363636	0.016704545454545	0.020365340909091	0.394678977272727		1
000028:	0.046598295454545	0.439665340909091	0.065951704545455	0.042442045454545	0.212207954545455	0.056087500000000	0.083974431818182	0.053072727272727		1
000029:	0.061429545454545	0.316110227272727	0.090991477272727	0.078313636363636	0.193702840909091	0.059403409090909	0.051809090909091	0.148239772727273		1
000030:	0.072615909090909	0.101867045454545	0.148162500000000	0.081232954545455	0.471181818181818	0.022263068181818	0.051120454545455	0.051556250000000		1
000031:	0.002584659090909	0.022335795454545	0.758552840909091	0.044072727272727	0.001042613636364	0.080600000000000	0.003560227272727	0.087251136363636		1
000032:	0.089539204545455	0.440305681818182	0.113938068181818	0.075576704545455	0.088256818181818	0.028756818181818	0.021752272727273	0.141874431818182		1
000033:	0.020131818181818	0.746768750000000	0.019485227272727	0.043659659090909	0.024061363636364	0.030473863636364	0.043888636363636	0.071530681818182		1
000034:	0.267674431818182	0.013242613636364	0.639866477272727	0.019536363636364	0.018886363636364	0.003868750000000	0.009575568181818	0.027349431818182		1
000035:	0.052567045454545	0.105893750000000	0.027560795454545	0.211555681818182	0.090568181818182	0.045926704545455	0.094811931818182	0.371115909090909		1
000036:	0.074230113636364	0.162415340909091	0.079898863636364	0.045221590909091	0.277355113636364	0.015600568181818	0.129317045454545	0.215961363636364		1
000037:	0.040403409090909	0.445644886363636	0.057004545454545	0.097019886363636	0.190796022727273	0.019120454545455	0.018359090909091	0.131651704545455		1
