Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.113409090909091	0.330528409090909	0.033925568181818	0.180567613636364	0.044982954545455	0.095592045454545	0.024944886363636	0.176049431818182		1
000002:	0.006638068181818	0.810888068181818	0.039910227272727	0.003188068181818	0.048534090909091	0.031150568181818	0.019038636363636	0.040652272727273		1
000003:	0.016427272727273	0.613775568181818	0.074667613636364	0.014626704545455	0.048411931818182	0.039850568181818	0.051919318181818	0.140321022727273		1
000004:	0.011393181818182	0.644732954545455	0.052310227272727	0.008054545454545	0.139077840909091	0.022912500000000	0.029244318181818	0.092274431818182		1
000005:	0.016471022727273	0.479885795454545	0.348042613636364	0.005053409090909	0.047106818181818	0.033971022727273	0.019540340909091	0.049928977272727		1
000006:	0.027435795454545	0.449755681818182	0.024752272727273	0.035162500000000	0.306291477272727	0.057937500000000	0.035631250000000	0.063033522727273		1
000007:	0.007538068181818	0.743449431818182	0.144672159090909	0.001986363636364	0.012224431818182	0.016740909090909	0.011538636363636	0.061850000000000		1
000008:	0.009481818181818	0.856881250000000	0.028575000000000	0.009371590909091	0.037075568181818	0.013125568181818	0.013452840909091	0.032036363636364		1
000009:	0.007998295454545	0.864905681818182	0.019090909090909	0.006713068181818	0.032314204545455	0.024485795454545	0.013014772727273	0.031477272727273		1
000010:	0.014327840909091	0.760701136363636	0.034326136363636	0.018521590909091	0.038764204545455	0.045259090909091	0.049574431818182	0.038525568181818		1
000011:	0.063111931818182	0.132809090909091	0.356109090909091	0.033064204545455	0.233576704545455	0.068919318181818	0.061236363636364	0.051173295454545		1
000012:	0.026992613636364	0.059618181818182	0.258377272727273	0.159427840909091	0.099650568181818	0.133993750000000	0.236195454545455	0.025744318181818		1
000013:	0.090594318181818	0.060810227272727	0.164318181818182	0.294650000000000	0.198542613636364	0.092245454545455	0.066603977272727	0.032235227272727		1
000014:	0.015877840909091	0.047151704545455	0.020171022727273	0.031898295454545	0.812184090909091	0.033443750000000	0.017182386363636	0.022090909090909		1
000015:	0.046205681818182	0.359386363636364	0.076167613636364	0.037000000000000	0.093714772727273	0.086108522727273	0.272269886363636	0.029147159090909		1
