Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.752918750000000	0.081284090909091	0.007571022727273	0.158226136363636		1
000002:	0.893284659090909	0.062007386363636	0.003395454545455	0.041312500000000		1
000003:	0.838093750000000	0.088775000000000	0.012013068181818	0.061118181818182		1
000004:	0.923443750000000	0.041226704545455	0.006871022727273	0.028458522727273		1
000005:	0.893039772727273	0.029701136363636	0.004944886363636	0.072314204545455		1
000006:	0.871073863636364	0.034835227272727	0.012342613636364	0.081748295454545		1
000007:	0.823500568181818	0.137843750000000	0.006804545454545	0.031851136363636		1
000008:	0.905252272727273	0.031546590909091	0.010716477272727	0.052484659090909		1
000009:	0.921340909090909	0.034617045454545	0.004096022727273	0.039946022727273		1
000010:	0.891644318181818	0.032809090909091	0.003663636363636	0.071882954545455		1
000011:	0.516907954545455	0.162831818181818	0.097074431818182	0.223185795454545		1
000012:	0.282994318181818	0.031202272727273	0.146333522727273	0.539469886363636		1
000013:	0.179171590909091	0.023017045454545	0.456214772727273	0.341596590909091		1
000014:	0.750164772727273	0.030405113636364	0.131299431818182	0.088130681818182		1
000015:	0.807457386363636	0.020028977272727	0.031493181818182	0.141020454545455		1
000016:	0.858538068181818	0.029353409090909	0.046361931818182	0.065746590909091		1
000017:	0.368043750000000	0.055407386363636	0.033170454545455	0.543378409090909		1
000018:	0.122135795454545	0.023019318181818	0.233555113636364	0.621289772727273		1
000019:	0.482291477272727	0.038014204545455	0.157411363636364	0.322282954545455		1
000020:	0.571096022727273	0.033918750000000	0.042135795454545	0.352849431818182		1
000021:	0.054761363636364	0.101743750000000	0.047264772727273	0.796230113636364		1
000022:	0.244250568181818	0.022023295454545	0.053019318181818	0.680706818181818		1
000023:	0.282010227272727	0.084952272727273	0.210045454545455	0.422992045454545		1
000024:	0.455200000000000	0.045307386363636	0.213145454545455	0.286347159090909		1
000025:	0.222290909090909	0.034169318181818	0.400864204545455	0.342675568181818		1
000026:	0.119121590909091	0.027363636363636	0.083721022727273	0.769793750000000		1
000027:	0.081303409090909	0.022990340909091	0.097936931818182	0.797769318181818		1
000028:	0.376164204545455	0.214943750000000	0.056913636363636	0.351978409090909		1
000029:	0.362829545454545	0.047960227272727	0.070922727272727	0.518287500000000		1
000030:	0.480660227272727	0.085721590909091	0.210221590909091	0.223396590909091		1
000031:	0.066158522727273	0.022142613636364	0.123217613636364	0.788481250000000		1
000032:	0.107397727272727	0.044557386363636	0.054714204545455	0.793330681818182		1
000033:	0.202968181818182	0.087159090909091	0.061818750000000	0.648053977272727		1
000034:	0.751887500000000	0.036335795454545	0.079035795454545	0.132740909090909		1
000035:	0.092201136363636	0.130568750000000	0.155974431818182	0.621255681818182		1
000036:	0.346421022727273	0.085333522727273	0.049818750000000	0.518426704545455		1
000037:	0.172148295454545	0.016428409090909	0.067760227272727	0.743663068181818		1
000038:	0.297354545454545	0.261603409090909	0.288030681818182	0.153011363636364		1
000039:	0.156907954545455	0.028547727272727	0.155457954545455	0.659086363636364		1
000040:	0.658522727272727	0.034650000000000	0.185807386363636	0.121019886363636		1
000041:	0.207030681818182	0.032489772727273	0.072888068181818	0.687591477272727		1
000042:	0.132188068181818	0.036608522727273	0.269269318181818	0.561934090909091		1
000043:	0.701486363636364	0.033394886363636	0.040886931818182	0.224231818181818		1
000044:	0.320565909090909	0.036894318181818	0.047205681818182	0.595334090909091		1
000045:	0.093051704545455	0.018805681818182	0.059869886363636	0.828272727272727		1
000046:	0.159929545454545	0.151878409090909	0.112186363636364	0.576005681818182		1
000047:	0.415839772727273	0.082729545454545	0.102860795454545	0.398569886363636		1
000048:	0.881519886363636	0.030197727272727	0.034122727272727	0.054159659090909		1
000049:	0.676664204545455	0.040456818181818	0.047419318181818	0.235459659090909		1
000050:	0.497397159090909	0.040131250000000	0.175156250000000	0.287315340909091		1
000051:	0.897048863636364	0.042338068181818	0.021574431818182	0.039038636363636		1
000052:	0.871889772727273	0.043909090909091	0.022584090909091	0.061617045454545		1
000053:	0.477439772727273	0.027089204545455	0.101013068181818	0.394457954545455		1
000054:	0.225476704545455	0.057603409090909	0.359582954545455	0.357336931818182		1
000055:	0.845736931818182	0.028364772727273	0.025077272727273	0.100821022727273		1
000056:	0.575568181818182	0.054690340909091	0.037153977272727	0.332587500000000		1
000057:	0.463825568181818	0.049888068181818	0.028214772727273	0.458071590909091		1
000058:	0.403014772727273	0.050528977272727	0.158126136363636	0.388330113636364		1
000059:	0.157178409090909	0.039856250000000	0.055880113636364	0.747085227272727		1
000060:	0.716722159090909	0.032073295454545	0.025610227272727	0.225594318181818		1
000061:	0.539624431818182	0.036054545454545	0.042197159090909	0.382123863636364		1
000062:	0.889888068181818	0.026039772727273	0.030092045454545	0.053980113636364		1
000063:	0.891927272727273	0.034609659090909	0.029015909090909	0.044447159090909		1
000064:	0.814369886363636	0.131489204545455	0.022036363636364	0.032104545454545		1
000065:	0.796076704545455	0.051906250000000	0.030671590909091	0.121345454545455		1
000066:	0.381390909090909	0.026299431818182	0.022094886363636	0.570214772727273		1
000067:	0.891846590909091	0.050401704545455	0.020494886363636	0.037256818181818		1
000068:	0.206669318181818	0.033495454545455	0.033882954545455	0.725952272727273		1
000069:	0.302658522727273	0.037182954545455	0.025500000000000	0.634658522727273		1
000070:	0.541081250000000	0.076327272727273	0.115772159090909	0.266819318181818		1
000071:	0.157514772727273	0.059475000000000	0.042811931818182	0.740198295454545		1
000072:	0.734121022727273	0.059008522727273	0.030482386363636	0.176388068181818		1
000073:	0.755968181818182	0.046763636363636	0.036967045454545	0.160301136363636		1
000074:	0.170835795454545	0.029951136363636	0.204159659090909	0.595053409090909		1
000075:	0.530482954545455	0.042688068181818	0.132852840909091	0.293976136363636		1
000076:	0.161940340909091	0.476012500000000	0.084953977272727	0.277093181818182		1
