Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	
000001:	0.102673295454545	0.605528409090909	0.053785795454545	0.238012500000000		1
000002:	0.078185227272727	0.693006818181818	0.016478977272727	0.212328977272727		1
000003:	0.050505113636364	0.778731250000000	0.023053409090909	0.147710227272727		1
000004:	0.436451136363636	0.439903409090909	0.021457386363636	0.102188068181818		1
000005:	0.048262500000000	0.878382386363636	0.019710227272727	0.053644886363636		1
000006:	0.466846022727273	0.315622727272727	0.149089204545455	0.068442045454545		1
000007:	0.032705113636364	0.580655113636364	0.021932386363636	0.364707386363636		1
000008:	0.070760795454545	0.742102840909091	0.020682386363636	0.166453977272727		1
000009:	0.096657386363636	0.755817613636364	0.023346022727273	0.124178977272727		1
000010:	0.080198863636364	0.815527840909091	0.029134659090909	0.075138636363636		1
000011:	0.261080113636364	0.422854545454545	0.177211931818182	0.138853409090909		1
000012:	0.148372159090909	0.314081250000000	0.501596022727273	0.035950568181818		1
000013:	0.176589204545455	0.061977840909091	0.727165340909091	0.034267613636364		1
000014:	0.874575568181818	0.051794318181818	0.052193750000000	0.021436363636364		1
000015:	0.103633522727273	0.769192613636364	0.093778409090909	0.033395454545455		1
000016:	0.885004545454545	0.066687500000000	0.033265909090909	0.015042045454545		1
000017:	0.112534659090909	0.689985795454545	0.137028977272727	0.060450568181818		1
000018:	0.068073295454545	0.084221590909091	0.821638636363636	0.026066477272727		1
000019:	0.039351704545455	0.706588068181818	0.215898863636364	0.038161363636364		1
000020:	0.309302272727273	0.473611931818182	0.181427272727273	0.035658522727273		1
000021:	0.030472159090909	0.135015340909091	0.725790340909091	0.108722159090909		1
000022:	0.084256818181818	0.566875568181818	0.315632954545455	0.033234659090909		1
000023:	0.058648295454545	0.242425568181818	0.596022159090909	0.102903977272727		1
000024:	0.897019318181818	0.032257386363636	0.056635795454545	0.014087500000000		1
000025:	0.195546022727273	0.110244318181818	0.662877272727273	0.031332386363636		1
000026:	0.038173295454545	0.265940909090909	0.663457954545455	0.032427840909091		1
000027:	0.033419886363636	0.085710227272727	0.861445454545455	0.019424431818182		1
000028:	0.002426136363636	0.374821022727273	0.621313068181818	0.001439772727273		1
000029:	0.144782386363636	0.347106818181818	0.424293750000000	0.083817045454545		1
000030:	0.110703409090909	0.508819318181818	0.284764772727273	0.095712500000000		1
000031:	0.039368750000000	0.041355113636364	0.898022727272727	0.021253409090909		1
000032:	0.076472727272727	0.233958522727273	0.633923863636364	0.055644886363636		1
000033:	0.060385795454545	0.504528977272727	0.332844318181818	0.102240909090909		1
000034:	0.915102840909091	0.029430113636364	0.043137500000000	0.012329545454545		1
000035:	0.033722727272727	0.080263068181818	0.795441477272727	0.090572727272727		1
000036:	0.094013068181818	0.544740909090909	0.284761931818182	0.076484090909091		1
000037:	0.165507386363636	0.230265340909091	0.570942045454545	0.033285227272727		1
000038:	0.133011363636364	0.151907954545455	0.383689772727273	0.331390909090909		1
000039:	0.093994886363636	0.160050568181818	0.709224431818182	0.036730113636364		1
000040:	0.886267045454545	0.025771022727273	0.067665340909091	0.020296590909091		1
000041:	0.177687500000000	0.206607386363636	0.573871022727273	0.041834090909091		1
000042:	0.156657954545455	0.083021022727273	0.732894886363636	0.027426136363636		1
000043:	0.102079545454545	0.729775568181818	0.110663636363636	0.057481250000000		1
000044:	0.082459659090909	0.578160227272727	0.297317613636364	0.042062500000000		1
000045:	0.025446022727273	0.143707954545455	0.813963068181818	0.016882954545455		1
000046:	0.053332954545455	0.138292045454545	0.658865340909091	0.149509659090909		1
000047:	0.150730681818182	0.315964772727273	0.390523295454545	0.142781250000000		1
000048:	0.025267613636364	0.828061363636364	0.119319886363636	0.027351136363636		1
000049:	0.053011363636364	0.853935227272727	0.057823295454545	0.035230113636364		1
000050:	0.325888636363636	0.451077840909091	0.170517613636364	0.052515909090909		1
000051:	0.864445454545455	0.091851136363636	0.018901136363636	0.024802272727273		1
000052:	0.822780681818182	0.117476136363636	0.032405681818182	0.027337500000000		1
000053:	0.190319318181818	0.488716477272727	0.278992613636364	0.041971590909091		1
000054:	0.081474431818182	0.123266477272727	0.722978977272727	0.072280113636364		1
000055:	0.174878977272727	0.745597727272727	0.042925000000000	0.036598295454545		1
000056:	0.073307386363636	0.772167045454546	0.118430681818182	0.036094886363636		1
000057:	0.143051136363636	0.592753977272727	0.219026136363636	0.045168750000000		1
000058:	0.021113636363636	0.717153409090909	0.223567045454545	0.038165909090909		1
000059:	0.026934090909091	0.362337500000000	0.579644318181818	0.031084090909091		1
000060:	0.054056818181818	0.867048295454545	0.048244886363636	0.030650000000000		1
000061:	0.087103409090909	0.784076704545455	0.094164204545455	0.034655681818182		1
000062:	0.828435227272727	0.094050568181818	0.042389772727273	0.035124431818182		1
000063:	0.864285227272727	0.070143750000000	0.028630113636364	0.036940909090909		1
000064:	0.864623863636364	0.065227840909091	0.017639772727273	0.052508522727273		1
000065:	0.062524431818182	0.820121022727273	0.058294318181818	0.059060227272727		1
000066:	0.055284090909091	0.745438636363636	0.173481818181818	0.025795454545455		1
000067:	0.838003409090909	0.089907386363636	0.022644318181818	0.049444886363636		1
000068:	0.022771022727273	0.698281818181818	0.247214204545455	0.031732954545455		1
000069:	0.050475000000000	0.732031818181818	0.187450000000000	0.030043181818182		1
000070:	0.368130681818182	0.298455113636364	0.269193181818182	0.064221022727273		1
000071:	0.026949431818182	0.557506818181818	0.368646022727273	0.046897727272727		1
000072:	0.116809659090909	0.784561363636364	0.054018181818182	0.044610795454545		1
000073:	0.045078977272727	0.865018750000000	0.059376704545455	0.030525568181818		1
000074:	0.131535227272727	0.117798863636364	0.714419886363636	0.036246022727273		1
000075:	0.069601704545455	0.488442045454545	0.396803977272727	0.045152272727273		1
000076:	0.027743750000000	0.175888068181818	0.351033522727273	0.445334659090909		1
000077:	0.124615909090909	0.323167045454545	0.231622727272727	0.320594318181818		1
000078:	0.063009659090909	0.832600000000000	0.058903409090909	0.045486931818182		1
000079:	0.065589204545455	0.443218750000000	0.420815909090909	0.070376136363636		1
000080:	0.022395454545455	0.240402272727273	0.682988636363636	0.054213636363636		1
000081:	0.026468750000000	0.900271590909091	0.044114772727273	0.029144886363636		1
000082:	0.057739772727273	0.868657386363636	0.032213068181818	0.041389772727273		1
000083:	0.020289204545455	0.836114772727273	0.101832954545455	0.041763068181818		1
000084:	0.927215340909091	0.024543181818182	0.028118750000000	0.020122727272727		1
000085:	0.090444886363636	0.444625000000000	0.374052272727273	0.090877840909091		1
000086:	0.468643181818182	0.233588068181818	0.211681250000000	0.086087500000000		1
000087:	0.033889204545455	0.868650568181818	0.076857386363636	0.020602840909091		1
000088:	0.030320454545455	0.258603409090909	0.678335795454545	0.032740340909091		1
000089:	0.048667613636364	0.218510795454545	0.655723863636364	0.077097727272727		1
000090:	0.094672727272727	0.142511931818182	0.735429545454545	0.027385795454545		1
000091:	0.038046590909091	0.082040909090909	0.713015909090909	0.166896590909091		1
000092:	0.039893750000000	0.759297727272727	0.151546022727273	0.049262500000000		1
000093:	0.066196022727273	0.394690909090909	0.431997727272727	0.107115340909091		1
000094:	0.053680681818182	0.442968181818182	0.445140909090909	0.058210227272727		1
000095:	0.082877272727273	0.831660795454545	0.038229545454545	0.047232386363636		1
000096:	0.865753977272727	0.082494886363636	0.031605113636364	0.020146022727273		1
000097:	0.032683522727273	0.500513068181818	0.440641477272727	0.026161931818182		1
000098:	0.012917045454545	0.806010227272727	0.162832386363636	0.018240340909091		1
000099:	0.271131818181818	0.450073863636364	0.244423295454545	0.034371022727273		1
000100:	0.608697727272727	0.307359090909091	0.056663068181818	0.027280113636364		1
000101:	0.080209659090909	0.564022159090909	0.331725000000000	0.024043181818182		1
000102:	0.216327272727273	0.499916477272727	0.242139204545455	0.041617045454545		1
000103:	0.052798295454545	0.519973863636364	0.330478977272727	0.096748863636364		1
000104:	0.617071590909091	0.310919318181818	0.050678977272727	0.021330113636364		1
000105:	0.201786363636364	0.246009659090909	0.519445454545455	0.032758522727273		1
000106:	0.029376704545455	0.428771022727273	0.507187500000000	0.034664772727273		1
000107:	0.310273295454545	0.506504545454545	0.152429545454545	0.030792613636364		1
000108:	0.735079545454545	0.133344318181818	0.106163068181818	0.025413068181818		1
000109:	0.051217613636364	0.506979545454545	0.398053977272727	0.043748863636364		1
000110:	0.118143181818182	0.050339204545455	0.714464204545455	0.117053409090909		1
000111:	0.477011931818182	0.307800568181818	0.106150568181818	0.109036931818182		1
000112:	0.117426704545455	0.110109090909091	0.718621590909091	0.053842613636364		1
000113:	0.109839204545455	0.798429545454545	0.058217613636364	0.033513636363636		1
000114:	0.023798295454545	0.153456250000000	0.506570454545455	0.316175000000000		1
000115:	0.094439204545455	0.594139204545455	0.261064204545455	0.050357386363636		1
000116:	0.348987500000000	0.499343181818182	0.087612500000000	0.064056818181818		1
000117:	0.057817045454545	0.412993750000000	0.411106818181818	0.118082386363636		1
000118:	0.188683522727273	0.628877840909091	0.068632386363636	0.113806250000000		1
000119:	0.124694318181818	0.303432954545455	0.542863636363636	0.029009090909091		1
000120:	0.153864204545455	0.712811363636364	0.070614204545455	0.062710227272727		1
000121:	0.086954545454545	0.384112500000000	0.475773295454545	0.053159659090909		1
000122:	0.034757386363636	0.816164204545455	0.134636363636364	0.014442045454545		1
000123:	0.034302840909091	0.779367045454545	0.112017045454545	0.074313068181818		1
000124:	0.030121590909091	0.301298295454545	0.510666477272727	0.157913636363636		1
000125:	0.121778409090909	0.360615909090909	0.078193181818182	0.439412500000000		1
000126:	0.031064204545455	0.053536363636364	0.046190340909091	0.869209090909091		1
000127:	0.158214772727273	0.510565340909091	0.225220454545455	0.105999431818182		1
000128:	0.070851136363636	0.810270454545455	0.076666477272727	0.042211931818182		1
000129:	0.017404545454545	0.196697159090909	0.751038636363636	0.034859659090909		1
000130:	0.050046590909091	0.695215909090909	0.068057386363636	0.186680113636364		1
000131:	0.060387500000000	0.578769886363636	0.312755113636364	0.048087500000000		1
000132:	0.598285795454545	0.289848295454545	0.078410795454545	0.033455113636364		1
000133:	0.072553977272727	0.214038068181818	0.390501704545455	0.322906250000000		1
000134:	0.088944318181818	0.376300000000000	0.420046590909091	0.114709090909091		1
000135:	0.011898863636364	0.186665340909091	0.774667613636364	0.026768181818182		1
000136:	0.090495454545455	0.782994886363636	0.075015909090909	0.051493750000000		1
000137:	0.044168750000000	0.153132386363636	0.765028977272727	0.037669886363636		1
000138:	0.039439772727273	0.630131250000000	0.210398295454545	0.120030681818182		1
000139:	0.084321022727273	0.587120454545455	0.247984090909091	0.080574431818182		1
000140:	0.059010795454545	0.081502840909091	0.833352840909091	0.026133522727273		1
000141:	0.632174431818182	0.191033522727273	0.065903409090909	0.110888636363636		1
000142:	0.065771590909091	0.505134659090909	0.394784090909091	0.034309659090909		1
000143:	0.038552840909091	0.853842613636364	0.074579545454545	0.033025000000000		1
000144:	0.137918750000000	0.700226136363636	0.127342613636364	0.034512500000000		1
000145:	0.835535227272727	0.081944886363636	0.043582386363636	0.038937500000000		1
000146:	0.099955681818182	0.503428977272727	0.370706250000000	0.025909090909091		1
000147:	0.062895454545455	0.817544886363636	0.079545454545455	0.040014204545455		1
000148:	0.032638636363636	0.871110795454546	0.054548863636364	0.041701704545455		1
000149:	0.065280113636364	0.522601704545455	0.308983522727273	0.103134659090909		1
000150:	0.054377840909091	0.155918750000000	0.751003977272727	0.038699431818182		1
000151:	0.158720454545455	0.669372159090909	0.109246022727273	0.062661363636364		1
000152:	0.081915340909091	0.632040909090909	0.208893181818182	0.077150568181818		1
000153:	0.096821590909091	0.409538636363636	0.465311931818182	0.028327840909091		1
000154:	0.519372727272727	0.384560227272727	0.044132954545455	0.051934090909091		1
000155:	0.340286363636364	0.352971590909091	0.264165909090909	0.042576136363636		1
000156:	0.379633522727273	0.390119318181818	0.194490909090909	0.035756250000000		1
000157:	0.899365909090909	0.053535795454545	0.010796022727273	0.036302272727273		1
000158:	0.128016477272727	0.335322727272727	0.110248295454545	0.426412500000000		1
000159:	0.601064772727273	0.084861931818182	0.139426704545455	0.174646590909091		1
000160:	0.043530113636364	0.045050568181818	0.011206250000000	0.900213068181818		1
000161:	0.088471590909091	0.234749431818182	0.057089772727273	0.619689204545455		1
000162:	0.027002272727273	0.122298295454545	0.491550000000000	0.359149431818182		1
000163:	0.104895454545455	0.848689204545455	0.010719886363636	0.035695454545455		1
000164:	0.724685227272727	0.169442045454545	0.015780113636364	0.090092613636364		1
000165:	0.093840909090909	0.702669886363636	0.021802272727273	0.181686931818182		1
000166:	0.059052840909091	0.868492613636364	0.018929545454545	0.053525000000000		1
000167:	0.049456818181818	0.788920454545455	0.029380113636364	0.132242613636364		1
000168:	0.206190909090909	0.561646590909091	0.181144318181818	0.051018181818182		1
000169:	0.026821590909091	0.832573863636364	0.111372727272727	0.029231818181818		1
000170:	0.021767045454545	0.910217613636364	0.039089772727273	0.028925568181818		1
000171:	0.615065340909091	0.289915340909091	0.056187500000000	0.038831818181818		1
000172:	0.075631818181818	0.668250000000000	0.164596590909091	0.091521590909091		1
000173:	0.029375568181818	0.890308522727273	0.058817613636364	0.021498295454545		1
000174:	0.041598863636364	0.585901704545455	0.347398863636364	0.025100568181818		1
000175:	0.912152272727273	0.054140340909091	0.022283522727273	0.011423863636364		1
000176:	0.109264772727273	0.611819886363636	0.207871022727273	0.071044318181818		1
000177:	0.084323295454545	0.697555681818182	0.194168181818182	0.023952840909091		1
000178:	0.163029545454545	0.687700000000000	0.123101704545455	0.026168750000000		1
000179:	0.860717613636364	0.098611363636364	0.029659659090909	0.011011363636364		1
000180:	0.895051136363636	0.049702840909091	0.040428409090909	0.014817613636364		1
000181:	0.902839772727273	0.051633522727273	0.026541477272727	0.018985227272727		1
000182:	0.177230681818182	0.301043181818182	0.467213636363636	0.054512500000000		1
000183:	0.831914772727273	0.117156818181818	0.032377840909091	0.018550568181818		1
000184:	0.171797727272727	0.553267045454545	0.227839204545455	0.047096022727273		1
000185:	0.080143750000000	0.140399431818182	0.709547727272727	0.069909090909091		1
000186:	0.663946022727273	0.150565909090909	0.110680681818182	0.074807386363636		1
000187:	0.778860227272727	0.145412500000000	0.060239204545455	0.015488068181818		1
000188:	0.411401136363636	0.300651136363636	0.099954545454545	0.187993181818182		1
000189:	0.041259659090909	0.903879545454545	0.034122727272727	0.020738068181818		1
000190:	0.033073863636364	0.828035227272727	0.090382954545455	0.048507954545455		1
000191:	0.035423863636364	0.860142045454545	0.084792045454545	0.019642045454545		1
000192:	0.106056818181818	0.318871022727273	0.495682954545455	0.079389204545455		1
000193:	0.141298295454545	0.327559659090909	0.489788068181818	0.041353977272727		1
000194:	0.107128977272727	0.510659659090909	0.313238068181818	0.068973295454545		1
000195:	0.046424431818182	0.724635227272727	0.208397727272727	0.020542613636364		1
000196:	0.273182386363636	0.235725568181818	0.027922159090909	0.463169886363636		1
000197:	0.087002272727273	0.785157386363636	0.042317045454545	0.085523295454545		1
000198:	0.118261363636364	0.254817613636364	0.441613636363636	0.185307386363636		1
000199:	0.124796590909091	0.588118181818182	0.034574431818182	0.252510795454545		1
