Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	
000001:	0.140785227272727	0.130532954545455	0.333698863636364	0.100618181818182	0.219882954545455	0.068542613636364	0.005939204545455		1
000002:	0.029696022727273	0.052875000000000	0.344851136363636	0.069603977272727	0.472141477272727	0.024351704545455	0.006480681818182		1
000003:	0.020521022727273	0.035576704545455	0.064063068181818	0.032427840909091	0.806133522727273	0.038164772727273	0.003113068181818		1
000004:	0.033896022727273	0.025250000000000	0.231852272727273	0.281796590909091	0.404839772727273	0.016327840909091	0.006037500000000		1
000005:	0.032964772727273	0.045590340909091	0.095697159090909	0.096005681818182	0.711946022727273	0.011559659090909	0.006236363636364		1
000006:	0.028825568181818	0.069883522727273	0.336156250000000	0.392200000000000	0.140042045454545	0.017819318181818	0.015073295454545		1
000007:	0.915940909090909	0.000936363636364	0.018834090909091	0.002635795454545	0.060444886363636	0.000666477272727	0.000541477272727		1
000008:	0.038747727272727	0.020258522727273	0.277777840909091	0.061828977272727	0.569974431818182	0.015621590909091	0.015790909090909		1
000009:	0.032756250000000	0.026011363636364	0.177927840909091	0.093936931818182	0.643931250000000	0.018549431818182	0.006886931818182		1
000010:	0.032393181818182	0.035711363636364	0.088306818181818	0.075344318181818	0.742885795454545	0.019103409090909	0.006255113636364		1
000011:	0.098653409090909	0.102323863636364	0.038905113636364	0.245935795454545	0.234895454545455	0.179605113636364	0.099681250000000		1
000012:	0.240007386363636	0.280878409090909	0.041518750000000	0.184125000000000	0.149100000000000	0.028539204545455	0.075831250000000		1
000013:	0.170626704545455	0.250585795454545	0.028082954545455	0.238338068181818	0.064321590909091	0.038831250000000	0.209213636363636		1
000014:	0.026959659090909	0.023495454545455	0.014786363636364	0.858025568181818	0.044089204545455	0.012871022727273	0.019772727272727		1
000015:	0.198454545454545	0.110328977272727	0.055621022727273	0.302564772727273	0.246096590909091	0.020321022727273	0.066613068181818		1
000016:	0.023240340909091	0.031942045454545	0.099700568181818	0.792662500000000	0.018386931818182	0.011188636363636	0.022878977272727		1
000017:	0.058057386363636	0.321071590909091	0.018336931818182	0.143613068181818	0.394184090909091	0.034390909090909	0.030346022727273		1
000018:	0.078244318181818	0.357052272727273	0.017395454545455	0.087388636363636	0.068445454545455	0.022866477272727	0.368607386363636		1
000019:	0.413950568181818	0.114614772727273	0.024777272727273	0.052297159090909	0.304960795454545	0.028438636363636	0.060960795454545		1
000020:	0.067105681818182	0.141627840909091	0.029911931818182	0.487622727272727	0.205132954545455	0.037664772727273	0.030934090909091		1
000021:	0.296735795454545	0.430375000000000	0.024609659090909	0.061632954545455	0.050278977272727	0.104015340909091	0.032352272727273		1
000022:	0.561690340909091	0.221418750000000	0.017749431818182	0.086403977272727	0.049078977272727	0.023742045454545	0.039916477272727		1
000023:	0.227517045454545	0.260018181818182	0.029061363636364	0.099980681818182	0.072558522727273	0.085838068181818	0.225026136363636		1
000024:	0.020047159090909	0.043773863636364	0.010334090909091	0.851773295454545	0.033599431818182	0.010587500000000	0.029884659090909		1
000025:	0.323146022727273	0.131940909090909	0.030888068181818	0.214166477272727	0.032203977272727	0.020886363636364	0.246768181818182		1
000026:	0.577744318181818	0.235865340909091	0.017673863636364	0.050822159090909	0.045197159090909	0.026256818181818	0.046440340909091		1
000027:	0.050708522727273	0.719699431818182	0.013440909090909	0.050014204545455	0.044060795454545	0.024457386363636	0.097618750000000		1
000028:	0.088819886363636	0.178272159090909	0.014870454545455	0.074273295454545	0.050572159090909	0.553140909090909	0.040051136363636		1
000029:	0.087939204545455	0.403349431818182	0.046041477272727	0.200411931818182	0.112025568181818	0.088121022727273	0.062111363636364		1
000030:	0.284997159090909	0.112060227272727	0.039311931818182	0.178700000000000	0.182994318181818	0.088494886363636	0.113441477272727		1
000031:	0.150869318181818	0.612393181818182	0.016876136363636	0.064711931818182	0.045459090909091	0.024734090909091	0.084956250000000		1
000032:	0.098782386363636	0.626014772727273	0.024910227272727	0.142581818181818	0.035427840909091	0.030606250000000	0.041676704545455		1
000033:	0.066033522727273	0.127260227272727	0.007201136363636	0.065861363636364	0.667481250000000	0.038903977272727	0.027258522727273		1
000034:	0.018486931818182	0.048683522727273	0.011681250000000	0.841793750000000	0.027215340909091	0.014379545454545	0.037759659090909		1
000035:	0.249725000000000	0.481506250000000	0.032243750000000	0.061338068181818	0.032065340909091	0.046437500000000	0.096684090909091		1
000036:	0.001455113636364	0.011898863636364	0.000439772727273	0.005086931818182	0.002102272727273	0.974426704545455	0.004590340909091		1
000037:	0.062367045454545	0.615949431818182	0.012169886363636	0.105849431818182	0.096703977272727	0.042153977272727	0.064806250000000		1
000038:	0.149302840909091	0.109402840909091	0.069240340909091	0.092353977272727	0.081857954545455	0.110785795454545	0.387056250000000		1
000039:	0.376642613636364	0.252399431818182	0.018814204545455	0.149252840909091	0.091351136363636	0.026847159090909	0.084692613636364		1
000040:	0.044105681818182	0.036924431818182	0.071402840909091	0.751844886363636	0.040894318181818	0.017754545454545	0.037073295454545		1
000041:	0.108148863636364	0.432681250000000	0.038729545454545	0.205530113636364	0.124802840909091	0.033297159090909	0.056810227272727		1
000042:	0.165342045454545	0.320859659090909	0.054834090909091	0.233898863636364	0.045061363636364	0.027827840909091	0.152176136363636		1
000043:	0.212870454545455	0.150525568181818	0.058799431818182	0.152259659090909	0.338126136363636	0.042497159090909	0.044921590909091		1
000044:	0.208888636363636	0.286573863636364	0.026680681818182	0.088599431818182	0.310517045454545	0.031478409090909	0.047261931818182		1
000045:	0.074642613636364	0.660642045454545	0.023646022727273	0.064096022727273	0.094268750000000	0.020753409090909	0.061951136363636		1
000046:	0.186505681818182	0.313119886363636	0.038586363636364	0.201695454545455	0.079701136363636	0.129038068181818	0.051353409090909		1
000047:	0.068112500000000	0.210539772727273	0.138606818181818	0.225132386363636	0.232186931818182	0.047224431818182	0.078197159090909		1
000048:	0.160260795454545	0.045105681818182	0.060275000000000	0.093102840909091	0.565447159090909	0.028273295454545	0.047535227272727		1
000049:	0.333325000000000	0.095171022727273	0.045212500000000	0.088888068181818	0.374450568181818	0.035660795454545	0.027292045454545		1
000050:	0.189303977272727	0.117288636363636	0.084343181818182	0.404393181818182	0.069679545454545	0.023691477272727	0.111300000000000		1
000051:	0.024907386363636	0.031530113636364	0.081952840909091	0.673511931818182	0.150642045454545	0.024567613636364	0.012888068181818		1
000052:	0.045704545454545	0.021831818181818	0.049276704545455	0.727870454545455	0.115790340909091	0.029876136363636	0.009650000000000		1
000053:	0.330509090909091	0.190118181818182	0.047645454545455	0.264443181818182	0.096269318181818	0.015311363636364	0.055703409090909		1
000054:	0.246203977272727	0.176066477272727	0.078819886363636	0.152790340909091	0.107319886363636	0.034981818181818	0.203817613636364		1
000055:	0.206680681818182	0.060076704545455	0.088751136363636	0.256423295454545	0.333318181818182	0.035322727272727	0.019427272727273		1
000056:	0.286722159090909	0.185767613636364	0.080130681818182	0.127000568181818	0.257598863636364	0.036444318181818	0.026335795454545		1
000057:	0.381791477272727	0.220465909090909	0.056936363636364	0.159373295454545	0.136546590909091	0.023177272727273	0.021709090909091		1
000058:	0.744763636363636	0.040401704545455	0.020668181818182	0.035955681818182	0.103064204545455	0.024528409090909	0.030618181818182		1
000059:	0.506650568181818	0.254755113636364	0.023476704545455	0.053539772727273	0.102643750000000	0.029240909090909	0.029693181818182		1
000060:	0.356867613636364	0.074922159090909	0.037628409090909	0.086776704545455	0.397084659090909	0.029163636363636	0.017556818181818		1
000061:	0.529476704545455	0.119281818181818	0.036139772727273	0.090676136363636	0.183682954545455	0.020047727272727	0.020694886363636		1
000062:	0.023806818181818	0.026777272727273	0.028092613636364	0.844609090909091	0.043953409090909	0.016717613636364	0.016043181818182		1
000063:	0.025997159090909	0.036175568181818	0.086063636363636	0.742976136363636	0.062542045454545	0.031029545454545	0.015215909090909		1
000064:	0.030127272727273	0.021740340909091	0.054113636363636	0.755856818181818	0.071241477272727	0.053642045454545	0.013278409090909		1
000065:	0.403795454545455	0.054990340909091	0.050767613636364	0.096055113636364	0.343379545454545	0.027214204545455	0.023797727272727		1
000066:	0.263398295454545	0.307819886363636	0.055092613636364	0.120672727272727	0.208596022727273	0.022360227272727	0.022060227272727		1
000067:	0.034096022727273	0.034798863636364	0.068590909090909	0.674127840909091	0.139919886363636	0.026587500000000	0.021878977272727		1
000068:	0.683997159090909	0.138756250000000	0.021928409090909	0.029110227272727	0.088335227272727	0.020296022727273	0.017576704545455		1
000069:	0.382986363636364	0.316063636363636	0.034287500000000	0.097608522727273	0.121763636363636	0.027049431818182	0.020240909090909		1
000070:	0.294185227272727	0.122847727272727	0.059072727272727	0.293250568181818	0.086205681818182	0.094406818181818	0.050031250000000		1
000071:	0.646539772727273	0.141352272727273	0.028872727272727	0.050463068181818	0.073747159090909	0.023716477272727	0.035308522727273		1
000072:	0.372051704545455	0.070352840909091	0.154638636363636	0.171779545454545	0.158949431818182	0.040559659090909	0.031668181818182		1
000073:	0.208483522727273	0.064635227272727	0.041562500000000	0.075167045454545	0.554570454545455	0.023676136363636	0.031905113636364		1
000074:	0.240573295454545	0.397385795454545	0.027992613636364	0.141551136363636	0.069689772727273	0.033377272727273	0.089430113636364		1
000075:	0.130327272727273	0.354885227272727	0.061917613636364	0.094502840909091	0.207568181818182	0.069820454545455	0.080978409090909		1
000076:	0.147696022727273	0.127278977272727	0.037783522727273	0.040766477272727	0.119556818181818	0.425102272727273	0.101815909090909		1
000077:	0.190259659090909	0.152273295454545	0.079950000000000	0.079814204545455	0.127310227272727	0.262571022727273	0.107821590909091		1
000078:	0.492769318181818	0.036535227272727	0.023308522727273	0.081617045454545	0.307377840909091	0.035244318181818	0.023147727272727		1
000079:	0.878069886363636	0.018839204545455	0.007025568181818	0.070294886363636	0.014677272727273	0.005775000000000	0.005318181818182		1
000080:	0.194296022727273	0.134590340909091	0.023101704545455	0.031817045454545	0.063605113636364	0.028823863636364	0.523765909090909		1
000081:	0.321485795454545	0.060960227272727	0.015964204545455	0.027910795454545	0.542288636363636	0.017727840909091	0.013662500000000		1
000082:	0.535323295454545	0.069226704545455	0.101122159090909	0.104121590909091	0.130619318181818	0.036019886363636	0.023567045454545		1
000083:	0.149626136363636	0.124194318181818	0.028084090909091	0.022621590909091	0.629855681818182	0.021506250000000	0.024111931818182		1
000084:	0.001476136363636	0.004248863636364	0.002244886363636	0.016747159090909	0.238739772727273	0.730977272727273	0.005565909090909		1
000085:	0.157549431818182	0.290642613636364	0.058464204545455	0.202761363636364	0.174987500000000	0.066792613636364	0.048802272727273		1
000086:	0.044603977272727	0.129570454545455	0.042332386363636	0.577753409090909	0.124213068181818	0.035208522727273	0.046318181818182		1
000087:	0.393634090909091	0.146092045454545	0.031981818181818	0.060627840909091	0.310707386363636	0.032210795454545	0.024746022727273		1
000088:	0.076390909090909	0.672878977272727	0.027517045454545	0.040320454545455	0.126276704545455	0.029923295454545	0.026692613636364		1
