Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.348396022727273	0.171993181818182	0.004367613636364	0.083988636363636	0.040994318181818	0.145951136363636	0.157968750000000	0.046340340909091		1
000002:	0.509431818181818	0.090655681818182	0.003392613636364	0.163701704545455	0.009661363636364	0.111959659090909	0.086544886363636	0.024652272727273		1
000003:	0.124069886363636	0.213232954545455	0.007011363636364	0.109830113636364	0.033619886363636	0.444360227272727	0.034846022727273	0.033029545454545		1
000004:	0.187960227272727	0.035256250000000	0.007000568181818	0.042816477272727	0.026521590909091	0.585019886363636	0.039065909090909	0.076359090909091		1
000005:	0.066150568181818	0.051527840909091	0.003953409090909	0.058797727272727	0.018147159090909	0.718894886363636	0.046808522727273	0.035719886363636		1
000006:	0.252989204545455	0.071704545454545	0.011309659090909	0.099750568181818	0.044423295454545	0.275235227272727	0.062625000000000	0.181962500000000		1
000007:	0.584956818181818	0.034479545454545	0.011544886363636	0.052509090909091	0.024571022727273	0.214384659090909	0.025669318181818	0.051884659090909		1
000008:	0.101271022727273	0.023668181818182	0.012259090909091	0.024274431818182	0.020971022727273	0.765761363636364	0.022521022727273	0.029273863636364		1
000009:	0.060573863636364	0.009240909090909	0.001804545454545	0.020942045454545	0.010410795454545	0.859914772727273	0.010578409090909	0.026534659090909		1
000010:	0.003018181818182	0.003084090909091	0.000306250000000	0.968464204545455	0.003556818181818	0.018581250000000	0.002305113636364	0.000684090909091		1
000011:	0.061689772727273	0.235343181818182	0.051359659090909	0.126556818181818	0.058112500000000	0.097847159090909	0.142971590909091	0.226119318181818		1
000012:	0.025443750000000	0.065467045454545	0.056956250000000	0.272530681818182	0.032047727272727	0.053246590909091	0.377562500000000	0.116745454545455		1
000013:	0.030142613636364	0.078075000000000	0.187878409090909	0.123378977272727	0.029021022727273	0.053451704545455	0.242661363636364	0.255390909090909		1
000014:	0.013079545454545	0.027367045454545	0.030784659090909	0.021681818181818	0.030578977272727	0.047635227272727	0.026207386363636	0.802665340909091		1
000015:	0.063440340909091	0.100307954545455	0.033395454545455	0.087731250000000	0.029359090909091	0.453630113636364	0.132373295454545	0.099762500000000		1
000016:	0.020574431818182	0.027868750000000	0.038370454545455	0.036748295454545	0.021580681818182	0.065881250000000	0.037133522727273	0.751842613636364		1
000017:	0.022993181818182	0.669469886363636	0.023555113636364	0.034532386363636	0.022445454545455	0.050184090909091	0.116384659090909	0.060435227272727		1
000018:	0.028769318181818	0.047121022727273	0.231730113636364	0.075576136363636	0.021190340909091	0.051569318181818	0.471890340909091	0.072153409090909		1
000019:	0.025706250000000	0.052033522727273	0.124131818181818	0.437826704545455	0.015922727272727	0.116943181818182	0.092786931818182	0.134648863636364		1
000020:	0.015251136363636	0.306906818181818	0.028592045454545	0.078238068181818	0.021047727272727	0.086084090909091	0.126609090909091	0.337271022727273		1
000021:	0.019992045454545	0.203238068181818	0.033619318181818	0.065477272727273	0.127118181818182	0.027011363636364	0.475406818181818	0.048136931818182		1
000022:	0.024765340909091	0.050002272727273	0.049026136363636	0.387897159090909	0.020724431818182	0.090945454545455	0.290288636363636	0.086350568181818		1
000023:	0.023076136363636	0.437767045454545	0.083812500000000	0.140488068181818	0.038853977272727	0.062277272727273	0.133240340909091	0.080484659090909		1
000024:	0.025015340909091	0.026771022727273	0.051014772727273	0.015020454545455	0.014105113636364	0.057613636363636	0.066719886363636	0.743739772727273		1
000025:	0.017568750000000	0.143775000000000	0.193690909090909	0.098047727272727	0.036094886363636	0.034372727272727	0.133361363636364	0.343088636363636		1
000026:	0.024925000000000	0.155014772727273	0.093611363636364	0.252353409090909	0.019459090909091	0.054940909090909	0.358831250000000	0.040864204545455		1
000027:	0.013103977272727	0.017383522727273	0.083856818181818	0.022806818181818	0.017013068181818	0.033181250000000	0.750930681818182	0.061723863636364		1
000028:	0.014073295454545	0.436352272727273	0.109997727272727	0.293985227272727	0.015083522727273	0.021205681818182	0.061412500000000	0.047889772727273		1
000029:	0.041138636363636	0.059026136363636	0.062555113636364	0.296689772727273	0.035366477272727	0.067747727272727	0.289723295454545	0.147752840909091		1
000030:	0.051594318181818	0.074291477272727	0.074435227272727	0.373898863636364	0.035418181818182	0.179342045454545	0.110572727272727	0.100447159090909		1
000031:	0.011049431818182	0.039070454545455	0.167968750000000	0.065120454545455	0.015852272727273	0.020258522727273	0.638983522727273	0.041696590909091		1
000032:	0.034049431818182	0.061253977272727	0.042302840909091	0.071532386363636	0.041371590909091	0.033142613636364	0.628531818181818	0.087815340909091		1
000033:	0.046870454545455	0.130721590909091	0.056319318181818	0.295040340909091	0.097170454545455	0.071035795454545	0.242010795454545	0.060831250000000		1
000034:	0.004457954545455	0.002335795454545	0.013513636363636	0.013822159090909	0.005001704545455	0.005690340909091	0.060339204545455	0.894839204545455		1
000035:	0.301832386363636	0.166229545454545	0.088656818181818	0.062114204545455	0.042664204545455	0.018964772727273	0.273820454545455	0.045717613636364		1
000036:	0.024500000000000	0.102506250000000	0.030320454545455	0.325495454545455	0.038493750000000	0.145042045454545	0.224212500000000	0.109429545454545		1
000037:	0.001119318181818	0.003783522727273	0.005085795454545	0.012581250000000	0.004613068181818	0.004126704545455	0.261047727272727	0.707642613636364		1
000038:	0.150269318181818	0.158440909090909	0.123759090909091	0.214574431818182	0.101926136363636	0.060409090909091	0.103026704545455	0.087594318181818		1
000039:	0.017047727272727	0.033168750000000	0.117619318181818	0.140908522727273	0.017420454545455	0.070184659090909	0.379156250000000	0.224494318181818		1
000040:	0.040280681818182	0.028110227272727	0.063501704545455	0.054594318181818	0.024219318181818	0.041022159090909	0.079506250000000	0.668765340909091		1
000041:	0.011276704545455	0.073613068181818	0.067443181818182	0.023793750000000	0.025526136363636	0.025863068181818	0.533669886363636	0.238814204545455		1
000042:	0.040339772727273	0.069484090909091	0.166827272727273	0.170310227272727	0.021565340909091	0.038348863636364	0.334718750000000	0.158405681818182		1
000043:	0.094117613636364	0.402211363636364	0.031671590909091	0.127790340909091	0.021553977272727	0.081919886363636	0.104325000000000	0.136410227272727		1
000044:	0.023902840909091	0.102710227272727	0.033228977272727	0.066165340909091	0.037812500000000	0.057944886363636	0.553015909090909	0.125219318181818		1
000045:	0.019273863636364	0.036103409090909	0.095868181818182	0.040625568181818	0.020911363636364	0.046567613636364	0.691339772727273	0.049310227272727		1
000046:	0.590996022727273	0.395071590909091	0.000453409090909	0.001190909090909	0.000649431818182	0.000948863636364	0.008998295454545	0.001691477272727		1
000047:	0.109428409090909	0.066470454545455	0.025089772727273	0.070096590909091	0.040473863636364	0.115796590909091	0.255219886363636	0.317424431818182		1
000048:	0.058169318181818	0.343490340909091	0.014984090909091	0.146430681818182	0.030736363636364	0.304692045454545	0.045527272727273	0.055969886363636		1
000049:	0.338421022727273	0.280734659090909	0.033893750000000	0.105721590909091	0.048052272727273	0.087797159090909	0.044872727272727	0.060506818181818		1
000050:	0.072398295454545	0.289166477272727	0.049363068181818	0.050752840909091	0.032540340909091	0.081331250000000	0.148839772727273	0.275607954545455		1
000051:	0.007070454545455	0.001906250000000	0.010024431818182	0.001709659090909	0.032744318181818	0.936557386363636	0.007363068181818	0.002624431818182		1
000052:	0.030976136363636	0.134300000000000	0.012765909090909	0.048120454545455	0.015219318181818	0.122311363636364	0.020107954545455	0.616198863636364		1
000053:	0.050498295454545	0.214351136363636	0.029665909090909	0.195186363636364	0.023409090909091	0.152647727272727	0.189547159090909	0.144694318181818		1
000054:	0.048839772727273	0.148160795454545	0.416575000000000	0.086268181818182	0.032011931818182	0.039953977272727	0.165677840909091	0.062512500000000		1
000055:	0.056370454545455	0.059804545454545	0.016817613636364	0.083854545454545	0.029119886363636	0.500217613636364	0.104582386363636	0.149232954545455		1
000056:	0.050396590909091	0.049400568181818	0.035929545454545	0.123533522727273	0.040689204545455	0.444526704545455	0.184065340909091	0.071458522727273		1
000057:	0.102726136363636	0.057057386363636	0.028005113636364	0.075113068181818	0.034315340909091	0.209577272727273	0.387763068181818	0.105442613636364		1
000058:	0.019630681818182	0.026438068181818	0.016596022727273	0.816136363636364	0.015715340909091	0.051957954545455	0.037078977272727	0.016446590909091		1
000059:	0.030701704545455	0.082789772727273	0.025356250000000	0.350650000000000	0.023980681818182	0.064498295454545	0.384026136363636	0.037997159090909		1
000060:	0.062636363636364	0.177494318181818	0.025378977272727	0.381692045454545	0.027496022727273	0.188304545454545	0.080790909090909	0.056206818181818		1
000061:	0.034517045454545	0.145848295454545	0.038139204545455	0.488971022727273	0.021888636363636	0.096367613636364	0.102575568181818	0.071692613636364		1
000062:	0.054367613636364	0.030345454545455	0.014598863636364	0.046039204545455	0.063113636363636	0.086284090909091	0.029193750000000	0.676057386363636		1
000063:	0.040522727272727	0.019030681818182	0.010504545454545	0.014672159090909	0.014615340909091	0.093966477272727	0.018250000000000	0.788438068181818		1
000064:	0.132548863636364	0.066944886363636	0.019460227272727	0.031194886363636	0.149571022727273	0.247066477272727	0.040348295454545	0.312865340909091		1
000065:	0.194010227272727	0.181086931818182	0.019402272727273	0.081956250000000	0.031983522727273	0.383680113636364	0.073862500000000	0.034018181818182		1
000066:	0.044184090909091	0.028330113636364	0.019459659090909	0.046793750000000	0.022071590909091	0.301245454545455	0.492678409090909	0.045236931818182		1
000067:	0.068031250000000	0.059703409090909	0.018903977272727	0.030525000000000	0.040469886363636	0.545936363636364	0.044921022727273	0.191509090909091		1
000068:	0.017733522727273	0.014835227272727	0.341510227272727	0.530286931818182	0.017835227272727	0.027971590909091	0.035173863636364	0.014653409090909		1
000069:	0.037253977272727	0.085246022727273	0.021714772727273	0.284564204545455	0.021344318181818	0.073076704545455	0.387530681818182	0.089269318181818		1
000070:	0.040680113636364	0.339594886363636	0.086152272727273	0.072931818181818	0.054597727272727	0.091546022727273	0.122714772727273	0.191782386363636		1
000071:	0.032014204545455	0.045996590909091	0.030488068181818	0.548338068181818	0.029506250000000	0.038778977272727	0.241082954545455	0.033794886363636		1
000072:	0.066236363636364	0.044077272727273	0.020473863636364	0.236874431818182	0.051108522727273	0.423750000000000	0.064523863636364	0.092955681818182		1
000073:	0.042476136363636	0.109740909090909	0.023583522727273	0.056673863636364	0.023336363636364	0.648952840909091	0.049829545454545	0.045406818181818		1
000074:	0.036089772727273	0.138847727272727	0.115694318181818	0.080751704545455	0.032719886363636	0.074439772727273	0.302623863636364	0.218832954545455		1
000075:	0.042214772727273	0.130936931818182	0.074201704545455	0.379560227272727	0.034029545454545	0.096502840909091	0.178860227272727	0.063693750000000		1
000076:	0.017002272727273	0.017635227272727	0.776878409090909	0.008937500000000	0.033873295454545	0.091175000000000	0.036184090909091	0.018314204545455		1
000077:	0.088667613636364	0.054050568181818	0.087135795454545	0.143670454545455	0.247152272727273	0.105225568181818	0.161218750000000	0.112878977272727		1
000078:	0.343430681818182	0.333465909090909	0.018215340909091	0.074617613636364	0.024764772727273	0.069589772727273	0.093963068181818	0.041952840909091		1
000079:	0.025032954545455	0.069655681818182	0.031486931818182	0.557477840909091	0.022174431818182	0.036063068181818	0.206993181818182	0.051115909090909		1
000080:	0.028870454545455	0.045296022727273	0.082866477272727	0.555243750000000	0.039367045454545	0.064292613636364	0.150740340909091	0.033323295454545		1
000081:	0.034826704545455	0.037402272727273	0.015485795454545	0.078511931818182	0.013988636363636	0.668159659090909	0.133650568181818	0.017974431818182		1
000082:	0.111432954545455	0.070720454545455	0.026511363636364	0.497401136363636	0.026228977272727	0.144280113636364	0.079550568181818	0.043874431818182		1
000083:	0.035572159090909	0.045607386363636	0.026295454545455	0.160754545454545	0.047582954545455	0.321877840909091	0.329918750000000	0.032390909090909		1
000084:	0.045693750000000	0.055755113636364	0.033734090909091	0.009719318181818	0.019755113636364	0.027522727272727	0.018725568181818	0.789094318181818		1
000085:	0.069526704545455	0.157480113636364	0.043125000000000	0.073244318181818	0.043447159090909	0.131926704545455	0.286747727272727	0.194502272727273		1
000086:	0.086887500000000	0.112059659090909	0.060006818181818	0.127203977272727	0.036701704545455	0.103750568181818	0.140215340909091	0.333174431818182		1
000087:	0.045323863636364	0.155304545454545	0.029329545454545	0.318417613636364	0.027340340909091	0.073464772727273	0.311331250000000	0.039488068181818		1
000088:	0.128953977272727	0.040927840909091	0.021112500000000	0.040403977272727	0.020608522727273	0.058481818181818	0.656505681818182	0.033005681818182		1
000089:	0.034215909090909	0.067398295454545	0.029430681818182	0.155459659090909	0.059542613636364	0.046750000000000	0.564356250000000	0.042846590909091		1
000090:	0.039417613636364	0.151742613636364	0.107907386363636	0.095175568181818	0.031980681818182	0.059845454545455	0.382112500000000	0.131818181818182		1
000091:	0.064039772727273	0.122102840909091	0.162424431818182	0.286801704545455	0.070241477272727	0.051639772727273	0.153092613636364	0.089657386363636		1
000092:	0.042014204545455	0.525064772727273	0.045665340909091	0.185275000000000	0.021461931818182	0.100957386363636	0.058046022727273	0.021515340909091		1
000093:	0.039687500000000	0.142372727272727	0.099774431818182	0.032205681818182	0.121625568181818	0.253527272727273	0.214003409090909	0.096803409090909		1
000094:	0.044182386363636	0.046352840909091	0.067597159090909	0.410839772727273	0.037393181818182	0.096923863636364	0.244563636363636	0.052147159090909		1
000095:	0.073202840909091	0.060134090909091	0.039349431818182	0.152829545454545	0.045950000000000	0.510321022727273	0.047361931818182	0.070851136363636		1
000096:	0.017061363636364	0.387087500000000	0.017171022727273	0.016218181818182	0.010199431818182	0.026205681818182	0.041440909090909	0.484615909090909		1
000097:	0.025809659090909	0.031455681818182	0.020159090909091	0.442618750000000	0.019872159090909	0.032004545454545	0.404981818181818	0.023098295454545		1
000098:	0.040313636363636	0.106628977272727	0.019542045454545	0.438899431818182	0.011753409090909	0.062872727272727	0.296629545454545	0.023360227272727		1
000099:	0.034963636363636	0.322802272727273	0.021744886363636	0.113407954545455	0.015690340909091	0.105594318181818	0.113136363636364	0.272660227272727		1
000100:	0.043439204545455	0.074626704545455	0.018089772727273	0.106931250000000	0.021620454545455	0.200121590909091	0.056964772727273	0.478206250000000		1
000101:	0.029644318181818	0.036174431818182	0.021717045454545	0.028526136363636	0.018846022727273	0.089679545454545	0.725233522727273	0.050178977272727		1
000102:	0.030525568181818	0.212777840909091	0.021104545454545	0.136302272727273	0.036044318181818	0.126046590909091	0.290292045454545	0.146906818181818		1
000103:	0.053915340909091	0.064600000000000	0.149488636363636	0.279375000000000	0.102170454545455	0.079076136363636	0.174042613636364	0.097331818181818		1
000104:	0.033674431818182	0.106236363636364	0.023305681818182	0.088099431818182	0.038165909090909	0.378967613636364	0.095239204545455	0.236311363636364		1
000105:	0.000650000000000	0.980315909090909	0.007690340909091	0.000925000000000	0.001653409090909	0.001388068181818	0.005289204545455	0.002088068181818		1
000106:	0.021280681818182	0.108634090909091	0.027095454545455	0.094342045454545	0.025871590909091	0.157015909090909	0.533458522727273	0.032301704545455		1
000107:	0.053100000000000	0.443024431818182	0.036728977272727	0.041812500000000	0.023882386363636	0.113462500000000	0.146526704545455	0.141462500000000		1
000108:	0.027232954545455	0.048580113636364	0.026108522727273	0.046750568181818	0.047420454545455	0.099515909090909	0.076864204545455	0.627527272727273		1
000109:	0.021679545454545	0.143249431818182	0.058271590909091	0.260025568181818	0.026671022727273	0.054888068181818	0.398067045454545	0.037147727272727		1
000110:	0.044227272727273	0.040017613636364	0.415531818181818	0.065690909090909	0.105382386363636	0.055471590909091	0.088097727272727	0.185580681818182		1
000111:	0.091266477272727	0.443762500000000	0.018078977272727	0.113847159090909	0.035984659090909	0.048663068181818	0.100520454545455	0.147876704545455		1
000112:	0.032218181818182	0.211267613636364	0.049425000000000	0.040960795454545	0.035999431818182	0.068255681818182	0.444572727272727	0.117300568181818		1
000113:	0.065316477272727	0.118343750000000	0.027978977272727	0.344839204545455	0.028544886363636	0.151738636363636	0.138819886363636	0.124418181818182		1
000114:	0.045135795454545	0.102418181818182	0.022815909090909	0.628182954545455	0.040237500000000	0.029822727272727	0.100926704545455	0.030460227272727		1
000115:	0.040056250000000	0.168368750000000	0.041342613636364	0.254632954545455	0.040843750000000	0.156805681818182	0.226729545454545	0.071220454545455		1
000116:	0.025213636363636	0.082097159090909	0.027327272727273	0.058313636363636	0.028311931818182	0.438520454545455	0.073031818181818	0.267184090909091		1
000117:	0.081132386363636	0.053567045454545	0.027515340909091	0.027944886363636	0.039058522727273	0.113811363636364	0.612910795454545	0.044059659090909		1
000118:	0.038118750000000	0.469172159090909	0.015870454545455	0.153678409090909	0.032353977272727	0.061011931818182	0.056064204545455	0.173730113636364		1
000119:	0.026415340909091	0.279368181818182	0.030295454545455	0.081914772727273	0.087100000000000	0.081276704545455	0.321707386363636	0.091922159090909		1
000120:	0.047471022727273	0.120589772727273	0.048211363636364	0.080239772727273	0.036172727272727	0.493729545454545	0.086030113636364	0.087555681818182		1
000121:	0.040361931818182	0.202202840909091	0.093391477272727	0.395402840909091	0.039551136363636	0.049677272727273	0.126874431818182	0.052538068181818		1
000122:	0.021799431818182	0.056934090909091	0.034599431818182	0.109294886363636	0.018307954545455	0.199273295454545	0.514033522727273	0.045757386363636		1
000123:	0.020246590909091	0.054903977272727	0.034284090909091	0.736507954545455	0.026751136363636	0.042365909090909	0.064142045454545	0.020798295454545		1
000124:	0.008335227272727	0.881825568181818	0.017756818181818	0.010875000000000	0.004118750000000	0.016232954545455	0.051888636363636	0.008967045454545		1
000125:	0.122993750000000	0.183346022727273	0.031718181818182	0.174402840909091	0.167457954545455	0.126940909090909	0.072549431818182	0.120590909090909		1
000126:	0.045142045454545	0.092894318181818	0.024152272727273	0.022748863636364	0.670817045454545	0.055534090909091	0.045746590909091	0.042964772727273		1
000127:	0.077142613636364	0.189246590909091	0.043822727272727	0.091005681818182	0.084318750000000	0.161234090909091	0.183414772727273	0.169814772727273		1
000128:	0.039253409090909	0.454277840909091	0.028811931818182	0.189965909090909	0.017795454545455	0.147051704545455	0.045227840909091	0.077615909090909		1
000129:	0.034312500000000	0.047467045454545	0.032654545454545	0.093518181818182	0.019953977272727	0.054531250000000	0.696261363636364	0.021301136363636		1
000130:	0.081253409090909	0.035639204545455	0.017189204545455	0.664468750000000	0.022564204545455	0.068324431818182	0.046035227272727	0.064525568181818		1
000131:	0.011082386363636	0.006346590909091	0.672769318181818	0.182410795454545	0.007542045454545	0.012609090909091	0.098322159090909	0.008917613636364		1
000132:	0.065119318181818	0.056234090909091	0.027321022727273	0.045879545454545	0.028169318181818	0.070645454545455	0.092735227272727	0.613896022727273		1
000133:	0.124878977272727	0.093714772727273	0.090276704545455	0.194001704545455	0.137135227272727	0.078261931818182	0.216239772727273	0.065490909090909		1
000134:	0.142180681818182	0.049701136363636	0.158914204545455	0.262525000000000	0.037261931818182	0.081943750000000	0.170173863636364	0.097299431818182		1
000135:	0.043005681818182	0.045142045454545	0.087305113636364	0.179067045454545	0.036498863636364	0.066137500000000	0.513687500000000	0.029156250000000		1
000136:	0.007430113636364	0.834618181818182	0.005426704545455	0.006898863636364	0.003580113636364	0.070000568181818	0.016014772727273	0.056030681818182		1
000137:	0.056995454545455	0.180324431818182	0.129211931818182	0.188645454545455	0.031619318181818	0.058328409090909	0.296434659090909	0.058440340909091		1
000138:	0.004392613636364	0.004205113636364	0.000350000000000	0.000561931818182	0.001272159090909	0.001864772727273	0.898771022727273	0.088582386363636		1
000139:	0.044428409090909	0.061210227272727	0.027953977272727	0.074400568181818	0.051877840909091	0.135656818181818	0.539695454545455	0.064776704545455		1
