30000	5	1	
0	0	0	0	0	
0.482155	0.440212	0.271652	0.207023	0.370827	
0.632586	0.639069	0.544283	0.50778	0.492874	
0.763042	0.731786	0.72916	0.550886	0.558744	
0.728251	0.644133	0.631092	0.554788	0.694237	
0.666197	0.762897	0.675774	0.657816	0.725285	
0.833396	0.78352	0.641094	0.656676	0.616544	
0.837965	0.79692	0.689234	0.628185	0.710585	
0.817016	0.831608	0.777386	0.691788	0.652783	
0.858058	0.875335	0.804521	0.61909	0.677469	
0.826216	0.806834	0.760999	0.632209	0.720123	
0.809669	0.701341	0.803975	0.620704	0.787991	
0.762204	0.761029	0.801136	0.685039	0.735435	
0.812726	0.832336	0.80635	0.669811	0.681493	
0.806388	0.799324	0.736651	0.694219	0.723831	
0.807526	0.69907	0.816465	0.725531	0.727689	
0.708346	0.841027	0.784904	0.71835	0.735576	
0.707817	0.787918	0.78746	0.590271	0.776254	
0.792501	0.808576	0.746784	0.721416	0.820052	
0.746822	0.859471	0.70876	0.58537	0.797634	
0.70687	0.846239	0.727546	0.606906	0.763377	
0.668165	0.802371	0.790964	0.666433	0.825001	
0.731348	0.807748	0.791718	0.671088	0.727947	
0.71331	0.858575	0.773688	0.63598	0.693136	
0.701891	0.798284	0.801235	0.620791	0.765383	
0.7664	0.828459	0.871742	0.671368	0.695667	
0.6861	0.775877	0.810602	0.677895	0.810055	
0.744759	0.724799	0.82833	0.680733	0.770355	
0.707965	0.688983	0.918768	0.67908	0.739116	
0.690157	0.720495	0.833209	0.606082	0.74669	
0.712105	0.805658	0.797814	0.668871	0.775626	
0.746292	0.817951	0.873619	0.630062	0.721925	
0.742793	0.775724	0.84623	0.637834	0.730321	
0.680064	0.795906	0.861655	0.713745	0.69003	
0.626135	0.761066	0.802308	0.621177	0.709738	
0.628501	0.741983	0.791279	0.672615	0.793875	
0.690304	0.767433	0.775275	0.596446	0.79967	
0.683212	0.767508	0.844641	0.680432	0.776952	
0.722277	0.871248	0.734881	0.666148	0.772246	
0.717084	0.79327	0.844419	0.665477	0.668287	
0.752449	0.816979	0.814235	0.684466	0.69279	
0.675931	0.861801	0.770691	0.582974	0.751134	
0.627676	0.85702	0.80299	0.677904	0.63379	
0.656621	0.790728	0.801715	0.682609	0.673625	
0.693203	0.862019	0.779388	0.635279	0.661745	
0.65748	0.847523	0.857666	0.582958	0.630389	
0.649779	0.800939	0.744945	0.676093	0.745103	
0.61872	0.746872	0.849424	0.579993	0.632499	
0.600196	0.806899	0.81964	0.606385	0.589857	
0.676111	0.892309	0.804975	0.55096	0.647422	
0.647205	0.732455	0.791266	0.701479	0.780444	
0.661594	0.910385	0.783747	0.56164	0.722006	
0.592603	0.849393	0.804474	0.632105	0.706624	
0.581593	0.858489	0.845191	0.696683	0.62153	
0.673535	0.832995	0.766709	0.714908	0.65524	
0.659893	0.863675	0.822348	0.64429	0.685407	
0.663379	0.852989	0.804762	0.681398	0.694306	
0.605506	0.8584	0.767771	0.609909	0.663798	
0.543989	0.857276	0.741619	0.672224	0.599971	
0.581025	0.879122	0.742862	0.648882	0.724582	
0.568877	0.899377	0.81852	0.710866	0.754534	
0.49001	0.8183	0.829638	0.524641	0.633201	
0.638118	0.81101	0.778957	0.545941	0.725492	
0.577317	0.885553	0.839919	0.564322	0.622176	
0.495894	0.767104	0.901781	0.566942	0.643471	
0.511749	0.86425	0.816234	0.500085	0.603764	
0.54302	0.85582	0.855934	0.636909	0.663201	
0.575353	0.881882	0.8772	0.703915	0.588639	
0.60718	0.83959	0.75494	0.657094	0.570917	
0.526978	0.812669	0.80819	0.68794	0.713825	
0.559184	0.821225	0.843686	0.690974	0.626387	
0.661873	0.837011	0.799411	0.586148	0.60137	
0.500984	0.742096	0.803074	0.592489	0.629783	
0.497831	0.809119	0.801853	0.651815	0.582992	
0.575047	0.887318	0.754708	0.693813	0.677039	
0.583736	0.81707	0.763203	0.714596	0.669395	
0.566848	0.84545	0.766533	0.648141	0.530307	
0.535894	0.875927	0.737571	0.534514	0.705349	
0.548344	0.85156	0.711734	0.654895	0.668624	
0.56799	0.843833	0.754552	0.60388	0.688488	
0.598617	0.848756	0.749344	0.631563	0.593345	
0.62141	0.880807	0.82194	0.587054	0.614136	
0.646571	0.816207	0.840229	0.627786	0.659084	
0.517785	0.758147	0.868452	0.660991	0.640539	
0.624963	0.876166	0.760008	0.754176	0.675894	
0.525308	0.87285	0.803043	0.642649	0.547069	
0.715297	0.86258	0.800052	0.654533	0.573205	
0.641989	0.819568	0.842547	0.662526	0.532574	
0.586865	0.853983	0.774544	0.668454	0.640639	
0.60948	0.853701	0.781195	0.594293	0.662084	
0.641606	0.906841	0.871359	0.67177	0.570061	
0.562061	0.923198	0.842547	0.604268	0.57012	
0.541051	0.797076	0.80404	0.621065	0.622976	
0.650703	0.923985	0.831562	0.55058	0.637375	
0.612763	0.869851	0.759063	0.538563	0.604965	
0.587724	0.868297	0.814567	0.602331	0.642481	
0.537507	0.950608	0.803087	0.624252	0.56042	
0.657455	0.822836	0.813624	0.559519	0.561949	
0.508999	0.901279	0.723753	0.561964	0.573764	
0.632011	0.879065	0.853597	0.570063	0.576192	
0.533782	0.899634	0.798481	0.612079	0.596121	
0.558485	0.81961	0.736619	0.622707	0.550886	
0.573006	0.91623	0.793956	0.589414	0.52116	
0.574939	0.875059	0.747099	0.613837	0.559675	
0.537771	0.801983	0.704876	0.573815	0.529745	
0.585831	1.00512	0.813516	0.566637	0.564521	
0.514449	0.844261	0.747918	0.582978	0.515439	
0.498893	0.894141	0.767963	0.561447	0.477827	
0.520403	0.867082	0.77611	0.498991	0.571313	
0.579057	0.94524	0.714002	0.526719	0.643762	
0.55177	0.873634	0.796557	0.537889	0.59913	
0.597916	0.874234	0.809172	0.493418	0.660961	
0.643483	0.909063	0.83039	0.541536	0.572326	
0.523252	0.932128	0.814632	0.619153	0.549033	
0.544268	0.854875	0.827349	0.532234	0.644109	
0.4696	0.932096	0.720197	0.630526	0.578921	
0.542456	0.89053	0.861981	0.573558	0.513363	
0.482683	0.854002	0.845828	0.483544	0.586139	
0.450448	0.957764	0.832691	0.531269	0.63577	
0.479575	0.908804	0.861689	0.509463	0.604166	
0.50425	0.869531	0.705565	0.641018	0.544533	
0.51375	0.854793	0.763919	0.52103	0.624084	
0.563161	0.798016	0.748456	0.608119	0.539119	
0.520426	0.907514	0.764569	0.52729	0.625357	
0.598221	0.873189	0.821571	0.472781	0.607812	
0.578527	0.93923	0.875538	0.578977	0.690265	
0.53945	0.948977	0.775588	0.619522	0.574495	
0.613185	0.882292	0.825211	0.584278	0.634718	
0.553997	0.973876	0.703535	0.46006	0.558566	
0.424146	0.908915	0.873411	0.56396	0.501881	
0.52487	0.908768	0.826814	0.520115	0.579399	
0.547046	0.876785	0.79576	0.56121	0.600494	
0.516086	0.948535	0.818914	0.556691	0.577527	
0.51942	0.847818	0.806014	0.558323	0.513511	
0.561925	0.874061	0.730935	0.538102	0.537204	
0.445973	0.842599	0.733021	0.489299	0.610355	
0.49246	0.810741	0.822042	0.516692	0.571997	
0.478546	0.871376	0.79934	0.482617	0.557646	
0.4841	0.876035	0.796756	0.511356	0.566902	
0.586866	0.830012	0.727611	0.502695	0.528244	
0.513752	0.861101	0.670226	0.514781	0.558199	
0.507599	0.848163	0.705006	0.523891	0.530625	
0.500583	0.842037	0.730206	0.465854	0.43501	
0.489127	0.829292	0.806877	0.567222	0.468639	
0.504732	0.815403	0.839276	0.513888	0.594062	
0.547799	0.833496	0.644501	0.487617	0.548696	
0.581883	0.908979	0.652847	0.482567	0.510189	
0.548277	0.865153	0.705577	0.56056	0.520486	
0.531454	0.951981	0.76239	0.556146	0.484171	
0.511099	0.839473	0.799147	0.505789	0.568714	
0.563119	0.865037	0.709759	0.591455	0.548688	
0.466515	0.753674	0.656097	0.574153	0.494066	
0.584063	0.894876	0.738987	0.560799	0.448744	
0.482277	0.900474	0.7568	0.602878	0.501276	
0.472413	0.860121	0.719018	0.660559	0.534135	
0.447186	0.846915	0.661835	0.60287	0.448556	
0.517159	0.858432	0.894921	0.594589	0.414813	
0.476635	0.848194	0.692579	0.615705	0.55464	
0.566874	0.866923	0.811962	0.628329	0.418342	
0.565664	0.857453	0.787683	0.55165	0.444405	
0.516983	0.826866	0.742542	0.553536	0.502829	
0.543222	0.856122	0.784704	0.633835	0.490388	
0.524093	0.837432	0.748637	0.58163	0.518332	
0.563273	0.818243	0.730673	0.545573	0.425709	
0.564354	0.810615	0.773218	0.639305	0.46052	
0.588324	0.827217	0.675306	0.582904	0.351263	
0.54188	0.907198	0.67519	0.596772	0.514407	
0.572954	0.809227	0.731308	0.525679	0.461467	
0.499262	0.853772	0.659997	0.586892	0.450374	
0.507755	0.857341	0.705493	0.596443	0.487918	
0.534294	0.878607	0.670712	0.608278	0.436452	
0.515412	0.851078	0.642847	0.597361	0.415676	
0.478241	0.822283	0.745187	0.60789	0.436023	
0.451806	0.843065	0.670016	0.66976	0.454133	
0.534871	0.873168	0.69539	0.574398	0.414705	
0.548608	0.779932	0.757445	0.525697	0.488618	
0.532185	0.775683	0.661243	0.559234	0.464774	
0.463865	0.826935	0.665327	0.642031	0.470802	
0.514461	0.867605	0.697714	0.589832	0.335411	
0.460176	0.899554	0.726888	0.584361	0.477299	
0.451436	0.847136	0.684014	0.527271	0.4009	
0.552034	0.80211	0.639248	0.608483	0.457159	
0.537006	0.843178	0.674946	0.628957	0.3236	
0.516527	0.863939	0.733748	0.554915	0.382321	
0.546369	0.854403	0.629903	0.521081	0.458583	
0.462877	0.965908	0.722203	0.574956	0.391065	
0.468351	0.888709	0.752423	0.539477	0.392629	
0.548452	0.819046	0.70047	0.624851	0.458587	
0.556022	0.876607	0.713606	0.59731	0.457237	
0.550631	0.916351	0.691804	0.536893	0.462869	
0.479876	0.854521	0.6502	0.582313	0.418136	
0.560671	0.816727	0.663466	0.557655	0.400554	
0.569776	0.807653	0.717367	0.525582	0.448848	
0.552705	0.873205	0.745451	0.610619	0.381767	
0.604063	0.88244	0.657712	0.589239	0.428369	
0.578033	0.908703	0.737105	0.643267	0.417374	
0.559532	0.926656	0.655445	0.538282	0.362696	
0.475195	0.864738	0.670366	0.545888	0.513413	
0.614547	0.850334	0.740005	0.597578	0.506828	
0.638467	0.912608	0.679927	0.548847	0.463674	
