Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.029743181818182	0.334734659090909	0.151395454545455	0.094607386363636	0.389519318181818		1
000002:	0.017134090909091	0.430886363636364	0.037961931818182	0.099698863636364	0.414318750000000		1
000003:	0.114306250000000	0.830871022727273	0.009451136363636	0.008807954545455	0.036563636363636		1
000004:	0.015574431818182	0.203581818181818	0.021709090909091	0.708848863636364	0.050285795454545		1
000005:	0.013775568181818	0.818743750000000	0.054489772727273	0.041348295454545	0.071642613636364		1
000006:	0.070268181818182	0.215208522727273	0.128485795454545	0.492179545454545	0.093857954545455		1
000007:	0.022266477272727	0.570751136363636	0.017280113636364	0.041246590909091	0.348455681818182		1
000008:	0.025768181818182	0.728259090909091	0.021466477272727	0.060479545454545	0.164026704545455		1
000009:	0.020669886363636	0.711656818181818	0.032656818181818	0.131871022727273	0.103145454545455		1
000010:	0.025701136363636	0.709032954545455	0.077579545454545	0.068126704545455	0.119559659090909		1
000011:	0.024485227272727	0.304402840909091	0.040871590909091	0.174051136363636	0.456189204545455		1
000012:	0.112855113636364	0.446652272727273	0.237424431818182	0.168874431818182	0.034193750000000		1
000013:	0.313176704545455	0.124809659090909	0.274781818181818	0.239166477272727	0.048065340909091		1
000014:	0.019461363636364	0.031940909090909	0.015126704545455	0.904296590909091	0.029174431818182		1
000015:	0.017564772727273	0.815271590909091	0.032186931818182	0.099933522727273	0.035043181818182		1
000016:	0.010978409090909	0.049157386363636	0.015413636363636	0.894297159090909	0.030153409090909		1
000017:	0.015836363636364	0.666657386363636	0.130620454545455	0.072381818181818	0.114503977272727		1
000018:	0.363623295454545	0.128944318181818	0.419717045454545	0.063901136363636	0.023814204545455		1
000019:	0.040717613636364	0.838907386363636	0.058932386363636	0.027774431818182	0.033668181818182		1
000020:	0.021717045454545	0.377896022727273	0.184467045454545	0.354260795454545	0.061659090909091		1
000021:	0.022840909090909	0.117670454545455	0.637244318181818	0.027639772727273	0.194604545454545		1
000022:	0.020839772727273	0.675659090909091	0.208944886363636	0.063217045454545	0.031339204545455		1
000023:	0.093925568181818	0.422240909090909	0.176690340909091	0.061319886363636	0.245823295454545		1
000024:	0.020265909090909	0.026353977272727	0.027608522727273	0.900014204545455	0.025757386363636		1
000025:	0.279092045454545	0.287249431818182	0.209434090909091	0.154053977272727	0.070170454545455		1
000026:	0.046901704545455	0.539734659090909	0.347668181818182	0.029167613636364	0.036527840909091		1
000027:	0.097395454545455	0.122211363636364	0.710213636363636	0.043596022727273	0.026583522727273		1
000028:	0.018451704545455	0.327425000000000	0.165772159090909	0.050827840909091	0.437523295454545		1
000029:	0.029511931818182	0.543089772727273	0.193177272727273	0.126281818181818	0.107939204545455		1
000030:	0.048882954545455	0.801966477272727	0.037756818181818	0.059121590909091	0.052272159090909		1
000031:	0.128234659090909	0.098628409090909	0.701213068181818	0.038090909090909	0.033832954545455		1
000032:	0.030773863636364	0.149335227272727	0.685431250000000	0.075450000000000	0.059009659090909		1
000033:	0.031447727272727	0.529256250000000	0.233060227272727	0.050457386363636	0.155778409090909		1
000034:	0.332296022727273	0.005747159090909	0.001897159090909	0.005118181818182	0.654941477272727		1
000035:	0.069454545454545	0.119261931818182	0.497469318181818	0.039513636363636	0.274300568181818		1
000036:	0.018754545454545	0.498189772727273	0.226631818181818	0.114643181818182	0.141780681818182		1
000037:	0.023066477272727	0.254185795454545	0.592205113636364	0.083002840909091	0.047539772727273		1
