30000	3	1	
0	0	0	
0.08922	0.0427982	0.0969419	
0.413549	0.298329	0.280903	
0.622049	0.548421	0.379446	
0.566913	0.549719	0.545998	
0.690153	0.645307	0.608364	
0.679963	0.663659	0.710346	
0.630131	0.686069	0.70903	
0.734388	0.784519	0.703362	
0.751564	0.818904	0.75299	
0.849465	0.851177	0.775028	
0.84491	0.802212	0.796424	
0.914131	0.909015	0.7753	
0.899141	0.862553	0.748281	
0.948674	0.944096	0.815656	
0.924257	0.926165	0.810705	
0.862713	0.868178	0.863651	
0.934103	0.893519	0.83647	
0.829239	0.881975	0.819376	
0.876826	0.897695	0.839853	
0.930914	0.932612	0.824112	
0.891377	0.853214	0.847648	
0.9122	0.908404	0.907692	
0.912753	0.971496	0.892197	
0.882967	0.899026	0.866214	
0.871042	0.869769	0.845754	
0.902396	0.847331	0.816652	
0.928405	0.889663	0.909227	
0.832236	0.888505	0.946389	
0.905075	0.923308	0.894559	
0.882957	0.912914	0.888596	
0.829149	0.852346	0.837258	
0.914852	0.89007	0.932193	
0.83899	0.89461	0.879874	
0.845908	0.950327	0.833846	
0.783673	0.865759	0.898859	
0.924791	0.899797	0.866182	
0.856157	0.918546	0.865281	
0.873113	0.879087	0.83406	
0.910835	0.787825	0.884306	
0.924143	0.840973	0.877595	
0.853824	0.863976	0.848975	
0.849812	0.895409	0.886429	
0.857958	0.888554	0.812656	
0.896879	0.833674	0.851739	
0.811552	0.874435	0.853257	
0.858608	0.863598	0.835353	
0.94114	0.726941	0.858456	
0.878509	0.833379	0.863465	
0.809978	0.757446	0.752539	
0.847306	0.884744	0.900805	
0.843327	0.861049	0.794576	
0.943417	0.869431	0.845177	
0.823204	0.855527	0.813555	
0.817323	0.771542	0.825842	
0.836286	0.811185	0.863001	
0.811427	0.929195	0.806318	
0.727807	0.773381	0.853645	
0.8021	0.855074	0.854771	
0.771924	0.782197	0.831638	
0.84292	0.86774	0.829621	
0.830135	0.790018	0.789971	
0.761216	0.864597	0.815695	
0.840892	0.872959	0.781883	
0.815959	0.764279	0.803148	
0.784266	0.709659	0.843757	
0.748948	0.735225	0.772519	
0.866301	0.780171	0.78306	
0.835116	0.794006	0.768865	
0.784871	0.735206	0.739518	
0.809699	0.742638	0.780517	
0.796701	0.747732	0.790778	
0.831972	0.761995	0.782383	
0.787342	0.721161	0.712177	
0.782377	0.694736	0.728272	
0.771747	0.73337	0.804468	
0.690141	0.700923	0.789261	
0.690839	0.689025	0.783972	
0.778484	0.758402	0.761956	
0.690184	0.803929	0.755544	
0.736416	0.674822	0.696097	
0.772982	0.742561	0.669519	
0.744086	0.667774	0.712931	
0.661221	0.69644	0.70158	
0.750795	0.629896	0.731552	
0.727899	0.71327	0.792799	
0.725124	0.690711	0.696349	
0.747395	0.670702	0.717477	
0.759889	0.515963	0.720032	
0.81201	0.626582	0.691122	
0.799334	0.626522	0.655591	
0.740637	0.67645	0.676091	
0.68108	0.627298	0.703954	
0.697752	0.613408	0.705449	
0.697961	0.60721	0.718693	
0.689851	0.644955	0.697425	
0.75553	0.656568	0.710954	
0.804047	0.697487	0.657394	
0.699613	0.706515	0.654991	
0.687476	0.623643	0.682106	
0.704972	0.616496	0.591853	
0.696913	0.585674	0.657589	
0.704241	0.652092	0.636155	
0.728318	0.695846	0.654656	
0.736971	0.639335	0.622118	
0.740872	0.66213	0.718994	
0.703965	0.585702	0.626649	
0.667791	0.635845	0.564636	
0.700015	0.652445	0.626959	
0.672756	0.613535	0.566806	
0.661743	0.579713	0.543139	
0.617882	0.662927	0.570612	
0.688324	0.585324	0.533797	
0.616653	0.573373	0.535106	
0.686205	0.65216	0.53651	
0.73364	0.615002	0.57704	
0.682352	0.601707	0.530141	
