Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	
000001:	0.141299431818182	0.681558522727273	0.097602272727273	0.070218750000000	0.009321022727273		1
000002:	0.070604545454545	0.821325568181818	0.035686931818182	0.063897727272727	0.008485227272727		1
000003:	0.062125568181818	0.868554545454545	0.026221590909091	0.034591477272727	0.008506818181818		1
000004:	0.050957386363636	0.429484090909091	0.038563636363636	0.472773295454545	0.008221590909091		1
000005:	0.023814204545455	0.882523863636364	0.061133522727273	0.027460227272727	0.005068181818182		1
000006:	0.042943181818182	0.296834090909091	0.047332954545455	0.586328977272727	0.026560795454545		1
000007:	0.102613068181818	0.818314772727273	0.027439204545455	0.042943750000000	0.008689204545455		1
000008:	0.077557954545455	0.814311363636364	0.030915340909091	0.068998863636364	0.008216477272727		1
000009:	0.056457386363636	0.762447159090909	0.057660795454545	0.115897159090909	0.007537500000000		1
000010:	0.002208522727273	0.762040340909091	0.005281250000000	0.002572159090909	0.227897727272727		1
000011:	0.118480113636364	0.361468181818182	0.130076704545455	0.290203977272727	0.099771022727273		1
000012:	0.029256818181818	0.177200568181818	0.414734659090909	0.279032386363636	0.099775568181818		1
000013:	0.036903409090909	0.074144318181818	0.309311931818182	0.182827272727273	0.396813068181818		1
000014:	0.010482954545455	0.042194318181818	0.031781250000000	0.893393181818182	0.022148295454545		1
000015:	0.030121022727273	0.565302272727273	0.153273295454545	0.211711363636364	0.039592045454545		1
000016:	0.010648295454545	0.080778409090909	0.033031250000000	0.857494886363636	0.018047159090909		1
000017:	0.037960795454545	0.291985795454545	0.494406818181818	0.137419318181818	0.038227272727273		1
000018:	0.023182386363636	0.084788636363636	0.447057954545455	0.106865909090909	0.338105113636364		1
000019:	0.044868750000000	0.570269886363636	0.170388636363636	0.060255113636364	0.154217613636364		1
000020:	0.037978977272727	0.313693181818182	0.278653977272727	0.327186363636364	0.042487500000000		1
000021:	0.053037500000000	0.053188636363636	0.823577272727273	0.029814204545455	0.040382386363636		1
000022:	0.025656818181818	0.324507954545455	0.486772727272727	0.095989204545455	0.067073295454545		1
000023:	0.058532386363636	0.217697159090909	0.360472727272727	0.098665340909091	0.264632386363636		1
000024:	0.008742045454545	0.035792613636364	0.044733522727273	0.884315340909091	0.026416477272727		1
000025:	0.038960795454545	0.083651704545455	0.258225568181818	0.200721590909091	0.418440340909091		1
000026:	0.035656818181818	0.157432386363636	0.622727840909091	0.058890909090909	0.125292045454545		1
000027:	0.018325000000000	0.069489204545455	0.694452272727273	0.055676704545455	0.162056818181818		1
000028:	0.157952272727273	0.419927272727273	0.294780113636364	0.086213636363636	0.041126704545455		1
000029:	0.059390340909091	0.240650568181818	0.456712500000000	0.157165909090909	0.086080681818182		1
000030:	0.096639772727273	0.370748863636364	0.188760795454545	0.159118750000000	0.184731818181818		1
000031:	0.030510795454545	0.039374431818182	0.707118181818182	0.062986931818182	0.160009659090909		1
000032:	0.043805681818182	0.069918750000000	0.711103977272727	0.090868750000000	0.084302840909091		1
000033:	0.105021022727273	0.144825568181818	0.594528977272727	0.065514772727273	0.090109659090909		1
000034:	0.018732954545455	0.066941477272727	0.064642045454545	0.821849431818182	0.027834090909091		1
000035:	0.120777272727273	0.111146590909091	0.528395454545455	0.043898863636364	0.195781818181818		1
000036:	0.065967045454545	0.273876136363636	0.475978977272727	0.135342045454545	0.048835795454545		1
000037:	0.024744886363636	0.100755681818182	0.681889772727273	0.130666477272727	0.061943181818182		1
000038:	0.239915909090909	0.185356818181818	0.165814204545455	0.164739204545455	0.244173863636364		1
000039:	0.023898295454545	0.242765909090909	0.450272727272727	0.111471590909091	0.171591477272727		1
000040:	0.020206818181818	0.050956818181818	0.063433522727273	0.814216477272727	0.051186363636364		1
000041:	0.026100568181818	0.185971590909091	0.520685795454545	0.166548295454545	0.100693750000000		1
000042:	0.033021022727273	0.075999431818182	0.428589772727273	0.131813636363636	0.330576136363636		1
000043:	0.044281818181818	0.444343750000000	0.204047159090909	0.259965340909091	0.047361931818182		1
000044:	0.039565340909091	0.329976704545455	0.419941477272727	0.136616477272727	0.073900000000000		1
000045:	0.020971590909091	0.067228977272727	0.810036931818182	0.032733522727273	0.069028977272727		1
000046:	0.136354545454545	0.119628409090909	0.543764772727273	0.099551136363636	0.100701136363636		1
000047:	0.118495454545455	0.258755681818182	0.318764772727273	0.217871590909091	0.086112500000000		1
000048:	0.039018181818182	0.845018181818182	0.042772727272727	0.049990340909091	0.023200568181818		1
000049:	0.035712500000000	0.709563068181818	0.103603977272727	0.075888068181818	0.075232386363636		1
000050:	0.000031818181818	0.016330113636364	0.000059090909091	0.983559659090909	0.000019318181818		1
000051:	0.024744318181818	0.111533522727273	0.027481818181818	0.820490340909091	0.015750000000000		1
000052:	0.010955113636364	0.057039772727273	0.018392045454545	0.904983522727273	0.008629545454545		1
000053:	0.033064772727273	0.345638636363636	0.300492045454545	0.256537500000000	0.064267045454545		1
000054:	0.041650000000000	0.252578977272727	0.189398863636364	0.053206250000000	0.463165909090909		1
000055:	0.049012500000000	0.545207386363636	0.094119886363636	0.275733522727273	0.035926704545455		1
000056:	0.044058522727273	0.510794318181818	0.235379545454545	0.160109090909091	0.049658522727273		1
000057:	0.054298863636364	0.305634659090909	0.444492045454545	0.156219318181818	0.039355113636364		1
000058:	0.037350000000000	0.618403977272727	0.172455681818182	0.029353409090909	0.142436931818182		1
000059:	0.045449431818182	0.171739772727273	0.689079545454545	0.024239204545455	0.069492045454545		1
000060:	0.032559659090909	0.716300568181818	0.113439204545455	0.099855681818182	0.037844886363636		1
000061:	0.027159659090909	0.678581250000000	0.170894318181818	0.082606250000000	0.040758522727273		1
000062:	0.020282954545455	0.071346590909091	0.027745454545455	0.868351136363636	0.012273863636364		1
000063:	0.017216477272727	0.052485227272727	0.020094886363636	0.897965909090909	0.012237500000000		1
000064:	0.026743750000000	0.084760795454545	0.022214772727273	0.850792045454545	0.015488636363636		1
000065:	0.040585227272727	0.743508522727273	0.092334090909091	0.095113636363636	0.028458522727273		1
000066:	0.035983522727273	0.303137500000000	0.522116477272727	0.118634090909091	0.020128409090909		1
000067:	0.029528409090909	0.257782954545455	0.030336931818182	0.664942613636364	0.017409090909091		1
000068:	0.038975568181818	0.357109659090909	0.517834659090909	0.034985227272727	0.051094886363636		1
000069:	0.032585227272727	0.267735795454545	0.610550568181818	0.058382954545455	0.030745454545455		1
000070:	0.099351704545455	0.271801704545455	0.179361931818182	0.352764204545455	0.096720454545455		1
000071:	0.052616477272727	0.185343181818182	0.653045454545455	0.044741477272727	0.064253409090909		1
000072:	0.049133522727273	0.680318181818182	0.093984090909091	0.145370454545455	0.031193750000000		1
000073:	0.032014204545455	0.759540909090909	0.113052272727273	0.055765909090909	0.039626704545455		1
000074:	0.025771022727273	0.085749431818182	0.503056818181818	0.213114772727273	0.172307954545455		1
000075:	0.064207386363636	0.459761363636364	0.237289772727273	0.085099431818182	0.153642045454545		1
000076:	0.388931818181818	0.202354545454545	0.207907954545455	0.039886363636364	0.160919318181818		1
000077:	0.243839204545455	0.294649431818182	0.188464772727273	0.114474431818182	0.158572159090909		1
000078:	0.063284659090909	0.688177840909091	0.104013636363636	0.119390909090909	0.025132954545455		1
000079:	0.102231250000000	0.250379545454545	0.396557386363636	0.065789772727273	0.185042045454545		1
000080:	0.068626136363636	0.248627840909091	0.341796022727273	0.031680113636364	0.309269886363636		1
000081:	0.032280681818182	0.779985795454545	0.122583522727273	0.041809659090909	0.023340340909091		1
000082:	0.045846022727273	0.796578409090909	0.083681250000000	0.048246590909091	0.025647727272727		1
000083:	0.045634090909091	0.669918181818182	0.220297727272727	0.023607954545455	0.040542045454545		1
000084:	0.016654545454545	0.030288636363636	0.022484090909091	0.910402272727273	0.020170454545455		1
000085:	0.069880113636364	0.294631818181818	0.456467045454545	0.134169886363636	0.044851136363636		1
000086:	0.074190340909091	0.217580113636364	0.145833522727273	0.493875568181818	0.068520454545455		1
000087:	0.021975568181818	0.430316477272727	0.437384090909091	0.072089772727273	0.038234090909091		1
000088:	0.030461931818182	0.136604545454545	0.754460795454545	0.033358522727273	0.045114204545455		1
000089:	0.067701136363636	0.114611931818182	0.708930681818182	0.065851136363636	0.042905113636364		1
000090:	0.031895454545455	0.103566477272727	0.554542045454545	0.144203977272727	0.165792045454545		1
000091:	0.199011363636364	0.068611931818182	0.251977272727273	0.046539772727273	0.433859659090909		1
000092:	0.040658522727273	0.496098863636364	0.262710227272727	0.088697727272727	0.111834659090909		1
000093:	0.107823295454545	0.308101704545455	0.368903977272727	0.080188636363636	0.134982386363636		1
000094:	0.081488068181818	0.324159090909091	0.402923295454545	0.051728977272727	0.139700568181818		1
000095:	0.030950000000000	0.790248295454545	0.114075000000000	0.045282386363636	0.019444318181818		1
000096:	0.003925000000000	0.011236931818182	0.010129545454545	0.968859090909091	0.005849431818182		1
000097:	0.024132386363636	0.142512500000000	0.742415909090909	0.044184090909091	0.046755113636364		1
000098:	0.029853409090909	0.444972159090909	0.447857386363636	0.032763636363636	0.044553409090909		1
000099:	0.042244318181818	0.204423295454545	0.246278409090909	0.456677840909091	0.050376136363636		1
000100:	0.019269886363636	0.381729545454545	0.062532386363636	0.510373295454545	0.026094886363636		1
000101:	0.020575568181818	0.212622159090909	0.694454545454545	0.048211363636364	0.024136363636364		1
000102:	0.035907386363636	0.294265909090909	0.417397727272727	0.190997727272727	0.061431250000000		1
000103:	0.037381250000000	0.454715340909091	0.116501704545455	0.038328977272727	0.353072727272727		1
000104:	0.018285795454545	0.288419318181818	0.070000000000000	0.590137500000000	0.033157386363636		1
000105:	0.010022159090909	0.032590909090909	0.250877272727273	0.683790340909091	0.022719318181818		1
000106:	0.045155113636364	0.178543750000000	0.685350000000000	0.050780681818182	0.040170454545455		1
000107:	0.032604545454545	0.243224431818182	0.282696022727273	0.413021590909091	0.028453409090909		1
000108:	0.023351704545455	0.140636363636364	0.100800000000000	0.687170454545455	0.048041477272727		1
000109:	0.051070454545455	0.316855681818182	0.454406250000000	0.079166477272727	0.098501136363636		1
000110:	0.081956818181818	0.065155113636364	0.098503409090909	0.120288068181818	0.634096590909091		1
000111:	0.083917613636364	0.307000568181818	0.139939204545455	0.428008522727273	0.041134090909091		1
000112:	0.042382386363636	0.127548295454545	0.617146022727273	0.143689204545455	0.069234090909091		1
000113:	0.045322727272727	0.647497159090909	0.155950000000000	0.117936931818182	0.033293181818182		1
000114:	0.199606818181818	0.242102840909091	0.355988636363636	0.066577840909091	0.135723863636364		1
000115:	0.045457954545455	0.337844318181818	0.333316477272727	0.182922727272727	0.100458522727273		1
000116:	0.027729545454545	0.334296022727273	0.081446590909091	0.502745454545454	0.053782386363636		1
000117:	0.105386363636364	0.211391477272727	0.547791477272727	0.089282954545455	0.046147727272727		1
000118:	0.082707386363636	0.594568750000000	0.105944318181818	0.195977272727273	0.020802272727273		1
000119:	0.030478977272727	0.170144886363636	0.578674431818182	0.143085227272727	0.077616477272727		1
000120:	0.074365340909091	0.548628977272727	0.160446022727273	0.177462500000000	0.039097159090909		1
000121:	0.061641477272727	0.315818750000000	0.317519886363636	0.089192045454545	0.215827840909091		1
000122:	0.016931250000000	0.410147159090909	0.468646022727273	0.078081250000000	0.026194318181818		1
000123:	0.012255113636364	0.259943750000000	0.107874431818182	0.599794318181818	0.020132386363636		1
000124:	0.169459659090909	0.225719886363636	0.413648863636364	0.047794318181818	0.143377272727273		1
000125:	0.215412500000000	0.506819318181818	0.104334659090909	0.132653409090909	0.040780113636364		1
000126:	0.745301136363636	0.120644886363636	0.063278409090909	0.040186931818182	0.030588636363636		1
000127:	0.059401704545455	0.485477272727273	0.206636363636364	0.169774431818182	0.078710227272727		1
