30000	3	1	
0	0	0	
0.0482614	0.0278506	0.180533	
0.243377	0.183941	0.325392	
0.415954	0.338846	0.435152	
0.340758	0.515103	0.617416	
0.513283	0.516655	0.626833	
0.580569	0.551062	0.657058	
0.597457	0.609122	0.731378	
0.683855	0.692029	0.791428	
0.684899	0.717551	0.752781	
0.670587	0.668968	0.750903	
0.708029	0.745193	0.804281	
0.764523	0.726964	0.79936	
0.787064	0.758699	0.835499	
0.79348	0.758335	0.877945	
0.760806	0.672024	0.803464	
0.825026	0.743995	0.871998	
0.801769	0.785	0.848545	
0.799676	0.695802	0.906154	
0.771501	0.815283	0.882691	
0.814923	0.896198	0.821851	
0.761827	0.868345	0.815849	
0.82334	0.761466	0.849287	
0.769084	0.880245	0.860824	
0.775907	0.827632	0.901577	
0.834215	0.75745	0.911539	
0.79622	0.72496	0.828407	
0.82837	0.753232	0.829238	
0.880458	0.681336	0.813431	
0.789383	0.788282	0.770951	
0.83043	0.769972	0.805014	
0.82648	0.770346	0.870921	
0.797515	0.771727	0.86942	
0.831613	0.814301	0.904487	
0.819961	0.712766	0.804338	
0.791249	0.737765	0.868143	
0.817515	0.716426	0.825762	
0.833457	0.731573	0.766988	
0.84247	0.73398	0.751689	
0.836657	0.709864	0.811284	
0.763369	0.758094	0.799489	
0.764773	0.697655	0.809567	
0.807811	0.746762	0.774351	
0.763339	0.766342	0.715191	
0.819594	0.783418	0.811228	
0.756877	0.784193	0.795546	
0.81299	0.745121	0.811134	
0.745147	0.730287	0.868434	
0.739256	0.767582	0.732071	
0.706368	0.707694	0.740846	
0.75577	0.721127	0.747199	
0.720714	0.722646	0.752911	
0.668267	0.724528	0.75859	
0.720606	0.692542	0.672149	
0.695892	0.696759	0.693645	
0.613287	0.666435	0.759277	
0.720317	0.731979	0.701251	
0.698761	0.690471	0.700333	
0.674073	0.670455	0.796599	
0.701724	0.731237	0.636038	
0.678051	0.70792	0.728053	
0.732491	0.688894	0.752921	
0.694544	0.671517	0.767868	
0.694601	0.697647	0.740731	
0.595077	0.656706	0.743891	
0.689385	0.619936	0.703456	
0.720173	0.60569	0.680307	
0.560467	0.58276	0.652278	
0.626801	0.615651	0.68106	
0.648809	0.6767	0.7068	
0.580786	0.601525	0.726927	
0.574527	0.630472	0.628259	
0.631607	0.600551	0.653259	
0.692746	0.625584	0.717323	
0.545241	0.637254	0.731346	
0.632634	0.685126	0.730339	
0.607413	0.721044	0.583823	
0.615237	0.605975	0.618426	
0.555366	0.674895	0.790734	
0.577993	0.593846	0.596152	
0.57664	0.697341	0.657478	
0.620101	0.64143	0.666237	
0.566273	0.753576	0.712566	
0.598953	0.66286	0.682661	
0.534678	0.624268	0.699523	
0.56964	0.677808	0.566658	
0.533882	0.664961	0.666508	
0.579101	0.538867	0.574816	
0.566252	0.69168	0.620761	
0.523942	0.644659	0.618638	
0.537144	0.538682	0.607691	
0.515865	0.608338	0.585099	
0.506059	0.627707	0.559316	
0.485549	0.529504	0.598687	
0.508169	0.61656	0.563653	
0.510967	0.630563	0.576747	
0.519215	0.60418	0.530638	
0.554888	0.495664	0.640374	
0.532672	0.494476	0.601527	
0.509234	0.595426	0.682269	
0.549081	0.618376	0.602512	
0.553438	0.587347	0.56224	
0.494355	0.570897	0.558272	
0.563083	0.601355	0.694633	
0.487311	0.571306	0.687963	
0.513539	0.543896	0.625098	
0.485361	0.581714	0.650751	
0.449257	0.576037	0.576553	
0.528815	0.518633	0.571053	
0.545528	0.567736	0.514829	
0.552743	0.574726	0.620271	
0.562791	0.555951	0.589513	
0.501181	0.55486	0.607488	
0.430854	0.523469	0.685174	
0.538487	0.596088	0.649938	
0.487097	0.503691	0.610241	
0.476308	0.587226	0.610435	
