Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	***Cluster  04***	***Cluster  05***	***Cluster  06***	***Cluster  07***	***Cluster  08***	
000001:	0.088419886363636	0.207067045454545	0.108630113636364	0.180777840909091	0.027785227272727	0.105442045454545	0.074643750000000	0.207234090909091		1
000002:	0.116317613636364	0.028777272727273	0.437992613636364	0.237827272727273	0.021227272727273	0.043115340909091	0.043569318181818	0.071173295454545		1
000003:	0.047455681818182	0.063671590909091	0.569672159090909	0.072435795454545	0.028539204545455	0.022182386363636	0.156258522727273	0.039784659090909		1
000004:	0.011489772727273	0.006673863636364	0.590262500000000	0.228622727272727	0.092034090909091	0.009683522727273	0.056075000000000	0.005158522727273		1
000005:	0.040023295454545	0.085078409090909	0.112962500000000	0.118902272727273	0.020617045454545	0.066446590909091	0.485995454545455	0.069974431818182		1
000006:	0.042136363636364	0.021859090909091	0.138231250000000	0.582232386363636	0.074513636363636	0.077683522727273	0.032276704545455	0.031067045454545		1
000007:	0.244003409090909	0.066322159090909	0.403646022727273	0.077365340909091	0.019727272727273	0.029097159090909	0.136162500000000	0.023676136363636		1
000008:	0.046093181818182	0.028467613636364	0.595916477272727	0.117180113636364	0.052032386363636	0.021165909090909	0.120535227272727	0.018609090909091		1
000009:	0.032859090909091	0.029338068181818	0.492014204545455	0.168816477272727	0.020388068181818	0.049268181818182	0.171198863636364	0.036117045454545		1
000010:	0.103485795454545	0.038462500000000	0.454082954545455	0.077797727272727	0.037009659090909	0.056325000000000	0.126121590909091	0.106714772727273		1
000011:	0.398946590909091	0.035535795454545	0.145625000000000	0.170648295454545	0.039918750000000	0.024995454545455	0.123165909090909	0.061164204545455		1
000012:	0.026625000000000	0.024773295454545	0.042791477272727	0.128468750000000	0.058158522727273	0.093681250000000	0.367382386363636	0.258119318181818		1
000013:	0.046723863636364	0.024716477272727	0.062331818181818	0.218493181818182	0.307641477272727	0.185002272727273	0.115238636363636	0.039852272727273		1
000014:	0.015106818181818	0.011821022727273	0.012802272727273	0.891749431818182	0.010707386363636	0.014409659090909	0.035171022727273	0.008232386363636		1
000015:	0.031663636363636	0.019385795454545	0.241661931818182	0.113205113636364	0.023389204545455	0.047734659090909	0.475834090909091	0.047125568181818		1
000016:	0.028798295454545	0.015856818181818	0.045933522727273	0.710872159090909	0.013512500000000	0.020116477272727	0.132769886363636	0.032140340909091		1
000017:	0.031496022727273	0.023290340909091	0.080232954545455	0.058161363636364	0.015134090909091	0.104841477272727	0.094228977272727	0.592614772727273		1
000018:	0.010287500000000	0.018831250000000	0.012722727272727	0.050778409090909	0.778470454545454	0.059532954545455	0.049460795454545	0.019915909090909		1
000019:	0.100018750000000	0.022501136363636	0.342896590909091	0.052110227272727	0.096593181818182	0.073725568181818	0.224097727272727	0.088056818181818		1
000020:	0.043222727272727	0.039721590909091	0.129056250000000	0.273069318181818	0.051293750000000	0.246406250000000	0.061540909090909	0.155689204545455		1
000021:	0.173272727272727	0.159984090909091	0.034396590909091	0.047445454545455	0.030551704545455	0.189003409090909	0.078026136363636	0.287319886363636		1
000022:	0.049627272727273	0.023963068181818	0.045131818181818	0.091296022727273	0.052489204545455	0.112248295454545	0.540634659090909	0.084609659090909		1
000023:	0.115769886363636	0.198206250000000	0.119954545454545	0.080330681818182	0.050224431818182	0.112791477272727	0.244396590909091	0.078326136363636		1
000024:	0.009421590909091	0.006832954545455	0.010882386363636	0.503806818181818	0.008959659090909	0.439745454545455	0.011510795454545	0.008840340909091		1
000025:	0.154277840909091	0.029486931818182	0.035250000000000	0.132453977272727	0.105469318181818	0.318097727272727	0.196390909090909	0.028573295454545		1
000026:	0.026587500000000	0.017213636363636	0.025718181818182	0.055632386363636	0.064812500000000	0.073434659090909	0.683031818181818	0.053569318181818		1
000027:	0.033667045454545	0.016598295454545	0.073602272727273	0.150078977272727	0.356657386363636	0.140574431818182	0.047701136363636	0.181120454545455		1
000028:	0.356394318181818	0.086189772727273	0.068719318181818	0.091025000000000	0.018929545454545	0.049404545454545	0.040418181818182	0.288919318181818		1
000029:	0.060993181818182	0.059059090909091	0.132827272727273	0.221445454545455	0.031886931818182	0.172031250000000	0.090100000000000	0.231656818181818		1
000030:	0.000842613636364	0.001235795454545	0.316736931818182	0.006596590909091	0.667111363636364	0.004982386363636	0.001458522727273	0.001035795454545		1
000031:	0.001754545454545	0.017567613636364	0.001323863636364	0.024793750000000	0.935443181818182	0.004167045454545	0.013581250000000	0.001368750000000		1
000032:	0.022001136363636	0.036907386363636	0.027865340909091	0.077404545454545	0.031739204545455	0.161522727272727	0.041952272727273	0.600607386363636		1
000033:	0.365186931818182	0.168753977272727	0.020294886363636	0.041255113636364	0.006839772727273	0.014994318181818	0.293658522727273	0.089016477272727		1
000034:	0.040088636363636	0.018243750000000	0.040307954545455	0.638301136363636	0.040421022727273	0.146944886363636	0.048147159090909	0.027545454545455		1
000035:	0.042564204545455	0.169727272727273	0.044261363636364	0.038919318181818	0.023700568181818	0.588511931818182	0.035283522727273	0.057031818181818		1
000036:	0.066195454545455	0.039473863636364	0.190187500000000	0.173205681818182	0.036069886363636	0.183298295454545	0.124743750000000	0.186825568181818		1
000037:	0.021321590909091	0.032182386363636	0.036089772727273	0.083611931818182	0.037161931818182	0.131245454545455	0.135503977272727	0.522882954545455		1
000038:	0.385351136363636	0.034207386363636	0.261693181818182	0.098523863636364	0.039459659090909	0.052188068181818	0.050366477272727	0.078210227272727		1
000039:	0.098801704545455	0.035638068181818	0.071279545454545	0.128321022727273	0.123260227272727	0.219131818181818	0.267431818181818	0.056135795454545		1
000040:	0.040287500000000	0.022803409090909	0.081078977272727	0.685125000000000	0.039719886363636	0.066582954545455	0.030469886363636	0.033932386363636		1
000041:	0.011294318181818	0.007195454545455	0.013967045454545	0.039351704545455	0.010630113636364	0.031356250000000	0.864077840909091	0.022127272727273		1
